Date,RH_AVG,RH_AVG_SMA30,RH_AVG_EWMA30
2008-08-21,84.0,77.86666666666666,79.50330716572311
2008-08-22,81.0,77.83333333333333,79.59986799374099
2008-08-23,84.0,77.66666666666667,79.88374747801576
2008-08-24,90.0,77.93333333333334,80.536408931047
2008-08-25,86.0,77.93333333333334,80.88889867743107
2008-08-26,83.0,77.96666666666667,81.0250987627581
2008-08-27,83.0,78.0,81.15251174580597
2008-08-28,83.0,78.23333333333333,81.27170453639914
2008-08-29,88.0,78.73333333333333,81.70578811469598
2008-08-30,80.0,78.86666666666666,81.59573726858656
2008-08-31,80.0,79.1,81.49278647706484
2008-09-01,89.0,79.53333333333333,81.97712283338325
2008-09-02,88.0,79.86666666666666,82.36569555381013
2008-09-03,85.0,80.13333333333334,82.53565067937078
2008-09-04,86.0,80.36666666666666,82.7591570871533
2008-09-05,86.0,80.76666666666667,82.9682437266918
2008-09-06,91.0,81.3,83.4864215507762
2008-09-07,74.0,81.3,82.87439435395193
2008-09-08,76.0,81.5,82.43088504079374
2008-09-09,78.0,81.76666666666667,82.14502148977479
2008-09-10,74.0,81.83333333333333,81.61953623236997
2008-09-11,57.0,81.36666666666666,80.03117905608804
2008-09-12,62.0,81.0,78.86787718150171
2008-09-13,76.0,81.06666666666666,78.68285284721127
2008-09-14,70.0,80.96666666666667,78.12266879255247
2008-09-15,70.0,80.73333333333333,77.59862564464586
2008-09-16,68.0,80.36666666666666,76.97935947402355
2008-09-17,73.0,80.1,76.72262660473172
2008-09-18,75.0,79.76666666666667,76.61148940442644
2008-09-19,81.0,79.36666666666666,76.8946191202699
2008-09-20,82.0,79.3,77.22399853186538
2008-09-21,78.0,79.2,77.27406314271278
2008-09-22,88.0,79.33333333333333,77.96605906898938
2008-09-23,76.0,78.86666666666666,77.83921654840941
2008-09-24,74.0,78.46666666666667,77.59152515818946
2008-09-25,73.0,78.13333333333334,77.29529772862885
2008-09-26,68.0,77.63333333333334,76.69560110097537
2008-09-27,68.0,77.13333333333334,76.1345945783318
2008-09-28,74.0,76.66666666666667,75.99687879908458
2008-09-29,86.0,76.86666666666666,76.64224145720816
2008-09-30,89.0,77.16666666666667,77.43951620190441
2008-10-01,74.0,76.66666666666667,77.2176119308138
2008-10-02,84.0,76.53333333333333,77.65518535463227
2008-10-03,87.0,76.6,78.25807662207535
2008-10-04,86.0,76.6,78.75755554968339
2008-10-05,88.0,76.66666666666667,79.35384228841349
2008-10-06,86.0,76.5,79.78262665690293
2008-10-07,84.0,76.83333333333333,80.05471525968339
2008-10-08,80.0,76.96666666666667,80.05118524292962
2008-10-09,88.0,77.3,80.5640120014503
2008-10-10,87.0,77.73333333333333,80.9792370336148
2008-10-11,87.0,78.73333333333333,81.36767335402675
2008-10-12,84.0,79.46666666666667,81.53750087957341
2008-10-13,82.0,79.66666666666667,81.56733953250416
2008-10-14,82.0,80.06666666666666,81.59525311105229
2008-10-15,90.0,80.73333333333333,82.13749484582311
2008-10-16,81.0,81.16666666666667,82.06410808157645
2008-10-17,88.0,81.66666666666667,82.44706885050701
2008-10-18,86.0,82.03333333333333,82.67629021499043
2008-10-19,86.0,82.2,82.89072310434588
2008-10-20,82.0,82.2,82.8332570976139
2008-10-21,82.0,82.33333333333333,82.77949857518719
2008-10-22,81.0,82.1,82.6646922154977
2008-10-23,74.0,82.03333333333333,82.10567981449785
2008-10-24,85.0,82.4,82.29241014904636
2008-10-25,80.0,82.63333333333334,82.14451272007562
2008-10-26,75.0,82.86666666666666,81.68357641555461
2008-10-27,72.0,83.0,81.05882955003497
2008-10-28,70.0,82.86666666666666,80.34535667583916
2008-10-29,74.0,82.46666666666667,79.93597882578503
2008-10-30,84.0,82.3,80.19817374025051
2008-10-31,76.0,82.36666666666666,79.92732382152467
2008-11-01,80.0,82.23333333333333,79.93201260723275
2008-11-02,75.0,81.83333333333333,79.6138182454758
2008-11-03,76.0,81.5,79.38066868125155
2008-11-04,86.0,81.43333333333334,79.8077223147192
2008-11-05,84.0,81.36666666666666,80.07819184280184
2008-11-06,80.0,81.23333333333333,80.07314720778237
2008-11-07,79.0,81.2,80.00391190405448
2008-11-08,84.0,81.06666666666666,80.26172403927677
2008-11-09,90.0,81.16666666666667,80.88999990771053
2008-11-10,82.0,81.0,80.9616128168905
2008-11-11,86.0,81.06666666666666,81.28667005451047
2008-11-12,84.0,81.13333333333334,81.46172359938075
2008-11-13,84.0,81.2,81.62548336716264
2008-11-14,88.0,81.13333333333334,82.03674250476506
2008-11-15,78.0,81.03333333333333,81.77630750445763
2008-11-16,88.0,81.03333333333333,82.17783605255714
2008-11-17,82.0,80.9,82.16636275884377
2008-11-18,84.0,80.83333333333333,82.28466193569255
2008-11-19,85.0,80.93333333333334,82.45984503661562
2008-11-20,90.0,81.2,82.94630664715655
2008-11-21,86.0,81.36666666666666,83.14331912153355
2008-11-22,90.0,81.9,83.58568562982171
2008-11-23,93.0,82.16666666666667,84.19306075047837
2008-11-24,90.0,82.5,84.56770199238298
2008-11-25,98.0,83.26666666666667,85.43430186384214
2008-11-26,96.0,84.06666666666666,86.11595980811039
2008-11-27,96.0,84.93333333333334,86.75363982049036
2008-11-28,93.0,85.56666666666666,87.15663079981357
2008-11-29,92.0,85.83333333333333,87.46910623208366
2008-11-30,95.0,86.46666666666667,87.95497034614279
2008-12-01,92.0,86.86666666666666,88.21594000123034
2008-12-02,93.0,87.46666666666667,88.52458903340903
2008-12-03,90.0,87.93333333333334,88.61977683770522
2008-12-04,88.0,88.0,88.57979123527262
2008-12-05,85.0,88.03333333333333,88.34883696202922
2008-12-06,85.0,88.2,88.13278296447895
2008-12-07,96.0,88.76666666666667,88.6403453538674
2008-12-08,89.0,88.93333333333334,88.66354887942435
2008-12-09,82.0,88.66666666666667,88.23364250010665
2008-12-10,78.0,88.53333333333333,87.57340750009976
2008-12-11,80.0,88.33333333333333,87.08480056460945
2008-12-12,82.0,88.26666666666667,86.75674891527981
2008-12-13,94.0,88.6,87.22405543687466
2008-12-14,85.0,88.5,87.08056798933436
2008-12-15,80.0,88.56666666666666,86.62375715131279
2008-12-16,83.0,88.4,86.38996636735712
2008-12-17,85.0,88.5,86.30029111785021
2008-12-18,86.0,88.56666666666666,86.28091749734374
2008-12-19,81.0,88.43333333333334,85.9402131426764
2008-12-20,78.0,88.03333333333333,85.42794132701985
2008-12-21,81.0,87.86666666666666,85.14226769301858
2008-12-22,79.0,87.5,84.74599235798512
2008-12-23,88.0,87.33333333333333,84.95592833488931
2008-12-24,90.0,87.33333333333333,85.28135231328355
2008-12-25,90.0,87.06666666666666,85.5857811962975
2008-12-26,83.0,86.63333333333334,85.41895660298799
2008-12-27,87.0,86.33333333333333,85.52095940279521
2008-12-28,94.0,86.36666666666666,86.06799428003424
2008-12-29,88.0,86.23333333333333,86.19263981035462
2008-12-30,92.0,86.13333333333334,86.56730820968657
2008-12-31,92.0,86.13333333333334,86.91780445422292
2009-01-01,91.0,86.06666666666666,87.18117190878918
2009-01-02,91.0,86.1,87.42754791467375
2009-01-03,94.0,86.3,87.85157708146899
2009-01-04,87.0,86.36666666666666,87.79663662460003
2009-01-05,95.0,86.7,88.26136974559357
2009-01-06,84.0,86.3,87.98644266523269
2009-01-07,88.0,86.26666666666667,87.98731733199187
2009-01-08,85.0,86.36666666666666,87.79458718154079
2009-01-09,84.0,86.56666666666666,87.54977510531235
2009-01-10,86.0,86.76666666666667,87.44978961464705
2009-01-11,86.0,86.9,87.35625480079885
2009-01-12,90.0,86.76666666666667,87.52681900719892
2009-01-13,89.0,86.9,87.62186294221834
2009-01-14,89.0,87.2,87.71077501046233
2009-01-15,94.0,87.56666666666666,88.11653146140024
2009-01-16,84.0,87.53333333333333,87.85094878647119
2009-01-17,86.0,87.53333333333333,87.73153273573111
2009-01-18,88.0,87.76666666666667,87.74885320439361
2009-01-19,89.0,88.13333333333334,87.82957235249724
2009-01-20,86.0,88.3,87.71153542652968
2009-01-21,88.0,88.6,87.73014604417293
2009-01-22,87.0,88.56666666666666,87.68303984777467
2009-01-23,82.0,88.3,87.31639211566016
2009-01-24,92.0,88.36666666666666,87.61856036626274
2009-01-25,86.0,88.46666666666667,87.51413711682643
2009-01-26,87.0,88.46666666666667,87.480966980257
2009-01-27,84.0,88.13333333333334,87.25638846540171
2009-01-28,84.0,88.0,87.0462988869887
2009-01-29,90.0,87.93333333333334,87.23686024911845
2009-01-30,88.0,87.8,87.28609507175597
2009-01-31,91.0,87.8,87.52570184132009
2009-02-01,85.0,87.6,87.36275333542847
2009-02-02,83.0,87.23333333333333,87.08128537830405
2009-02-03,84.0,87.13333333333334,86.88249277325217
2009-02-04,80.0,86.63333333333334,86.43846098142946
2009-02-05,86.0,86.7,86.41017317617595
2009-02-06,88.0,86.7,86.51274264868071
2009-02-07,88.0,86.8,86.6086947358626
2009-02-08,86.0,86.86666666666666,86.56942410774244
2009-02-09,83.0,86.76666666666667,86.33913868143647
2009-02-10,83.0,86.66666666666667,86.12371037940831
2009-02-11,82.0,86.4,85.85766454847874
2009-02-12,77.0,86.0,85.28620231954463
2009-02-13,82.0,85.76666666666667,85.07418926667077
2009-02-14,82.0,85.36666666666666,84.87585447527266
2009-02-15,84.0,85.36666666666666,84.81934773493248
2009-02-16,85.0,85.33333333333333,84.83100271977554
2009-02-17,77.0,84.96666666666667,84.32577673785454
2009-02-18,83.0,84.76666666666667,84.24024275476715
2009-02-19,81.0,84.6,84.03119483510474
2009-02-20,82.0,84.4,83.90015000703347
2009-02-21,84.0,84.3,83.90659194206357
2009-02-22,88.0,84.5,84.17068278451107
2009-02-23,82.0,84.16666666666667,84.03063873389745
2009-02-24,80.0,83.96666666666667,83.7705975252589
2009-02-25,83.0,83.83333333333333,83.72088155588737
2009-02-26,82.0,83.76666666666667,83.6098569393785
2009-02-27,89.0,83.93333333333334,83.95760810457989
2009-02-28,81.0,83.63333333333334,83.76679467847796
2009-03-01,80.0,83.36666666666666,83.52377566696325
2009-03-02,88.0,83.26666666666667,83.81256433361078
2009-03-03,89.0,83.4,84.14723760241007
2009-03-04,90.0,83.63333333333334,84.52483517644814
2009-03-05,88.0,83.76666666666667,84.74903935861276
2009-03-06,85.0,83.93333333333334,84.76523036773452
2009-03-07,85.0,83.9,84.78037679562262
2009-03-08,86.0,83.83333333333333,84.85906216364695
2009-03-09,85.0,83.73333333333333,84.86815492728265
2009-03-10,84.0,83.66666666666667,84.81214493197409
2009-03-11,90.0,83.9,85.1468452589435
2009-03-12,83.0,83.9,85.00833911320521
2009-03-13,84.0,83.96666666666667,84.94328497686939
2009-03-14,83.0,84.16666666666667,84.81791175255523
2009-03-15,81.0,84.13333333333334,84.5715948652936
2009-03-16,88.0,84.33333333333333,84.79278229333919
2009-03-17,87.0,84.43333333333334,84.9351834357044
2009-03-18,96.0,84.8,85.64904256888477
2009-03-19,89.0,85.2,85.86523337089221
2009-03-20,89.0,85.4,86.06747637922174
2009-03-21,91.0,85.73333333333333,86.38570370959454
2009-03-22,91.0,86.03333333333333,86.6834002444594
2009-03-23,89.0,86.2,86.83285829320397
2009-03-24,90.0,86.26666666666667,87.03719001622306
2009-03-25,88.0,86.46666666666667,87.09930678936996
2009-03-26,85.0,86.63333333333334,86.96386764166867
2009-03-27,86.0,86.73333333333333,86.90168263252876
2009-03-28,91.0,87.03333333333333,87.16609020462369
2009-03-29,87.0,86.96666666666667,87.15537470755119
2009-03-30,90.0,87.26666666666667,87.33889891996724
2009-03-31,83.0,87.36666666666666,87.05896995738871
2009-04-01,80.0,87.1,86.60355254078299
2009-04-02,86.0,87.0,86.56461366718408
2009-04-03,90.0,87.0,86.78625149510768
2009-04-04,89.0,87.03333333333333,86.92907397929427
2009-04-05,88.0,87.13333333333334,86.99816598063013
2009-04-06,90.0,87.3,87.19183269155721
2009-04-07,90.0,87.43333333333334,87.37300477597287
2009-04-08,93.0,87.7,87.73603672591011
2009-04-09,92.0,87.96666666666667,88.0111311306901
2009-04-10,90.0,87.96666666666667,88.13944525129075
2009-04-11,86.0,88.06666666666666,88.00141652540103
2009-04-12,87.0,88.16666666666667,87.93680900763322
2009-04-13,88.0,88.33333333333333,87.94088584585043
2009-04-14,88.0,88.56666666666666,87.94469966224719
2009-04-15,88.0,88.56666666666666,87.94826742597317
2009-04-16,86.0,88.53333333333333,87.82257275332975
2009-04-17,86.0,88.2,87.70498741440525
2009-04-18,88.0,88.16666666666667,87.72402048444363
2009-04-19,86.0,88.06666666666666,87.612793356415
2009-04-20,86.0,87.9,87.50874217213016
2009-04-21,86.0,87.73333333333333,87.41140396747659
2009-04-22,84.0,87.56666666666666,87.19131338892971
2009-04-23,83.0,87.33333333333333,86.92090607351489
2009-04-24,86.0,87.26666666666667,86.8614927784494
2009-04-25,84.0,87.23333333333333,86.67688034113009
2009-04-26,82.0,87.1,86.37514612557331
2009-04-27,86.0,86.93333333333334,86.35094314972987
2009-04-28,86.0,86.9,86.32830165619892
2009-04-29,86.0,86.76666666666667,86.30712090418608
2009-04-30,90.0,87.0,86.54537116843214
2009-05-01,90.0,87.33333333333333,86.76825044788812
2009-05-02,91.0,87.5,87.04126654802437
2009-05-03,91.0,87.53333333333333,87.29666870621634
2009-05-04,92.0,87.63333333333334,87.60010943484754
2009-05-05,83.0,87.46666666666667,87.3033281809864
2009-05-06,86.0,87.33333333333333,87.2192424918905
2009-05-07,82.0,87.06666666666666,86.88251716983305
2009-05-08,79.0,86.6,86.37396767500512
2009-05-09,89.0,86.5,86.54338911532737
2009-05-10,86.0,86.36666666666666,86.50833175304818
2009-05-11,86.0,86.36666666666666,86.47553615607734
2009-05-12,88.0,86.4,86.57388866213687
2009-05-13,88.0,86.4,86.66589584522481
2009-05-14,90.0,86.46666666666667,86.88099933908128
2009-05-15,90.0,86.53333333333333,87.08222518817281
2009-05-16,90.0,86.66666666666667,87.27046872441973
2009-05-17,86.0,86.66666666666667,87.18850300026362
2009-05-18,86.0,86.6,87.11182538734339
2009-05-19,82.0,86.46666666666667,86.78203020106317
2009-05-20,86.0,86.46666666666667,86.73157663970424
2009-05-21,81.0,86.3,86.3617975016588
2009-05-22,80.0,86.16666666666667,85.95135895316469
2009-05-23,85.0,86.23333333333333,85.88998095618632
2009-05-24,80.0,86.03333333333333,85.50998218481946
2009-05-25,80.0,85.9,85.1544994632182
2009-05-26,87.0,86.06666666666666,85.27356401397832
2009-05-27,88.0,86.13333333333334,85.44946310985068
2009-05-28,89.0,86.23333333333333,85.67853000598934
2009-05-29,79.0,86.0,85.24765710237713
2009-05-30,80.0,85.66666666666667,84.90909857964313
2009-05-31,85.0,85.5,84.91496318740808
2009-06-01,81.0,85.16666666666667,84.66238491725272
2009-06-02,83.0,84.9,84.55513427742997
2009-06-03,77.0,84.4,84.06770625953126
2009-06-04,70.0,83.96666666666667,83.16011230730344
2009-06-05,72.0,83.5,82.44010506167096
2009-06-06,62.0,82.83333333333333,81.12138860607928
2009-06-07,78.0,82.8,80.92000869600965
2009-06-08,79.0,82.46666666666667,80.79613716723483
2009-06-09,74.0,82.06666666666666,80.35767670483258
2009-06-10,80.0,81.86666666666666,80.33460078839178
2009-06-11,85.0,81.76666666666667,80.63559428591489
2009-06-12,83.0,81.6,80.78813659004942
2009-06-13,84.0,81.4,80.99535358423978
2009-06-14,80.0,81.06666666666666,80.93113722396625
2009-06-15,73.0,80.5,80.41945095145229
2009-06-16,66.0,79.83333333333333,79.48916379329408
2009-06-17,68.0,79.23333333333333,78.74792741953317
2009-06-18,76.0,79.03333333333333,78.57064177956329
2009-06-19,79.0,78.8,78.59834230991405
2009-06-20,84.0,78.9,78.94683635443572
2009-06-21,82.0,78.96666666666667,79.14381465414954
2009-06-22,81.0,78.83333333333333,79.26356854743021
2009-06-23,86.0,79.03333333333333,79.69817702824118
2009-06-24,76.0,78.9,79.45958496190303
2009-06-25,77.0,78.56666666666666,79.3009020611351
2009-06-26,80.0,78.3,79.3460051539651
2009-06-27,96.0,78.53333333333333,80.42045643435445
2009-06-28,85.0,78.73333333333333,80.71591085794448
2009-06-29,75.0,78.56666666666666,80.34714241549645
2009-06-30,80.0,78.4,80.3247461306257
2009-07-01,84.0,78.5,80.56185928348856
2009-07-02,80.0,78.4,80.52561029745705
2009-07-03,82.0,78.56666666666666,80.62073221375014
2009-07-04,75.0,78.73333333333333,80.25810432899206
2009-07-05,80.0,79.0,80.24145243679902
2009-07-06,77.0,79.5,80.03232647313457
2009-07-07,79.0,79.53333333333333,79.9657247651904
2009-07-08,78.0,79.5,79.83890381259747
2009-07-09,78.0,79.63333333333334,79.72026485694602
2009-07-10,82.0,79.7,79.86734454359467
2009-07-11,82.0,79.6,80.00493521820147
2009-07-12,79.0,79.46666666666667,79.94010068799491
2009-07-13,78.0,79.26666666666667,79.81493290167266
2009-07-14,73.0,79.03333333333333,79.37525981124217
2009-07-15,71.0,78.96666666666667,78.83492046858139
2009-07-16,74.0,79.23333333333333,78.52299011576967
2009-07-17,76.0,79.5,78.36021655991357
2009-07-18,74.0,79.43333333333334,78.07891226572559
2009-07-19,80.0,79.46666666666667,78.20285340987232
2009-07-20,74.0,79.13333333333334,77.93170157697733
2009-07-21,92.0,79.46666666666667,78.83933373330137
2009-07-22,82.0,79.5,79.0432476859916
2009-07-23,83.0,79.4,79.29852202883086
2009-07-24,78.0,79.46666666666667,79.21474641406758
2009-07-25,87.0,79.8,79.71702083896645
2009-07-26,73.0,79.56666666666666,79.28366465580731
2009-07-27,81.0,79.06666666666666,79.39439596833589
2009-07-28,90.0,79.23333333333333,80.07862848650775
2009-07-29,86.0,79.6,80.46065245512015
2009-07-30,75.0,79.43333333333334,80.1083522967253
2009-07-31,79.0,79.26666666666667,80.03684569693658
2009-08-01,78.0,79.2,79.90543629713422
2009-08-02,71.0,78.83333333333333,79.33089201989975
2009-08-03,69.0,78.63333333333334,78.66438285732558
2009-08-04,64.0,78.1,77.71829364072393
2009-08-05,62.0,77.6,76.70421018003206
2009-08-06,74.0,77.43333333333334,76.52974500712676
2009-08-07,79.0,77.46666666666667,76.68911629698955
2009-08-08,74.0,77.33333333333333,76.51562492299023
2009-08-09,75.0,77.1,76.41784266989409
2009-08-10,64.0,76.5,75.61669152990092
2009-08-11,72.0,76.26666666666667,75.38335659248796
2009-08-12,84.0,76.46666666666667,75.93926907039196
2009-08-13,83.0,76.8,76.3948000981086
2009-08-14,92.0,77.5,77.40158718855321
2009-08-15,84.0,77.83333333333333,77.82729124090461
2009-08-16,86.0,78.16666666666667,78.35456277374948
2009-08-17,82.0,78.43333333333334,78.58975227221725
2009-08-18,85.0,78.6,79.00331664175162
2009-08-19,88.0,79.06666666666666,79.58374782615475
2009-08-20,84.0,78.8,79.86866732124153
2009-08-21,83.0,78.83333333333333,80.07068878438723
2009-08-22,77.0,78.63333333333334,79.8725798305558
2009-08-23,84.0,78.83333333333333,80.138865002778
2009-08-24,86.0,78.8,80.51700274453427
2009-08-25,79.0,79.0,80.4191315997256
2009-08-26,81.0,79.0,80.45660698038847
2009-08-27,90.0,79.0,81.07230975584727
2009-08-28,88.0,79.06666666666666,81.51925751353455
2009-08-29,85.0,79.4,81.74382154491941
2009-08-30,82.0,79.5,81.76034918718268
2009-08-31,78.0,79.5,81.51774601381607
2009-09-01,81.0,79.83333333333333,81.48434304518277
2009-09-02,80.0,80.2,81.38857897775162
2009-09-03,80.0,80.73333333333333,81.29899323725152
2009-09-04,76.0,81.2,80.95712270581593
2009-09-05,77.0,81.3,80.70182446673104
2009-09-06,77.0,81.23333333333333,80.46299708178064
2009-09-07,74.0,81.23333333333333,80.04602952811737
2009-09-08,78.0,81.33333333333333,79.91402762307753
2009-09-09,80.0,81.86666666666666,79.91957422804028
2009-09-10,74.0,81.93333333333334,79.537666213328
2009-09-11,79.0,81.76666666666667,79.50297807053263
2009-09-12,79.0,81.63333333333334,79.47052787243375
2009-09-13,81.0,81.26666666666667,79.56920349356704
2009-09-14,92.0,81.53333333333333,80.37119036494981
2009-09-15,96.0,81.86666666666666,81.37950066398531
2009-09-16,79.0,81.76666666666667,81.2259844921153
2009-09-17,82.0,81.66666666666667,81.27592097649496
2009-09-18,90.0,81.73333333333333,81.83876478446302
2009-09-19,87.0,81.83333333333333,82.17174770159444
2009-09-20,78.0,81.66666666666667,81.90260268858836
2009-09-21,80.0,81.76666666666667,81.77985412803427
2009-09-22,76.0,81.5,81.40696031332239
2009-09-23,77.0,81.2,81.12264029310803
2009-09-24,76.0,81.1,80.79214737097203
2009-09-25,74.0,80.86666666666666,80.35394431478028
2009-09-26,74.0,80.33333333333333,79.94401242350413
2009-09-27,65.0,79.56666666666666,78.97988258972967
2009-09-28,71.0,79.1,78.4650514549084
2009-09-29,79.0,79.0,78.49956426426915
2009-09-30,66.0,78.6,77.69314076334857
2009-10-01,76.0,78.43333333333334,77.58390587539058
2009-10-02,74.0,78.23333333333333,77.35268614149442
2009-10-03,77.0,78.13333333333334,77.32993219688188
2009-10-04,66.0,77.8,76.59896882934112
2009-10-05,70.0,77.56666666666666,76.17322890486749
2009-10-06,71.0,77.36666666666666,75.83947220132765
2009-10-07,76.0,77.43333333333334,75.84982883350006
2009-10-08,74.0,77.3,75.73048503779037
2009-10-09,76.0,77.16666666666667,75.74787309986841
2009-10-10,75.0,77.2,75.69962322245755
2009-10-11,80.0,77.23333333333333,75.9770668855248
2009-10-12,78.0,77.2,76.10757869936192
2009-10-13,82.0,77.23333333333333,76.48773491230631
2009-10-14,86.0,77.03333333333333,77.10142943409299
2009-10-15,88.0,76.76666666666667,77.80456301899022
2009-10-16,86.0,77.0,78.3333008887328
2009-10-17,83.0,77.03333333333333,78.63437825075003
2009-10-18,87.0,76.93333333333334,79.17409578295971
2009-10-19,85.0,76.86666666666666,79.54996057115585
2009-10-20,93.0,77.36666666666666,80.41770505043613
2009-10-21,82.0,77.43333333333334,80.51978859556928
2009-10-22,85.0,77.73333333333333,80.80883449262932
2009-10-23,85.0,78.0,81.0792322672984
2009-10-24,86.0,78.33333333333333,81.39670115327914
2009-10-25,89.0,78.83333333333333,81.887236562745
2009-10-26,81.0,79.06666666666666,81.8299954941808
2009-10-27,89.0,79.86666666666666,82.29257643004011
2009-10-28,89.0,80.46666666666667,82.72531343455366
2009-10-29,86.0,80.7,82.9365835355502
2009-10-30,89.0,81.46666666666667,83.32777169454695
2009-10-31,77.0,81.5,82.9195283594149
2009-11-01,88.0,81.96666666666667,83.2473007233236
2009-11-02,87.0,82.3,83.48941035407692
2009-11-03,77.0,82.66666666666667,83.07073871833003
2009-11-04,82.0,83.06666666666666,83.00165880101842
2009-11-05,87.0,83.6,83.25961629772691
2009-11-06,88.0,84.0,83.56544750432518
2009-11-07,85.0,84.36666666666666,83.65799927823967
2009-11-08,89.0,84.8,84.00264448609518
2009-11-09,87.0,85.2,84.1960222611858
2009-11-10,92.0,85.6,84.69950469594802
2009-11-11,88.0,85.93333333333334,84.91243987685459
2009-11-12,85.0,86.03333333333333,84.91808891705752
2009-11-13,87.0,86.06666666666666,85.05240576111832
2009-11-14,94.0,86.26666666666667,85.62966990556231
2009-11-15,94.0,86.53333333333333,86.16969120197764
2009-11-16,83.0,86.53333333333333,85.96519499539845
2009-11-17,86.0,86.5,85.96744047956629
2009-11-18,94.0,86.8,86.48567012604589
2009-11-19,92.0,86.76666666666667,86.84143334372035
2009-11-20,96.0,87.23333333333333,87.43230861186743
2009-11-21,90.0,87.4,87.5979661207792
2009-11-22,94.0,87.7,88.0110005645999
2009-11-23,95.0,88.0,88.46190375398055
2009-11-24,94.0,88.16666666666667,88.81920028598181
2009-11-25,90.0,88.46666666666667,88.89538091269266
2009-11-26,95.0,88.66666666666667,89.28922730542216
2009-11-27,85.0,88.53333333333333,89.01250296313685
2009-11-28,88.0,88.6,88.94718019132156
2009-11-29,85.0,88.46666666666667,88.6925234047847
2009-11-30,82.0,88.63333333333334,88.2607477012502
2009-12-01,85.0,88.53333333333333,88.0503768818147
2009-12-02,94.0,88.76666666666667,88.43422353460085
2009-12-03,94.0,89.33333333333333,88.79330588720724
2009-12-04,87.0,89.5,88.67760873319386
2009-12-05,89.0,89.56666666666666,88.698408169762
2009-12-06,88.0,89.56666666666666,88.65334957816447
2009-12-07,88.0,89.66666666666667,88.61119799247643
2009-12-08,88.0,89.63333333333334,88.57176586392957
2009-12-09,80.0,89.4,88.01874871141798
2009-12-10,81.0,89.03333333333333,87.56592621390715
2009-12-11,84.0,88.9,87.3358664581712
2009-12-12,83.0,88.83333333333333,87.05613313828918
2009-12-13,90.0,88.93333333333334,87.2460600325931
2009-12-14,85.0,88.63333333333334,87.10115293371614
2009-12-15,80.0,88.16666666666667,86.64301403476671
2009-12-16,79.0,88.03333333333333,86.14991635510434
2009-12-17,83.0,87.93333333333334,85.9466959450976
2009-12-18,83.0,87.56666666666666,85.75658652928486
2009-12-19,83.0,87.26666666666667,85.57874223707294
2009-12-20,90.0,87.06666666666666,85.86398467339082
2009-12-21,84.0,86.86666666666666,85.74372759768818
2009-12-22,79.0,86.36666666666666,85.30864839783733
2009-12-23,83.0,85.96666666666667,85.15970333991235
2009-12-24,90.0,85.83333333333333,85.47198054378897
2009-12-25,88.0,85.76666666666667,85.63507857322195
2009-12-26,90.0,85.6,85.91668640720762
2009-12-27,87.0,85.66666666666667,85.98657760674261
2009-12-28,92.0,85.8,86.37454034179147
2009-12-29,84.0,85.76666666666667,86.22134419070815
2009-12-30,86.0,85.9,86.20706392033988
2009-12-31,81.0,85.76666666666667,85.87112431257601
2010-01-01,82.0,85.36666666666666,85.62137435692595
2010-01-02,82.0,84.96666666666667,85.3877373016404
2010-01-03,92.0,85.13333333333334,85.81433489508295
2010-01-04,88.0,85.1,85.95534554701308
2010-01-05,89.0,85.13333333333334,86.15177486656063
2010-01-06,89.0,85.16666666666667,86.33553132678253
2010-01-07,91.0,85.26666666666667,86.63646478957075
2010-01-08,87.0,85.5,86.65991867411458
2010-01-09,85.0,85.63333333333334,86.55282714675235
2010-01-10,81.0,85.53333333333333,86.19458023405865
2010-01-11,85.0,85.6,86.11751054153873
2010-01-12,84.0,85.4,85.98089695821365
2010-01-13,81.0,85.26666666666667,85.65954876736116
2010-01-14,79.0,85.23333333333333,85.22990045978946
2010-01-15,80.0,85.26666666666667,84.89248752689983
2010-01-16,77.0,85.06666666666666,84.38329478322888
2010-01-17,73.0,84.73333333333333,83.64888866818185
2010-01-18,79.0,84.6,83.34896036700883
2010-01-19,83.0,84.36666666666666,83.32644679494375
2010-01-20,85.0,84.4,83.43441796946351
2010-01-21,86.0,84.63333333333334,83.59993939078844
2010-01-22,83.0,84.63333333333334,83.5612336236408
2010-01-23,83.0,84.4,83.52502500276074
2010-01-24,86.0,84.33333333333333,83.68470080903425
2010-01-25,85.0,84.16666666666667,83.76955882135462
2010-01-26,78.0,83.86666666666666,83.39732921997691
2010-01-27,82.0,83.53333333333333,83.30717894772033
2010-01-28,81.0,83.43333333333334,83.1583286930287
2010-01-29,78.0,83.16666666666667,82.82553329347846
2010-01-30,81.0,83.16666666666667,82.70775695196372
2010-01-31,80.0,83.1,82.53306295506283
2010-02-01,83.0,83.13333333333334,82.56318792570394
2010-02-02,81.0,82.76666666666667,82.46233709178756
2010-02-03,81.0,82.53333333333333,82.36799276328514
2010-02-04,85.0,82.4,82.53779968178287
2010-02-05,82.0,82.16666666666667,82.50310292811946
2010-02-06,78.0,81.73333333333333,82.21258015856337
2010-02-07,82.0,81.56666666666666,82.1988653096238
2010-02-08,81.0,81.43333333333334,82.1215191606158
2010-02-09,78.0,81.33333333333333,81.8556146986406
2010-02-10,85.0,81.33333333333333,82.05847826647023
2010-02-11,81.0,81.23333333333333,81.9901893460528
2010-02-12,80.0,81.2,81.86179003340423
2010-02-13,82.0,81.3,81.87070680544267
