Date,Year,Month,Day,Prec,StDev,%Time,Q,S,is_outlier_Prec
2011-12-22,2011,Desember,22,0.03,0.26,2.0,2,5,False
2011-12-23,2011,Desember,23,1.04,2.97,17.0,2,5,False
2011-12-24,2011,Desember,24,,5.62,27.0,2,5,True
2011-12-25,2011,Desember,25,0.07,0.38,3.0,2,5,False
2011-12-26,2011,Desember,26,0.35,1.44,8.0,2,5,False
2011-12-27,2011,Desember,27,-0.03,0.03,0.0,2,5,False
2011-12-28,2011,Desember,28,-0.01,0.02,0.0,2,5,False
2011-12-29,2011,Desember,29,0.0,0.02,0.0,2,5,False
2011-12-30,2011,Desember,30,0.13,0.83,2.0,2,5,False
2011-12-31,2011,Desember,31,0.28,2.25,1.0,2,5,False
2012-01-01,2012,Januari,1,0.97,4.32,12.0,2,5,False
2012-01-02,2012,Januari,2,0.08,0.6,2.0,2,5,False
2012-01-03,2012,Januari,3,0.0,0.11,0.0,2,1,False
2012-01-04,2012,Januari,4,0.0,0.1,1.0,2,5,False
2012-01-05,2012,Januari,5,0.1,0.65,4.0,2,5,False
2012-01-06,2012,Januari,6,0.51,2.05,13.0,2,5,False
2012-01-07,2012,Januari,7,0.02,0.09,0.0,2,5,False
2012-01-08,2012,Januari,8,-0.02,0.08,0.0,2,5,False
2012-01-09,2012,Januari,9,-0.06,0.05,0.0,2,5,False
2012-01-10,2012,Januari,10,0.07,0.86,2.0,2,5,False
2012-01-11,2012,Januari,11,1.13,4.77,12.0,2,5,False
2012-01-12,2012,Januari,12,0.0,0.27,0.0,2,1,False
2012-01-13,2012,Januari,13,0.61,2.57,9.0,2,5,False
2012-01-14,2012,Januari,14,0.0,0.14,1.0,2,5,False
2012-01-15,2012,Januari,15,-0.04,0.07,0.0,2,5,False
2012-01-16,2012,Januari,16,-0.03,0.02,0.0,2,5,False
2012-01-17,2012,Januari,17,0.0,0.32,0.0,2,1,False
2012-01-18,2012,Januari,18,-0.02,0.02,0.0,2,5,False
2012-01-19,2012,Januari,19,0.0,0.27,0.0,2,1,False
2012-01-20,2012,Januari,20,-0.01,0.08,0.0,2,5,False
2012-01-21,2012,Januari,21,-0.01,0.11,0.0,2,5,False
2012-01-22,2012,Januari,22,-0.02,0.08,0.0,2,5,False
2012-01-23,2012,Januari,23,-0.04,0.21,0.0,2,5,False
2012-01-24,2012,Januari,24,-0.02,0.17,0.0,2,5,False
2012-01-25,2012,Januari,25,0.64,4.68,7.0,2,5,False
2012-01-26,2012,Januari,26,0.06,0.29,4.0,2,5,False
2012-01-27,2012,Januari,27,-0.01,0.16,1.0,2,5,False
2012-01-28,2012,Januari,28,-0.01,0.09,0.0,2,5,False
2012-01-29,2012,Januari,29,-0.01,0.08,0.0,2,5,False
2012-01-30,2012,Januari,30,-0.02,0.11,0.0,2,5,False
2012-01-31,2012,Januari,31,-0.01,0.1,0.0,2,5,False
2012-02-01,2012,Februari,1,-0.01,0.12,0.0,2,5,False
2012-02-02,2012,Februari,2,0.08,0.56,2.0,2,5,False
2012-02-03,2012,Februari,3,0.58,2.19,12.0,2,5,False
2012-02-04,2012,Februari,4,0.72,3.33,8.0,2,5,False
2012-02-05,2012,Februari,5,0.01,0.13,0.0,2,5,False
2012-02-06,2012,Februari,6,,13.39,21.0,2,5,True
2012-02-07,2012,Februari,7,0.06,0.46,2.0,2,5,False
2012-02-08,2012,Februari,8,-0.01,0.02,0.0,2,5,False
2012-02-09,2012,Februari,9,-0.01,0.05,0.0,2,5,False
2012-02-10,2012,Februari,10,-0.01,0.08,0.0,2,5,False
2012-02-11,2012,Februari,11,-0.01,0.08,0.0,2,5,False
2012-02-12,2012,Februari,12,0.45,2.57,5.0,2,5,False
2012-02-13,2012,Februari,13,0.2,1.29,3.0,2,5,False
2012-02-14,2012,Februari,14,0.05,0.34,1.0,2,5,False
2012-02-15,2012,Februari,15,0.0,0.01,0.0,2,5,False
2012-02-16,2012,Februari,16,0.0,0.01,0.0,2,5,False
2012-02-17,2012,Februari,17,-0.01,0.06,0.0,2,5,False
2012-02-18,2012,Februari,18,0.0,0.01,0.0,2,5,False
2012-02-19,2012,Februari,19,-0.01,0.08,0.0,2,5,False
2012-02-20,2012,Februari,20,-0.02,0.21,0.0,2,5,False
2012-02-21,2012,Februari,21,-0.05,0.21,0.0,2,5,False
2012-02-22,2012,Februari,22,-0.03,0.03,0.0,2,5,False
2012-02-23,2012,Februari,23,-0.03,0.05,0.0,2,5,False
2012-02-24,2012,Februari,24,-0.02,0.03,0.0,2,5,False
2012-02-25,2012,Februari,25,-0.02,0.06,0.0,2,5,False
2012-02-26,2012,Februari,26,0.0,0.02,0.0,2,5,False
2012-02-27,2012,Februari,27,0.18,1.48,3.0,2,5,False
2012-02-28,2012,Februari,28,0.0,0.01,0.0,2,5,False
2012-02-29,2012,Februari,29,0.0,0.01,0.0,2,5,False
2012-03-01,2012,Maret,1,0.0,0.01,0.0,2,5,False
2012-03-02,2012,Maret,2,-0.01,0.07,0.0,2,5,False
2012-03-03,2012,Maret,3,-0.01,0.05,0.0,2,5,False
2012-03-04,2012,Maret,4,-0.02,0.11,0.0,2,5,False
2012-03-05,2012,Maret,5,-0.02,0.1,0.0,2,5,False
2012-03-06,2012,Maret,6,-0.02,0.17,0.0,2,5,False
2012-03-07,2012,Maret,7,-0.01,0.09,0.0,2,5,False
2012-03-08,2012,Maret,8,-0.01,0.08,0.0,2,5,False
2012-03-09,2012,Maret,9,-0.01,0.04,0.0,2,5,False
2012-03-10,2012,Maret,10,1.06,2.77,20.0,2,5,False
2012-03-11,2012,Maret,11,0.0,0.03,0.0,2,5,False
2012-03-12,2012,Maret,12,-0.01,0.13,0.0,2,5,False
2012-03-13,2012,Maret,13,-0.02,0.16,0.0,2,5,False
2012-03-14,2012,Maret,14,-0.02,0.13,0.0,2,5,False
2012-03-15,2012,Maret,15,-0.02,0.15,0.0,2,5,False
2012-03-16,2012,Maret,16,-0.01,0.12,0.0,2,5,False
2012-03-17,2012,Maret,17,0.0,0.02,0.0,2,5,False
2012-03-18,2012,Maret,18,0.0,0.03,0.0,2,5,False
2012-03-19,2012,Maret,19,-0.01,0.04,0.0,2,5,False
2012-03-20,2012,Maret,20,0.0,0.03,0.0,2,5,False
2012-03-21,2012,Maret,21,-0.02,0.05,0.0,2,5,False
2012-03-22,2012,Maret,22,0.0,0.02,0.0,2,5,False
2012-03-23,2012,Maret,23,-0.01,0.15,0.0,2,5,False
2012-03-24,2012,Maret,24,-0.02,0.16,0.0,2,5,False
2012-03-25,2012,Maret,25,-0.01,0.14,0.0,2,5,False
2012-03-26,2012,Maret,26,0.0,0.01,0.0,2,5,False
2012-03-27,2012,Maret,27,-0.01,0.14,0.0,2,5,False
2012-03-28,2012,Maret,28,0.0,0.02,0.0,2,5,False
2012-03-29,2012,Maret,29,-0.03,0.11,0.0,2,5,False
2012-03-30,2012,Maret,30,0.0,0.01,0.0,2,5,False
2012-03-31,2012,Maret,31,-0.01,0.04,0.0,2,5,False
2012-04-01,2012,April,1,-0.01,0.05,0.0,2,5,False
2012-04-02,2012,April,2,0.1,0.92,1.0,2,5,False
2012-04-03,2012,April,3,0.0,0.05,0.0,2,5,False
2012-04-04,2012,April,4,0.0,0.02,0.0,2,5,False
2012-04-05,2012,April,5,0.26,2.05,3.0,2,5,False
2012-04-06,2012,April,6,0.01,0.08,0.0,2,5,False
2012-04-07,2012,April,7,0.0,0.02,0.0,2,5,False
2012-04-08,2012,April,8,0.0,0.02,0.0,2,5,False
2012-04-09,2012,April,9,0.01,0.07,0.0,2,5,False
2012-04-10,2012,April,10,0.01,0.09,0.0,2,5,False
2012-04-11,2012,April,11,0.0,0.07,0.0,2,5,False
2012-04-12,2012,April,12,0.04,0.18,1.0,2,5,False
2012-04-13,2012,April,13,0.1,0.94,1.0,2,5,False
2012-04-14,2012,April,14,0.0,0.05,0.0,2,5,False
2012-04-15,2012,April,15,0.0,0.03,0.0,2,5,False
2012-04-16,2012,April,16,1.68,5.92,11.0,2,5,False
2012-04-17,2012,April,17,0.67,3.08,6.0,2,5,False
2012-04-18,2012,April,18,,9.87,11.0,2,5,True
2012-04-19,2012,April,19,0.56,2.69,5.0,2,5,False
2012-04-20,2012,April,20,0.0,0.04,0.0,2,5,False
2012-04-21,2012,April,21,-0.01,0.11,1.0,2,5,False
2012-04-22,2012,April,22,-0.02,0.03,0.0,2,5,False
2012-04-23,2012,April,23,0.14,0.98,2.0,2,5,False
2012-04-24,2012,April,24,0.28,1.57,5.0,2,5,False
2012-04-25,2012,April,25,-0.01,0.07,0.0,2,5,False
2012-04-26,2012,April,26,0.0,0.02,0.0,2,5,False
2012-04-27,2012,April,27,0.0,0.03,0.0,2,5,False
2012-04-28,2012,April,28,0.01,0.04,0.0,2,5,False
2012-04-29,2012,April,29,-0.02,0.18,0.0,2,5,False
2012-04-30,2012,April,30,0.17,0.82,4.0,2,5,False
2012-05-01,2012,Mei,1,0.32,1.77,3.0,2,5,False
2012-05-02,2012,Mei,2,0.1,0.58,2.0,2,5,False
2012-05-03,2012,Mei,3,0.61,2.2,10.0,2,5,False
2012-05-04,2012,Mei,4,0.16,1.57,1.0,2,5,False
2012-05-05,2012,Mei,5,-0.03,0.02,0.0,2,5,False
2012-05-06,2012,Mei,6,-0.02,0.06,0.0,2,5,False
2012-05-07,2012,Mei,7,-0.02,0.04,0.0,2,5,False
2012-05-08,2012,Mei,8,-0.01,0.01,0.0,2,5,False
2012-05-09,2012,Mei,9,0.0,0.15,1.0,2,5,False
2012-05-10,2012,Mei,10,-0.01,0.07,0.0,2,5,False
2012-05-11,2012,Mei,11,-0.01,0.01,0.0,2,5,False
2012-05-12,2012,Mei,12,0.24,1.6,4.0,2,5,False
2012-05-14,2012,Mei,14,0.0,7.36,18.0,2,1,False
2012-05-15,2012,Mei,15,0.35,4.58,11.0,2,1,False
2012-05-16,2012,Mei,16,0.0,8.64,0.0,2,1,False
2012-05-17,2012,Mei,17,0.0,4.87,0.0,2,1,False
2012-05-18,2012,Mei,18,0.0,3.54,1.0,2,1,False
2012-05-19,2012,Mei,19,0.0,5.62,2.0,2,1,False
2012-05-20,2012,Mei,20,0.0,4.41,3.0,2,1,False
2012-05-21,2012,Mei,21,0.0,5.57,10.0,2,1,False
2012-05-22,2012,Mei,22,0.0,7.48,17.0,2,1,False
2012-05-23,2012,Mei,23,0.0,12.52,21.0,2,1,False
2012-05-24,2012,Mei,24,0.0,2.78,18.0,2,1,False
2012-05-25,2012,Mei,25,1.33,0.0,42.0,2,1,False
2012-05-26,2012,Mei,26,0.35,3.65,13.0,2,1,False
2012-05-27,2012,Mei,27,0.0,2.15,11.0,2,1,False
2012-06-04,2012,Juni,4,0.0,3.3,2.0,2,1,False
2012-06-13,2012,Juni,13,0.0,0.87,6.0,2,1,False
2012-06-14,2012,Juni,14,0.0,1.8,7.0,2,1,False
2012-06-15,2012,Juni,15,0.06,2.09,11.0,2,1,False
2012-06-16,2012,Juni,16,0.0,1.91,12.0,2,1,False
2012-06-17,2012,Juni,17,0.0,1.1,3.0,2,1,False
2012-06-19,2012,Juni,19,0.0,2.9,4.0,2,1,False
2012-06-21,2012,Juni,21,0.0,0.87,7.0,2,1,False
2012-06-22,2012,Juni,22,0.0,1.57,16.0,2,1,False
2012-06-23,2012,Juni,23,0.29,2.9,18.0,2,1,False
2012-06-24,2012,Juni,24,0.06,1.33,4.0,2,1,False
2012-06-25,2012,Juni,25,0.46,39.6,12.0,2,1,False
2012-06-26,2012,Juni,26,0.23,5.51,11.0,2,1,False
2012-06-27,2012,Juni,27,0.0,5.57,5.0,2,1,False
2014-12-04,2014,Desember,4,0.0,1.78,0.0,2,1,False
2014-12-05,2014,Desember,5,0.19,1.54,4.0,2,1,False
2014-12-06,2014,Desember,6,0.05,11.53,8.0,2,1,False
2014-12-07,2014,Desember,7,0.05,5.52,15.0,2,1,False
2014-12-08,2014,Desember,8,0.0,1.82,11.0,2,1,False
2014-12-09,2014,Desember,9,0.0,0.67,7.0,2,1,False
2014-12-10,2014,Desember,10,0.1,1.58,5.0,2,1,False
2014-12-11,2014,Desember,11,0.19,10.18,2.0,2,1,False
2014-12-12,2014,Desember,12,0.0,3.75,2.0,2,1,False
2014-12-13,2014,Desember,13,0.0,3.36,1.0,2,1,False
2014-12-14,2014,Desember,14,0.0,5.38,0.0,2,1,False
2014-12-15,2014,Desember,15,1.3,40.87,12.0,2,1,False
2014-12-16,2014,Desember,16,1.3,49.95,7.0,2,1,False
2014-12-17,2014,Desember,17,0.0,2.16,1.0,2,1,False
2014-12-18,2014,Desember,18,0.48,4.85,6.0,2,1,False
2014-12-19,2014,Desember,19,1.82,34.91,13.0,2,1,False
2014-12-20,2014,Desember,20,,0.0,13.0,2,1,True
2014-12-22,2014,Desember,22,0.82,7.64,12.0,2,1,False
2014-12-23,2014,Desember,23,0.0,3.65,0.0,2,1,False
2014-12-24,2014,Desember,24,0.0,3.17,0.0,2,1,False
2014-12-25,2014,Desember,25,0.77,6.24,10.0,2,1,False
2014-12-26,2014,Desember,26,1.06,16.14,7.0,2,1,False
2014-12-27,2014,Desember,27,0.58,0.0,11.0,2,1,False
2014-12-28,2014,Desember,28,0.19,5.23,2.0,2,1,False
2014-12-29,2014,Desember,29,-0.05,5.67,0.0,2,1,False
2014-12-30,2014,Desember,30,0.67,7.54,6.0,2,1,False
2014-12-31,2014,Desember,31,0.0,4.08,7.0,2,1,False
2015-01-01,2015,Januari,1,0.0,4.27,2.0,2,1,False
2015-01-02,2015,Januari,2,0.0,4.75,7.0,2,1,False
2015-01-03,2015,Januari,3,0.0,3.03,11.0,2,1,False
2015-01-04,2015,Januari,4,0.0,3.12,14.0,2,1,False
2015-01-05,2015,Januari,5,0.0,2.5,18.0,2,1,False
2015-01-06,2015,Januari,6,0.0,3.55,21.0,2,1,False
2015-01-07,2015,Januari,7,0.0,3.99,18.0,2,1,False
2015-01-08,2015,Januari,8,0.0,3.46,22.0,2,1,False
2015-01-09,2015,Januari,9,0.0,5.33,21.0,2,1,False
2015-01-10,2015,Januari,10,0.0,3.89,12.0,2,1,False
2015-01-11,2015,Januari,11,0.0,5.19,3.0,2,1,False
2015-01-12,2015,Januari,12,0.0,5.09,7.0,2,1,False
2015-01-13,2015,Januari,13,0.0,4.95,8.0,2,1,False
2015-01-14,2015,Januari,14,0.0,4.03,2.0,2,1,False
2015-01-15,2015,Januari,15,0.0,4.23,2.0,2,1,False
2015-01-16,2015,Januari,16,0.0,2.4,8.0,2,1,False
2015-01-17,2015,Januari,17,0.14,5.62,9.0,2,1,False
2015-01-18,2015,Januari,18,0.62,6.58,6.0,2,1,False
2015-01-19,2015,Januari,19,0.0,2.31,0.0,2,1,False
2015-01-20,2015,Januari,20,0.0,2.59,0.0,2,1,False
2015-01-21,2015,Januari,21,0.1,6.77,1.0,2,1,False
2015-01-22,2015,Januari,22,0.0,2.26,0.0,2,1,False
2015-01-23,2015,Januari,23,0.0,1.3,0.0,2,1,False
2015-01-24,2015,Januari,24,-0.05,2.35,0.0,2,1,False
2015-01-25,2015,Januari,25,-0.05,2.16,0.0,2,1,False
2015-01-26,2015,Januari,26,0.0,4.03,0.0,2,1,False
2015-01-27,2015,Januari,27,0.0,1.39,1.0,2,1,False
2015-01-28,2015,Januari,28,0.0,3.41,1.0,2,1,False
2015-01-29,2015,Januari,29,0.0,4.13,0.0,2,1,False
2015-01-30,2015,Januari,30,0.0,2.45,0.0,2,1,False
2015-01-31,2015,Januari,31,0.29,27.09,3.0,2,1,False
2015-02-01,2015,Februari,1,0.0,2.31,0.0,2,1,False
2015-02-02,2015,Februari,2,0.58,6.2,3.0,2,1,False
2015-02-03,2015,Februari,3,-0.05,3.79,2.0,2,1,False
2015-02-04,2015,Februari,4,-0.05,3.36,1.0,2,1,False
2015-02-05,2015,Februari,5,-0.05,2.69,1.0,2,1,False
2015-02-06,2015,Februari,6,0.0,2.11,1.0,2,1,False
2015-02-07,2015,Februari,7,-0.05,2.4,1.0,2,1,False
2015-02-08,2015,Februari,8,-0.05,2.74,0.0,2,1,False
2015-02-09,2015,Februari,9,0.34,12.77,7.0,2,1,False
2015-02-10,2015,Februari,10,0.1,1.87,5.0,2,1,False
2015-02-11,2015,Februari,11,0.48,22.62,25.0,2,1,False
2015-02-12,2015,Februari,12,0.0,3.6,20.0,2,1,False
2016-03-07,2016,Maret,7,0.0,0.73,8.0,2,1,False
2016-03-08,2016,Maret,8,0.0,0.63,2.0,2,1,False
2016-03-09,2016,Maret,9,0.0,0.34,2.0,2,1,False
2016-03-10,2016,Maret,10,0.0,0.39,1.0,2,1,False
2016-03-12,2016,Maret,12,-0.02,0.06,0.0,2,5,False
2016-03-13,2016,Maret,13,-0.02,0.05,0.0,2,5,False
2016-03-14,2016,Maret,14,-0.02,0.1,0.0,2,5,False
2016-03-15,2016,Maret,15,-0.01,0.03,0.0,2,5,False
2016-03-16,2016,Maret,16,-0.01,0.03,0.0,2,5,False
2016-03-17,2016,Maret,17,-0.01,0.02,0.0,2,5,False
2016-03-18,2016,Maret,18,-0.01,0.02,0.0,2,5,False
2016-03-19,2016,Maret,19,-0.01,0.02,0.0,2,5,False
2016-03-20,2016,Maret,20,-0.01,0.03,0.0,2,5,False
2016-03-21,2016,Maret,21,0.0,0.06,0.0,2,5,False
2016-03-22,2016,Maret,22,-0.01,0.06,0.0,2,5,False
2016-03-23,2016,Maret,23,0.0,0.04,0.0,2,5,False
2016-03-24,2016,Maret,24,0.0,0.03,0.0,2,5,False
2016-03-25,2016,Maret,25,0.0,0.01,0.0,2,5,False
2016-03-26,2016,Maret,26,0.0,0.04,0.0,2,5,False
2016-03-27,2016,Maret,27,0.01,0.12,0.0,2,5,False
2016-03-28,2016,Maret,28,0.01,0.08,0.0,2,5,False
2016-03-29,2016,Maret,29,0.0,0.02,0.0,2,5,False
2016-03-30,2016,Maret,30,0.0,0.01,0.0,2,5,False
2016-03-31,2016,Maret,31,0.0,0.01,0.0,2,5,False
2016-04-01,2016,April,1,0.0,0.01,0.0,2,5,False
2016-04-02,2016,April,2,0.0,0.03,0.0,2,5,False
2016-04-03,2016,April,3,0.0,0.01,0.0,2,5,False
2016-04-04,2016,April,4,0.0,0.01,0.0,2,5,False
2016-04-05,2016,April,5,0.0,0.03,0.0,2,5,False
2016-04-06,2016,April,6,0.2,1.45,3.0,2,5,False
2016-04-07,2016,April,7,-0.03,0.12,0.0,2,5,False
2016-04-08,2016,April,8,-0.01,0.04,0.0,2,5,False
2016-04-09,2016,April,9,-0.01,0.03,0.0,2,5,False
2016-04-10,2016,April,10,-0.01,0.02,0.0,2,5,False
2016-04-11,2016,April,11,-0.01,0.03,0.0,2,5,False
2016-04-12,2016,April,12,-0.01,0.04,0.0,2,5,False
2016-04-13,2016,April,13,0.0,0.04,0.0,2,5,False
2016-04-14,2016,April,14,-0.01,0.03,0.0,2,5,False
2016-04-15,2016,April,15,0.0,0.03,0.0,2,5,False
2016-04-16,2016,April,16,0.0,0.02,0.0,2,5,False
2016-04-17,2016,April,17,0.0,0.01,0.0,2,5,False
2016-04-18,2016,April,18,-0.01,0.04,0.0,2,5,False
2016-04-19,2016,April,19,-0.01,0.04,0.0,2,5,False
2016-04-20,2016,April,20,-0.02,0.05,0.0,2,5,False
2016-04-21,2016,April,21,-0.01,0.03,0.0,2,5,False
2016-04-22,2016,April,22,0.0,0.02,0.0,2,5,False
2016-04-23,2016,April,23,0.0,0.02,0.0,2,5,False
2016-04-24,2016,April,24,0.07,0.5,1.0,2,5,False
2016-04-25,2016,April,25,0.24,2.03,3.0,2,5,False
2016-04-26,2016,April,26,-0.01,0.06,0.0,2,5,False
2016-04-27,2016,April,27,0.0,0.06,0.0,2,5,False
2016-04-28,2016,April,28,0.0,0.09,0.0,2,5,False
2016-04-29,2016,April,29,-0.02,0.06,0.0,2,5,False
2016-04-30,2016,April,30,0.0,0.13,0.0,2,5,False
2016-05-01,2016,Mei,1,-0.01,0.08,0.0,2,5,False
2016-05-02,2016,Mei,2,-0.01,0.07,0.0,2,5,False
2016-05-03,2016,Mei,3,-0.01,0.05,0.0,2,5,False
2016-05-04,2016,Mei,4,0.28,2.37,2.0,2,5,False
2016-05-05,2016,Mei,5,0.06,0.66,2.0,2,5,False
2016-05-06,2016,Mei,6,0.0,0.01,0.0,2,5,False
2016-05-07,2016,Mei,7,0.0,0.01,0.0,2,5,False
2016-05-08,2016,Mei,8,0.0,0.01,0.0,2,5,False
2016-05-09,2016,Mei,9,0.51,2.98,5.0,2,5,False
2016-05-10,2016,Mei,10,0.0,0.01,0.0,2,5,False
2016-05-11,2016,Mei,11,0.0,0.02,0.0,2,5,False
2016-05-12,2016,Mei,12,0.56,3.79,4.0,2,5,False
2016-05-13,2016,Mei,13,-0.01,0.02,0.0,2,5,False
2016-05-14,2016,Mei,14,0.08,0.59,3.0,2,5,False
2016-05-15,2016,Mei,15,1.2,5.21,16.0,2,5,False
2016-05-16,2016,Mei,16,-0.02,0.07,0.0,2,5,False
2016-05-17,2016,Mei,17,0.0,0.01,0.0,2,5,False
2016-05-18,2016,Mei,18,0.48,1.83,8.0,2,5,False
2016-05-19,2016,Mei,19,-0.03,0.06,0.0,2,5,False
2016-05-20,2016,Mei,20,0.01,0.23,1.0,2,5,False
2016-05-21,2016,Mei,21,0.1,0.76,4.0,2,5,False
2016-05-22,2016,Mei,22,0.0,0.13,0.0,2,5,False
2016-05-23,2016,Mei,23,0.0,0.24,1.0,2,5,False
2016-05-24,2016,Mei,24,-0.03,0.03,0.0,2,5,False
2016-05-25,2016,Mei,25,-0.02,0.01,0.0,2,5,False
2016-05-26,2016,Mei,26,-0.01,0.02,0.0,2,5,False
2016-05-27,2016,Mei,27,0.0,0.02,0.0,2,5,False
2016-05-28,2016,Mei,28,0.54,3.82,3.0,2,5,False
2016-05-29,2016,Mei,29,0.07,0.45,2.0,2,5,False
2016-05-30,2016,Mei,30,0.05,0.69,2.0,2,5,False
2016-05-31,2016,Mei,31,0.4,2.88,6.0,2,5,False
2016-06-01,2016,Juni,1,-0.04,0.08,0.0,2,5,False
2016-06-02,2016,Juni,2,0.21,1.04,5.0,2,5,False
2016-06-03,2016,Juni,3,0.07,0.34,2.0,2,5,False
2016-06-04,2016,Juni,4,0.14,1.05,1.0,2,5,False
2016-06-05,2016,Juni,5,0.0,0.02,0.0,2,5,False
2016-06-06,2016,Juni,6,0.0,0.04,0.0,2,5,False
2016-06-07,2016,Juni,7,0.0,0.02,0.0,2,5,False
2016-06-08,2016,Juni,8,0.0,0.03,0.0,2,5,False
2016-06-09,2016,Juni,9,-0.01,0.06,0.0,2,5,False
2016-06-10,2016,Juni,10,0.0,0.03,0.0,2,5,False
2016-06-11,2016,Juni,11,0.0,0.04,0.0,2,5,False
2016-06-12,2016,Juni,12,0.0,0.13,1.0,2,5,False
2016-06-13,2016,Juni,13,0.29,2.71,1.0,2,5,False
2016-06-14,2016,Juni,14,1.11,6.4,10.0,2,5,False
2016-06-15,2016,Juni,15,0.01,0.05,0.0,2,5,False
2016-06-16,2016,Juni,16,0.0,0.02,0.0,2,5,False
2016-06-17,2016,Juni,17,-0.03,0.13,0.0,2,5,False
2016-06-18,2016,Juni,18,-0.04,0.28,1.0,2,5,False
2016-06-19,2016,Juni,19,0.1,1.13,3.0,2,5,False
2016-06-20,2016,Juni,20,0.34,1.61,6.0,2,5,False
2016-06-21,2016,Juni,21,0.77,2.42,16.0,2,5,False
2016-06-22,2016,Juni,22,0.26,1.47,4.0,2,5,False
2016-06-23,2016,Juni,23,1.0,4.69,13.0,2,5,False
2016-06-24,2016,Juni,24,0.41,1.81,7.0,2,5,False
2016-06-25,2016,Juni,25,1.12,5.02,7.0,2,5,False
2016-06-26,2016,Juni,26,0.0,0.01,0.0,2,5,False
2016-06-27,2016,Juni,27,0.0,0.01,0.0,2,5,False
2016-06-28,2016,Juni,28,0.0,0.02,0.0,2,5,False
2016-06-29,2016,Juni,29,0.0,0.02,0.0,2,5,False
2016-06-30,2016,Juni,30,0.0,0.02,0.0,2,5,False
2016-07-01,2016,Juli,1,0.0,0.01,0.0,2,5,False
2016-07-02,2016,Juli,2,0.0,0.01,0.0,2,5,False
2016-07-03,2016,Juli,3,0.0,0.01,0.0,2,5,False
2016-07-04,2016,Juli,4,0.0,0.02,0.0,2,5,False
2016-07-15,2016,Juli,15,0.13,1.1,2.0,2,5,False
2016-07-16,2016,Juli,16,0.57,2.6,7.0,2,5,False
2016-07-17,2016,Juli,17,-0.01,0.01,0.0,2,5,False
2016-07-18,2016,Juli,18,-0.01,0.05,0.0,2,5,False
2016-07-19,2016,Juli,19,1.26,6.49,9.0,2,5,False
2016-07-20,2016,Juli,20,,8.52,17.0,2,5,True
2016-07-21,2016,Juli,21,0.6,2.17,13.0,2,5,False
2016-07-22,2016,Juli,22,0.32,0.86,11.0,2,5,False
2016-07-23,2016,Juli,23,1.22,8.66,4.0,2,5,False
2016-07-24,2016,Juli,24,0.03,0.18,1.0,2,5,False
2016-07-25,2016,Juli,25,0.01,0.12,0.0,2,5,False
2016-07-26,2016,Juli,26,0.7,2.74,8.0,2,5,False
2016-07-27,2016,Juli,27,0.28,1.53,4.0,2,5,False
2016-07-28,2016,Juli,28,-0.02,0.01,0.0,2,5,False
2016-07-29,2016,Juli,29,-0.01,0.09,0.0,2,5,False
2016-07-30,2016,Juli,30,-0.02,0.02,0.0,2,5,False
2016-07-31,2016,Juli,31,-0.02,0.01,0.0,2,5,False
2016-08-01,2016,Agustus,1,-0.03,0.01,0.0,2,5,False
2016-08-02,2016,Agustus,2,-0.02,0.01,0.0,2,5,False
2016-08-03,2016,Agustus,3,-0.02,0.01,0.0,2,5,False
2016-08-04,2016,Agustus,4,-0.01,0.01,0.0,2,5,False
2016-08-05,2016,Agustus,5,-0.03,0.03,0.0,2,5,False
2016-08-06,2016,Agustus,6,-0.02,0.01,0.0,2,5,False
2016-08-07,2016,Agustus,7,-0.02,0.01,0.0,2,5,False
2016-08-08,2016,Agustus,8,-0.01,0.01,0.0,2,5,False
2016-08-09,2016,Agustus,9,0.0,0.01,0.0,2,5,False
2016-08-10,2016,Agustus,10,-0.02,0.04,0.0,2,5,False
2016-08-11,2016,Agustus,11,-0.04,0.08,0.0,2,5,False
2016-08-12,2016,Agustus,12,-0.01,0.06,0.0,2,5,False
2016-08-13,2016,Agustus,13,-0.04,0.08,0.0,2,5,False
2016-08-14,2016,Agustus,14,-0.01,0.07,0.0,2,5,False
2016-08-15,2016,Agustus,15,-0.06,0.18,0.0,2,5,False
2016-08-16,2016,Agustus,16,-0.03,0.02,0.0,2,5,False
2016-08-17,2016,Agustus,17,-0.03,0.01,0.0,2,5,False
2016-08-18,2016,Agustus,18,-0.02,0.01,0.0,2,5,False
2016-08-19,2016,Agustus,19,-0.02,0.01,0.0,2,5,False
2016-08-20,2016,Agustus,20,-0.02,0.01,0.0,2,5,False
2016-08-21,2016,Agustus,21,-0.02,0.01,0.0,2,5,False
2016-08-22,2016,Agustus,22,-0.02,0.01,0.0,2,5,False
2016-08-23,2016,Agustus,23,-0.01,0.01,0.0,2,5,False
2016-08-24,2016,Agustus,24,0.1,1.02,2.0,2,5,False
2016-08-25,2016,Agustus,25,0.01,0.11,0.0,2,5,False
2016-08-26,2016,Agustus,26,,5.61,43.0,2,5,True
2016-08-27,2016,Agustus,27,0.2,0.65,6.0,2,5,False
2016-08-28,2016,Agustus,28,0.49,2.27,9.0,2,5,False
2016-08-29,2016,Agustus,29,0.0,0.02,0.0,2,5,False
2016-08-30,2016,Agustus,30,0.81,4.53,12.0,2,5,False
2016-08-31,2016,Agustus,31,0.5,1.66,11.0,2,5,False
2016-09-01,2016,September,1,-0.01,0.04,0.0,2,5,False
