Date,Year,Month,Day,SWRad,StDev,Max
2007-11-22,2007,11,22,1048.34,2,1
2007-11-23,2007,11,23,1150.89,2,1
2007-11-24,2007,11,24,1279.77,2,1
2007-11-25,2007,11,25,1105.62,2,1
2007-11-26,2007,11,26,1177.68,2,1
2007-11-27,2007,11,27,1289.93,2,1
2007-11-28,2007,11,28,1283.0,2,1
2007-11-29,2007,11,29,870.5,2,1
2007-11-30,2007,11,30,1169.83,2,1
2007-12-01,2007,12,1,1119.48,2,1
2007-12-02,2007,12,2,1242.82,2,1
2007-12-03,2007,12,3,1303.33,2,1
2007-12-04,2007,12,4,1232.19,2,1
2007-12-05,2007,12,5,721.76,2,1
2007-12-06,2007,12,6,1125.49,2,1
2007-12-07,2007,12,7,1039.11,2,1
2007-12-08,2007,12,8,1113.94,2,1
2007-12-09,2007,12,9,330.51,2,1
2007-12-10,2007,12,10,1051.58,2,1
2007-12-11,2007,12,11,900.53,2,1
2007-12-12,2007,12,12,715.76,2,1
2007-12-13,2007,12,13,1300.56,2,1
2007-12-14,2007,12,14,129.11,2,1
2007-12-15,2007,12,15,1105.62,2,1
2007-12-16,2007,12,16,1159.21,2,1
2007-12-17,2007,12,17,1076.52,2,1
2007-12-18,2007,12,18,1012.78,2,1
2007-12-19,2007,12,19,1115.32,2,1
2007-12-20,2007,12,20,1211.41,2,1
2007-12-21,2007,12,21,1118.1,2,1
2007-12-22,2007,12,22,715.29,2,1
2007-12-23,2007,12,23,1283.47,2,1
2007-12-24,2007,12,24,1008.16,2,1
2007-12-25,2007,12,25,1120.41,2,1
2007-12-26,2007,12,26,828.01,2,1
2007-12-27,2007,12,27,1193.85,2,1
2007-12-28,2007,12,28,640.0,2,1
2007-12-29,2007,12,29,1136.57,2,1
2007-12-30,2007,12,30,1031.72,2,1
2007-12-31,2007,12,31,1098.69,2,1
2008-01-01,2008,1,1,868.65,2,1
2008-01-02,2008,1,2,1016.93,2,1
2008-01-03,2008,1,3,1009.08,2,1
2008-01-04,2008,1,4,1029.87,2,1
2008-01-05,2008,1,5,979.52,2,1
2008-01-06,2008,1,6,1053.89,2,1
2008-01-07,2008,1,7,1155.05,2,1
2008-01-08,2008,1,8,1049.27,2,1
2008-01-09,2008,1,9,1187.85,2,1
2008-01-10,2008,1,10,1078.37,2,1
2008-01-11,2008,1,11,1025.25,2,1
2008-01-12,2008,1,12,1023.4,2,1
2008-01-13,2008,1,13,1039.57,2,1
2008-01-14,2008,1,14,1081.6,2,1
2008-01-15,2008,1,15,1109.32,2,1
2008-01-16,2008,1,16,1137.96,2,1
2008-01-17,2008,1,17,1036.8,2,1
2008-01-18,2008,1,18,1041.88,2,1
2008-01-19,2008,1,19,1076.98,2,1
2008-01-20,2008,1,20,1133.34,2,1
2008-01-21,2008,1,21,1294.55,2,1
2008-01-22,2008,1,22,1271.92,2,1
2008-01-23,2008,1,23,1178.61,2,1
2008-01-24,2008,1,24,950.88,2,1
2008-01-25,2008,1,25,1200.32,2,1
2008-01-26,2008,1,26,1164.75,2,1
2008-01-27,2008,1,27,533.76,2,1
2008-01-28,2008,1,28,,2,1
2008-01-29,2008,1,29,1173.53,2,1
2008-01-30,2008,1,30,1177.22,2,1
2008-01-31,2008,1,31,968.43,2,1
2008-02-01,2008,2,1,1055.27,2,1
2008-02-02,2008,2,2,1025.25,2,1
2008-02-03,2008,2,3,1163.83,2,1
2008-02-04,2008,2,4,1246.05,2,1
2008-02-05,2008,2,5,1254.36,2,1
2008-02-06,2008,2,6,1105.62,2,1
2008-02-07,2008,2,7,1186.0,2,1
2008-02-08,2008,2,8,674.65,2,1
2008-02-09,2008,2,9,1105.16,2,1
2008-02-10,2008,2,10,1276.54,2,1
2008-02-11,2008,2,11,1089.92,2,1
2008-02-12,2008,2,12,973.51,2,1
2008-02-13,2008,2,13,1079.76,2,1
2008-02-14,2008,2,14,1212.79,2,1
2008-02-15,2008,2,15,1133.34,2,1
2008-02-16,2008,2,16,1151.35,2,1
2008-02-17,2008,2,17,1124.1,2,1
2008-02-18,2008,2,18,1261.29,2,1
2008-02-19,2008,2,19,1175.37,2,1
2008-02-20,2008,2,20,1348.14,2,1
2008-02-21,2008,2,21,803.52,2,1
2008-02-22,2008,2,22,317.58,2,1
2008-02-23,2008,2,23,1107.01,2,1
2008-02-24,2008,2,24,904.69,2,1
2008-02-25,2008,2,25,268.15,2,1
2008-02-26,2008,2,26,1186.92,2,1
2008-02-27,2008,2,27,1150.43,2,1
2008-02-28,2008,2,28,1117.17,2,1
2008-02-29,2008,2,29,1116.25,2,1
2008-03-01,2008,3,1,1076.52,2,1
2008-03-02,2008,3,2,374.85,2,1
2008-03-03,2008,3,3,1064.97,2,1
2008-03-04,2008,3,4,711.6,2,1
2008-03-05,2008,3,5,1246.05,2,1
2008-03-06,2008,3,6,349.45,2,1
2008-03-07,2008,3,7,1116.71,2,1
2008-03-08,2008,3,8,1275.15,2,1
2008-03-09,2008,3,9,670.03,2,1
2008-03-10,2008,3,10,819.69,2,1
2008-03-11,2008,3,11,1187.38,2,1
2008-03-12,2008,3,12,577.18,2,1
2008-03-13,2008,3,13,914.39,2,1
2008-03-14,2008,3,14,1125.49,2,1
2008-03-15,2008,3,15,1207.25,2,1
2008-03-16,2008,3,16,1337.97,2,1
2008-03-17,2008,3,17,432.13,2,1
2008-03-18,2008,3,18,1155.51,2,1
2008-03-19,2008,3,19,1124.56,2,1
2008-03-20,2008,3,20,1246.05,2,1
2008-03-21,2008,3,21,1176.3,2,1
2008-03-22,2008,3,22,1121.79,2,1
2008-03-23,2008,3,23,1097.77,2,1
2008-03-24,2008,3,24,1239.58,2,1
2008-03-25,2008,3,25,1221.11,2,1
2008-03-26,2008,3,26,1252.05,2,1
2008-03-27,2008,3,27,1346.75,2,1
2008-03-28,2008,3,28,1253.9,2,1
2008-03-29,2008,3,29,1184.15,2,1
2008-03-30,2008,3,30,1186.92,2,1
2008-03-31,2008,3,31,1229.42,2,1
2008-04-01,2008,4,1,1152.28,2,1
2008-04-02,2008,4,2,1329.66,2,1
2008-04-03,2008,4,3,1166.14,2,1
2008-04-04,2008,4,4,1116.25,2,1
2008-04-05,2008,4,5,1078.83,2,1
2008-04-06,2008,4,6,1070.52,2,1
2008-04-07,2008,4,7,1111.63,2,1
2008-04-08,2008,4,8,1188.31,2,1
2008-04-09,2008,4,9,1082.07,2,1
2008-04-10,2008,4,10,1067.28,2,1
2008-04-11,2008,4,11,1109.32,2,1
2008-04-12,2008,4,12,1304.25,2,1
2008-04-13,2008,4,13,1131.03,2,1
2008-04-14,2008,4,14,1064.51,2,1
2008-04-15,2008,4,15,409.04,2,1
2008-04-16,2008,4,16,1173.53,2,1
2008-04-17,2008,4,17,1107.01,2,1
2008-04-18,2008,4,18,318.96,2,1
2008-04-19,2008,4,19,195.63,2,1
2008-04-20,2008,4,20,822.92,2,1
2008-04-21,2008,4,21,830.78,2,1
2008-04-22,2008,4,22,1058.51,2,1
2008-04-23,2008,4,23,984.6,2,1
2008-04-24,2008,4,24,698.67,2,1
2008-04-25,2008,4,25,1230.81,2,1
2008-04-26,2008,4,26,1143.96,2,1
2008-04-27,2008,4,27,1266.84,2,1
2008-04-28,2008,4,28,1152.28,2,1
2008-04-29,2008,4,29,1139.34,2,1
2008-04-30,2008,4,30,1161.05,2,1
2008-05-01,2008,5,1,1146.27,2,1
2008-05-02,2008,5,2,1167.06,2,1
2008-05-03,2008,5,3,1030.33,2,1
2008-05-04,2008,5,4,1106.55,2,1
2008-05-05,2008,5,5,1039.57,2,1
2008-05-06,2008,5,6,1085.3,2,1
2008-05-07,2008,5,7,1076.98,2,1
2008-05-08,2008,5,8,1192.93,2,1
2008-05-09,2008,5,9,1131.49,2,1
2008-05-10,2008,5,10,420.59,2,1
2008-05-11,2008,5,11,1252.52,2,1
2008-05-12,2008,5,12,1112.09,2,1
2008-05-13,2008,5,13,1191.08,2,1
2008-05-14,2008,5,14,1196.62,2,1
2008-05-15,2008,5,15,1058.51,2,1
2008-05-16,2008,5,16,1161.52,2,1
2008-05-17,2008,5,17,1064.51,2,1
2008-05-18,2008,5,18,1013.7,2,1
2008-05-19,2008,5,19,1020.63,2,1
2008-05-20,2008,5,20,968.89,2,1
2008-05-21,2008,5,21,1002.15,2,1
2008-05-22,2008,5,22,1090.84,2,1
2008-05-23,2008,5,23,1121.33,2,1
2008-05-24,2008,5,24,1193.39,2,1
2008-05-25,2008,5,25,1090.38,2,1
2008-05-26,2008,5,26,1253.9,2,1
2008-05-27,2008,5,27,1168.91,2,1
2008-05-28,2008,5,28,1110.7,2,1
2008-05-29,2008,5,29,839.09,2,1
2008-05-30,2008,5,30,961.5,2,1
2008-05-31,2008,5,31,1080.22,2,1
2008-06-01,2008,6,1,1090.38,2,1
2008-06-02,2008,6,2,1062.2,2,1
2008-06-03,2008,6,3,257.06,2,1
2008-06-04,2008,6,4,1074.67,2,1
2008-06-05,2008,6,5,356.38,2,1
2008-06-06,2008,6,6,653.4,2,1
2008-06-07,2008,6,7,975.82,2,1
2008-06-08,2008,6,8,969.82,2,1
2008-06-09,2008,6,9,1028.94,2,1
2008-06-10,2008,6,10,1047.88,2,1
2008-06-11,2008,6,11,992.91,2,1
2008-06-12,2008,6,12,1016.93,2,1
2008-06-13,2008,6,13,932.86,2,1
2008-06-14,2008,6,14,967.51,2,1
2008-06-15,2008,6,15,1015.09,2,1
2008-06-16,2008,6,16,1005.85,2,1
2008-06-17,2008,6,17,1090.84,2,1
2008-06-18,2008,6,18,1085.76,2,1
2008-06-19,2008,6,19,1117.63,2,1
2008-06-20,2008,6,20,1117.17,2,1
2008-06-21,2008,6,21,1058.97,2,1
2008-06-22,2008,6,22,991.53,2,1
2008-06-23,2008,6,23,1034.49,2,1
2008-06-24,2008,6,24,1240.51,2,1
2008-06-25,2008,6,25,1002.61,2,1
2008-06-26,2008,6,26,1048.34,2,1
2008-06-27,2008,6,27,1047.88,2,1
2008-06-28,2008,6,28,1012.31,2,1
2008-06-29,2008,6,29,1178.61,2,1
2008-06-30,2008,6,30,1021.09,2,1
2008-07-01,2008,7,1,1112.55,2,1
2008-07-02,2008,7,2,1137.03,2,1
2008-07-03,2008,7,3,856.64,2,1
2008-07-04,2008,7,4,1256.67,2,1
2008-07-05,2008,7,5,1064.05,2,1
2008-07-06,2008,7,6,1009.08,2,1
2008-07-07,2008,7,7,1079.29,2,1
2008-07-08,2008,7,8,961.96,2,1
2008-07-09,2008,7,9,388.71,2,1
2008-07-10,2008,7,10,1014.16,2,1
2008-07-11,2008,7,11,190.08,2,1
2008-07-12,2008,7,12,572.1,2,1
2008-07-13,2008,7,13,834.93,2,1
2008-07-14,2008,7,14,787.36,2,1
2008-07-15,2008,7,15,1166.6,2,1
2008-07-16,2008,7,16,484.79,2,1
2008-07-17,2008,7,17,1063.13,2,1
2008-07-18,2008,7,18,1056.2,2,1
2008-07-19,2008,7,19,978.13,2,1
2008-07-20,2008,7,20,853.87,2,1
2008-07-21,2008,7,21,941.18,2,1
2008-07-22,2008,7,22,1119.02,2,1
2008-07-23,2008,7,23,1120.41,2,1
2008-07-24,2008,7,24,988.76,2,1
2008-07-25,2008,7,25,776.73,2,1
2008-07-26,2008,7,26,1082.07,2,1
2008-07-27,2008,7,27,1264.99,2,1
2008-07-28,2008,7,28,1044.19,2,1
2008-07-29,2008,7,29,1038.18,2,1
2008-07-30,2008,7,30,1016.47,2,1
2008-07-31,2008,7,31,1037.26,2,1
2008-08-01,2008,8,1,1057.12,2,1
2008-08-02,2008,8,2,1044.65,2,1
2008-08-03,2008,8,3,1083.91,2,1
2008-08-04,2008,8,4,1090.84,2,1
2008-08-05,2008,8,5,1101.47,2,1
2008-08-06,2008,8,6,1044.65,2,1
2008-08-07,2008,8,7,280.62,2,1
2008-08-08,2008,8,8,1072.36,2,1
2008-08-09,2008,8,9,1156.9,2,1
2008-08-10,2008,8,10,1131.95,2,1
2008-08-11,2008,8,11,1032.64,2,1
2008-08-12,2008,8,12,1159.21,2,1
2008-08-13,2008,8,13,1076.52,2,1
2008-08-14,2008,8,14,1034.49,2,1
2008-08-15,2008,8,15,1057.58,2,1
2008-08-16,2008,8,16,1060.82,2,1
2008-08-17,2008,8,17,909.3,2,1
2008-08-18,2008,8,18,1226.19,2,1
2008-08-19,2008,8,19,1063.59,2,1
2008-08-20,2008,8,20,888.98,2,1
2008-08-21,2008,8,21,1015.09,2,1
2008-08-22,2008,8,22,1166.6,2,1
2008-08-23,2008,8,23,1022.48,2,1
2008-08-24,2008,8,24,1052.96,2,1
2008-08-25,2008,8,25,1209.56,2,1
2008-08-26,2008,8,26,764.72,2,1
2008-08-27,2008,8,27,867.73,2,1
2008-08-28,2008,8,28,1151.82,2,1
2008-08-29,2008,8,29,656.17,2,1
2008-08-30,2008,8,30,1228.03,2,1
2008-08-31,2008,8,31,1250.21,2,1
2008-09-01,2008,9,1,1209.56,2,1
2008-09-02,2008,9,2,783.2,2,1
2008-09-03,2008,9,3,633.07,2,1
2008-09-04,2008,9,4,1335.66,2,1
2008-09-05,2008,9,5,1380.93,2,1
2008-09-06,2008,9,6,1104.7,2,1
2008-09-07,2008,9,7,1083.91,2,1
2008-09-08,2008,9,8,410.88,2,1
2008-09-09,2008,9,9,1106.09,2,1
2008-09-10,2008,9,10,780.89,2,1
2008-09-11,2008,9,11,1310.26,2,1
2008-09-12,2008,9,12,1164.29,2,1
2008-09-13,2008,9,13,881.13,2,1
2008-09-14,2008,9,14,1008.16,2,1
2008-09-15,2008,9,15,1088.07,2,1
2008-09-16,2008,9,16,1252.52,2,1
2008-09-17,2008,9,17,1197.55,2,1
2008-09-18,2008,9,18,1186.46,2,1
2008-09-19,2008,9,19,1163.36,2,1
2008-09-20,2008,9,20,1086.22,2,1
2008-09-21,2008,9,21,1183.23,2,1
2008-09-22,2008,9,22,1058.51,2,1
2008-09-23,2008,9,23,1149.97,2,1
2008-09-24,2008,9,24,1122.25,2,1
2008-09-25,2008,9,25,1079.76,2,1
2008-09-26,2008,9,26,1262.22,2,1
2008-09-27,2008,9,27,1115.32,2,1
2008-09-28,2008,9,28,1387.86,2,1
2008-09-29,2008,9,29,1057.12,2,1
2008-09-30,2008,9,30,986.45,2,1
2008-10-01,2008,10,1,1137.03,2,1
2008-10-02,2008,10,2,1189.23,2,1
2008-10-03,2008,10,3,1216.02,2,1
2008-10-04,2008,10,4,1340.28,2,1
2008-10-05,2008,10,5,930.55,2,1
2008-10-06,2008,10,6,909.3,2,1
2008-10-07,2008,10,7,301.41,2,1
2008-10-08,2008,10,8,1255.75,2,1
2008-10-09,2008,10,9,203.94,2,1
2008-10-10,2008,10,10,1312.57,2,1
2008-10-11,2008,10,11,1218.8,2,1
2008-10-12,2008,10,12,1284.85,2,1
2008-10-13,2008,10,13,698.67,2,1
2008-10-14,2008,10,14,1065.44,2,1
2008-10-15,2008,10,15,1048.81,2,1
2008-10-16,2008,10,16,1095.46,2,1
2008-10-17,2008,10,17,1201.24,2,1
2008-10-18,2008,10,18,1163.83,2,1
2008-10-19,2008,10,19,902.84,2,1
2008-10-20,2008,10,20,1098.23,2,1
2008-10-21,2008,10,21,1220.18,2,1
2008-10-22,2008,10,22,1369.85,2,1
2008-10-23,2008,10,23,1043.73,2,1
2008-10-24,2008,10,24,1101.47,2,1
2008-10-25,2008,10,25,1197.55,2,1
2008-10-26,2008,10,26,1265.45,2,1
2008-10-27,2008,10,27,,2,1
2008-10-28,2008,10,28,1037.26,2,1
2008-10-29,2008,10,29,1180.92,2,1
2008-10-30,2008,10,30,1284.39,2,1
2008-10-31,2008,10,31,403.49,2,1
2008-11-01,2008,11,1,858.49,2,1
2008-11-02,2008,11,2,,2,1
2008-11-03,2008,11,3,1259.45,2,1
2008-11-04,2008,11,4,1113.48,2,1
2008-11-05,2008,11,5,1093.15,2,1
2008-11-06,2008,11,6,1117.63,2,1
2008-11-07,2008,11,7,465.85,2,1
2008-11-08,2008,11,8,1144.43,2,1
2008-11-09,2008,11,9,1078.83,2,1
2008-11-10,2008,11,10,1116.71,2,1
2008-11-11,2008,11,11,1207.25,2,1
2008-11-12,2008,11,12,1155.05,2,1
2008-11-13,2008,11,13,1151.82,2,1
2008-11-14,2008,11,14,851.1,2,1
2008-11-15,2008,11,15,549.0,2,1
2008-11-16,2008,11,16,232.12,2,1
2008-11-17,2008,11,17,1110.7,2,1
2008-11-18,2008,11,18,998.92,2,1
2008-11-19,2008,11,19,1071.9,2,1
2008-11-20,2008,11,20,1294.09,2,1
2008-11-21,2008,11,21,152.67,2,1
2008-11-22,2008,11,22,1240.97,2,1
2008-11-23,2008,11,23,868.19,2,1
2008-11-24,2008,11,24,1071.9,2,1
2008-11-25,2008,11,25,1143.04,2,1
2008-11-26,2008,11,26,1105.16,2,1
2008-11-27,2008,11,27,1091.77,2,1
2008-11-28,2008,11,28,1078.83,2,1
2008-11-29,2008,11,29,1117.17,2,1
2008-11-30,2008,11,30,1157.36,2,1
2008-12-01,2008,12,1,939.79,2,1
2008-12-02,2008,12,2,958.73,2,1
2008-12-03,2008,12,3,1172.6,2,1
2008-12-04,2008,12,4,818.77,2,1
2008-12-05,2008,12,5,1147.66,2,1
2008-12-06,2008,12,6,791.05,2,1
2008-12-07,2008,12,7,866.81,2,1
2008-12-08,2008,12,8,1097.77,2,1
2008-12-09,2008,12,9,1211.41,2,1
2008-12-10,2008,12,10,1034.02,2,1
2008-12-11,2008,12,11,744.4,2,1
2008-12-12,2008,12,12,674.65,2,1
2008-12-13,2008,12,13,1105.16,2,1
2008-12-14,2008,12,14,925.01,2,1
2008-12-15,2008,12,15,859.42,2,1
2008-12-16,2008,12,16,1215.1,2,1
2008-12-17,2008,12,17,999.38,2,1
2008-12-18,2008,12,18,1071.9,2,1
2008-12-19,2008,12,19,1040.49,2,1
2008-12-20,2008,12,20,1280.23,2,1
2008-12-21,2008,12,21,1103.31,2,1
2008-12-22,2008,12,22,1135.19,2,1
2008-12-23,2008,12,23,1069.13,2,1
2008-12-24,2008,12,24,893.6,2,1
2008-12-25,2008,12,25,1033.1,2,1
2008-12-26,2008,12,26,988.29,2,1
2008-12-27,2008,12,27,1253.9,2,1
2008-12-28,2008,12,28,740.24,2,1
2008-12-29,2008,12,29,1221.11,2,1
2008-12-30,2008,12,30,1104.7,2,1
2008-12-31,2008,12,31,1116.25,2,1
2009-01-01,2009,1,1,1139.81,2,1
2009-01-02,2009,1,2,383.17,2,1
2009-01-03,2009,1,3,1228.5,2,1
2009-01-04,2009,1,4,1046.04,2,1
2009-01-05,2009,1,5,1021.09,2,1
2009-01-06,2009,1,6,992.45,2,1
2009-01-07,2009,1,7,1076.52,2,1
2009-01-08,2009,1,8,1140.73,2,1
2009-01-09,2009,1,9,1345.36,2,1
2009-01-10,2009,1,10,1051.58,2,1
2009-01-11,2009,1,11,1041.88,2,1
2009-01-12,2009,1,12,1107.47,2,1
2009-01-13,2009,1,13,902.84,2,1
2009-01-14,2009,1,14,1160.59,2,1
2009-01-15,2009,1,15,1082.07,2,1
2009-01-16,2009,1,16,1103.78,2,1
2009-01-17,2009,1,17,1337.51,2,1
2009-01-18,2009,1,18,1113.01,2,1
2009-01-19,2009,1,19,1129.64,2,1
2009-01-20,2009,1,20,1208.17,2,1
2009-01-21,2009,1,21,1122.71,2,1
2009-01-22,2009,1,22,1117.63,2,1
2009-01-23,2009,1,23,456.62,2,1
2009-01-24,2009,1,24,539.3,2,1
2009-01-25,2009,1,25,1145.81,2,1
2009-01-26,2009,1,26,1273.77,2,1
2009-01-27,2009,1,27,920.85,2,1
2009-01-28,2009,1,28,589.65,2,1
2009-01-29,2009,1,29,429.82,2,1
2009-01-30,2009,1,30,1294.09,2,1
2009-01-31,2009,1,31,130.03,2,1
2009-02-01,2009,2,1,1165.21,2,1
2009-02-02,2009,2,2,789.2,2,1
2009-02-03,2009,2,3,454.77,2,1
2009-02-04,2009,2,4,1197.55,2,1
2009-02-05,2009,2,5,1072.36,2,1
2009-02-06,2009,2,6,778.58,2,1
2009-02-07,2009,2,7,1153.2,2,1
2009-02-08,2009,2,8,1091.77,2,1
2009-02-09,2009,2,9,1179.99,2,1
2009-02-10,2009,2,10,1088.53,2,1
2009-02-11,2009,2,11,1107.47,2,1
2009-02-12,2009,2,12,1103.78,2,1
2009-02-13,2009,2,13,1111.17,2,1
2009-02-14,2009,2,14,1104.7,2,1
2009-02-15,2009,2,15,1167.52,2,1
2009-02-16,2009,2,16,1039.11,2,1
2009-02-17,2009,2,17,1039.57,2,1
2009-02-18,2009,2,18,1044.65,2,1
2009-07-31,2009,7,31,1098.22,1,5
2009-08-01,2009,8,1,1168.7,1,5
2009-08-02,2009,8,2,1206.35,1,5
2009-08-03,2009,8,3,1002.78,1,5
2009-08-04,2009,8,4,1029.05,1,5
2009-08-05,2009,8,5,239.31,1,5
2009-08-06,2009,8,6,1085.08,1,5
2009-08-07,2009,8,7,1169.14,1,5
2009-08-08,2009,8,8,903.85,1,5
2009-08-09,2009,8,9,1032.55,1,5
2009-08-10,2009,8,10,990.09,1,5
2009-08-11,2009,8,11,1184.9,1,5
2009-08-12,2009,8,12,188.53,1,5
2009-08-13,2009,8,13,555.38,1,5
2009-08-14,2009,8,14,1144.62,1,5
2009-08-15,2009,8,15,1159.94,1,5
2009-08-16,2009,8,16,1126.67,1,5
2009-08-17,2009,8,17,1229.99,1,5
2009-08-18,2009,8,18,1065.38,1,5
2009-08-19,2009,8,19,790.46,1,5
2009-08-20,2009,8,20,1119.67,1,5
2009-08-21,2009,8,21,1125.8,1,5
2009-08-22,2009,8,22,1340.3,1,5
2009-08-23,2009,8,23,549.69,1,5
2009-08-24,2009,8,24,1039.56,1,5
2009-08-25,2009,8,25,1194.96,1,5
2009-08-26,2009,8,26,941.49,1,5
2009-08-27,2009,8,27,1346.43,1,5
2009-08-28,2009,8,28,1232.61,1,5
2009-08-29,2009,8,29,1135.87,1,5
2009-08-30,2009,8,30,1250.12,1,5
2009-08-31,2009,8,31,829.86,1,5
2009-09-01,2009,9,1,1052.69,1,5
2009-09-02,2009,9,2,1101.72,1,5
2009-09-03,2009,9,3,909.98,1,5
2009-09-04,2009,9,4,1322.36,1,5
2009-09-05,2009,9,5,1118.35,1,5
2009-09-06,2009,9,6,1029.05,1,5
2009-09-07,2009,9,7,1163.45,1,5
2009-09-08,2009,9,8,1293.03,1,5
2009-09-09,2009,9,9,1131.49,1,5
2009-09-10,2009,9,10,1179.64,1,5
2009-09-11,2009,9,11,1174.83,1,5
2009-09-12,2009,9,12,976.95,1,5
2009-09-13,2009,9,13,207.35,1,5
2009-09-14,2009,9,14,703.78,1,5
2009-09-15,2009,9,15,1309.66,1,5
2009-09-16,2009,9,16,1109.6,1,5
2009-09-17,2009,9,17,1198.03,1,5
2009-09-18,2009,9,18,1318.42,1,5
2009-09-19,2009,9,19,1262.82,1,5
2009-09-20,2009,9,20,1223.86,1,5
2009-09-21,2009,9,21,1111.79,1,5
2009-09-22,2009,9,22,1186.65,1,5
2009-09-23,2009,9,23,1139.81,1,5
2009-09-24,2009,9,24,1363.51,1,5
2009-09-25,2009,9,25,1272.01,1,5
2009-09-26,2009,9,26,1137.18,1,5
2009-09-27,2009,9,27,1252.75,1,5
2009-09-28,2009,9,28,1166.07,1,5
2009-09-29,2009,9,29,1147.69,1,5
2009-09-30,2009,9,30,1127.11,1,5
2009-10-01,2009,10,1,1180.08,1,5
2009-10-02,2009,10,2,1130.61,1,5
2009-10-03,2009,10,3,1110.04,1,5
2009-10-04,2009,10,4,745.81,1,5
2009-10-05,2009,10,5,1252.31,1,5
2009-10-06,2009,10,6,1318.85,1,5
2009-10-07,2009,10,7,1205.03,1,5
2009-10-08,2009,10,8,1094.28,1,5
2009-10-09,2009,10,9,1183.58,1,5
2009-10-10,2009,10,10,1124.92,1,5
2009-10-11,2009,10,11,1290.84,1,5
2009-10-12,2009,10,12,1172.64,1,5
2009-10-13,2009,10,13,1183.58,1,5
2009-10-14,2009,10,14,1211.16,1,5
2009-10-15,2009,10,15,1244.87,1,5
2009-10-16,2009,10,16,1162.57,1,5
2009-10-17,2009,10,17,470.89,1,5
2009-10-18,2009,10,18,1156.0,1,5
2009-10-19,2009,10,19,1448.0,1,5
2009-10-20,2009,10,20,391.22,1,5
2009-10-21,2009,10,21,1205.47,1,5
2009-10-22,2009,10,22,1099.09,1,5
2009-10-23,2009,10,23,822.42,1,5
2009-10-24,2009,10,24,1158.63,1,5
2009-10-25,2009,10,25,1011.98,1,5
2009-10-26,2009,10,26,1116.6,1,5
2009-10-27,2009,10,27,1166.95,1,5
2009-10-28,2009,10,28,1161.69,1,5
2009-10-29,2009,10,29,1284.71,1,5
2009-10-30,2009,10,30,1106.97,1,5
2009-10-31,2009,10,31,1265.88,1,5
2009-11-01,2009,11,1,1205.91,1,5
2009-11-02,2009,11,2,1214.66,1,5
2009-11-03,2009,11,3,1102.16,1,5
2009-11-04,2009,11,4,1314.48,1,5
2009-11-05,2009,11,5,1215.98,1,5
2009-11-06,2009,11,6,1231.74,1,5
2009-11-07,2009,11,7,969.51,1,5
2009-11-08,2009,11,8,1286.9,1,5
2009-11-09,2009,11,9,1174.39,1,5
2009-11-10,2009,11,10,765.07,1,5
2009-11-11,2009,11,11,1042.18,1,5
2009-11-12,2009,11,12,1173.51,1,5
2009-11-13,2009,11,13,1218.17,1,5
2009-11-14,2009,11,14,1188.84,1,5
2009-11-15,2009,11,15,1206.35,1,5
2009-11-16,2009,11,16,715.17,1,5
2009-11-17,2009,11,17,1089.46,1,5
2009-11-18,2009,11,18,1363.94,1,5
2009-11-19,2009,11,19,1179.2,1,5
2009-11-20,2009,11,20,1127.99,1,5
2009-11-21,2009,11,21,1302.66,1,5
2009-11-22,2009,11,22,1070.2,1,5
2009-11-23,2009,11,23,1173.51,1,5
2009-11-24,2009,11,24,1085.96,1,5
2009-11-25,2009,11,25,1085.96,1,5
2009-11-26,2009,11,26,1458.5,1,5
2009-11-27,2009,11,27,860.07,1,5
2009-11-28,2009,11,28,1390.65,1,5
2009-11-29,2009,11,29,1099.53,1,5
2009-11-30,2009,11,30,1162.13,1,5
2009-12-01,2009,12,1,1105.22,1,5
2009-12-02,2009,12,2,1318.42,1,5
2009-12-03,2009,12,3,1251.44,1,5
2009-12-04,2009,12,4,1187.08,1,5
2009-12-05,2009,12,5,1134.55,1,5
2009-12-06,2009,12,6,1051.38,1,5
2009-12-07,2009,12,7,1223.42,1,5
2009-12-08,2009,12,8,1107.85,1,5
2009-12-09,2009,12,9,1225.61,1,5
2009-12-10,2009,12,10,1161.69,1,5
2009-12-11,2009,12,11,1118.35,1,5
2009-12-12,2009,12,12,1082.9,1,5
2009-12-13,2009,12,13,1019.86,1,5
2009-12-14,2009,12,14,1096.03,1,5
2009-12-15,2009,12,15,1215.98,1,5
2009-12-16,2009,12,16,1128.42,1,5
2009-12-17,2009,12,17,218.73,1,5
2009-12-18,2009,12,18,1069.32,1,5
2009-12-19,2009,12,19,931.86,1,5
2009-12-20,2009,12,20,1039.56,1,5
2009-12-21,2009,12,21,1127.11,1,5
2009-12-22,2009,12,22,1077.2,1,5
2009-12-23,2009,12,23,1102.16,1,5
2009-12-24,2009,12,24,1126.67,1,5
2009-12-25,2009,12,25,1032.11,1,5
2009-12-26,2009,12,26,989.65,1,5
2009-12-27,2009,12,27,1129.3,1,5
2009-12-28,2009,12,28,1018.1,1,5
2009-12-29,2009,12,29,963.82,1,5
2009-12-30,2009,12,30,954.63,1,5
2009-12-31,2009,12,31,1077.64,1,5
2010-01-01,2010,1,1,1063.2,1,5
2010-01-02,2010,1,2,419.23,1,5
2010-01-03,2010,1,3,976.95,1,5
2010-01-04,2010,1,4,1194.96,1,5
2010-01-05,2010,1,5,1147.25,1,5
