Date,Year,Month,Day,SWRad,Prec,RH,SST,StDev,Max,StDev_rain,%Time,Location
2005-10-06,2005,10,6,284.46,-0.01,,29.23,370.2,1152.82,0.06,0.0,0N90E
2005-10-07,2005,10,7,189.0,0.23,,28.97,312.38,1288.69,1.0,4.9,0N90E
2005-10-08,2005,10,8,229.81,0.33,,28.97,341.04,1355.95,2.14,3.5,0N90E
2005-10-09,2005,10,9,199.22,0.34,,28.79,295.8,1264.77,1.54,7.6,0N90E
2005-10-10,2005,10,10,109.66,0.23,,28.72,155.6,659.44,0.87,6.9,0N90E
2005-10-11,2005,10,11,152.92,0.19,,28.64,252.4,1351.89,0.89,5.6,0N90E
2005-10-12,2005,10,12,79.35,-0.01,,28.57,107.97,425.17,0.04,0.0,0N90E
2005-10-13,2005,10,13,296.42,-0.04,,28.65,395.02,1389.8,0.02,0.0,0N90E
2005-10-14,2005,10,14,79.99,0.76,,28.6,121.37,412.08,3.4,9.7,0N90E
2005-10-15,2005,10,15,264.16,0.48,,28.75,362.39,1304.94,2.63,4.9,0N90E
2005-10-16,2005,10,16,84.11,0.04,,28.5,121.12,432.84,0.18,1.4,0N90E
2005-10-17,2005,10,17,178.9,0.01,,28.52,229.81,1058.93,0.28,0.7,0N90E
2005-10-18,2005,10,18,154.57,0.36,,28.62,243.97,1160.04,2.32,4.2,0N90E
2005-10-19,2005,10,19,210.18,-0.02,,28.68,294.8,1180.36,0.03,0.0,0N90E
2005-10-20,2005,10,20,214.3,0.18,,28.63,351.46,1346.47,0.92,5.6,0N90E
2005-10-21,2005,10,21,217.26,-0.01,,28.79,306.43,1272.89,0.01,0.0,0N90E
2005-10-22,2005,10,22,248.45,-0.01,,28.73,347.6,1245.81,0.07,0.0,0N90E
2005-10-23,2005,10,23,237.66,0.0,,28.74,314.24,1109.49,0.12,0.7,0N90E
2005-10-24,2005,10,24,269.39,0.03,,28.92,380.19,1172.68,0.2,1.4,0N90E
2005-10-25,2005,10,25,301.23,0.01,,29.03,388.59,1264.32,0.09,0.0,0N90E
2005-10-26,2005,10,26,96.5,0.69,,28.73,142.73,706.84,3.33,9.0,0N90E
2005-10-27,2005,10,27,264.17,0.69,,29.16,352.17,1411.47,3.41,6.9,0N90E
2005-10-28,2005,10,28,268.29,0.12,,28.95,373.09,1355.5,1.01,2.8,0N90E
2005-10-29,2005,10,29,180.91,1.08,,28.77,294.68,1413.73,2.51,23.6,0N90E
2005-10-30,2005,10,30,159.62,-0.02,,28.69,235.56,1035.91,0.03,0.0,0N90E
2005-10-31,2005,10,31,198.41,0.14,,28.66,299.0,1218.73,0.75,4.9,0N90E
2005-11-01,2005,11,1,52.12,1.02,,28.55,108.36,703.68,2.23,22.9,0N90E
2005-11-02,2005,11,2,159.78,0.32,,28.49,221.46,861.67,2.04,4.9,0N90E
2005-11-03,2005,11,3,99.9,1.21,,28.41,170.93,922.61,4.72,14.6,0N90E
2005-11-04,2005,11,4,263.67,-0.01,,28.49,367.39,1131.15,0.05,0.0,0N90E
2005-11-05,2005,11,5,290.85,0.04,,28.58,384.85,1095.95,0.33,1.4,0N90E
2005-11-06,2005,11,6,302.81,-0.01,,28.67,394.69,1115.36,0.06,0.0,0N90E
2005-11-07,2005,11,7,260.03,0.07,,28.71,349.64,1163.2,0.64,1.4,0N90E
2005-11-08,2005,11,8,273.67,0.0,,28.7,361.73,1199.77,0.05,0.0,0N90E
2005-11-09,2005,11,9,285.01,0.17,,29.09,388.45,1211.05,1.38,2.1,0N90E
2005-11-10,2005,11,10,258.36,0.04,,29.12,352.05,1115.36,0.17,0.7,0N90E
2005-11-11,2005,11,11,263.0,0.3,,29.12,365.63,1355.5,2.28,2.8,0N90E
2005-11-12,2005,11,12,252.21,0.29,,29.23,362.06,1219.63,2.3,2.1,0N90E
2005-11-13,2005,11,13,241.85,0.0,,28.95,330.03,1205.63,0.09,0.0,0N90E
2005-11-14,2005,11,14,81.66,0.15,,28.61,119.6,489.27,0.65,4.9,0N90E
2005-11-15,2005,11,15,83.14,0.44,,28.48,117.72,660.35,1.39,12.5,0N90E
2005-11-16,2005,11,16,63.06,0.87,,28.46,90.96,351.14,2.46,18.1,0N90E
2005-11-17,2005,11,17,153.43,0.82,,28.34,220.23,1229.56,1.67,22.9,0N90E
2005-11-18,2005,11,18,187.0,0.3,,28.28,257.65,990.77,1.37,8.3,0N90E
2005-11-19,2005,11,19,127.35,0.17,,28.24,168.94,866.18,1.13,3.5,0N90E
2005-11-20,2005,11,20,113.17,0.16,,28.15,200.28,1081.95,1.0,2.8,0N90E
2005-11-21,2005,11,21,272.51,0.0,,28.29,370.78,1190.29,0.08,0.0,0N90E
2005-11-22,2005,11,22,271.45,-0.01,,28.24,358.27,1074.73,0.1,0.0,0N90E
2005-11-23,2005,11,23,177.32,0.33,,28.21,243.86,905.0,2.79,3.5,0N90E
2005-11-24,2005,11,24,270.68,0.5,,28.28,389.88,1119.42,2.96,4.9,0N90E
2005-11-25,2005,11,25,286.7,0.0,,28.43,382.42,1151.02,0.08,0.0,0N90E
2005-11-26,2005,11,26,108.85,0.0,,28.31,147.25,735.73,0.01,0.0,0N90E
2005-11-27,2005,11,27,215.71,0.04,,28.53,280.03,819.24,0.33,1.4,0N90E
2005-11-28,2005,11,28,239.06,0.0,,28.53,306.5,1056.67,0.01,0.0,0N90E
2005-11-29,2005,11,29,195.75,0.0,,28.48,270.99,1384.39,0.01,0.0,0N90E
2005-11-30,2005,11,30,287.47,-0.02,,28.54,388.32,1035.91,0.01,0.0,0N90E
2005-12-01,2005,12,1,302.5,0.0,,28.61,385.84,1093.24,0.14,0.7,0N90E
2005-12-02,2005,12,2,197.11,0.42,,28.6,316.26,1142.89,3.63,2.1,0N90E
2005-12-03,2005,12,3,80.64,2.41,,28.5,127.61,934.8,6.9,25.0,0N90E
2005-12-04,2005,12,4,93.73,0.29,,28.4,134.91,831.88,1.32,7.6,0N90E
2005-12-05,2005,12,5,177.5,0.0,,28.41,281.41,1355.05,0.09,0.0,0N90E
2005-12-06,2005,12,6,199.7,0.32,,28.38,311.73,1266.12,1.95,5.6,0N90E
2005-12-07,2005,12,7,106.57,0.08,,28.29,157.39,725.8,0.69,1.4,0N90E
2005-12-08,2005,12,8,264.09,0.59,,28.54,366.01,1159.59,3.73,4.9,0N90E
2005-12-09,2005,12,9,218.17,0.0,,28.44,299.11,1026.43,0.05,0.0,0N90E
2005-12-10,2005,12,10,203.22,0.0,,28.47,314.32,1251.68,0.21,0.7,0N90E
2005-12-11,2005,12,11,182.48,0.08,,28.54,261.93,945.63,0.48,4.2,0N90E
2005-12-12,2005,12,12,167.05,0.25,,28.66,224.32,1176.29,2.25,2.8,0N90E
2005-12-13,2005,12,13,224.59,0.34,,28.59,339.41,1039.97,1.53,8.3,0N90E
2005-12-14,2005,12,14,62.25,0.37,,28.44,78.67,257.25,2.12,5.6,0N90E
2005-12-15,2005,12,15,253.16,-0.01,,28.54,338.18,1108.13,0.11,0.0,0N90E
2005-12-16,2005,12,16,250.62,0.16,,28.59,343.25,1072.02,0.86,3.5,0N90E
2005-12-17,2005,12,17,236.52,0.01,,28.59,353.62,1036.36,0.2,1.4,0N90E
2005-12-18,2005,12,18,248.85,0.03,,28.53,343.41,1099.56,0.33,1.4,0N90E
2005-12-19,2005,12,19,240.35,0.14,,28.5,334.23,1054.42,1.07,1.4,0N90E
2005-12-20,2005,12,20,102.88,0.11,,28.38,163.65,760.11,0.83,2.8,0N90E
2005-12-21,2005,12,21,202.3,1.04,,28.4,285.01,1189.38,4.94,13.2,0N90E
2005-12-22,2005,12,22,238.9,0.08,,28.43,330.18,1161.4,1.02,1.4,0N90E
2005-12-23,2005,12,23,259.38,0.0,,28.37,352.83,1230.01,0.16,0.7,0N90E
2005-12-24,2005,12,24,264.71,-0.02,,28.42,340.67,1271.09,0.03,0.0,0N90E
2005-12-25,2005,12,25,281.08,0.0,,28.81,367.79,1127.54,0.04,0.0,0N90E
2005-12-26,2005,12,26,285.54,0.09,,29.17,368.38,1021.46,0.73,2.1,0N90E
2005-12-27,2005,12,27,115.61,2.23,,28.7,180.95,976.32,8.83,15.3,0N90E
2005-12-28,2005,12,28,60.86,1.43,,28.55,84.23,337.6,7.92,6.2,0N90E
2005-12-29,2005,12,29,173.01,0.46,,28.54,325.0,1238.59,3.29,4.9,0N90E
2005-12-30,2005,12,30,250.91,-0.01,,28.55,353.69,1155.98,0.06,0.0,0N90E
2005-12-31,2005,12,31,297.64,-0.01,,28.63,389.9,1093.69,0.02,0.0,0N90E
2006-01-01,2006,1,1,305.58,-0.02,,28.75,388.54,1032.75,0.01,0.0,0N90E
2006-01-02,2006,1,2,298.0,-0.03,,28.67,381.85,1095.49,0.01,0.0,0N90E
2006-01-03,2006,1,3,295.62,0.18,,28.65,381.54,1086.47,1.31,2.8,0N90E
2006-01-04,2006,1,4,293.83,-0.02,,28.72,380.65,1035.46,0.03,0.0,0N90E
2006-01-05,2006,1,5,303.89,-0.03,,28.7,385.91,1062.54,0.03,0.0,0N90E
2006-01-06,2006,1,6,298.52,-0.01,,28.85,383.72,1205.18,0.05,0.0,0N90E
2006-01-07,2006,1,7,100.37,0.52,,28.63,166.1,838.65,2.09,9.0,0N90E
2006-01-08,2006,1,8,259.57,0.12,,28.65,365.11,1177.65,0.4,4.2,0N90E
2006-01-09,2006,1,9,181.81,1.55,,28.55,248.19,858.06,4.89,16.7,0N90E
2006-01-10,2006,1,10,106.46,3.01,,28.42,178.53,928.03,9.22,34.0,0N90E
2006-01-11,2006,1,11,140.68,0.03,,28.44,185.22,651.77,0.32,0.7,0N90E
2006-01-12,2006,1,12,286.48,-0.01,,28.98,390.48,1175.84,0.02,0.0,0N90E
2006-01-13,2006,1,13,266.39,0.06,,29.11,371.35,1176.75,0.41,2.8,0N90E
2006-01-14,2006,1,14,261.7,-0.02,,28.81,344.65,1154.18,0.02,0.0,0N90E
2006-01-15,2006,1,15,100.5,4.56,,28.62,165.28,1050.81,10.99,25.7,0N90E
2006-01-16,2006,1,16,96.23,0.52,,28.45,147.78,542.08,2.06,9.0,0N90E
2006-01-17,2006,1,17,83.28,0.14,,28.67,171.41,1156.88,0.59,2.8,0N90E
2006-01-18,2006,1,18,198.58,0.23,,28.89,330.34,1351.44,1.41,2.8,0N90E
2006-01-19,2006,1,19,244.97,0.05,,29.08,338.43,1292.3,0.48,1.4,0N90E
2006-01-20,2006,1,20,285.56,-0.01,,29.36,381.14,1226.85,0.05,0.0,0N90E
2006-01-21,2006,1,21,267.11,3.72,,28.95,366.8,1131.61,11.36,16.7,0N90E
2006-01-22,2006,1,22,81.25,0.74,,28.72,120.74,510.93,4.87,5.6,0N90E
2006-01-23,2006,1,23,247.04,-0.03,,28.67,347.49,1157.79,0.01,0.0,0N90E
2006-01-24,2006,1,24,301.44,-0.03,,28.65,388.64,1149.66,0.02,0.0,0N90E
2006-01-25,2006,1,25,262.68,-0.01,,28.68,352.5,1147.86,0.01,0.0,0N90E
2006-01-26,2006,1,26,305.73,-0.01,,28.79,396.25,1072.02,0.01,0.0,0N90E
2006-01-27,2006,1,27,289.27,-0.01,,28.82,373.07,1179.9,0.01,0.0,0N90E
2006-01-28,2006,1,28,298.19,-0.01,,28.78,396.14,1123.48,0.01,0.0,0N90E
2006-01-29,2006,1,29,288.43,-0.02,,28.79,386.54,1214.21,0.01,0.0,0N90E
2006-01-30,2006,1,30,277.8,-0.02,,28.67,385.27,1190.74,0.01,0.0,0N90E
2006-01-31,2006,1,31,245.33,0.04,,28.66,357.32,1288.24,0.35,2.1,0N90E
2006-02-01,2006,2,1,305.39,-0.01,,28.94,392.3,1251.68,0.01,0.0,0N90E
2006-02-02,2006,2,2,298.04,-0.01,,29.02,388.1,1185.77,0.02,0.0,0N90E
2006-02-03,2006,2,3,306.24,0.0,,29.37,399.92,1100.01,0.01,0.0,0N90E
2006-02-04,2006,2,4,300.82,-0.01,,29.56,395.05,1144.24,0.02,0.0,0N90E
2006-02-05,2006,2,5,230.25,1.34,,29.19,365.83,1123.48,6.81,4.9,0N90E
2006-02-06,2006,2,6,328.24,0.09,,29.56,410.36,1151.92,0.68,2.1,0N90E
2006-02-07,2006,2,7,312.58,0.8,,29.39,394.92,1239.94,3.6,6.2,0N90E
2006-02-08,2006,2,8,219.0,0.0,,29.44,315.55,1133.41,0.02,0.0,0N90E
2006-02-09,2006,2,9,312.38,0.78,,29.34,404.79,1132.96,4.17,7.6,0N90E
2006-02-10,2006,2,10,293.0,0.09,,29.26,394.55,1131.15,0.69,2.1,0N90E
2006-02-11,2006,2,11,250.93,1.01,,29.56,349.17,1145.15,5.83,4.2,0N90E
2006-02-12,2006,2,12,217.17,0.14,,29.4,311.49,1065.7,1.11,2.1,0N90E
2006-02-13,2006,2,13,55.13,0.76,,29.1,74.7,331.28,3.49,6.2,0N90E
2006-02-14,2006,2,14,205.62,0.84,,29.22,347.75,1224.14,2.8,12.5,0N90E
2006-02-15,2006,2,15,312.84,0.01,,29.47,397.96,1417.79,0.11,0.0,0N90E
2006-02-16,2006,2,16,291.76,0.02,,29.77,390.54,1127.99,0.25,1.4,0N90E
2006-02-17,2006,2,17,316.4,-0.01,,29.71,403.01,1110.84,0.08,0.0,0N90E
2006-02-18,2006,2,18,138.33,0.59,,29.51,240.18,1215.57,2.88,9.7,0N90E
2006-02-19,2006,2,19,298.83,0.01,,30.07,385.6,1062.54,0.07,0.0,0N90E
2006-02-20,2006,2,20,270.43,0.02,,30.06,366.05,1233.17,0.14,0.7,0N90E
2006-02-21,2006,2,21,258.13,0.03,,30.2,356.47,1192.54,0.23,0.7,0N90E
2006-02-22,2006,2,22,194.85,0.26,,29.75,279.72,1205.18,1.51,4.2,0N90E
2006-02-23,2006,2,23,214.22,0.01,,29.54,329.95,1324.35,0.08,0.0,0N90E
2006-02-24,2006,2,24,150.42,0.25,,29.5,225.39,876.11,0.73,8.3,0N90E
2006-02-25,2006,2,25,133.77,0.16,,29.38,222.06,1179.45,0.45,8.3,0N90E
2006-02-26,2006,2,26,281.79,0.0,,29.53,378.04,1266.12,0.1,0.7,0N90E
2006-02-27,2006,2,27,277.59,0.03,,29.54,378.56,1169.97,0.39,1.4,0N90E
2006-02-28,2006,2,28,308.7,-0.01,,29.65,400.32,1218.73,0.05,0.0,0N90E
2006-03-01,2006,3,1,322.19,-0.02,,29.64,411.71,1200.22,0.03,0.0,0N90E
2006-03-02,2006,3,2,325.06,-0.02,,29.62,413.88,1211.05,0.01,0.0,0N90E
2006-03-03,2006,3,3,330.16,-0.01,,29.86,415.32,1095.49,0.02,0.0,0N90E
2006-03-04,2006,3,4,329.96,-0.02,,29.72,416.67,1113.1,0.04,0.0,0N90E
2006-03-05,2006,3,5,314.75,-0.01,,29.85,409.09,1183.06,0.03,0.0,0N90E
2006-03-06,2006,3,6,330.23,-0.01,,29.96,416.45,1157.79,0.03,0.0,0N90E
2006-03-07,2006,3,7,316.74,-0.01,,30.08,406.09,1087.37,0.03,0.0,0N90E
2006-03-08,2006,3,8,322.58,-0.01,,30.21,409.58,1092.79,0.02,0.0,0N90E
2006-03-09,2006,3,9,327.38,-0.01,,30.21,411.98,1259.8,0.02,0.0,0N90E
2006-03-10,2006,3,10,331.29,-0.01,,30.39,417.83,1155.08,0.03,0.0,0N90E
2006-03-11,2006,3,11,302.86,-0.01,,30.45,405.53,1103.17,0.02,0.0,0N90E
2006-03-12,2006,3,12,324.68,-0.02,,30.09,413.87,1188.93,0.01,0.0,0N90E
2006-03-13,2006,3,13,314.34,-0.02,,30.17,412.33,1171.78,0.01,0.0,0N90E
2006-03-14,2006,3,14,207.27,-0.02,,29.9,288.5,1057.58,0.01,0.0,0N90E
2006-03-15,2006,3,15,77.93,0.78,,29.66,131.53,570.52,4.84,5.0,0N90E
2006-03-16,2006,3,16,202.69,1.49,,29.84,336.95,1226.85,7.01,14.8,0N90E
2006-03-17,2006,3,17,179.83,0.95,,29.69,281.37,1136.12,5.24,9.0,0N90E
2006-03-18,2006,3,18,263.73,-0.02,,29.65,361.11,1254.84,0.03,0.0,0N90E
2006-03-19,2006,3,19,75.55,0.73,,29.5,117.03,455.41,3.25,9.7,0N90E
2006-03-20,2006,3,20,147.83,0.29,,29.42,247.46,1071.57,2.42,2.8,0N90E
2006-03-21,2006,3,21,51.89,0.77,,29.27,85.6,500.1,2.9,11.1,0N90E
2006-03-22,2006,3,22,154.66,0.08,,29.15,272.53,1186.68,0.77,2.1,0N90E
2006-03-23,2006,3,23,158.34,0.2,,29.13,213.19,876.57,0.97,5.6,0N90E
2006-03-24,2006,3,24,218.86,-0.03,,29.18,307.29,1085.56,0.03,0.0,0N90E
2006-03-25,2006,3,25,218.86,0.5,,29.2,360.35,1362.27,1.88,10.4,0N90E
2006-03-26,2006,3,26,149.0,0.14,,29.03,237.34,1121.22,1.03,4.9,0N90E
2006-03-27,2006,3,27,257.82,0.03,,,379.24,1165.46,0.28,2.1,0N90E
2006-03-28,2006,3,28,266.09,-0.01,,,355.47,1185.32,0.02,0.0,0N90E
2006-03-29,2006,3,29,251.15,-0.01,,,324.24,932.09,0.01,0.0,0N90E
2006-03-30,2006,3,30,315.73,-0.01,,,408.49,1119.87,0.01,0.0,0N90E
2006-03-31,2006,3,31,277.99,0.01,,,359.09,1071.12,0.17,0.7,0N90E
2006-04-01,2006,4,1,290.3,-0.01,,,382.18,1190.29,0.08,0.0,0N90E
2006-04-02,2006,4,2,302.14,-0.01,,,398.05,1176.75,0.02,0.0,0N90E
2006-04-03,2006,4,3,298.86,-0.02,,,381.5,1167.27,0.02,0.0,0N90E
2006-04-04,2006,4,4,314.22,-0.02,,,401.63,1129.8,0.01,0.0,0N90E
2006-04-05,2006,4,5,309.63,-0.03,,,397.0,1188.48,0.01,0.0,0N90E
2006-04-06,2006,4,6,301.23,-0.02,,,397.24,1183.06,0.1,0.0,0N90E
2006-04-07,2006,4,7,299.74,0.58,,,394.57,1101.36,3.56,6.4,0N90E
2006-04-08,2006,4,8,212.34,-0.02,,,300.68,1058.93,0.13,0.0,0N90E
2006-04-09,2006,4,9,199.45,-0.01,,,265.23,1010.18,0.06,0.0,0N90E
2006-04-10,2006,4,10,308.53,-0.01,,,396.67,1180.81,0.04,0.0,0N90E
2006-04-11,2006,4,11,311.91,-0.01,,,395.69,1123.03,0.02,0.0,0N90E
2006-04-12,2006,4,12,246.1,0.04,,,323.61,1167.27,0.37,1.4,0N90E
2006-04-13,2006,4,13,225.28,0.0,,,324.06,1144.7,0.13,0.0,0N90E
2006-04-14,2006,4,14,293.53,0.03,,,400.14,1166.36,0.29,1.4,0N90E
2006-04-15,2006,4,15,279.38,0.51,,,372.92,1165.46,3.57,4.2,0N90E
2006-04-16,2006,4,16,85.17,0.33,,,188.64,1300.43,1.84,4.2,0N90E
2006-04-17,2006,4,17,228.14,0.6,,,333.23,1301.33,4.79,2.1,0N90E
2006-04-18,2006,4,18,281.11,0.02,,,370.95,1115.81,0.33,1.4,0N90E
2006-04-19,2006,4,19,101.27,0.18,,,152.61,555.62,1.06,3.5,0N90E
2006-04-20,2006,4,20,58.12,0.33,,,85.48,303.74,1.23,5.6,0N90E
2006-04-21,2006,4,21,239.6,0.17,,,328.4,1166.81,1.38,2.8,0N90E
2006-04-22,2006,4,22,51.18,0.59,,,70.14,255.44,2.05,11.1,0N90E
2006-04-23,2006,4,23,102.89,0.75,,,136.66,635.07,2.63,12.5,0N90E
2006-04-24,2006,4,24,179.35,0.59,,,256.15,957.82,3.38,6.9,0N90E
2006-04-25,2006,4,25,117.11,0.06,,,208.49,949.24,0.46,4.2,0N90E
2006-04-26,2006,4,26,265.44,0.0,,,345.05,1133.41,0.07,0.0,0N90E
2006-04-27,2006,4,27,295.01,0.0,,,381.07,1073.83,0.02,0.0,0N90E
2006-04-28,2006,4,28,273.37,0.23,,,381.43,1124.83,1.59,3.5,0N90E
2006-04-29,2006,4,29,278.97,0.0,,,367.74,1161.85,0.1,0.0,0N90E
2006-04-30,2006,4,30,298.26,-0.03,,,381.92,1065.25,0.24,0.0,0N90E
2006-05-01,2006,5,1,288.02,-0.01,,,368.69,1001.6,0.06,0.0,0N90E
2006-05-02,2006,5,2,259.4,0.01,,,357.76,1158.69,0.1,0.0,0N90E
2006-05-03,2006,5,3,284.63,0.0,,,368.25,1106.78,0.04,0.0,0N90E
2006-05-04,2006,5,4,294.51,-0.01,,,375.01,1097.75,0.04,0.0,0N90E
2006-05-05,2006,5,5,288.37,0.0,,,373.51,1040.87,0.06,0.0,0N90E
2006-05-06,2006,5,6,283.17,0.0,,,381.25,1094.59,0.08,0.0,0N90E
2006-05-07,2006,5,7,290.02,0.04,,,375.62,1027.33,0.27,1.4,0N90E
2006-05-08,2006,5,8,84.44,1.07,,,143.59,816.98,4.3,9.7,0N90E
2006-05-09,2006,5,9,278.88,0.0,,,368.59,1190.74,0.01,0.0,0N90E
2006-05-10,2006,5,10,277.89,-0.01,,,376.49,1016.05,0.04,0.0,0N90E
2006-05-11,2006,5,11,279.31,-0.01,,,363.82,988.06,0.02,0.0,0N90E
2006-05-12,2006,5,12,259.17,0.0,,,348.76,1207.44,0.01,0.0,0N90E
2006-05-13,2006,5,13,258.1,-0.01,,,338.09,1055.77,0.02,0.0,0N90E
2006-05-14,2006,5,14,259.52,-0.01,,,349.72,1138.83,0.01,0.0,0N90E
2006-05-15,2006,5,15,263.92,0.46,,,334.59,1021.46,2.11,6.9,0N90E
2006-05-16,2006,5,16,255.09,-0.01,,,336.93,1053.97,0.04,0.0,0N90E
2006-05-17,2006,5,17,34.84,1.07,,,55.93,268.08,4.29,10.4,0N90E
2006-05-18,2006,5,18,274.1,-0.02,,,357.35,1121.22,0.01,0.0,0N90E
2006-05-19,2006,5,19,289.84,0.28,,,361.39,990.77,1.25,7.6,0N90E
2006-05-20,2006,5,20,165.34,-0.02,,,216.1,750.63,0.02,0.0,0N90E
2006-05-21,2006,5,21,182.98,-0.01,,,246.58,844.07,0.01,0.0,0N90E
2006-05-22,2006,5,22,265.93,0.04,,,347.21,1033.65,0.35,2.1,0N90E
2006-05-23,2006,5,23,,0.36,,,,,2.55,5.0,0N90E
2006-09-12,2006,9,12,208.03,0.0,80.1,28.42,308.43,1317.65,3.93,24.0,0N90E
2006-09-13,2006,9,13,118.47,1.23,88.0,28.33,186.74,816.05,5.92,16.0,0N90E
2006-09-14,2006,9,14,264.25,0.36,82.6,28.41,368.27,1211.63,2.76,5.0,0N90E
2006-09-15,2006,9,15,114.46,0.0,81.8,28.32,163.45,901.99,0.61,0.0,0N90E
2006-09-16,2006,9,16,138.95,0.0,82.2,28.18,209.23,986.33,0.97,0.0,0N90E
2006-09-17,2006,9,17,276.3,0.0,83.0,28.36,377.91,1178.7,0.46,0.0,0N90E
2006-09-18,2006,9,18,274.29,0.0,82.6,28.44,369.47,1069.46,0.51,1.0,0N90E
2006-09-19,2006,9,19,283.53,0.0,80.9,28.43,369.07,1077.09,0.77,1.0,0N90E
2006-09-20,2006,9,20,282.32,0.0,81.4,28.47,373.89,1057.41,0.92,1.0,0N90E
2006-09-21,2006,9,21,270.28,,80.5,28.46,362.64,1123.68,0.61,4.0,0N90E
2006-09-22,2006,9,22,250.2,0.0,80.9,28.52,344.57,1203.19,0.51,3.0,0N90E
2006-09-23,2006,9,23,284.73,0.0,80.5,28.54,374.29,1124.48,0.77,5.0,0N90E
2006-09-24,2006,9,24,292.77,0.0,79.7,28.54,381.92,1136.13,1.58,1.0,0N90E
2006-09-25,2006,9,25,273.49,0.0,78.0,28.59,368.67,1163.44,1.68,3.0,0N90E
2006-09-26,2006,9,26,269.07,0.0,79.7,28.61,369.87,1293.15,0.77,6.0,0N90E
2006-09-27,2006,9,27,292.36,0.0,79.3,28.55,380.72,1136.13,0.92,8.0,0N90E
2006-09-28,2006,9,28,244.17,0.41,82.6,28.49,330.12,1132.11,3.88,9.0,0N90E
2006-09-29,2006,9,29,194.78,0.26,77.2,28.51,271.08,1227.29,3.27,15.0,0N90E
2006-09-30,2006,9,30,276.7,0.0,77.2,28.58,365.05,1158.21,0.82,9.0,0N90E
2006-10-01,2006,10,1,261.84,0.0,78.5,28.65,363.05,1135.72,0.31,0.0,0N90E
2006-10-02,2006,10,2,262.24,0.71,82.2,28.68,364.25,1204.0,4.03,8.0,0N90E
2006-10-03,2006,10,3,254.21,,78.9,28.65,338.55,1116.85,0.41,0.0,0N90E
2006-10-04,2006,10,4,279.92,0.0,77.6,28.64,370.28,1114.44,0.92,0.0,0N90E
2006-10-05,2006,10,5,275.1,0.0,76.0,28.59,365.46,1095.97,2.5,0.0,0N90E
2006-10-06,2006,10,6,242.97,0.0,75.6,28.58,354.61,1105.6,0.97,0.0,0N90E
2006-10-07,2006,10,7,299.19,0.0,78.9,28.66,392.76,1102.79,1.12,0.0,0N90E
2006-10-08,2006,10,8,282.73,0.0,81.4,28.65,377.5,1130.1,1.17,0.0,0N90E
2006-10-09,2006,10,9,206.82,0.0,83.0,28.55,293.97,1213.23,1.43,0.0,0N90E
2006-10-10,2006,10,10,283.53,0.0,81.4,28.69,375.9,1125.28,0.61,0.0,0N90E
2006-10-11,2006,10,11,165.06,0.0,82.6,28.61,196.78,636.94,3.06,0.0,0N90E
2006-10-12,2006,10,12,305.62,0.0,80.1,28.94,389.55,1149.78,1.07,0.0,0N90E
2006-10-13,2006,10,13,295.18,0.0,80.9,28.63,391.16,1139.34,2.45,0.0,0N90E
2006-10-14,2006,10,14,220.48,0.77,81.8,28.62,341.36,1242.15,3.88,8.0,0N90E
2006-10-15,2006,10,15,206.82,,90.0,28.5,363.85,1196.77,0.0,18.0,0N90E
2006-10-16,2006,10,16,284.33,,88.0,28.64,377.5,1083.12,,,0N90E
2006-10-17,2006,10,17,215.66,,84.2,28.57,330.52,1356.2,,,0N90E
2006-10-18,2006,10,18,254.21,,83.0,28.46,349.79,1032.92,,,0N90E
2006-10-19,2006,10,19,149.4,,88.8,28.28,255.02,1157.81,,,0N90E
2006-10-20,2006,10,20,115.66,,87.5,28.04,167.07,647.38,,,0N90E
2006-10-21,2006,10,21,215.66,,84.7,28.54,307.22,1131.31,,,0N90E
2006-10-22,2006,10,22,129.32,,89.6,28.15,230.52,953.0,,,0N90E
2006-10-23,2006,10,23,192.77,,87.5,28.16,280.72,1021.67,,,0N90E
2006-10-24,2006,10,24,85.14,,93.7,27.96,212.04,1176.69,,,0N90E
2006-10-25,2006,10,25,104.82,,87.1,28.15,162.65,592.36,,,0N90E
2006-10-26,2006,10,26,174.7,,84.7,28.27,236.14,1014.04,,,0N90E
2006-10-27,2006,10,27,155.02,,84.2,28.32,221.28,1075.48,,,0N90E
2006-10-28,2006,10,28,87.15,,87.5,28.21,187.15,959.42,,,0N90E
2006-10-29,2006,10,29,220.08,,81.8,28.52,301.6,1203.6,,,0N90E
2006-10-30,2006,10,30,220.08,,83.8,28.41,305.62,1232.11,,,0N90E
2006-10-31,2006,10,31,236.14,,82.6,28.24,333.33,1040.95,,,0N90E
2006-11-01,2006,11,1,,,,28.16,,,,,0N90E
2006-11-02,2006,11,2,,,,28.33,,,,,0N90E
2006-11-03,2006,11,3,,,,28.16,,,,,0N90E
2006-11-04,2006,11,4,,,,28.29,,,,,0N90E
2006-11-05,2006,11,5,,,,28.49,,,,,0N90E
2006-11-06,2006,11,6,,,,28.5,,,,,0N90E
2006-11-07,2006,11,7,,,,28.49,,,,,0N90E
2006-11-08,2006,11,8,,,,28.51,,,,,0N90E
2006-11-09,2006,11,9,,,,28.66,,,,,0N90E
2006-11-10,2006,11,10,,,,28.71,,,,,0N90E
2006-11-11,2006,11,11,,,,28.67,,,,,0N90E
2006-11-12,2006,11,12,,,,29.22,,,,,0N90E
2006-11-13,2006,11,13,,,,29.27,,,,,0N90E
