city,lat,lon,temperature,feels_like,humidity,pressure,wind_speed,wind_gust,wind_deg,visibility,cloud_coverage,weather_main,weather_description,rain_1h,sunrise,sunset,timestamp
Bungcala,5.2971,95.6109,22.36,23,90,1011,1.61,1.53,125,10000,58,Clouds,broken clouds,0,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-19 23:00:11.784006
Bungcala,5.2971,95.6109,22.27,22.93,91,1011,1.52,1.38,129,10000,58,Clouds,broken clouds,0,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-19 23:30:08.882737
Bungcala,5.2971,95.6109,22.27,22.93,91,1011,1.52,1.38,129,10000,58,Clouds,broken clouds,0,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-20 00:00:12.035721
Bungcala,5.2971,95.6109,24.62,25.38,86,1012,1.32,2.35,118,10000,30,Clouds,scattered clouds,0,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-20 00:30:08.988173
Bungcala,5.2971,95.6109,24.62,25.38,86,1012,1.32,2.35,118,10000,30,Clouds,scattered clouds,0,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-20 01:00:11.868583
Bungcala,5.2971,95.6109,27.06,29.31,74,1012,1.88,3.08,77,10000,40,Clouds,scattered clouds,0,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-20 01:30:07.752196
Bungcala,5.2971,95.6109,27.06,29.31,74,1012,1.88,3.08,77,10000,40,Clouds,scattered clouds,0,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-20 02:00:11.235910
Bungcala,5.2971,95.6109,28.8,31.78,67,1013,2.18,3.09,67,10000,59,Clouds,broken clouds,0,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-20 02:30:08.445091
Bungcala,5.2971,95.6109,28.8,31.78,67,1013,2.18,3.09,67,10000,59,Clouds,broken clouds,0,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-20 03:00:11.854308
Bungcala,5.2971,95.6109,30.55,33.91,60,1013,2.26,2.38,60,10000,57,Clouds,broken clouds,0,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-20 03:30:08.907401
Bungcala,5.2971,95.6109,30.18,33.39,61,1013,2.21,2.42,60,10000,81,Clouds,broken clouds,0,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-20 04:00:11.691662
Bungcala,5.2971,95.6109,31.54,34.71,55,1012,2.34,1.94,55,10000,85,Clouds,overcast clouds,0,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-20 04:30:08.566180
Bungcala,5.2971,95.6109,31.54,34.71,55,1012,2.34,1.94,55,10000,85,Clouds,overcast clouds,0,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-20 05:00:11.983783
Bungcala,5.2971,95.6109,32.45,35.74,52,1011,2.42,1.64,45,10000,88,Clouds,overcast clouds,0,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-20 05:30:08.237722
Bungcala,5.2971,95.6109,32.45,35.74,52,1011,2.42,1.64,45,10000,88,Clouds,overcast clouds,0,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-20 06:00:11.487136
Bungcala,5.2971,95.6109,32.62,35.81,51,1010,2.48,1.71,38,10000,67,Clouds,broken clouds,0,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-20 06:30:08.451566
Bungcala,5.2971,95.6109,32.62,35.81,51,1010,2.48,1.71,38,10000,67,Clouds,broken clouds,0,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-20 07:00:12.486269
Bungcala,5.2971,95.6109,31.64,34.66,54,1009,2.11,1.45,38,10000,100,Clouds,overcast clouds,0,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-20 07:30:08.411463
Bungcala,5.2971,95.6109,31.64,34.66,54,1009,2.11,1.45,38,10000,100,Clouds,overcast clouds,0,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-20 08:00:11.832390
Bungcala,5.2971,95.6109,30.31,33.87,62,1009,1.48,1.45,35,10000,100,Clouds,overcast clouds,0,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-20 08:30:08.757851
Bungcala,5.2971,95.6109,30.31,33.87,62,1009,1.48,1.45,35,10000,100,Clouds,overcast clouds,0,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-20 09:00:11.835523
Bungcala,5.2971,95.6109,28.98,32.68,70,1009,1.06,1.74,41,10000,100,Clouds,overcast clouds,0,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-20 09:30:08.698428
Bungcala,5.2971,95.6109,28.98,32.68,70,1009,1.06,1.74,41,10000,100,Rain,light rain,0.37,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-20 10:00:11.423255
Bungcala,5.2971,95.6109,27.54,30.98,80,1010,0.75,1.72,27,10000,100,Rain,light rain,0.49,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-20 10:30:08.632418
Bungcala,5.2971,95.6109,27.54,30.98,80,1010,0.75,1.72,27,10000,100,Clouds,overcast clouds,0,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-20 11:00:11.406340
Bungcala,5.2971,95.6109,25.46,26.39,89,1011,0.36,0.99,24,10000,99,Clouds,overcast clouds,0,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-20 11:30:08.668678
Bungcala,5.2971,95.6109,25.46,26.39,89,1011,0.36,0.99,24,10000,99,Clouds,overcast clouds,0,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-20 12:00:12.029994
Bungcala,5.2971,95.6109,24.58,25.52,93,1011,0.22,0.23,114,10000,92,Clouds,overcast clouds,0,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-20 12:30:08.595280
Bungcala,5.2971,95.6109,24.32,25.29,95,1012,0.41,0.45,137,10000,86,Clouds,overcast clouds,0,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-20 13:00:11.596334
Bungcala,5.2971,95.6109,24.1,25.07,96,1012,0.63,0.58,119,10000,91,Rain,light rain,0.42,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-20 13:30:08.891789
Bungcala,5.2971,95.6109,24.1,25.07,96,1012,0.63,0.58,119,10000,91,Clouds,overcast clouds,0,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-20 14:00:11.013801
Bungcala,5.2971,95.6109,24.03,25,96,1013,0.51,0.37,122,10000,95,Clouds,overcast clouds,0,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-20 14:30:08.811356
Bungcala,5.2971,95.6109,24.03,25,96,1013,0.51,0.37,122,10000,95,Clouds,overcast clouds,0,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-20 15:00:11.566437
Bungcala,5.2971,95.6109,23.97,24.93,96,1014,0.44,0.28,184,10000,93,Rain,light rain,0.13,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-20 15:30:08.634132
Bungcala,5.2971,95.6109,23.97,24.93,96,1014,0.44,0.28,184,10000,93,Clouds,overcast clouds,0,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-20 16:00:12.212548
Bungcala,5.2971,95.6109,23.86,24.81,96,1013,0.47,0.34,167,10000,84,Rain,light rain,0.32,2025-02-19 23:52:11+00:00,2025-02-20 11:50:45+00:00,2025-02-20 16:30:08.562754
Bungcala,5.2971,95.6109,23.86,24.81,96,1013,0.47,0.34,167,10000,84,Clouds,broken clouds,0,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-20 17:00:12.492271
Bungcala,5.2971,95.6109,23.56,24.48,96,1013,0.68,0.49,182,10000,73,Clouds,broken clouds,0,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-20 17:30:08.267124
Bungcala,5.2971,95.6109,23.56,24.48,96,1013,0.68,0.49,182,10000,73,Clouds,broken clouds,0,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-20 18:00:20.949456
Bungcala,5.2971,95.6109,23.45,24.36,96,1012,0.89,0.6,202,10000,27,Clouds,scattered clouds,0,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-20 18:30:08.579145
Bungcala,5.2971,95.6109,23.45,24.38,97,1012,0.74,0.42,209,10000,16,Clouds,few clouds,0,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-20 19:00:11.962938
Bungcala,5.2971,95.6109,23.39,24.29,96,1012,0.55,0.4,187,10000,20,Clouds,few clouds,0,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-20 19:30:08.725545
Bungcala,5.2971,95.6109,23.39,24.29,96,1012,0.55,0.4,187,10000,20,Clouds,few clouds,0,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-20 20:00:10.779476
Bungcala,5.2971,95.6109,23.19,24.1,97,1012,0.69,0.58,115,10000,21,Clouds,few clouds,0,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-20 20:30:14.178006
Bungcala,5.2971,95.6109,23.19,24.1,97,1012,0.69,0.58,115,10000,21,Clouds,few clouds,0,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-20 21:00:11.410223
Bungcala,5.2971,95.6109,23,23.89,97,1011,1,0.86,128,10000,21,Clouds,few clouds,0,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-20 21:30:08.338278
Bungcala,5.2971,95.6109,23,23.89,97,1011,1,0.86,128,10000,21,Clouds,few clouds,0,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-20 22:00:11.816439
Bungcala,5.2971,95.6109,22.87,23.77,98,1012,1.29,1.13,134,10000,30,Clouds,scattered clouds,0,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-20 22:30:08.326034
Bungcala,5.2971,95.6109,22.87,23.77,98,1012,1.29,1.13,134,10000,30,Clouds,scattered clouds,0,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-20 23:00:12.103283
Bungcala,5.2971,95.6109,22.73,23.62,98,1012,1.34,1.2,142,10000,36,Clouds,scattered clouds,0,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-20 23:30:08.604214
Bungcala,5.2971,95.6109,22.73,23.62,98,1012,1.34,1.2,142,10000,36,Clouds,scattered clouds,0,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-21 00:00:11.859612
Bungcala,5.2971,95.6109,24.51,25.44,93,1013,1.16,2.07,115,10000,96,Clouds,overcast clouds,0,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-21 00:30:08.532638
Bungcala,5.2971,95.6109,24.76,25.67,91,1013,0.88,1.34,134,10000,81,Clouds,broken clouds,0,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-21 01:00:10.741033
Bungcala,5.2971,95.6109,26.97,29.77,81,1014,1.4,2.01,76,10000,83,Clouds,broken clouds,0,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-21 01:30:07.875118
Bungcala,5.2971,95.6109,26.97,29.77,81,1014,1.4,2.01,76,10000,83,Clouds,broken clouds,0,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-21 02:00:12.497294
Bungcala,5.2971,95.6109,28.97,32.66,70,1014,1.7,2.05,62,10000,71,Clouds,broken clouds,0,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-21 02:30:07.934740
Bungcala,5.2971,95.6109,28.97,32.66,70,1014,1.7,2.05,62,10000,71,Clouds,broken clouds,0,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-21 03:00:12.727112
Bungcala,5.2971,95.6109,30.96,34.76,60,1014,1.98,1.96,58,10000,71,Clouds,broken clouds,0,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-21 03:30:08.684859
Bungcala,5.2971,95.6109,30.96,34.76,60,1014,1.98,1.96,58,10000,71,Clouds,broken clouds,0,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-21 04:00:12.166781
Bungcala,5.2971,95.6109,32.33,36.34,55,1013,1.88,1.63,50,10000,67,Clouds,broken clouds,0,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-21 04:30:07.902939
Bungcala,5.2971,95.6109,32.33,36.34,55,1013,1.88,1.63,50,10000,67,Clouds,broken clouds,0,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-21 05:00:11.957382
Bungcala,5.2971,95.6109,32.61,36.64,54,1012,1.56,1.73,31,10000,64,Clouds,broken clouds,0,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-21 05:30:07.996219
Bungcala,5.2971,95.6109,32.61,36.64,54,1012,1.56,1.73,31,10000,64,Clouds,broken clouds,0,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-21 06:00:10.177962
Bungcala,5.2971,95.6109,31.71,36.12,59,1011,0.76,1.51,16,10000,94,Clouds,overcast clouds,0,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-21 06:30:08.247573
Bungcala,5.2971,95.6109,30.89,35.63,64,1011,0.73,1.7,334,7884,100,Clouds,overcast clouds,0,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-21 07:00:11.773582
Bungcala,5.2971,95.6109,29.02,33.74,75,1011,0.58,1.77,344,4919,99,Clouds,overcast clouds,0,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-21 07:30:08.618799
Bungcala,5.2971,95.6109,29.02,33.74,75,1011,0.58,1.77,344,4919,99,Clouds,overcast clouds,0,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-21 08:00:11.489498
Bungcala,5.2971,95.6109,28.25,32.56,79,1010,0.58,1.35,344,10000,100,Rain,light rain,0.56,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-21 08:30:08.557786
Bungcala,5.2971,95.6109,28.25,32.56,79,1010,0.58,1.35,344,10000,100,Clouds,overcast clouds,0,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-21 09:00:11.608588
Bungcala,5.2971,95.6109,27.98,32.05,80,1011,0.43,1.01,7,10000,100,Rain,light rain,0.24,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-21 09:30:08.855672
Bungcala,5.2971,95.6109,27.98,32.05,80,1011,0.43,1.01,7,10000,100,Rain,light rain,0.65,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-21 10:00:11.447492
Bungcala,5.2971,95.6109,27.07,30.51,86,1011,0.53,1.51,2,10000,100,Rain,moderate rain,2.05,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-21 10:30:08.286346
Bungcala,5.2971,95.6109,27.07,30.51,86,1011,0.53,1.51,2,10000,100,Rain,heavy intensity rain,6.48,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-21 11:00:11.355419
Bungcala,5.2971,95.6109,25.26,26.27,93,1012,0.06,0.6,59,10000,99,Rain,moderate rain,3.16,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-21 11:30:08.047163
Bungcala,5.2971,95.6109,25.26,26.27,93,1012,0.06,0.6,59,10000,99,Rain,light rain,0.13,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-21 12:00:11.466104
Bungcala,5.2971,95.6109,24.76,25.77,95,1013,0.47,0.47,118,10000,98,Rain,heavy intensity rain,4.86,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-21 12:30:08.279918
Bungcala,5.2971,95.6109,24.75,25.74,94,1013,0.64,0.73,135,10000,99,Rain,heavy intensity rain,6.48,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-21 13:00:12.495066
Bungcala,5.2971,95.6109,24.45,25.43,95,1013,0.87,0.85,161,10000,99,Rain,heavy intensity rain,5.62,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-21 13:30:08.655718
Bungcala,5.2971,95.6109,24.45,25.43,95,1013,0.87,0.85,161,10000,99,Rain,heavy intensity rain,13.32,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-21 14:00:10.867451
Bungcala,5.2971,95.6109,24.51,25.5,95,1014,0.55,0.46,182,10000,99,Rain,very heavy rain,20.51,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-21 14:30:08.977214
Bungcala,5.2971,95.6109,24.51,25.5,95,1014,0.55,0.46,182,10000,99,Rain,heavy intensity rain,11.53,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-21 15:00:11.675104
Bungcala,5.2971,95.6109,24.23,25.22,96,1014,0.32,0.2,200,10000,99,Rain,heavy intensity rain,4.86,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-21 15:30:08.072753
Bungcala,5.2971,95.6109,24.23,25.22,96,1014,0.32,0.2,200,10000,99,Rain,moderate rain,1.54,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-21 16:00:11.939927
Bungcala,5.2971,95.6109,23.66,24.61,97,1014,0.69,0.48,196,9100,99,Rain,light rain,0.12,2025-02-20 23:51:57+00:00,2025-02-21 11:50:47+00:00,2025-02-21 16:30:09.354903
Bungcala,5.2971,95.6109,23.66,24.61,97,1014,0.69,0.48,196,9100,99,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-21 17:00:11.563764
Bungcala,5.2971,95.6109,23.41,24.34,97,1013,0.79,0.44,208,10000,99,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-21 17:30:08.787138
Bungcala,5.2971,95.6109,23.41,24.34,97,1013,0.79,0.44,208,10000,99,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-21 18:00:11.422113
Bungcala,5.2971,95.6109,23.22,24.16,98,1012,1.16,0.73,203,10000,100,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-21 18:30:09.260533
Bungcala,5.2971,95.6109,23.62,24.57,97,1012,0.87,0.49,193,5424,99,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-21 19:00:11.110062
Bungcala,5.2971,95.6109,23.41,24.37,98,1012,0.83,0.48,186,4854,100,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-21 19:30:08.413012
Bungcala,5.2971,95.6109,23.41,24.37,98,1012,0.83,0.48,186,4854,100,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-21 20:00:11.097268
Bungcala,5.2971,95.6109,23.47,24.41,97,1012,0.59,0.48,157,10000,100,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-21 20:30:11.161314
Bungcala,5.2971,95.6109,23.47,24.41,97,1012,0.59,0.48,157,10000,100,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-21 21:00:11.012959
Bungcala,5.2971,95.6109,23.55,24.47,96,1012,0.54,0.44,138,10000,99,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-21 21:30:08.363196
Bungcala,5.2971,95.6109,23.55,24.47,96,1012,0.54,0.44,138,10000,99,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-21 22:00:10.883067
Bungcala,5.2971,95.6109,23.43,24.34,96,1012,0.78,0.67,138,10000,99,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-21 22:30:08.108222
Bungcala,5.2971,95.6109,23.43,24.34,96,1012,0.78,0.67,138,10000,99,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-21 23:00:21.627904
Bungcala,5.2971,95.6109,23.28,24.17,96,1013,0.95,0.93,125,10000,99,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-21 23:30:08.494576
Bungcala,5.2971,95.6109,23.28,24.17,96,1013,0.95,0.93,125,10000,99,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-22 00:00:15.803504
Bungcala,5.2971,95.6109,24.44,25.39,94,1013,0.95,1.29,111,10000,99,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-22 00:30:08.994384
Bungcala,5.2971,95.6109,24.44,25.39,94,1013,0.95,1.29,111,10000,99,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-22 01:00:10.592554
Bungcala,5.2971,95.6109,26.08,26.08,87,1014,0.79,1.2,80,10000,99,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-22 01:30:08.565064
Bungcala,5.2971,95.6109,26.08,26.08,87,1014,0.79,1.2,80,10000,99,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-22 02:00:10.706752
Bungcala,5.2971,95.6109,27.38,30.6,80,1014,0.99,1.2,78,10000,98,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-22 02:30:08.330759
Bungcala,5.2971,95.6109,27.38,30.6,80,1014,0.99,1.2,78,10000,98,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-22 03:00:11.565681
Bungcala,5.2971,95.6109,28.74,32.88,74,1014,0.95,1.13,76,10000,98,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-22 03:30:08.307996
Bungcala,5.2971,95.6109,28.74,32.88,74,1014,0.95,1.13,76,10000,98,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-22 04:00:10.481263
Bungcala,5.2971,95.6109,29.61,34.11,70,1013,0.42,0.66,78,10000,98,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-22 04:30:08.647436
Bungcala,5.2971,95.6109,29.61,34.11,70,1013,0.42,0.66,78,10000,98,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-22 05:00:11.084567
Bungcala,5.2971,95.6109,29.11,33.76,74,1012,0.26,0.86,302,10000,99,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-22 05:30:08.463659
Bungcala,5.2971,95.6109,29.11,33.76,74,1012,0.26,0.86,302,10000,99,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-22 06:00:10.839533
Bungcala,5.2971,95.6109,28.23,32.85,81,1011,0.62,1.3,324,7901,100,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-22 06:30:08.328539
Bungcala,5.2971,95.6109,27.84,31.85,81,1011,0.43,0.89,257,10000,94,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-22 07:00:11.539998
Bungcala,5.2971,95.6109,27.56,31.42,83,1011,0.61,1,312,10000,94,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-22 07:30:08.566106
Bungcala,5.2971,95.6109,27.56,31.42,83,1011,0.61,1,312,10000,94,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-22 08:00:11.504257
Bungcala,5.2971,95.6109,27.19,30.71,85,1011,0.74,0.9,328,10000,96,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-22 08:30:09.223502
Bungcala,5.2971,95.6109,27.19,30.71,85,1011,0.74,0.9,328,10000,96,Rain,light rain,0.37,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-22 09:00:11.145663
Bungcala,5.2971,95.6109,26.79,29.96,88,1011,0.81,1.07,340,4681,98,Rain,moderate rain,1.54,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-22 09:30:08.169684
Bungcala,5.2971,95.6109,26.79,29.96,88,1011,0.81,1.07,340,4681,98,Rain,heavy intensity rain,4.21,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-22 10:00:11.417469
Bungcala,5.2971,95.6109,25.69,26.74,93,1011,0.63,0.62,323,10000,99,Rain,moderate rain,2.37,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-22 10:30:08.211894
Bungcala,5.2971,95.6109,25.69,26.74,93,1011,0.63,0.62,323,10000,99,Rain,moderate rain,2.05,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-22 11:00:11.585455
Bungcala,5.2971,95.6109,24.24,25.25,97,1012,0.88,0.84,79,4441,99,Rain,moderate rain,2.73,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-22 11:30:08.388441
Bungcala,5.2971,95.6109,24.24,25.25,97,1012,0.88,0.84,79,4441,99,Rain,moderate rain,1.78,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-22 12:00:10.988220
Bungcala,5.2971,95.6109,23.65,24.63,98,1013,1.52,2.38,164,7025,100,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-22 12:30:08.184901
Bungcala,5.2971,95.6109,23.65,24.63,98,1013,1.52,2.38,164,7025,100,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-22 13:00:10.906529
Bungcala,5.2971,95.6109,23.76,24.72,97,1014,1.28,1.1,212,10000,100,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-22 13:30:08.123156
Bungcala,5.2971,95.6109,23.76,24.72,97,1014,1.28,1.1,212,10000,100,Clouds,overcast clouds,0,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-22 14:00:11.253437
Bungcala,5.2971,95.6109,23.74,24.68,96,1015,1.06,0.73,199,10000,100,Rain,light rain,0.18,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-22 14:30:08.527151
Bungcala,5.2971,95.6109,23.74,24.68,96,1015,1.06,0.73,199,10000,100,Rain,moderate rain,2.73,2025-02-21 23:51:41+00:00,2025-02-22 11:50:48+00:00,2025-02-22 15:00:10.971616
