Date,Year,Month,Day,SWRad,StDev,Max
2008-08-30,2008,8,30,292.7,2,5
2008-08-31,2008,8,31,1051.8,2,5
2008-09-01,2008,9,1,1114.7,2,5
2008-09-02,2008,9,2,1118.8,2,5
2008-09-03,2008,9,3,1179.3,2,5
2008-09-04,2008,9,4,612.4,2,5
2008-09-05,2008,9,5,1203.5,2,5
2008-09-06,2008,9,6,1176.1,2,5
2008-09-07,2008,9,7,834.6,2,5
2008-09-08,2008,9,8,1122.0,2,5
2008-09-09,2008,9,9,749.5,2,5
2008-09-10,2008,9,10,1295.4,2,5
2008-09-11,2008,9,11,973.5,2,5
2008-09-12,2008,9,12,1157.0,2,5
2008-09-13,2008,9,13,989.0,2,5
2008-09-14,2008,9,14,1135.2,2,5
2008-09-15,2008,9,15,1071.4,2,5
2008-09-16,2008,9,16,1092.8,2,5
2008-09-17,2008,9,17,1055.0,2,5
2008-09-18,2008,9,18,1124.7,2,5
2008-09-19,2008,9,19,1102.4,2,5
2008-09-20,2008,9,20,1274.5,2,5
2008-09-21,2008,9,21,1113.3,2,5
2008-09-22,2008,9,22,1066.8,2,5
2008-09-23,2008,9,23,1094.2,2,5
2008-09-24,2008,9,24,1094.6,2,5
2008-09-25,2008,9,25,1106.5,2,5
2008-09-26,2008,9,26,1083.7,2,5
2008-09-27,2008,9,27,1077.8,2,5
2008-09-28,2008,9,28,1088.7,2,5
2008-09-29,2008,9,29,966.2,2,5
2008-09-30,2008,9,30,1090.5,2,5
2008-10-01,2008,10,1,1047.7,2,5
2008-10-02,2008,10,2,1074.6,2,5
2008-10-03,2008,10,3,1082.3,2,5
2008-10-04,2008,10,4,1073.2,2,5
2008-10-05,2008,10,5,1068.7,2,5
2008-10-06,2008,10,6,1128.8,2,5
2008-10-07,2008,10,7,1232.2,2,5
2008-10-08,2008,10,8,1063.2,2,5
2008-10-09,2008,10,9,1211.7,2,5
2008-10-10,2008,10,10,1149.3,2,5
2008-10-11,2008,10,11,1134.2,2,5
2008-10-12,2008,10,12,1061.8,2,5
2008-10-13,2008,10,13,1273.6,2,5
2008-10-14,2008,10,14,1006.3,2,5
2008-10-15,2008,10,15,1066.4,2,5
2008-10-16,2008,10,16,1113.3,2,5
2008-10-17,2008,10,17,938.9,2,5
2008-10-18,2008,10,18,1000.8,2,5
2008-10-19,2008,10,19,286.8,2,5
2008-10-20,2008,10,20,1231.7,2,5
2008-10-21,2008,10,21,255.8,2,5
2008-10-22,2008,10,22,1041.8,2,5
2008-10-23,2008,10,23,1192.5,2,5
2008-10-24,2008,10,24,1137.0,2,5
2008-10-25,2008,10,25,600.5,2,5
2008-10-26,2008,10,26,954.4,2,5
2008-10-27,2008,10,27,198.0,2,5
2008-10-28,2008,10,28,270.9,2,5
2008-10-29,2008,10,29,1091.4,2,5
2008-10-30,2008,10,30,964.4,2,5
2008-10-31,2008,10,31,1060.0,2,5
2008-11-01,2008,11,1,1045.9,2,5
2008-11-02,2008,11,2,1022.2,2,5
2008-11-03,2008,11,3,1049.1,2,5
2008-11-04,2008,11,4,922.5,2,5
2008-11-05,2008,11,5,938.9,2,5
2008-11-06,2008,11,6,993.5,2,5
2008-11-07,2008,11,7,1014.5,2,5
2008-11-08,2008,11,8,1021.8,2,5
2008-11-09,2008,11,9,1093.3,2,5
2008-11-10,2008,11,10,1122.9,2,5
2008-11-11,2008,11,11,1096.9,2,5
2008-11-12,2008,11,12,803.6,2,5
2008-11-13,2008,11,13,303.2,2,5
2008-11-14,2008,11,14,697.1,2,5
2008-11-15,2008,11,15,974.4,2,5
2008-11-16,2008,11,16,1012.7,2,5
2008-11-17,2008,11,17,1026.8,2,5
2008-11-18,2008,11,18,939.8,2,5
2008-11-19,2008,11,19,1057.3,2,5
2008-11-20,2008,11,20,805.0,2,5
2008-11-21,2008,11,21,1001.7,2,5
2008-11-22,2008,11,22,283.2,2,5
2008-11-23,2008,11,23,305.9,2,5
2008-11-24,2008,11,24,264.0,2,5
2008-11-25,2008,11,25,906.1,2,5
2008-11-26,2008,11,26,1168.8,2,5
2008-11-27,2008,11,27,1211.2,2,5
2008-11-28,2008,11,28,993.1,2,5
2008-11-29,2008,11,29,1003.5,2,5
2008-11-30,2008,11,30,1089.2,2,5
2008-12-01,2008,12,1,998.1,2,5
2008-12-02,2008,12,2,650.6,2,5
2008-12-03,2008,12,3,592.8,2,5
2008-12-04,2008,12,4,308.7,2,5
2008-12-05,2008,12,5,960.8,2,5
2008-12-06,2008,12,6,847.4,2,5
2008-12-07,2008,12,7,934.3,2,5
2008-12-08,2008,12,8,979.4,2,5
2008-12-09,2008,12,9,986.2,2,5
2008-12-10,2008,12,10,956.6,2,5
2008-12-11,2008,12,11,984.9,2,5
2008-12-12,2008,12,12,941.2,2,5
2008-12-13,2008,12,13,972.6,2,5
2008-12-14,2008,12,14,980.3,2,5
2008-12-15,2008,12,15,980.3,2,5
2008-12-16,2008,12,16,874.7,2,5
2008-12-17,2008,12,17,1086.0,2,5
2008-12-18,2008,12,18,932.5,2,5
2008-12-19,2008,12,19,939.3,2,5
2008-12-20,2008,12,20,924.3,2,5
2008-12-21,2008,12,21,946.2,2,5
2008-12-22,2008,12,22,836.0,2,5
2008-12-23,2008,12,23,1066.8,2,5
2008-12-24,2008,12,24,988.5,2,5
2008-12-25,2008,12,25,993.1,2,5
2008-12-26,2008,12,26,916.6,2,5
2008-12-27,2008,12,27,964.4,2,5
2008-12-28,2008,12,28,1245.3,2,5
2008-12-29,2008,12,29,956.6,2,5
2008-12-30,2008,12,30,884.7,2,5
2008-12-31,2008,12,31,1073.2,2,5
2009-01-01,2009,1,1,1012.2,2,5
2009-01-02,2009,1,2,1085.1,2,5
2009-01-03,2009,1,3,1051.8,2,5
2009-01-04,2009,1,4,1185.7,2,5
2009-01-05,2009,1,5,986.2,2,5
2009-01-06,2009,1,6,1078.2,2,5
2009-01-07,2009,1,7,1035.0,2,5
2009-01-08,2009,1,8,628.3,2,5
2009-01-09,2009,1,9,984.9,2,5
2009-01-10,2009,1,10,950.7,2,5
2009-01-11,2009,1,11,951.2,2,5
2009-01-12,2009,1,12,1011.3,2,5
2009-01-13,2009,1,13,951.2,2,5
2009-01-14,2009,1,14,982.1,2,5
2009-01-15,2009,1,15,979.4,2,5
2009-01-16,2009,1,16,976.2,2,5
2009-01-17,2009,1,17,964.9,2,5
2009-01-18,2009,1,18,980.8,2,5
2009-01-19,2009,1,19,994.9,2,5
2009-01-20,2009,1,20,910.2,2,5
2009-01-21,2009,1,21,993.5,2,5
2009-01-22,2009,1,22,1016.3,2,5
2009-01-23,2009,1,23,1132.4,2,5
2009-01-24,2009,1,24,970.8,2,5
2009-01-25,2009,1,25,978.5,2,5
2009-01-26,2009,1,26,1030.9,2,5
2009-01-27,2009,1,27,1049.1,2,5
2009-01-28,2009,1,28,1072.3,2,5
2009-01-29,2009,1,29,879.2,2,5
2009-01-30,2009,1,30,967.1,2,5
2009-01-31,2009,1,31,972.6,2,5
2009-02-01,2009,2,1,1127.0,2,5
2009-02-02,2009,2,2,970.3,2,5
2009-02-03,2009,2,3,1014.9,2,5
2009-02-04,2009,2,4,971.2,2,5
2009-02-05,2009,2,5,1037.2,2,5
2009-02-06,2009,2,6,984.0,2,5
2009-02-07,2009,2,7,1000.8,2,5
2009-02-08,2009,2,8,1014.9,2,5
2009-02-09,2009,2,9,980.8,2,5
2009-02-10,2009,2,10,1337.8,2,5
2009-02-11,2009,2,11,1030.4,2,5
2009-02-12,2009,2,12,988.1,2,5
2009-02-13,2009,2,13,1023.6,2,5
2009-02-14,2009,2,14,1003.1,2,5
2009-02-15,2009,2,15,1000.4,2,5
2009-02-16,2009,2,16,1013.6,2,5
2009-02-17,2009,2,17,1014.0,2,5
2009-02-18,2009,2,18,1045.4,2,5
2009-02-19,2009,2,19,971.2,2,5
2009-02-20,2009,2,20,1110.6,2,5
2009-02-21,2009,2,21,1031.8,2,5
2009-02-22,2009,2,22,1053.6,2,5
2009-02-23,2009,2,23,1075.5,2,5
2009-02-24,2009,2,24,984.0,2,5
2009-02-25,2009,2,25,1035.9,2,5
2009-02-26,2009,2,26,981.2,2,5
2009-02-27,2009,2,27,989.4,2,5
2009-02-28,2009,2,28,944.8,2,5
2009-03-01,2009,3,1,982.6,2,5
2009-03-02,2009,3,2,1005.4,2,5
2009-03-03,2009,3,3,1052.3,2,5
2009-03-04,2009,3,4,1066.8,2,5
2009-03-05,2009,3,5,1054.1,2,5
2009-03-06,2009,3,6,1108.3,2,5
2009-03-07,2009,3,7,1066.4,2,5
2009-03-08,2009,3,8,1069.1,2,5
2009-03-09,2009,3,9,1165.2,2,5
2009-03-10,2009,3,10,1137.4,2,5
2009-03-11,2009,3,11,1081.0,2,5
2009-03-12,2009,3,12,948.0,2,5
2009-03-13,2009,3,13,1071.9,2,5
2009-03-14,2009,3,14,1070.5,2,5
2009-03-15,2009,3,15,1073.7,2,5
2009-03-16,2009,3,16,1092.8,2,5
2009-03-17,2009,3,17,1255.8,2,5
2009-03-18,2009,3,18,1102.4,2,5
2009-03-19,2009,3,19,1077.3,2,5
2009-03-20,2009,3,20,1035.4,2,5
2009-03-21,2009,3,21,1041.8,2,5
2009-03-22,2009,3,22,989.0,2,5
2009-03-23,2009,3,23,1130.1,2,5
2009-03-24,2009,3,24,1141.5,2,5
2009-03-25,2009,3,25,1124.7,2,5
2009-03-26,2009,3,26,1057.7,2,5
2009-03-27,2009,3,27,1040.0,2,5
2009-03-28,2009,3,28,1177.5,2,5
2009-03-29,2009,3,29,1024.5,2,5
2009-03-30,2009,3,30,1040.4,2,5
2009-03-31,2009,3,31,1109.2,2,5
2009-04-01,2009,4,1,1054.1,2,5
2009-04-02,2009,4,2,1101.0,2,5
2009-04-03,2009,4,3,1079.1,2,5
2009-04-04,2009,4,4,1099.2,2,5
2009-04-05,2009,4,5,1162.0,2,5
2009-04-06,2009,4,6,600.1,2,5
2009-04-07,2009,4,7,1014.9,2,5
2009-04-08,2009,4,8,1175.7,2,5
2009-04-09,2009,4,9,923.4,2,5
2009-04-10,2009,4,10,1060.0,2,5
2009-04-11,2009,4,11,1053.6,2,5
2009-04-12,2009,4,12,875.1,2,5
2009-04-13,2009,4,13,997.2,2,5
2009-04-14,2009,4,14,435.7,2,5
2009-04-15,2009,4,15,856.9,2,5
2009-04-16,2009,4,16,1038.6,2,5
2009-04-17,2009,4,17,1016.8,2,5
2009-04-18,2009,4,18,1119.2,2,5
2009-04-19,2009,4,19,1041.3,2,5
2009-04-20,2009,4,20,1036.3,2,5
2009-04-21,2009,4,21,1151.5,2,5
2009-04-22,2009,4,22,595.5,2,5
2009-04-23,2009,4,23,1091.0,2,5
2009-04-24,2009,4,24,1144.7,2,5
2009-04-25,2009,4,25,1139.2,2,5
2009-04-26,2009,4,26,1049.5,2,5
2009-04-27,2009,4,27,1217.6,2,5
2009-04-28,2009,4,28,1014.0,2,5
2009-04-29,2009,4,29,1068.2,2,5
2009-04-30,2009,4,30,1021.3,2,5
2009-05-01,2009,5,1,1056.8,2,5
2009-05-02,2009,5,2,1101.5,2,5
2009-05-03,2009,5,3,1045.0,2,5
2009-05-04,2009,5,4,1128.8,2,5
2009-05-05,2009,5,5,997.6,2,5
2009-05-06,2009,5,6,1055.0,2,5
2009-05-07,2009,5,7,996.7,2,5
2009-05-08,2009,5,8,1036.3,2,5
2009-05-09,2009,5,9,1065.9,2,5
2009-05-10,2009,5,10,1055.0,2,5
2009-05-11,2009,5,11,958.5,2,5
2009-05-12,2009,5,12,996.3,2,5
2009-05-13,2009,5,13,1008.1,2,5
2009-05-14,2009,5,14,892.4,2,5
2009-05-15,2009,5,15,1007.2,2,5
2009-05-16,2009,5,16,832.8,2,5
2009-05-17,2009,5,17,1093.7,2,5
2009-05-18,2009,5,18,1002.2,2,5
2009-05-19,2009,5,19,95.1,2,5
2009-05-20,2009,5,20,748.1,2,5
2009-05-21,2009,5,21,600.5,2,5
2009-05-22,2009,5,22,944.8,2,5
2009-05-23,2009,5,23,411.1,2,5
2009-05-24,2009,5,24,866.0,2,5
2009-05-25,2009,5,25,1034.1,2,5
2009-05-26,2009,5,26,1033.6,2,5
2009-05-27,2009,5,27,1034.1,2,5
2009-05-28,2009,5,28,1180.7,2,5
2009-05-29,2009,5,29,574.1,2,5
2009-05-30,2009,5,30,499.9,2,5
2009-05-31,2009,5,31,874.2,2,5
2009-06-01,2009,6,1,1111.0,2,5
2009-06-02,2009,6,2,1067.8,2,5
2009-06-03,2009,6,3,1047.3,2,5
2009-06-04,2009,6,4,937.1,2,5
2009-06-05,2009,6,5,1066.4,2,5
2009-06-06,2009,6,6,1047.3,2,5
2009-06-07,2009,6,7,1042.3,2,5
2009-06-08,2009,6,8,1030.4,2,5
2009-06-09,2009,6,9,927.5,2,5
2009-06-10,2009,6,10,1108.3,2,5
2009-06-11,2009,6,11,1196.2,2,5
2009-06-12,2009,6,12,1103.7,2,5
2009-06-13,2009,6,13,1146.5,2,5
2009-06-14,2009,6,14,1129.2,2,5
2009-06-15,2009,6,15,999.5,2,5
2009-06-16,2009,6,16,1047.7,2,5
2009-06-17,2009,6,17,906.6,2,5
2009-06-18,2009,6,18,1055.0,2,5
2009-06-19,2009,6,19,1096.0,2,5
2009-06-20,2009,6,20,1035.9,2,5
2009-06-21,2009,6,21,1031.8,2,5
2009-06-22,2009,6,22,1036.3,2,5
2009-06-23,2009,6,23,838.2,2,5
2009-06-24,2009,6,24,662.0,2,5
2009-06-25,2009,6,25,867.4,2,5
2009-06-26,2009,6,26,981.2,2,5
2009-06-27,2009,6,27,865.6,2,5
2009-06-28,2009,6,28,1137.9,2,5
2009-06-29,2009,6,29,691.2,2,5
2009-06-30,2009,6,30,1086.4,2,5
2009-07-01,2009,7,1,636.5,2,5
2009-07-02,2009,7,2,895.2,2,5
2009-07-03,2009,7,3,881.1,2,5
2009-07-04,2009,7,4,578.7,2,5
2009-07-05,2009,7,5,1058.2,2,5
2009-07-06,2009,7,6,647.5,2,5
2009-07-07,2009,7,7,1053.6,2,5
2009-07-08,2009,7,8,1006.3,2,5
2009-07-09,2009,7,9,1019.5,2,5
2009-07-10,2009,7,10,1030.4,2,5
2009-07-11,2009,7,11,995.4,2,5
2009-07-12,2009,7,12,987.6,2,5
2009-07-13,2009,7,13,901.1,2,5
2009-07-14,2009,7,14,968.0,2,5
2009-07-15,2009,7,15,979.0,2,5
2009-07-16,2009,7,16,1000.8,2,5
2009-07-17,2009,7,17,928.4,2,5
2009-07-18,2009,7,18,1012.2,2,5
2009-07-19,2009,7,19,1051.8,2,5
2009-07-20,2009,7,20,1066.8,2,5
2009-07-21,2009,7,21,1101.0,2,5
2009-07-22,2009,7,22,902.9,2,5
2009-07-23,2009,7,23,629.7,2,5
2009-07-24,2009,7,24,1112.8,2,5
2009-07-25,2009,7,25,527.2,2,5
2009-07-26,2009,7,26,1021.3,2,5
2009-07-27,2009,7,27,1003.5,2,5
2009-07-28,2009,7,28,1005.8,2,5
2009-07-29,2009,7,29,1009.5,2,5
2009-07-30,2009,7,30,1050.0,2,5
2009-07-31,2009,7,31,902.0,2,5
2009-08-01,2009,8,1,1007.2,2,5
2009-08-02,2009,8,2,916.1,2,5
2009-08-03,2009,8,3,841.4,2,5
2009-08-04,2009,8,4,987.6,2,5
2009-08-05,2009,8,5,978.0,2,5
2009-08-06,2009,8,6,967.6,2,5
2009-08-07,2009,8,7,740.4,2,5
2009-08-08,2009,8,8,892.4,2,5
2009-08-09,2009,8,9,917.9,2,5
2009-08-10,2009,8,10,935.7,2,5
2009-08-11,2009,8,11,1044.5,2,5
2009-08-12,2009,8,12,988.1,2,5
2009-08-13,2009,8,13,679.8,2,5
2009-08-14,2009,8,14,749.5,2,5
2009-08-15,2009,8,15,353.3,2,5
2009-08-16,2009,8,16,496.3,2,5
2009-08-17,2009,8,17,1010.8,2,5
2009-08-18,2009,8,18,1072.8,2,5
2009-08-19,2009,8,19,865.6,2,5
2009-08-20,2009,8,20,1123.3,2,5
2009-08-21,2009,8,21,1086.9,2,5
2009-08-22,2009,8,22,1039.1,2,5
2009-08-23,2009,8,23,1095.1,2,5
2009-08-24,2009,8,24,903.4,2,5
2009-08-25,2009,8,25,1007.6,2,5
2009-08-26,2009,8,26,1096.9,2,5
2009-08-27,2009,8,27,1167.9,2,5
2009-08-28,2009,8,28,658.8,2,5
2009-08-29,2009,8,29,79.2,2,5
2009-08-30,2009,8,30,308.2,2,5
2009-08-31,2009,8,31,1151.1,2,5
2009-09-01,2009,9,1,1041.8,2,5
2009-09-02,2009,9,2,1022.2,2,5
2009-09-03,2009,9,3,1072.3,2,5
2009-09-04,2009,9,4,1137.0,2,5
2009-09-05,2009,9,5,1086.0,2,5
2009-09-06,2009,9,6,1034.1,2,5
2009-09-07,2009,9,7,1113.8,2,5
2009-09-08,2009,9,8,938.9,2,5
2009-09-09,2009,9,9,1098.7,2,5
2009-09-10,2009,9,10,1096.0,2,5
2009-09-11,2009,9,11,1052.7,2,5
2009-09-12,2009,9,12,1065.5,2,5
2009-09-13,2009,9,13,1178.9,2,5
2009-09-14,2009,9,14,1159.3,2,5
2009-09-15,2009,9,15,828.7,2,5
2009-09-16,2009,9,16,1019.5,2,5
2009-09-17,2009,9,17,232.6,2,5
2009-09-18,2009,9,18,981.7,2,5
2009-09-19,2009,9,19,1018.6,2,5
2009-09-20,2009,9,20,1029.5,2,5
2009-09-21,2009,9,21,1315.0,2,5
2009-09-22,2009,9,22,1178.0,2,5
2009-09-23,2009,9,23,1037.7,2,5
2009-09-24,2009,9,24,1052.7,2,5
2009-09-25,2009,9,25,1029.5,2,5
2009-09-26,2009,9,26,1100.5,2,5
2009-09-27,2009,9,27,1087.8,2,5
2009-09-28,2009,9,28,1165.7,2,5
2009-09-29,2009,9,29,1052.7,2,5
2009-09-30,2009,9,30,1060.0,2,5
2009-10-01,2009,10,1,1036.8,2,5
2009-10-02,2009,10,2,1088.7,2,5
2009-10-03,2009,10,3,1036.3,2,5
2009-10-04,2009,10,4,1040.9,2,5
2009-10-05,2009,10,5,1099.2,2,5
2009-10-06,2009,10,6,776.3,2,5
2009-10-07,2009,10,7,1166.1,2,5
2009-10-08,2009,10,8,993.5,2,5
2009-10-09,2009,10,9,990.4,2,5
2009-10-10,2009,10,10,1022.2,2,5
2009-10-11,2009,10,11,1113.3,2,5
2009-10-12,2009,10,12,584.2,2,5
2009-10-13,2009,10,13,1101.0,2,5
2009-10-14,2009,10,14,1029.0,2,5
2009-10-15,2009,10,15,1008.1,2,5
2009-10-16,2009,10,16,972.6,2,5
2009-10-17,2009,10,17,982.1,2,5
2009-10-18,2009,10,18,1100.1,2,5
2009-10-19,2009,10,19,1062.3,2,5
2009-10-20,2009,10,20,1066.4,2,5
2009-10-21,2009,10,21,989.9,2,5
2009-10-22,2009,10,22,986.2,2,5
2009-10-23,2009,10,23,934.8,2,5
2009-10-24,2009,10,24,933.9,2,5
2009-10-25,2009,10,25,948.9,2,5
2009-10-26,2009,10,26,1011.8,2,5
2009-10-27,2009,10,27,928.4,2,5
2009-10-28,2009,10,28,1147.9,2,5
2009-10-29,2009,10,29,1061.4,2,5
2009-10-30,2009,10,30,1197.5,2,5
2009-10-31,2009,10,31,937.5,2,5
2009-11-01,2009,11,1,1049.5,2,5
2009-11-02,2009,11,2,974.0,2,5
2009-11-03,2009,11,3,,0,0
2009-11-04,2009,11,4,1001.5,2,5
2009-11-05,2009,11,5,343.7,2,5
2009-11-06,2009,11,6,1064.2,2,5
2010-11-02,2010,11,2,989.4,1,5
2010-11-03,2010,11,3,321.0,1,5
2010-11-04,2010,11,4,179.5,1,5
2010-11-05,2010,11,5,992.5,1,5
2010-11-06,2010,11,6,1150.7,1,5
2010-11-07,2010,11,7,1043.6,1,5
2010-11-08,2010,11,8,1102.7,1,5
2010-11-09,2010,11,9,1056.4,1,5
2010-11-10,2010,11,10,676.8,1,5
2010-11-11,2010,11,11,1040.5,1,5
2010-11-12,2010,11,12,1063.0,1,5
2010-11-13,2010,11,13,1107.5,1,5
2010-11-14,2010,11,14,311.7,1,5
2010-11-15,2010,11,15,947.9,1,5
2010-11-16,2010,11,16,1138.8,1,5
2010-11-17,2010,11,17,1104.9,1,5
2010-11-18,2010,11,18,1093.0,1,5
2010-11-19,2010,11,19,714.2,1,5
2010-11-20,2010,11,20,970.4,1,5
2010-11-21,2010,11,21,1109.7,1,5
2010-11-22,2010,11,22,1121.2,1,5
2010-11-23,2010,11,23,911.8,1,5
2010-11-24,2010,11,24,661.8,1,5
2010-11-25,2010,11,25,1003.5,1,5
2010-11-26,2010,11,26,1088.6,1,5
2010-11-27,2010,11,27,1067.8,1,5
2010-11-28,2010,11,28,1008.3,1,5
2010-11-29,2010,11,29,705.4,1,5
2010-11-30,2010,11,30,1003.5,1,5
2010-12-01,2010,12,1,1104.0,1,5
2010-12-02,2010,12,2,974.8,1,5
2010-12-03,2010,12,3,884.9,1,5
2010-12-04,2010,12,4,1217.8,1,5
2010-12-05,2010,12,5,1044.9,1,5
2010-12-06,2010,12,6,1076.2,1,5
2010-12-07,2010,12,7,1097.0,1,5
2010-12-08,2010,12,8,252.2,1,5
2010-12-09,2010,12,9,1036.5,1,5
2010-12-10,2010,12,10,110.7,1,5
2010-12-11,2010,12,11,457.2,1,5
2010-12-12,2010,12,12,804.2,1,5
2010-12-13,2010,12,13,955.9,1,5
2010-12-14,2010,12,14,914.0,1,5
2010-12-15,2010,12,15,950.6,1,5
2010-12-16,2010,12,16,1025.1,1,5
2010-12-17,2010,12,17,952.8,1,5
2010-12-18,2010,12,18,906.5,1,5
2010-12-19,2010,12,19,880.0,1,5
2010-12-20,2010,12,20,369.5,1,5
2010-12-21,2010,12,21,943.1,1,5
2010-12-22,2010,12,22,1138.0,1,5
2010-12-23,2010,12,23,1067.0,1,5
2010-12-24,2010,12,24,574.9,1,5
2010-12-25,2010,12,25,1092.1,1,5
2010-12-26,2010,12,26,1002.6,1,5
2010-12-27,2010,12,27,1051.5,1,5
2010-12-28,2010,12,28,865.5,1,5
2010-12-29,2010,12,29,994.7,1,5
2010-12-30,2010,12,30,394.6,1,5
2010-12-31,2010,12,31,325.8,1,5
2011-01-01,2011,1,1,914.4,1,5
2011-01-02,2011,1,2,1023.8,1,5
2011-01-03,2011,1,3,1011.0,1,5
2011-01-04,2011,1,4,1111.9,1,5
2011-01-05,2011,1,5,608.9,1,5
2011-01-06,2011,1,6,1179.0,1,5
2011-01-07,2011,1,7,188.7,1,5
2011-01-08,2011,1,8,939.5,1,5
2011-01-09,2011,1,9,883.1,1,5
2011-01-10,2011,1,10,1057.7,1,5
2011-01-11,2011,1,11,1118.5,1,5
2011-01-12,2011,1,12,1029.5,1,5
2011-01-13,2011,1,13,1064.3,1,5
2011-01-14,2011,1,14,1095.2,1,5
2011-01-15,2011,1,15,936.0,1,5
2011-01-16,2011,1,16,287.0,1,5
2011-01-17,2011,1,17,1102.2,1,5
2011-01-18,2011,1,18,973.9,1,5
2011-01-19,2011,1,19,1062.1,1,5
2011-01-20,2011,1,20,1039.6,1,5
2011-01-21,2011,1,21,996.4,1,5
2011-01-22,2011,1,22,1015.4,1,5
2011-01-23,2011,1,23,1037.9,1,5
2011-01-24,2011,1,24,1047.6,1,5
2011-01-25,2011,1,25,1055.5,1,5
2011-01-26,2011,1,26,1056.8,1,5
2011-01-27,2011,1,27,243.4,1,5
2011-01-28,2011,1,28,465.1,1,5
2011-01-29,2011,1,29,920.6,1,5
2011-01-30,2011,1,30,1118.1,1,5
2011-01-31,2011,1,31,624.8,1,5
2011-02-01,2011,2,1,223.5,1,5
2011-02-02,2011,2,2,960.7,1,5
2011-02-03,2011,2,3,1120.3,1,5
2011-02-04,2011,2,4,1049.3,1,5
2011-02-05,2011,2,5,1076.2,1,5
2011-02-06,2011,2,6,1106.7,1,5
2011-02-07,2011,2,7,665.8,1,5
2011-02-08,2011,2,8,1151.6,1,5
2011-02-09,2011,2,9,1026.8,1,5
2011-02-10,2011,2,10,1172.8,1,5
2011-02-11,2011,2,11,1083.3,1,5
2011-02-12,2011,2,12,1298.0,1,5
2011-02-13,2011,2,13,1180.7,1,5
2011-02-14,2011,2,14,1085.5,1,5
2011-02-15,2011,2,15,1065.2,1,5
2011-02-16,2011,2,16,1122.5,1,5
2011-02-17,2011,2,17,1066.5,1,5
2011-02-18,2011,2,18,1114.6,1,5
2011-02-19,2011,2,19,1150.3,1,5
2011-02-20,2011,2,20,1131.3,1,5
2011-02-21,2011,2,21,1082.8,1,5
2011-02-22,2011,2,22,1115.0,1,5
2011-02-23,2011,2,23,1030.4,1,5
2011-02-24,2011,2,24,324.5,1,5
2011-02-25,2011,2,25,977.9,1,5
2011-02-26,2011,2,26,1281.7,1,5
2011-02-27,2011,2,27,508.4,1,5
2011-02-28,2011,2,28,764.1,1,5
2011-03-01,2011,3,1,1261.0,1,5
2011-03-02,2011,3,2,1092.5,1,5
2011-03-03,2011,3,3,1041.0,1,5
2011-03-04,2011,3,4,1029.5,1,5
2011-03-05,2011,3,5,1088.6,1,5
2011-03-06,2011,3,6,1036.5,1,5
2011-03-07,2011,3,7,1056.4,1,5
2011-03-08,2011,3,8,1029.5,1,5
2011-03-09,2011,3,9,1119.9,1,5
2011-03-10,2011,3,10,1161.3,1,5
2011-03-11,2011,3,11,939.5,1,5
2011-03-12,2011,3,12,1120.8,1,5
2011-03-13,2011,3,13,1097.8,1,5
2011-03-14,2011,3,14,337.7,1,5
2011-03-15,2011,3,15,1208.9,1,5
2011-03-16,2011,3,16,1197.5,1,5
2011-03-17,2011,3,17,241.2,1,5
2011-03-18,2011,3,18,711.2,1,5
2011-03-19,2011,3,19,699.7,1,5
2011-03-20,2011,3,20,1283.9,1,5
2011-03-21,2011,3,21,1281.7,1,5
2011-03-22,2011,3,22,1310.8,1,5
2011-03-23,2011,3,23,1200.6,1,5
2011-03-24,2011,3,24,724.4,1,5
2011-03-25,2011,3,25,1216.9,1,5
2011-03-26,2011,3,26,802.0,1,5
2011-03-27,2011,3,27,1242.9,1,5
2011-03-28,2011,3,28,1138.8,1,5
2011-03-29,2011,3,29,1149.4,1,5
2011-03-30,2011,3,30,1121.2,1,5
2011-03-31,2011,3,31,1131.3,1,5
2011-04-01,2011,4,1,1034.3,1,5
2011-04-02,2011,4,2,1144.1,1,5
2011-04-03,2011,4,3,1103.1,1,5
2011-04-04,2011,4,4,1286.1,1,5
2011-04-05,2011,4,5,1240.2,1,5
2011-04-06,2011,4,6,1133.1,1,5
2011-04-07,2011,4,7,1049.3,1,5
2011-04-08,2011,4,8,1052.0,1,5
2011-04-09,2011,4,9,1231.4,1,5
2011-04-10,2011,4,10,1024.6,1,5
2011-04-11,2011,4,11,1091.7,1,5
2011-04-12,2011,4,12,1074.0,1,5
2011-04-13,2011,4,13,1115.0,1,5
2011-04-14,2011,4,14,1116.3,1,5
2011-04-15,2011,4,15,373.4,1,5
2011-04-16,2011,4,16,1205.4,1,5
2011-04-17,2011,4,17,1190.0,1,5
2011-04-18,2011,4,18,1204.5,1,5
2011-04-19,2011,4,19,1044.0,1,5
2011-04-20,2011,4,20,1128.7,1,5
2011-04-21,2011,4,21,1150.3,1,5
2011-04-22,2011,4,22,1195.3,1,5
2011-04-23,2011,4,23,1165.3,1,5
2011-04-24,2011,4,24,475.7,1,5
2011-04-25,2011,4,25,1298.4,1,5
2011-04-26,2011,4,26,1235.4,1,5
2011-04-27,2011,4,27,1134.0,1,5
2011-04-28,2011,4,28,683.4,1,5
2011-04-29,2011,4,29,1354.9,1,5
2011-04-30,2011,4,30,571.0,1,5
2011-05-01,2011,5,1,1090.8,1,5
2011-05-02,2011,5,2,1047.6,1,5
2011-05-03,2011,5,3,1133.1,1,5
2011-05-04,2011,5,4,1290.5,1,5
