_id,Date,Year,Month,Day,TN,TX,TAVG,__v
689175a03cfdbc8f3403d677,2017-02-26,2017,2,26,22.4,30.4,26.4,0
689175a03cfdbc8f3403d678,2017-02-27,2017,2,27,22.4,33,27.7,0
689175a03cfdbc8f3403d679,2017-02-28,2017,2,28,22.4,30.4,26.4,0
689175a03cfdbc8f3403d67a,2017-03-01,2017,3,1,23,32.8,27.9,0
689175a03cfdbc8f3403d67b,2017-03-02,2017,3,2,23.2,31.2,27.2,0
689175a03cfdbc8f3403d67c,2017-03-03,2017,3,3,23.6,29.6,26.6,0
689175a03cfdbc8f3403d67d,2017-03-04,2017,3,4,22.8,31.6,27.200000000000003,0
689175a03cfdbc8f3403d67e,2017-03-05,2017,3,5,22.6,30.4,26.5,0
689175a03cfdbc8f3403d67f,2017-03-06,2017,3,6,22.4,31.8,27.1,0
689175a03cfdbc8f3403d680,2017-03-07,2017,3,7,22.8,31.4,27.1,0
689175a03cfdbc8f3403d681,2017-03-08,2017,3,8,22,31.4,26.7,0
689175a03cfdbc8f3403d682,2017-03-09,2017,3,9,22,32.6,27.3,0
689175a03cfdbc8f3403d683,2017-03-10,2017,3,10,24.2,32.8,28.5,0
689175a03cfdbc8f3403d684,2017-03-11,2017,3,11,22.8,32.8,27.799999999999997,0
689175a03cfdbc8f3403d685,2017-03-12,2017,3,12,22.2,32.2,27.200000000000003,0
689175a03cfdbc8f3403d686,2017-03-13,2017,3,13,20.2,33,26.6,0
689175a03cfdbc8f3403d687,2017-03-14,2017,3,14,20.4,33,26.7,0
689175a03cfdbc8f3403d688,2017-03-15,2017,3,15,20.2,33,26.6,0
689175a03cfdbc8f3403d689,2017-03-16,2017,3,16,23,30,26.5,0
689175a03cfdbc8f3403d68a,2017-03-17,2017,3,17,21,32,26.5,0
689175a03cfdbc8f3403d68b,2017-03-18,2017,3,18,24.4,32.4,28.4,0
689175a03cfdbc8f3403d68c,2017-03-19,2017,3,19,23.6,31.6,27.6,0
689175a03cfdbc8f3403d68d,2017-03-20,2017,3,20,21.2,31.2,26.2,0
689175a03cfdbc8f3403d68e,2017-03-21,2017,3,21,21.2,31.6,26.4,0
689175a03cfdbc8f3403d68f,2017-03-22,2017,3,22,22.6,31.6,27.1,0
689175a03cfdbc8f3403d690,2017-03-23,2017,3,23,21.2,33.2,27.200000000000003,0
689175a03cfdbc8f3403d691,2017-03-24,2017,3,24,20.8,34.4,27.6,0
689175a03cfdbc8f3403d692,2017-03-25,2017,3,25,23,32.4,27.7,0
689175a03cfdbc8f3403d693,2017-03-26,2017,3,26,22.4,33.6,28,0
689175a03cfdbc8f3403d694,2017-03-27,2017,3,27,23.4,32.8,28.099999999999998,0
689175a03cfdbc8f3403d695,2017-03-28,2017,3,28,23.2,32.6,27.9,0
689175a03cfdbc8f3403d696,2017-03-29,2017,3,29,23.2,30.4,26.799999999999997,0
689175a03cfdbc8f3403d697,2017-03-30,2017,3,30,23.6,32.2,27.900000000000002,0
689175a03cfdbc8f3403d698,2017-03-31,2017,3,31,23.6,32.4,28,0
689175a03cfdbc8f3403d699,2017-04-01,2017,4,1,23,31.4,27.2,0
689175a03cfdbc8f3403d69a,2017-04-02,2017,4,2,21.6,31.8,26.700000000000003,0
689175a03cfdbc8f3403d69b,2017-04-03,2017,4,3,22.2,33,27.6,0
689175a03cfdbc8f3403d69c,2017-04-04,2017,4,4,22.8,33.2,28,0
689175a03cfdbc8f3403d69d,2017-04-05,2017,4,5,22.4,32.6,27.5,0
689175a03cfdbc8f3403d69e,2017-04-06,2017,4,6,22.8,31.8,27.3,0
689175a03cfdbc8f3403d69f,2017-04-07,2017,4,7,22.6,32.6,27.6,0
689175a03cfdbc8f3403d6a0,2017-04-08,2017,4,8,23,32.8,27.9,0
689175a03cfdbc8f3403d6a1,2017-04-09,2017,4,9,23.4,34.6,29,0
689175a03cfdbc8f3403d6a2,2017-04-10,2017,4,10,22.8,33,27.9,0
689175a03cfdbc8f3403d6a3,2017-04-11,2017,4,11,23,33,28,0
689175a03cfdbc8f3403d6a4,2017-04-12,2017,4,12,23.2,32.8,28,0
689175a03cfdbc8f3403d6a5,2017-04-13,2017,4,13,23.8,32.6,28.200000000000003,0
689175a03cfdbc8f3403d6a6,2017-04-14,2017,4,14,23.4,32.6,28,0
689175a03cfdbc8f3403d6a7,2017-04-15,2017,4,15,24.2,33.8,29,0
689175a03cfdbc8f3403d6a8,2017-04-16,2017,4,16,24.2,34.8,29.5,0
689175a03cfdbc8f3403d6a9,2017-04-17,2017,4,17,23.8,33.8,28.799999999999997,0
689175a03cfdbc8f3403d6aa,2017-04-18,2017,4,18,23,33.8,28.4,0
689175a03cfdbc8f3403d6ab,2017-04-19,2017,4,19,22.8,33.4,28.1,0
689175a03cfdbc8f3403d6ac,2017-04-20,2017,4,20,23.2,32.4,27.799999999999997,0
689175a03cfdbc8f3403d6ad,2017-04-21,2017,4,21,23.4,32.4,27.9,0
689175a03cfdbc8f3403d6ae,2017-04-22,2017,4,22,23.6,33.6,28.6,0
689175a03cfdbc8f3403d6af,2017-04-23,2017,4,23,23,33.2,28.1,0
689175a03cfdbc8f3403d6b0,2017-04-24,2017,4,24,23.4,33.2,28.3,0
689175a03cfdbc8f3403d6b1,2017-04-25,2017,4,25,23.2,33,28.1,0
689175a03cfdbc8f3403d6b2,2017-04-26,2017,4,26,23.4,32.2,27.8,0
689175a03cfdbc8f3403d6b3,2017-04-27,2017,4,27,23,33,28,0
689175a03cfdbc8f3403d6b4,2017-04-28,2017,4,28,23,31.4,27.2,0
689175a03cfdbc8f3403d6b5,2017-04-29,2017,4,29,22.8,33,27.9,0
689175a03cfdbc8f3403d6b6,2017-04-30,2017,4,30,23,32.2,27.6,0
689175a03cfdbc8f3403d6b7,2017-05-01,2017,5,1,22.8,32.4,27.6,0
689175a03cfdbc8f3403d6b8,2017-05-02,2017,5,2,25.2,31.6,28.4,0
689175a03cfdbc8f3403d6b9,2017-05-03,2017,5,3,23.4,33.4,28.4,0
689175a03cfdbc8f3403d6ba,2017-05-04,2017,5,4,23,32,27.5,0
689175a03cfdbc8f3403d6bb,2017-05-05,2017,5,5,23,34,28.5,0
689175a03cfdbc8f3403d6bc,2017-05-06,2017,5,6,23.6,31.4,27.5,0
689175a03cfdbc8f3403d6bd,2017-05-07,2017,5,7,23.2,32.4,27.799999999999997,0
689175a03cfdbc8f3403d6be,2017-05-08,2017,5,8,23,33.4,28.2,0
689175a03cfdbc8f3403d6bf,2017-05-09,2017,5,9,23.7,32.8,28.25,0
689175a03cfdbc8f3403d6c0,2017-05-10,2017,5,10,23.6,32,27.8,0
689175a03cfdbc8f3403d6c1,2017-05-11,2017,5,11,23.8,33.2,28.5,0
689175a03cfdbc8f3403d6c2,2017-05-12,2017,5,12,23.4,31.2,27.299999999999997,0
689175a03cfdbc8f3403d6c3,2017-05-13,2017,5,13,23.4,30.8,27.1,0
689175a03cfdbc8f3403d6c4,2017-05-14,2017,5,14,23.8,32.8,28.299999999999997,0
689175a03cfdbc8f3403d6c5,2017-05-15,2017,5,15,24,32.67918367346938,28.33959183673469,0
689175a03cfdbc8f3403d6c6,2017-05-16,2017,5,16,23,32,27.5,0
689175a03cfdbc8f3403d6c7,2017-05-17,2017,5,17,24.6,30.2,27.4,0
689175a03cfdbc8f3403d6c8,2017-05-18,2017,5,18,24.2,30.8,27.5,0
689175a03cfdbc8f3403d6c9,2017-05-19,2017,5,19,24.2,33,28.6,0
689175a03cfdbc8f3403d6ca,2017-05-20,2017,5,20,24.4,33.8,29.099999999999998,0
689175a03cfdbc8f3403d6cb,2017-05-21,2017,5,21,24.4,31.6,28,0
689175a03cfdbc8f3403d6cc,2017-05-22,2017,5,22,24.6,32.8,28.7,0
689175a03cfdbc8f3403d6cd,2017-05-23,2017,5,23,25.4,33.2,29.3,0
689175a03cfdbc8f3403d6ce,2017-05-24,2017,5,24,24,30.4,27.2,0
689175a03cfdbc8f3403d6cf,2017-05-25,2017,5,25,24,31,27.5,0
689175a03cfdbc8f3403d6d0,2017-05-26,2017,5,26,24.6,35.2,29.900000000000002,0
689175a03cfdbc8f3403d6d1,2017-05-27,2017,5,27,24.2,33.8,29,0
689175a03cfdbc8f3403d6d2,2017-05-28,2017,5,28,24.4,34.2,29.3,0
689175a03cfdbc8f3403d6d3,2017-05-29,2017,5,29,25,34.4,29.7,0
689175a03cfdbc8f3403d6d4,2017-05-30,2017,5,30,24.8,34.2,29.5,0
689175a03cfdbc8f3403d6d5,2017-05-31,2017,5,31,25.4,34.4,29.9,0
689175a03cfdbc8f3403d6d6,2017-06-01,2017,6,1,25,34.16845329249617,29.584226646248084,0
689175a03cfdbc8f3403d6d7,2017-06-02,2017,6,2,24.2,34.4,29.299999999999997,0
689175a03cfdbc8f3403d6d8,2017-06-03,2017,6,3,24,35.2,29.6,0
689175a03cfdbc8f3403d6d9,2017-06-04,2017,6,4,24.8,35,29.9,0
689175a03cfdbc8f3403d6da,2017-06-05,2017,6,5,24.2,32.8,28.5,0
689175a03cfdbc8f3403d6db,2017-06-06,2017,6,6,25.2,32.2,28.700000000000003,0
689175a03cfdbc8f3403d6dc,2017-06-07,2017,6,7,23,35,29,0
689175a03cfdbc8f3403d6dd,2017-06-08,2017,6,8,23.2,34.6,28.9,0
689175a03cfdbc8f3403d6de,2017-06-09,2017,6,9,22,35.6,28.8,0
689175a03cfdbc8f3403d6df,2017-06-10,2017,6,10,22,34.4,28.2,0
689175a03cfdbc8f3403d6e0,2017-06-11,2017,6,11,23,35.4,29.2,0
689175a03cfdbc8f3403d6e1,2017-06-12,2017,6,12,24,34.65845329249616,29.32922664624808,0
689175a03cfdbc8f3403d6e2,2017-06-13,2017,6,13,23.09090352220521,34.8,28.945451761102603,0
689175a03cfdbc8f3403d6e3,2017-06-14,2017,6,14,22.2,33,27.6,0
689175a03cfdbc8f3403d6e4,2017-06-15,2017,6,15,24,33.8,28.9,0
689175a03cfdbc8f3403d6e5,2017-06-16,2017,6,16,23,32.4,27.7,0
689175a03cfdbc8f3403d6e6,2017-06-17,2017,6,17,23,33.4,28.2,0
689175a03cfdbc8f3403d6e7,2017-06-18,2017,6,18,22.4,34,28.2,0
689175a03cfdbc8f3403d6e8,2017-06-19,2017,6,19,22.2,34.2,28.200000000000003,0
689175a03cfdbc8f3403d6e9,2017-06-20,2017,6,20,22.8,35,28.9,0
689175a03cfdbc8f3403d6ea,2017-06-21,2017,6,21,23,34.6,28.8,0
689175a03cfdbc8f3403d6eb,2017-06-22,2017,6,22,23.2,35,29.1,0
689175a03cfdbc8f3403d6ec,2017-06-23,2017,6,23,23.4,35,29.2,0
689175a03cfdbc8f3403d6ed,2017-06-24,2017,6,24,23.6,30.8,27.200000000000003,0
689175a03cfdbc8f3403d6ee,2017-06-25,2017,6,25,22.6,30.6,26.6,0
689175a03cfdbc8f3403d6ef,2017-06-26,2017,6,26,23.4,33.4,28.4,0
689175a03cfdbc8f3403d6f0,2017-06-27,2017,6,27,23,35,29,0
689175a03cfdbc8f3403d6f1,2017-06-28,2017,6,28,23,34.6,28.8,0
689175a03cfdbc8f3403d6f2,2017-06-29,2017,6,29,23.8,34.5,29.15,0
689175a03cfdbc8f3403d6f3,2017-06-30,2017,6,30,24,34.6,29.3,0
689175a03cfdbc8f3403d6f4,2017-07-01,2017,7,1,23.34729857819905,35.2,29.273649289099527,0
689175a03cfdbc8f3403d6f5,2017-07-02,2017,7,2,23,34.6,28.8,0
689175a03cfdbc8f3403d6f6,2017-07-03,2017,7,3,22.2,35.2,28.700000000000003,0
689175a03cfdbc8f3403d6f7,2017-07-04,2017,7,4,22.2,35,28.6,0
689175a03cfdbc8f3403d6f8,2017-07-05,2017,7,5,23.4,33.75163751987281,28.575818759936404,0
689175a03cfdbc8f3403d6f9,2017-07-06,2017,7,6,23.8,32.6,28.200000000000003,0
689175a03cfdbc8f3403d6fa,2017-07-07,2017,7,7,23.6,31.6,27.6,0
689175a03cfdbc8f3403d6fb,2017-07-08,2017,7,8,23.8,33.68163751987281,28.740818759936403,0
689175a03cfdbc8f3403d6fc,2017-07-09,2017,7,9,22.4,35.8,29.099999999999998,0
689175a03cfdbc8f3403d6fd,2017-07-10,2017,7,10,22.6,34.2,28.400000000000002,0
689175a03cfdbc8f3403d6fe,2017-07-11,2017,7,11,22.92729857819905,33.8,28.363649289099524,0
689175a03cfdbc8f3403d6ff,2017-07-12,2017,7,12,23.2,33.8,28.5,0
689175a03cfdbc8f3403d700,2017-07-13,2017,7,13,23.2,34,28.6,0
689175a03cfdbc8f3403d701,2017-07-14,2017,7,14,22.4,34.07830418653948,28.239152093269738,0
689175a03cfdbc8f3403d702,2017-07-16,2017,7,16,25.6,34.8,30.2,0
689175a03cfdbc8f3403d703,2017-07-17,2017,7,17,26,34.2,30.1,0
689175a03cfdbc8f3403d704,2017-07-18,2017,7,18,28.2,35.8,32,0
689175a03cfdbc8f3403d705,2017-07-19,2017,7,19,24.88729857819905,34.4,29.643649289099525,0
689175a03cfdbc8f3403d706,2017-07-20,2017,7,20,23.2,34.63830418653947,28.919152093269737,0
689175a03cfdbc8f3403d707,2017-07-21,2017,7,21,23,34.95504398516162,28.97752199258081,0
689175a03cfdbc8f3403d708,2017-07-22,2017,7,22,23.2,36.4,29.799999999999997,0
689175a03cfdbc8f3403d709,2017-07-23,2017,7,23,22.2,35.6,28.9,0
689175a03cfdbc8f3403d70a,2017-07-24,2017,7,24,22.2,34.73163751987281,28.465818759936404,0
689175a03cfdbc8f3403d70b,2017-07-25,2017,7,25,23,34.8,28.9,0
689175a03cfdbc8f3403d70c,2017-07-26,2017,7,26,23.2,34.6,28.9,0
689175a03cfdbc8f3403d70d,2017-07-27,2017,7,27,25.6,31.2,28.4,0
689175a03cfdbc8f3403d70e,2017-07-28,2017,7,28,23.6,32.4,28,0
689175a03cfdbc8f3403d70f,2017-07-29,2017,7,29,23.6,34.4,29,0
689175a03cfdbc8f3403d710,2017-07-30,2017,7,30,24.2,32.2,28.200000000000003,0
689175a03cfdbc8f3403d711,2017-07-31,2017,7,31,23.8,30,26.9,0
689175a03cfdbc8f3403d712,2017-08-01,2017,8,1,23.2,32.4,27.799999999999997,0
689175a03cfdbc8f3403d713,2017-08-02,2017,8,2,23,33.36633802816901,28.183169014084505,0
689175a03cfdbc8f3403d714,2017-08-03,2017,8,3,22.8,34.2,28.5,0
689175a03cfdbc8f3403d715,2017-08-04,2017,8,4,23,29.8,26.4,0
689175a03cfdbc8f3403d716,2017-08-05,2017,8,5,23.2,32,27.6,0
689175a03cfdbc8f3403d717,2017-08-06,2017,8,6,23.2,32,27.6,0
689175a03cfdbc8f3403d718,2017-08-07,2017,8,7,23.4,34.2,28.8,0
689175a03cfdbc8f3403d719,2017-08-08,2017,8,8,22.8,35.8,29.299999999999997,0
689175a03cfdbc8f3403d71a,2017-08-09,2017,8,9,22.6,32.8,27.7,0
689175a03cfdbc8f3403d71b,2017-08-10,2017,8,10,23,33.4,28.2,0
689175a03cfdbc8f3403d71c,2017-08-11,2017,8,11,22.6,32.2,27.400000000000002,0
689175a03cfdbc8f3403d71d,2017-08-12,2017,8,12,22.8,30.6,26.700000000000003,0
689175a03cfdbc8f3403d71e,2017-08-13,2017,8,13,22.2,33.6,27.9,0
689175a03cfdbc8f3403d71f,2017-08-14,2017,8,14,22.6,31,26.8,0
689175a03cfdbc8f3403d720,2017-08-15,2017,8,15,22.6,32.946338028169016,27.77316901408451,0
689175a03cfdbc8f3403d721,2017-08-16,2017,8,16,24.8,34.4,29.6,0
689175a03cfdbc8f3403d722,2017-08-17,2017,8,17,24.4,34.556338028169016,29.478169014084507,0
689175a03cfdbc8f3403d723,2017-08-18,2017,8,18,23.4,35.6,29.5,0
689175a03cfdbc8f3403d724,2017-08-19,2017,8,19,22.4,34,28.2,0
689175a03cfdbc8f3403d725,2017-08-20,2017,8,20,22.2,35.4,28.799999999999997,0
689175a03cfdbc8f3403d726,2017-08-21,2017,8,21,22.4,35.4,28.9,0
689175a03cfdbc8f3403d727,2017-08-22,2017,8,22,22.2,36.2,29.200000000000003,0
689175a03cfdbc8f3403d728,2017-08-23,2017,8,23,22.2,34.90633802816901,28.553169014084503,0
689175a03cfdbc8f3403d729,2017-08-24,2017,8,24,22.2,34.8,28.5,0
689175a03cfdbc8f3403d72a,2017-08-25,2017,8,25,22.2,36.4,29.299999999999997,0
689175a03cfdbc8f3403d72b,2017-08-26,2017,8,26,22.684570982839315,34.8,28.742285491419658,0
689175a03cfdbc8f3403d72c,2017-08-27,2017,8,27,23,31.8,27.4,0
689175a03cfdbc8f3403d72d,2017-08-28,2017,8,28,23.2,31.6,27.4,0
689175a03cfdbc8f3403d72e,2017-08-29,2017,8,29,23.8,34.6,29.200000000000003,0
689175a03cfdbc8f3403d72f,2017-08-30,2017,8,30,22.8,33.8,28.299999999999997,0
689175a03cfdbc8f3403d730,2017-08-31,2017,8,31,22.6,32.946338028169016,27.77316901408451,0
689175a03cfdbc8f3403d731,2017-09-01,2017,9,1,23.4,31.6,27.5,0
689175a03cfdbc8f3403d732,2017-09-02,2017,9,2,23.4,32.2,27.8,0
689175a03cfdbc8f3403d733,2017-09-03,2017,9,3,23.8,32.8,28.299999999999997,0
689175a03cfdbc8f3403d734,2017-09-04,2017,9,4,22.78248780487805,33.4,28.091243902439025,0
689175a03cfdbc8f3403d735,2017-09-05,2017,9,5,21.8,34.6,28.200000000000003,0
689175a03cfdbc8f3403d736,2017-09-06,2017,9,6,22,32.4,27.2,0
689175a03cfdbc8f3403d737,2017-09-07,2017,9,7,24,32.5,28.25,0
689175a03cfdbc8f3403d738,2017-09-08,2017,9,8,23.8,33,28.4,0
689175a03cfdbc8f3403d739,2017-09-09,2017,9,9,23.202487804878047,31.5,27.351243902439023,0
689175a03cfdbc8f3403d73a,2017-09-10,2017,9,10,23,31.6,27.3,0
689175a03cfdbc8f3403d73b,2017-09-11,2017,9,11,23,31.6,27.3,0
689175a03cfdbc8f3403d73c,2017-09-12,2017,9,12,23.2,33,28.1,0
689175a03cfdbc8f3403d73d,2017-09-13,2017,9,13,23.4,31.8,27.6,0
689175a03cfdbc8f3403d73e,2017-09-14,2017,9,14,23.4,29.4,26.4,0
689175a03cfdbc8f3403d73f,2017-09-15,2017,9,15,23.2,29,26.1,0
689175a03cfdbc8f3403d740,2017-09-16,2017,9,16,22.8,31.8,27.3,0
689175a03cfdbc8f3403d741,2017-09-17,2017,9,17,23,33,28,0
689175a03cfdbc8f3403d742,2017-09-18,2017,9,18,23.2,29.8,26.5,0
689175a03cfdbc8f3403d743,2017-09-19,2017,9,19,24.2,31.6,27.9,0
689175a03cfdbc8f3403d744,2017-09-20,2017,9,20,23,33.4,28.2,0
689175a03cfdbc8f3403d745,2017-09-21,2017,9,21,22.747487804878048,32.2,27.473743902439026,0
689175a03cfdbc8f3403d746,2017-09-22,2017,9,22,22.5,32.6,27.55,0
689175a03cfdbc8f3403d747,2017-09-23,2017,9,23,22.4,32.8,27.599999999999998,0
689175a03cfdbc8f3403d748,2017-09-24,2017,9,24,22.2,33,27.6,0
689175a03cfdbc8f3403d749,2017-09-25,2017,9,25,22.4,33,27.7,0
689175a03cfdbc8f3403d74a,2017-09-26,2017,9,26,21.8,33.10998392282958,27.45499196141479,0
689175a03cfdbc8f3403d74b,2017-09-27,2017,9,27,22.2,33.2,27.700000000000003,0
689175a03cfdbc8f3403d74c,2017-09-28,2017,9,28,23.4,32.6,28,0
689175a03cfdbc8f3403d74d,2017-09-29,2017,9,29,23.2,31.6,27.4,0
689175a03cfdbc8f3403d74e,2017-09-30,2017,9,30,22.87582113821138,33.4,28.13791056910569,0
689175a03cfdbc8f3403d74f,2017-10-02,2017,10,2,22.4,33.2,27.8,0
689175a03cfdbc8f3403d750,2017-10-03,2017,10,3,22.2,33.4,27.799999999999997,0
689175a03cfdbc8f3403d751,2017-10-04,2017,10,4,21.6,34.2,27.900000000000002,0
689175a03cfdbc8f3403d752,2017-10-05,2017,10,5,21.8,33.6,27.700000000000003,0
689175a03cfdbc8f3403d753,2017-10-06,2017,10,6,22.4,33,27.7,0
689175a03cfdbc8f3403d754,2017-10-07,2017,10,7,22.8,31.4,27.1,0
689175a03cfdbc8f3403d755,2017-10-08,2017,10,8,22.6,32.8,27.7,0
689175a03cfdbc8f3403d756,2017-10-09,2017,10,9,22.8,31.8,27.3,0
689175a03cfdbc8f3403d757,2017-10-10,2017,10,10,23.4,32.2,27.8,0
689175a03cfdbc8f3403d758,2017-10-11,2017,10,11,23.4,29.8,26.6,0
689175a03cfdbc8f3403d759,2017-10-12,2017,10,12,23.6,34.6,29.1,0
689175a03cfdbc8f3403d75a,2017-10-13,2017,10,13,24,31.4,27.7,0
689175a03cfdbc8f3403d75b,2017-10-14,2017,10,14,22.6,34.2,28.400000000000002,0
689175a03cfdbc8f3403d75c,2017-10-15,2017,10,15,21.4,34,27.7,0
689175a03cfdbc8f3403d75d,2017-10-16,2017,10,16,21.6,34.2,27.900000000000002,0
689175a03cfdbc8f3403d75e,2017-10-17,2017,10,17,24.2,34.6,29.4,0
689175a03cfdbc8f3403d75f,2017-10-18,2017,10,18,22.6,35,28.8,0
689175a03cfdbc8f3403d760,2017-10-19,2017,10,19,20.6,35.8,28.2,0
689175a03cfdbc8f3403d761,2017-10-20,2017,10,20,20.4,34.8,27.599999999999998,0
689175a03cfdbc8f3403d762,2017-10-21,2017,10,21,20.8,34.8,27.799999999999997,0
689175a03cfdbc8f3403d763,2017-10-22,2017,10,22,20.4,33.2,26.8,0
689175a03cfdbc8f3403d764,2017-10-23,2017,10,23,20.4,33.2,26.8,0
689175a03cfdbc8f3403d765,2017-10-24,2017,10,24,22.2,32.617817708333334,27.40890885416667,0
689175a03cfdbc8f3403d766,2017-10-26,2017,10,26,23.047677083333333,31.8,27.42383854166667,0
689175a03cfdbc8f3403d767,2017-10-27,2017,10,27,23.6,30.6,27.1,0
689175a03cfdbc8f3403d768,2017-10-28,2017,10,28,23.2,31.6,27.4,0
689175a03cfdbc8f3403d769,2017-10-29,2017,10,29,22.8,33,27.9,0
689175a03cfdbc8f3403d76a,2017-10-30,2017,10,30,22.8,30.4,26.6,0
689175a03cfdbc8f3403d76b,2017-10-31,2017,10,31,23.2,31,27.1,0
689175a03cfdbc8f3403d76c,2017-11-01,2017,11,1,23.078363047001623,31.522792207792204,27.300577627396912,0
689175a03cfdbc8f3403d76d,2017-11-02,2017,11,2,23,32,27.5,0
689175a03cfdbc8f3403d76e,2017-11-03,2017,11,3,23.6,31,27.3,0
689175a03cfdbc8f3403d76f,2017-11-04,2017,11,4,23.4,30.6,27,0
689175a03cfdbc8f3403d770,2017-11-05,2017,11,5,23.6,32,27.8,0
689175a03cfdbc8f3403d771,2017-11-06,2017,11,6,23.6,31.8,27.700000000000003,0
689175a03cfdbc8f3403d772,2017-11-07,2017,11,7,23.6,31.8,27.700000000000003,0
689175a03cfdbc8f3403d773,2017-11-08,2017,11,8,23.21836304700162,32.0127922077922,27.61557762739691,0
689175a03cfdbc8f3403d774,2017-11-09,2017,11,9,23,32.6,27.8,0
689175a03cfdbc8f3403d775,2017-11-10,2017,11,10,23.4,32.6,28,0
689175a03cfdbc8f3403d776,2017-11-11,2017,11,11,23.4,31.2,27.299999999999997,0
689175a03cfdbc8f3403d777,2017-11-12,2017,11,12,23.6,32,27.8,0
689175a03cfdbc8f3403d778,2017-11-13,2017,11,13,23.6,32.0127922077922,27.806396103896102,0
689175a03cfdbc8f3403d779,2017-11-14,2017,11,14,23.6,32.4,28,0
689175a03cfdbc8f3403d77a,2017-11-15,2017,11,15,23.6,31.6,27.6,0
689175a03cfdbc8f3403d77b,2017-11-16,2017,11,16,23.6,30.8,27.200000000000003,0
689175a03cfdbc8f3403d77c,2017-11-17,2017,11,17,23.6,32.8,28.2,0
689175a03cfdbc8f3403d77d,2017-11-18,2017,11,18,23.6,32.8,28.2,0
689175a03cfdbc8f3403d77e,2017-11-19,2017,11,19,23.2,32.36279220779221,27.781396103896107,0
689175a03cfdbc8f3403d77f,2017-11-20,2017,11,20,22.2,32.6,27.4,0
689175a03cfdbc8f3403d780,2017-11-21,2017,11,21,22.4,32.6,27.5,0
689175a03cfdbc8f3403d781,2017-11-22,2017,11,22,23.6,32,27.8,0
689175a03cfdbc8f3403d782,2017-11-23,2017,11,23,23.4,31.732792207792205,27.566396103896103,0
689175a03cfdbc8f3403d783,2017-11-24,2017,11,24,23.2,31.6,27.4,0
689175a03cfdbc8f3403d784,2017-11-25,2017,11,25,23.4,29.6,26.5,0
689175a03cfdbc8f3403d785,2017-11-26,2017,11,26,23,29.4,26.2,0
689175a03cfdbc8f3403d786,2017-11-27,2017,11,27,23.2,30,26.6,0
689175a03cfdbc8f3403d787,2017-11-28,2017,11,28,23,26.6,24.8,0
689175a03cfdbc8f3403d788,2017-11-29,2017,11,29,23.4,29.2,26.299999999999997,0
689175a03cfdbc8f3403d789,2017-11-30,2017,11,30,22.8,27.2,25,0
689175a03cfdbc8f3403d78a,2017-12-01,2017,12,1,22.6,24.8,23.700000000000003,0
689175a03cfdbc8f3403d78b,2017-12-02,2017,12,2,23.2,27.5,25.35,0
689175a03cfdbc8f3403d78c,2017-12-03,2017,12,3,23.5,30.2,26.85,0
689175a03cfdbc8f3403d78d,2017-12-04,2017,12,4,24,30.8,27.4,0
689175a03cfdbc8f3403d78e,2017-12-05,2017,12,5,23.8,28.8,26.3,0
689175a03cfdbc8f3403d78f,2017-12-06,2017,12,6,24.2,28.8,26.5,0
689175a03cfdbc8f3403d790,2017-12-07,2017,12,7,23.6,32.8,28.2,0
689175a03cfdbc8f3403d791,2017-12-08,2017,12,8,23,32,27.5,0
689175a03cfdbc8f3403d792,2017-12-09,2017,12,9,23,31.60793838862559,27.303969194312796,0
689175a03cfdbc8f3403d793,2017-12-10,2017,12,10,23,31.5,27.25,0
689175a03cfdbc8f3403d794,2017-12-11,2017,12,11,23,32.8,27.9,0
689175a03cfdbc8f3403d795,2017-12-12,2017,12,12,23.8,30.8,27.3,0
689175a03cfdbc8f3403d796,2017-12-13,2017,12,13,22.4,31.8,27.1,0
689175a03cfdbc8f3403d797,2017-12-14,2017,12,14,22.2,32,27.1,0
689175a03cfdbc8f3403d798,2017-12-15,2017,12,15,23.8,33.2,28.5,0
689175a03cfdbc8f3403d799,2017-12-16,2017,12,16,22.6,31.8,27.200000000000003,0
689175a03cfdbc8f3403d79a,2017-12-17,2017,12,17,22.4,33,27.7,0
689175a03cfdbc8f3403d79b,2017-12-18,2017,12,18,22.4,30.4,26.4,0
689175a03cfdbc8f3403d79c,2017-12-19,2017,12,19,23.8,28.6,26.200000000000003,0
689175a03cfdbc8f3403d79d,2017-12-20,2017,12,20,23.30187004754358,29.2,26.25093502377179,0
689175a03cfdbc8f3403d79e,2017-12-21,2017,12,21,23,26,24.5,0
689175a03cfdbc8f3403d79f,2017-12-22,2017,12,22,22.6,28.84293838862559,25.721469194312796,0
689175a03cfdbc8f3403d7a0,2017-12-23,2017,12,23,24.6,29.6,27.1,0
689175a03cfdbc8f3403d7a1,2017-12-24,2017,12,24,24,30.4,27.2,0
689175a03cfdbc8f3403d7a2,2017-12-25,2017,12,25,23.8,30.8,27.3,0
689175a03cfdbc8f3403d7a3,2017-12-26,2017,12,26,23.6,30,26.8,0
689175a03cfdbc8f3403d7a4,2017-12-27,2017,12,27,22.8,31.432938388625587,27.116469194312792,0
689175a03cfdbc8f3403d7a5,2017-12-28,2017,12,28,21.6,33,27.3,0
689175a03cfdbc8f3403d7a6,2017-12-29,2017,12,29,22.6,30.6,26.6,0
689175a03cfdbc8f3403d7a7,2017-12-30,2017,12,30,23.02187004754358,30.59293838862559,26.807404218084585,0
