_id,forecast_date,split_ratio,config_id,timestamp,parameters.RR_imputed.forecast_value,parameters.RR_imputed.model_metadata.alpha,parameters.RR_imputed.model_metadata.beta,parameters.RR_imputed.model_metadata.gamma,parameters.RR_imputed.model_metadata.use_seasonal,parameters.RR_imputed.model_metadata.seasonal_periods,parameters.RR_imputed.model_metadata.lambda_boxcox,parameters.TAVG.forecast_value,parameters.TAVG.model_metadata.alpha,parameters.TAVG.model_metadata.beta,parameters.TAVG.model_metadata.gamma,parameters.TAVG.model_metadata.use_seasonal,parameters.TAVG.model_metadata.seasonal_periods,parameters.TAVG.model_metadata.lambda_boxcox,parameters.RH_AVG_preprocessed.forecast_value,parameters.RH_AVG_preprocessed.model_metadata.alpha,parameters.RH_AVG_preprocessed.model_metadata.beta,parameters.RH_AVG_preprocessed.model_metadata.gamma,parameters.RH_AVG_preprocessed.model_metadata.use_seasonal,parameters.RH_AVG_preprocessed.model_metadata.seasonal_periods,parameters.RH_AVG_preprocessed.model_metadata.lambda_boxcox,parameters.ALLSKY_SFC_SW_DWN.forecast_value,parameters.ALLSKY_SFC_SW_DWN.model_metadata.alpha,parameters.ALLSKY_SFC_SW_DWN.model_metadata.beta,parameters.ALLSKY_SFC_SW_DWN.model_metadata.gamma,parameters.ALLSKY_SFC_SW_DWN.model_metadata.use_seasonal,parameters.ALLSKY_SFC_SW_DWN.model_metadata.seasonal_periods,parameters.ALLSKY_SFC_SW_DWN.model_metadata.lambda_boxcox
696216e2aea0d23a7f0be914,2026-05-01,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926159,0,0.7,0.5,0.3,true,182,,28.51604831121758,0.5,0.1,0.3,true,730,,74.75934777557848,0.5,0.5,0.3,true,365,,18.668849463305392,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be915,2026-05-02,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926178,0.6018771117392112,0.7,0.5,0.3,true,182,,28.62705177843544,0.5,0.1,0.3,true,730,,74.1912210013322,0.5,0.5,0.3,true,365,,18.768845339761018,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be916,2026-05-03,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926197,0,0.7,0.5,0.3,true,182,,28.37767858142498,0.5,0.1,0.3,true,730,,73.89923559316172,0.5,0.5,0.3,true,365,,19.113009529793622,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be917,2026-05-04,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926216,2.759966641952601,0.7,0.5,0.3,true,182,,28.711231426927657,0.5,0.1,0.3,true,730,,74.37038594057194,0.5,0.5,0.3,true,365,,19.9966917738609,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be918,2026-05-05,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926235,2.622749764134799,0.7,0.5,0.3,true,182,,28.89595161441421,0.5,0.1,0.3,true,730,,74.35864150663991,0.5,0.5,0.3,true,365,,18.035781446653765,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be919,2026-05-06,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926253,4.775346132745178,0.7,0.5,0.3,true,182,,28.25070738458806,0.5,0.1,0.3,true,730,,74.4105224157078,0.5,0.5,0.3,true,365,,18.7396057297006,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be91a,2026-05-07,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926272,1.930921867732473,0.7,0.5,0.3,true,182,,28.385269630686427,0.5,0.1,0.3,true,730,,73.76993208931735,0.5,0.5,0.3,true,365,,17.473637240620185,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be91b,2026-05-08,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926291,0,0.7,0.5,0.3,true,182,,28.589959445099,0.5,0.1,0.3,true,730,,73.87387237409555,0.5,0.5,0.3,true,365,,18.365487568470122,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be91c,2026-05-09,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926309,0,0.7,0.5,0.3,true,182,,28.384574369982424,0.5,0.1,0.3,true,730,,74.20347972209716,0.5,0.5,0.3,true,365,,20.74987468775225,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be91d,2026-05-10,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926328,5.84955897066204,0.7,0.5,0.3,true,182,,28.17414348881328,0.5,0.1,0.3,true,730,,73.64519832879029,0.5,0.5,0.3,true,365,,18.649711739490687,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be91e,2026-05-11,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926347,0.20807987984034826,0.7,0.5,0.3,true,182,,28.08371159885719,0.5,0.1,0.3,true,730,,73.48514004435646,0.5,0.5,0.3,true,365,,20.586269647841288,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be91f,2026-05-12,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926366,0,0.7,0.5,0.3,true,182,,28.05333595730593,0.5,0.1,0.3,true,730,,72.88640113274826,0.5,0.5,0.3,true,365,,19.129308214073976,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be920,2026-05-13,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926385,0,0.7,0.5,0.3,true,182,,28.662966878615272,0.5,0.1,0.3,true,730,,70.39434249312528,0.5,0.5,0.3,true,365,,18.646553206273346,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be921,2026-05-14,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926404,0,0.7,0.5,0.3,true,182,,28.182493195791693,0.5,0.1,0.3,true,730,,73.76216600271448,0.5,0.5,0.3,true,365,,19.601206047609153,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be922,2026-05-15,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926422,0,0.7,0.5,0.3,true,182,,28.492068175855856,0.5,0.1,0.3,true,730,,73.95121917374362,0.5,0.5,0.3,true,365,,19.830357303279072,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be923,2026-05-16,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926441,2.396819902181872,0.7,0.5,0.3,true,182,,28.351850426978192,0.5,0.1,0.3,true,730,,75.40666778174337,0.5,0.5,0.3,true,365,,18.955668078738405,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be924,2026-05-17,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926459,4.963420649783296,0.7,0.5,0.3,true,182,,28.696537727715253,0.5,0.1,0.3,true,730,,76.15373274034728,0.5,0.5,0.3,true,365,,18.50934579361552,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be925,2026-05-18,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926478,0.33698667196911236,0.7,0.5,0.3,true,182,,28.241368419751588,0.5,0.1,0.3,true,730,,75.68119868290785,0.5,0.5,0.3,true,365,,18.603678103909225,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be926,2026-05-19,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926497,0,0.7,0.5,0.3,true,182,,28.576150794455575,0.5,0.1,0.3,true,730,,72.91628603654374,0.5,0.5,0.3,true,365,,17.902410246289275,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be927,2026-05-20,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926534,4.148898633818673,0.7,0.5,0.3,true,182,,28.329464078254613,0.5,0.1,0.3,true,730,,73.44261523872864,0.5,0.5,0.3,true,365,,17.637480522104436,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be928,2026-05-21,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926553,2.0273095589408534,0.7,0.5,0.3,true,182,,28.590711761436584,0.5,0.1,0.3,true,730,,72.33351348583102,0.5,0.5,0.3,true,365,,17.493678303844224,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be929,2026-05-22,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926572,1.6318332416232353,0.7,0.5,0.3,true,182,,28.35052673909012,0.5,0.1,0.3,true,730,,72.83250695686758,0.5,0.5,0.3,true,365,,16.96057177597512,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be92a,2026-05-23,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926591,2.5476893187501775,0.7,0.5,0.3,true,182,,28.57037397372673,0.5,0.1,0.3,true,730,,73.42767851354157,0.5,0.5,0.3,true,365,,18.558951298938336,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be92b,2026-05-24,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926610,0,0.7,0.5,0.3,true,182,,28.54512432154644,0.5,0.1,0.3,true,730,,76.1259583990328,0.5,0.5,0.3,true,365,,17.62721417022733,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be92c,2026-05-25,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926629,0,0.7,0.5,0.3,true,182,,28.42977958257599,0.5,0.1,0.3,true,730,,73.81218837536709,0.5,0.5,0.3,true,365,,17.760084243205032,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be92d,2026-05-26,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926648,0,0.7,0.5,0.3,true,182,,28.289449086419335,0.5,0.1,0.3,true,730,,73.80233536524005,0.5,0.5,0.3,true,365,,19.301770522074573,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be92e,2026-05-27,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926667,2.812278614993464,0.7,0.5,0.3,true,182,,28.53926569261586,0.5,0.1,0.3,true,730,,73.96253986799941,0.5,0.5,0.3,true,365,,17.760091441736343,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be92f,2026-05-28,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926686,4.959927827384533,0.7,0.5,0.3,true,182,,28.409084966247896,0.5,0.1,0.3,true,730,,75.02384477588097,0.5,0.5,0.3,true,365,,17.86946023662735,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be930,2026-05-29,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926705,5.155620657767516,0.7,0.5,0.3,true,182,,28.508833106203884,0.5,0.1,0.3,true,730,,75.42086978348297,0.5,0.5,0.3,true,365,,19.318546222717895,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be931,2026-05-30,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926723,0.32308601800141856,0.7,0.5,0.3,true,182,,28.463659887902907,0.5,0.1,0.3,true,730,,75.90413265419915,0.5,0.5,0.3,true,365,,19.603475726718397,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be932,2026-05-31,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926742,0.35225178487802467,0.7,0.5,0.3,true,182,,28.343439453749717,0.5,0.1,0.3,true,730,,75.33187296683136,0.5,0.5,0.3,true,365,,17.358581167871527,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be933,2026-06-01,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926761,2.8068535166689914,0.7,0.5,0.3,true,182,,28.3582464712862,0.5,0.1,0.3,true,730,,74.587733846099,0.5,0.5,0.3,true,365,,17.889270578044613,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be934,2026-06-02,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926780,0.8472110115033331,0.7,0.5,0.3,true,182,,28.628008733162808,0.5,0.1,0.3,true,730,,74.29893519011334,0.5,0.5,0.3,true,365,,18.02127253674365,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be935,2026-06-03,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926805,1.3088929236071445,0.7,0.5,0.3,true,182,,28.59169050621263,0.5,0.1,0.3,true,730,,74.28946859144709,0.5,0.5,0.3,true,365,,18.730584572060767,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be936,2026-06-04,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926825,0,0.7,0.5,0.3,true,182,,28.49759526964815,0.5,0.1,0.3,true,730,,76.5015202199605,0.5,0.5,0.3,true,365,,19.086420002520676,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be937,2026-06-05,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926844,0.4960806468457979,0.7,0.5,0.3,true,182,,28.397439055898023,0.5,0.1,0.3,true,730,,77.50611778600434,0.5,0.5,0.3,true,365,,19.44802514169437,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be938,2026-06-06,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926863,5.2510686660623875,0.7,0.5,0.3,true,182,,28.60212044861201,0.5,0.1,0.3,true,730,,75.29566268724345,0.5,0.5,0.3,true,365,,20.489769427131186,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be939,2026-06-07,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926882,1.2857608552161233,0.7,0.5,0.3,true,182,,28.646749292396663,0.5,0.1,0.3,true,730,,75.51171992156446,0.5,0.5,0.3,true,365,,19.799740676837985,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be93a,2026-06-08,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926901,1.838993532676752,0.7,0.5,0.3,true,182,,28.70642907500078,0.5,0.1,0.3,true,730,,76.09427394274226,0.5,0.5,0.3,true,365,,21.507979227983505,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be93b,2026-06-09,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926920,0,0.7,0.5,0.3,true,182,,28.73606823308222,0.5,0.1,0.3,true,730,,75.17793178956691,0.5,0.5,0.3,true,365,,19.156530063885914,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be93c,2026-06-10,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926938,0,0.7,0.5,0.3,true,182,,28.75608281494957,0.5,0.1,0.3,true,730,,74.72608635854581,0.5,0.5,0.3,true,365,,20.792894913984977,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be93d,2026-06-11,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926966,1.3975856402138236,0.7,0.5,0.3,true,182,,28.705906575650808,0.5,0.1,0.3,true,730,,74.60330337804457,0.5,0.5,0.3,true,365,,20.1798912805551,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be93e,2026-06-12,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.926986,0.09904236591839277,0.7,0.5,0.3,true,182,,28.90566516935941,0.5,0.1,0.3,true,730,,73.32810127722779,0.5,0.5,0.3,true,365,,21.367725215877684,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be93f,2026-06-13,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927005,0.8754653377077286,0.7,0.5,0.3,true,182,,28.795421323446053,0.5,0.1,0.3,true,730,,73.81108640862892,0.5,0.5,0.3,true,365,,18.597276335471626,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be940,2026-06-14,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927024,0,0.7,0.5,0.3,true,182,,28.98036031827427,0.5,0.1,0.3,true,730,,75.15281513736782,0.5,0.5,0.3,true,365,,18.681386614601845,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be941,2026-06-15,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927043,5.000559739706047,0.7,0.5,0.3,true,182,,29.195256092809288,0.5,0.1,0.3,true,730,,74.24471946776359,0.5,0.5,0.3,true,365,,19.17259457584357,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be942,2026-06-16,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927062,2.705443304384566,0.7,0.5,0.3,true,182,,29.05499327000199,0.5,0.1,0.3,true,730,,76.04399895329088,0.5,0.5,0.3,true,365,,18.524078287075138,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be943,2026-06-17,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927081,3.5991428381516073,0.7,0.5,0.3,true,182,,29.004526299671078,0.5,0.1,0.3,true,730,,75.29209122319874,0.5,0.5,0.3,true,365,,17.845240137826075,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be944,2026-06-18,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927099,5.3111556321169875,0.7,0.5,0.3,true,182,,28.554159324551737,0.5,0.1,0.3,true,730,,76.5018419823406,0.5,0.5,0.3,true,365,,18.84500274342005,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be945,2026-06-19,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927118,0.639512730217668,0.7,0.5,0.3,true,182,,28.924008675581476,0.5,0.1,0.3,true,730,,75.5938366358727,0.5,0.5,0.3,true,365,,19.45103215172472,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be946,2026-06-20,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927137,1.5496814972345718,0.7,0.5,0.3,true,182,,28.918772103192495,0.5,0.1,0.3,true,730,,74.39150270264405,0.5,0.5,0.3,true,365,,18.837734738724436,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be947,2026-06-21,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927156,1.186329806128095,0.7,0.5,0.3,true,182,,29.108463242108925,0.5,0.1,0.3,true,730,,74.39765659675895,0.5,0.5,0.3,true,365,,18.34544845162061,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be948,2026-06-22,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927175,1.1553625445127829,0.7,0.5,0.3,true,182,,29.143218257053945,0.5,0.1,0.3,true,730,,75.15379488437628,0.5,0.5,0.3,true,365,,17.455127981055533,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be949,2026-06-23,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927194,4.536395347925685,0.7,0.5,0.3,true,182,,28.976679255926523,0.5,0.1,0.3,true,730,,76.50850165801091,0.5,0.5,0.3,true,365,,18.290874852509607,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be94a,2026-06-24,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927216,5.59309656568086,0.7,0.5,0.3,true,182,,29.174811615034844,0.5,0.1,0.3,true,730,,78.67084374925396,0.5,0.5,0.3,true,365,,20.81828128604501,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be94b,2026-06-25,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927235,3.784428237419865,0.7,0.5,0.3,true,182,,29.187295930569057,0.5,0.1,0.3,true,730,,79.43897558451818,0.5,0.5,0.3,true,365,,20.647920163824296,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be94c,2026-06-26,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927254,2.435433134070416,0.7,0.5,0.3,true,182,,29.047231151386725,0.5,0.1,0.3,true,730,,78.57873760622537,0.5,0.5,0.3,true,365,,21.08283748730516,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be94d,2026-06-27,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927273,3.329777149537862,0.7,0.5,0.3,true,182,,29.062232981801404,0.5,0.1,0.3,true,730,,78.01223111622522,0.5,0.5,0.3,true,365,,20.35603169508833,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be94e,2026-06-28,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927291,2.0328479013647898,0.7,0.5,0.3,true,182,,29.21200734827095,0.5,0.1,0.3,true,730,,77.20744376557232,0.5,0.5,0.3,true,365,,20.91711536927113,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be94f,2026-06-29,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927310,4.070927906357358,0.7,0.5,0.3,true,182,,28.806149799424116,0.5,0.1,0.3,true,730,,77.21179763082664,0.5,0.5,0.3,true,365,,19.78685762645769,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be950,2026-06-30,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927328,4.447535233830026,0.7,0.5,0.3,true,182,,28.651735351708737,0.5,0.1,0.3,true,730,,79.3098541955702,0.5,0.5,0.3,true,365,,19.777213295349103,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be951,2026-07-01,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927356,1.3421738760839237,0.7,0.5,0.3,true,182,,28.93671288223625,0.5,0.1,0.3,true,730,,76.23229945300267,0.5,0.5,0.3,true,365,,20.498891124320775,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be952,2026-07-02,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927374,5.376916145839303,0.7,0.5,0.3,true,182,,28.886652036199138,0.5,0.1,0.3,true,730,,77.71067268436272,0.5,0.5,0.3,true,365,,19.92552550872998,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be953,2026-07-03,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927393,6.192867431679916,0.7,0.5,0.3,true,182,,28.801427907894038,0.5,0.1,0.3,true,730,,79.12169315432729,0.5,0.5,0.3,true,365,,17.244062830253686,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be954,2026-07-04,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927411,4.78875501939884,0.7,0.5,0.3,true,182,,28.71183409982741,0.5,0.1,0.3,true,730,,76.54976181787966,0.5,0.5,0.3,true,365,,18.245180770205028,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be955,2026-07-05,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927431,4.651107056172415,0.7,0.5,0.3,true,182,,28.570739429236554,0.5,0.1,0.3,true,730,,76.45329583707662,0.5,0.5,0.3,true,365,,15.553395664861984,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be956,2026-07-06,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927449,2.3296196430552962,0.7,0.5,0.3,true,182,,28.625435739292218,0.5,0.1,0.3,true,730,,78.38461889001502,0.5,0.5,0.3,true,365,,19.952353516786566,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be957,2026-07-07,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927468,1.153573784450891,0.7,0.5,0.3,true,182,,28.710175308482476,0.5,0.1,0.3,true,730,,76.16681246422516,0.5,0.5,0.3,true,365,,15.614767787537401,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be958,2026-07-08,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927487,1.8300081282880076,0.7,0.5,0.3,true,182,,28.70988347795693,0.5,0.1,0.3,true,730,,77.04162783423438,0.5,0.5,0.3,true,365,,18.105849143493483,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be959,2026-07-09,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927506,5.271381193503778,0.7,0.5,0.3,true,182,,28.769672134189474,0.5,0.1,0.3,true,730,,76.46083703713256,0.5,0.5,0.3,true,365,,18.336841283866235,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be95a,2026-07-10,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927525,4.1462072060963635,0.7,0.5,0.3,true,182,,28.929430394014354,0.5,0.1,0.3,true,730,,77.83268667877307,0.5,0.5,0.3,true,365,,17.913833551122963,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be95b,2026-07-11,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927543,1.8019180808868858,0.7,0.5,0.3,true,182,,28.93422247949482,0.5,0.1,0.3,true,730,,77.51502295550031,0.5,0.5,0.3,true,365,,17.584602560933565,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be95c,2026-07-12,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927562,8.507837812165606,0.7,0.5,0.3,true,182,,29.259061751195027,0.5,0.1,0.3,true,730,,77.12143554859101,0.5,0.5,0.3,true,365,,17.451003573932,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be95d,2026-07-13,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927581,2.1073919381096067,0.7,0.5,0.3,true,182,,28.859000010903006,0.5,0.1,0.3,true,730,,78.15631303898178,0.5,0.5,0.3,true,365,,18.82172975363072,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be95e,2026-07-14,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927599,2.6734116733685656,0.7,0.5,0.3,true,182,,28.853937065087706,0.5,0.1,0.3,true,730,,76.52856851108217,0.5,0.5,0.3,true,365,,18.52916491800922,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be95f,2026-07-15,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927618,2.6333313047676157,0.7,0.5,0.3,true,182,,29.033885978676647,0.5,0.1,0.3,true,730,,75.72586488811623,0.5,0.5,0.3,true,365,,18.85088385558852,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be960,2026-07-16,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927637,3.2081855732626847,0.7,0.5,0.3,true,182,,29.25891458813965,0.5,0.1,0.3,true,730,,76.07756473484199,0.5,0.5,0.3,true,365,,18.29642225700924,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be961,2026-07-17,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927656,7.746875376132579,0.7,0.5,0.3,true,182,,29.1088739694808,0.5,0.1,0.3,true,730,,75.8018095309461,0.5,0.5,0.3,true,365,,20.7088782353365,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be962,2026-07-18,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927674,3.836399530988858,0.7,0.5,0.3,true,182,,29.318976606527436,0.5,0.1,0.3,true,730,,74.53236035200659,0.5,0.5,0.3,true,365,,20.62142732772949,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be963,2026-07-19,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927693,7.554759278860693,0.7,0.5,0.3,true,182,,29.299087358435962,0.5,0.1,0.3,true,730,,76.18635625007879,0.5,0.5,0.3,true,365,,21.589733493761827,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be964,2026-07-20,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927712,8.817954120229576,0.7,0.5,0.3,true,182,,29.454260883321293,0.5,0.1,0.3,true,730,,75.2328881817348,0.5,0.5,0.3,true,365,,18.803267428070612,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be965,2026-07-21,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927731,6.69449684593442,0.7,0.5,0.3,true,182,,29.28442033922967,0.5,0.1,0.3,true,730,,75.1179212837348,0.5,0.5,0.3,true,365,,17.037525323986568,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be966,2026-07-22,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927750,6.723355067842069,0.7,0.5,0.3,true,182,,29.339344783792853,0.5,0.1,0.3,true,730,,76.4616142355924,0.5,0.5,0.3,true,365,,18.515551652531816,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be967,2026-07-23,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927769,3.3945314218851688,0.7,0.5,0.3,true,182,,29.449686973234453,0.5,0.1,0.3,true,730,,76.5586451678482,0.5,0.5,0.3,true,365,,18.117979818414838,0.3,0.1,0.7,true,730,
696216e2aea0d23a7f0be968,2026-07-24,80:20,696214b20098e8183c290a34,2026-01-10T16:06:32.927788,4.08624580759262,0.7,0.5,0.3,true,182,,29.20421243993709,0.5,0.1,0.3,true,730,,76.30060078259514,0.5,0.5,0.3,true,365,,20.14809483434016,0.3,0.1,0.7,true,730,
