_id,Date,Year,month,day,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,WS10M,WS10M_MAX,WD10M,__v
6958bb43a2106ae9c65ef9cf,2017-05-30T00:00:00.000Z,2017,5,30,27.24,29.26,25.92,79.06,1.94,14.44,5.71,7.17,227.5,0
6958bb43a2106ae9c65ef9d0,2017-05-31T00:00:00.000Z,2017,5,31,27.52,29.95,25.79,74.67,1.24,17.7,5.51,6.95,219.3,0
6958bb43a2106ae9c65ef9d1,2017-06-01T00:00:00.000Z,2017,6,1,27.6,30.42,25.34,78.36,2.07,21.26,6.03,7.04,213.4,0
6958bb43a2106ae9c65ef9d2,2017-06-02T00:00:00.000Z,2017,6,2,27.77,29.88,26.28,79.11,2.28,21.91,5.96,6.8,217.1,0
6958bb43a2106ae9c65ef9d3,2017-06-03T00:00:00.000Z,2017,6,3,27.58,29.76,25.96,80.8,5.78,22.99,4.89,5.66,222.1,0
6958bb43a2106ae9c65ef9d4,2017-06-04T00:00:00.000Z,2017,6,4,27.8,30.15,26.24,79.29,2.25,20.83,4.89,5.48,217.1,0
6958bb43a2106ae9c65ef9d5,2017-06-05T00:00:00.000Z,2017,6,5,27.31,28.6,26.34,81.99,3.34,13.42,5.16,6,215.4,0
6958bb43a2106ae9c65ef9d6,2017-06-06T00:00:00.000Z,2017,6,6,27.01,28.4,26.1,83.12,1.3,12.34,5.72,7.38,220.4,0
6958bb43a2106ae9c65ef9d7,2017-06-07T00:00:00.000Z,2017,6,7,27.34,29.28,25.84,80.97,0.5,20.73,3.91,5.19,238.1,0
6958bb43a2106ae9c65ef9d8,2017-06-08T00:00:00.000Z,2017,6,8,27.27,28.98,25.95,80.94,1.86,23.25,3.92,4.64,242.8,0
6958bb43a2106ae9c65ef9d9,2017-06-09T00:00:00.000Z,2017,6,9,27.75,30.54,25.71,77.89,0.39,24.35,5.05,5.87,223.9,0
6958bb43a2106ae9c65ef9da,2017-06-10T00:00:00.000Z,2017,6,10,27.82,30.19,26.08,77.91,0.15,23.16,5.38,6.85,221.4,0
6958bb43a2106ae9c65ef9db,2017-06-11T00:00:00.000Z,2017,6,11,27.79,30.01,26.2,79.74,0.16,22.48,4.2,5.51,219.8,0
6958bb43a2106ae9c65ef9dc,2017-06-12T00:00:00.000Z,2017,6,12,27.51,29.58,25.84,79.11,0.08,22.6,2.73,3.45,223.9,0
6958bb43a2106ae9c65ef9dd,2017-06-13T00:00:00.000Z,2017,6,13,27.72,29.58,26.12,78.76,0.58,22.13,2.47,3.82,223.2,0
6958bb43a2106ae9c65ef9de,2017-06-14T00:00:00.000Z,2017,6,14,28.04,30.09,26.36,75.52,0.42,18.28,2.4,4.66,186.8,0
6958bb43a2106ae9c65ef9df,2017-06-15T00:00:00.000Z,2017,6,15,27.98,30.06,26.71,74.64,1.48,18.73,1.06,2.06,5.7,0
6958bb43a2106ae9c65ef9e0,2017-06-16T00:00:00.000Z,2017,6,16,27.14,28.49,26.06,82.89,1.69,22.27,2.45,3.5,39.8,0
6958bb43a2106ae9c65ef9e1,2017-06-17T00:00:00.000Z,2017,6,17,27.18,28.73,26.11,80.71,0.59,20.32,2.39,3.22,310.7,0
6958bb43a2106ae9c65ef9e2,2017-06-18T00:00:00.000Z,2017,6,18,27.26,29.53,25.53,76.51,0.09,18.95,4.3,5.54,222.6,0
6958bb43a2106ae9c65ef9e3,2017-06-19T00:00:00.000Z,2017,6,19,27.8,30.92,25.56,74.98,0.21,22.13,5.15,6.02,203,0
6958bb43a2106ae9c65ef9e4,2017-06-20T00:00:00.000Z,2017,6,20,27.66,30.14,25.76,75.28,0.23,21.59,4.03,4.53,225.5,0
6958bb43a2106ae9c65ef9e5,2017-06-21T00:00:00.000Z,2017,6,21,27.84,30.39,25.71,75.33,0.2,21.42,3.18,4.25,219.4,0
6958bb43a2106ae9c65ef9e6,2017-06-22T00:00:00.000Z,2017,6,22,27.09,28.67,25.81,78.27,1.33,18.62,3.25,4.51,231.4,0
6958bb43a2106ae9c65ef9e7,2017-06-23T00:00:00.000Z,2017,6,23,26.69,28.44,25.44,78.25,1.88,17.4,4.1,4.87,234.5,0
6958bb43a2106ae9c65ef9e8,2017-06-24T00:00:00.000Z,2017,6,24,26.48,28.54,25.21,76.88,1.8,11.21,5.56,6.49,224.5,0
6958bb43a2106ae9c65ef9e9,2017-06-25T00:00:00.000Z,2017,6,25,26.69,28.97,24.82,78.46,7.02,11.52,5.47,6.67,226.9,0
6958bb43a2106ae9c65ef9ea,2017-06-26T00:00:00.000Z,2017,6,26,27.18,29.29,25.69,76.97,1.35,15.85,3.08,4.15,243.6,0
6958bb43a2106ae9c65ef9eb,2017-06-27T00:00:00.000Z,2017,6,27,27.3,29.73,25.37,76.62,0.93,23.15,4.05,5.56,247.5,0
6958bb43a2106ae9c65ef9ec,2017-06-28T00:00:00.000Z,2017,6,28,27.74,30.46,25.78,73.89,2.18,19.72,4.1,4.92,256.8,0
6958bb43a2106ae9c65ef9ed,2017-06-29T00:00:00.000Z,2017,6,29,27.44,29.82,25.63,77.6,7.31,19.68,4.72,5.79,233.8,0
6958bb43a2106ae9c65ef9ee,2017-06-30T00:00:00.000Z,2017,6,30,27.51,29.87,25.68,75.41,0.43,17.87,4.13,5.01,211,0
6958bb43a2106ae9c65ef9ef,2017-07-01T00:00:00.000Z,2017,7,1,27.82,30,25.58,73.51,0.19,19.63,3.44,5.62,212,0
6958bb43a2106ae9c65ef9f0,2017-07-02T00:00:00.000Z,2017,7,2,27.81,30.04,26.16,73.93,0.13,22.83,2.96,3.73,220.9,0
6958bb43a2106ae9c65ef9f1,2017-07-03T00:00:00.000Z,2017,7,3,27.87,30.54,25.49,73.81,0.06,21.6,2.95,3.9,221.9,0
6958bb43a2106ae9c65ef9f2,2017-07-04T00:00:00.000Z,2017,7,4,27.47,29.4,26.14,77.61,0.31,21.2,5.2,6.17,221.1,0
6958bb43a2106ae9c65ef9f3,2017-07-05T00:00:00.000Z,2017,7,5,27.44,29.77,25.81,75.68,1.66,22.26,5.41,5.83,200.3,0
6958bb43a2106ae9c65ef9f4,2017-07-06T00:00:00.000Z,2017,7,6,26.66,28.46,25.78,80.36,3.5,20.35,6.72,7.87,233.8,0
6958bb43a2106ae9c65ef9f5,2017-07-07T00:00:00.000Z,2017,7,7,26.45,28.11,25.22,78.63,4.58,16.43,5.44,7.38,224.9,0
6958bb43a2106ae9c65ef9f6,2017-07-08T00:00:00.000Z,2017,7,8,26.66,28.39,25.38,78.97,2.18,14.49,5.46,6.71,221.7,0
6958bb43a2106ae9c65ef9f7,2017-07-09T00:00:00.000Z,2017,7,9,27.28,30.03,25.41,75.58,1.17,21.83,4.84,5.3,228.4,0
6958bb43a2106ae9c65ef9f8,2017-07-10T00:00:00.000Z,2017,7,10,26.96,29.25,25.28,77.5,1.49,21.73,3.77,5.96,251,0
6958bb43a2106ae9c65ef9f9,2017-07-11T00:00:00.000Z,2017,7,11,26.88,29.4,25.15,77.28,1.49,18.64,5.73,8.42,221,0
6958bb43a2106ae9c65ef9fa,2017-07-12T00:00:00.000Z,2017,7,12,27.41,30.88,24.45,73.28,0.4,19.28,5.06,5.88,196.2,0
6958bb43a2106ae9c65ef9fb,2017-07-13T00:00:00.000Z,2017,7,13,27.03,29.74,25.19,73.2,6.55,19.91,6.79,9.5,203.7,0
6958bb43a2106ae9c65ef9fc,2017-07-14T00:00:00.000Z,2017,7,14,26.7,29.4,24.67,74.11,4.37,11.54,6.58,9.65,221.2,0
6958bb43a2106ae9c65ef9fd,2017-07-15T00:00:00.000Z,2017,7,15,27.35,30.2,24.94,74.93,0.18,22.66,5.73,6.74,220.6,0
6958bb43a2106ae9c65ef9fe,2017-07-16T00:00:00.000Z,2017,7,16,27.33,29.65,25.59,76.91,0.12,23.96,7.27,9.2,220,0
6958bb43a2106ae9c65ef9ff,2017-07-17T00:00:00.000Z,2017,7,17,26.91,29.07,25.52,71.34,0.1,18.08,6.32,7.58,201.4,0
6958bb43a2106ae9c65efa00,2017-07-18T00:00:00.000Z,2017,7,18,28.19,31.36,25.8,72.33,0.19,24.52,5.09,7.37,203.8,0
6958bb43a2106ae9c65efa01,2017-07-19T00:00:00.000Z,2017,7,19,27.35,29.82,25.37,76.65,0.09,19.01,4.1,4.99,216.1,0
6958bb43a2106ae9c65efa02,2017-07-20T00:00:00.000Z,2017,7,20,27.95,30.99,25.42,72.4,0.14,20.04,4.17,5.78,218.3,0
6958bb43a2106ae9c65efa03,2017-07-21T00:00:00.000Z,2017,7,21,28.34,31.71,25.64,71.77,0.02,20.78,2.22,3.58,149,0
6958bb43a2106ae9c65efa04,2017-07-22T00:00:00.000Z,2017,7,22,28.64,31.55,25.83,70.91,0.01,20.95,3.26,5.58,203,0
6958bb43a2106ae9c65efa05,2017-07-23T00:00:00.000Z,2017,7,23,28.47,31.7,26.16,71.5,0.01,23.81,3.44,4.82,195.9,0
6958bb43a2106ae9c65efa06,2017-07-24T00:00:00.000Z,2017,7,24,28.17,31.09,25.97,72.68,0.04,23.92,4.25,5.57,208.8,0
6958bb43a2106ae9c65efa07,2017-07-25T00:00:00.000Z,2017,7,25,27.89,30.07,26.18,74.64,0.72,18.95,5.04,6.54,226,0
6958bb43a2106ae9c65efa08,2017-07-26T00:00:00.000Z,2017,7,26,27.77,29.97,26.28,75.07,1.7,20.23,5.69,6.76,218,0
6958bb43a2106ae9c65efa09,2017-07-27T00:00:00.000Z,2017,7,27,27.29,29.48,25.71,77.64,6.29,11.6,7.78,8.71,227.2,0
6958bb43a2106ae9c65efa0a,2017-07-28T00:00:00.000Z,2017,7,28,27.41,29.8,25.61,73.87,1.89,15.53,7.43,9.05,228.6,0
6958bb43a2106ae9c65efa0b,2017-07-29T00:00:00.000Z,2017,7,29,27.72,30.38,25.99,71.55,0.56,20.25,5.66,7.04,224.7,0
6958bb43a2106ae9c65efa0c,2017-07-30T00:00:00.000Z,2017,7,30,27.62,30.17,25.63,77.4,5.8,14.9,6.13,7.1,231.2,0
6958bb43a2106ae9c65efa0d,2017-07-31T00:00:00.000Z,2017,7,31,27.29,28.87,26.33,82.02,46.08,11.15,7.65,8.84,238.3,0
6958bb43a2106ae9c65efa0e,2017-08-01T00:00:00.000Z,2017,8,1,27.23,28.82,26.06,80.78,31.27,16.15,6.3,7.64,237.4,0
6958bb43a2106ae9c65efa0f,2017-08-02T00:00:00.000Z,2017,8,2,27.59,29.86,25.8,76.95,0.81,20.84,5.2,5.81,237.2,0
6958bb43a2106ae9c65efa10,2017-08-03T00:00:00.000Z,2017,8,3,27.48,29.49,26.13,81.28,8.71,18.14,7.29,8.87,235.3,0
6958bb43a2106ae9c65efa11,2017-08-04T00:00:00.000Z,2017,8,4,26.38,27.38,25.43,83.85,26.24,12.65,7.51,8.82,219.4,0
6958bb43a2106ae9c65efa12,2017-08-05T00:00:00.000Z,2017,8,5,26.68,28.75,25.19,80.65,9.52,16.63,7.06,8.69,206.6,0
6958bb43a2106ae9c65efa13,2017-08-06T00:00:00.000Z,2017,8,6,26.5,28.95,24.82,76.79,3.01,14.17,5.91,7.11,204.5,0
6958bb43a2106ae9c65efa14,2017-08-07T00:00:00.000Z,2017,8,7,27.52,30.76,24.33,71.83,0.91,18.99,3,4.75,219.9,0
6958bb43a2106ae9c65efa15,2017-08-08T00:00:00.000Z,2017,8,8,27.64,30.04,25.78,75,2.51,22.14,3.02,4.2,219.2,0
6958bb43a2106ae9c65efa16,2017-08-09T00:00:00.000Z,2017,8,9,27.71,30.32,25.9,72.02,0.51,15.16,1.77,2.39,217.5,0
6958bb43a2106ae9c65efa17,2017-08-10T00:00:00.000Z,2017,8,10,27.59,30.11,25.59,72.34,0.14,22.36,2.17,3.12,232.9,0
6958bb43a2106ae9c65efa18,2017-08-11T00:00:00.000Z,2017,8,11,26.71,28.72,25.45,74.29,0.82,15.62,3.8,5.03,223.5,0
6958bb43a2106ae9c65efa19,2017-08-12T00:00:00.000Z,2017,8,12,25.86,27.65,24.43,79.9,6.86,8.09,3.86,4.84,233.5,0
6958bb43a2106ae9c65efa1a,2017-08-13T00:00:00.000Z,2017,8,13,26.28,28.31,24.78,80.17,2.89,18.84,5.13,6.01,226,0
6958bb43a2106ae9c65efa1b,2017-08-14T00:00:00.000Z,2017,8,14,25.51,26.57,24.47,84.65,7.56,12.13,6.65,7.34,240.4,0
6958bb43a2106ae9c65efa1c,2017-08-15T00:00:00.000Z,2017,8,15,25.59,27.22,24.5,79.7,4.97,12.8,6.87,8.77,226,0
6958bb43a2106ae9c65efa1d,2017-08-16T00:00:00.000Z,2017,8,16,25.98,28.23,24.39,77.14,0.8,18.41,5.47,7.14,231.9,0
6958bb43a2106ae9c65efa1e,2017-08-17T00:00:00.000Z,2017,8,17,26.62,28.93,24.63,80.26,3.91,18.73,5.76,7.04,228.1,0
6958bb43a2106ae9c65efa1f,2017-08-18T00:00:00.000Z,2017,8,18,27.24,29.16,24.99,76.98,0.96,22.97,3.08,4.72,221.5,0
6958bb43a2106ae9c65efa20,2017-08-19T00:00:00.000Z,2017,8,19,27.14,28.8,25.62,76.46,0.03,23.74,1.54,3.26,17.8,0
6958bb43a2106ae9c65efa21,2017-08-20T00:00:00.000Z,2017,8,20,27.49,30.67,25.28,74.73,0.06,24.2,2.02,3.39,310.4,0
6958bb43a2106ae9c65efa22,2017-08-21T00:00:00.000Z,2017,8,21,27.14,30.14,24.96,75.33,0.16,23.83,5.62,7.05,222.7,0
6958bb43a2106ae9c65efa23,2017-08-22T00:00:00.000Z,2017,8,22,27.6,31.56,24.14,69.61,0.02,24.7,4.85,7.13,202.1,0
6958bb43a2106ae9c65efa24,2017-08-23T00:00:00.000Z,2017,8,23,27.76,30.68,25.34,73.74,0.32,24.08,3.13,3.5,214.2,0
6958bb43a2106ae9c65efa25,2017-08-24T00:00:00.000Z,2017,8,24,27.81,30.69,25.77,75.14,0.68,23.2,5.02,5.84,211.2,0
6958bb43a2106ae9c65efa26,2017-08-25T00:00:00.000Z,2017,8,25,27.92,30.29,25.78,73.08,0.6,24.54,3.43,4.63,218.7,0
6958bb43a2106ae9c65efa27,2017-08-26T00:00:00.000Z,2017,8,26,27.7,29.87,25.95,73.44,2.82,16.57,2.47,3.23,242.4,0
6958bb43a2106ae9c65efa28,2017-08-27T00:00:00.000Z,2017,8,27,26.65,28.82,25.02,78.02,13.44,8.75,3.36,4.11,235.7,0
6958bb43a2106ae9c65efa29,2017-08-28T00:00:00.000Z,2017,8,28,27.25,30.37,24.72,70.87,1.7,13.11,3.64,5.73,234.2,0
6958bb43a2106ae9c65efa2a,2017-08-29T00:00:00.000Z,2017,8,29,27.99,31.52,24.95,68.78,0.79,21.74,2.71,3.74,242.8,0
6958bb43a2106ae9c65efa2b,2017-08-30T00:00:00.000Z,2017,8,30,27.97,30.69,25.79,72.32,0.97,21.7,2.38,3.13,223.4,0
6958bb43a2106ae9c65efa2c,2017-08-31T00:00:00.000Z,2017,8,31,28.13,31.03,25.8,72.3,1.12,24.16,2.71,3.39,222.7,0
6958bb43a2106ae9c65efa2d,2017-09-01T00:00:00.000Z,2017,9,1,27.11,29.4,25.38,75.69,2.47,16.69,4.72,6.58,196.2,0
6958bb43a2106ae9c65efa2e,2017-09-02T00:00:00.000Z,2017,9,2,27.14,28.71,25.97,77.44,3.39,18.07,1.63,2.72,302.8,0
6958bb43a2106ae9c65efa2f,2017-09-03T00:00:00.000Z,2017,9,3,27.01,29.4,25.53,77.71,3.42,17.44,2.19,3.27,291.6,0
6958bb43a2106ae9c65efa30,2017-09-04T00:00:00.000Z,2017,9,4,26.82,29.05,25.16,78.65,2.78,19.35,3.14,4.2,272.1,0
6958bb43a2106ae9c65efa31,2017-09-05T00:00:00.000Z,2017,9,5,27,29.57,25.38,79.02,7.21,21.19,4.98,6.02,243.2,0
6958bb43a2106ae9c65efa32,2017-09-06T00:00:00.000Z,2017,9,6,27.05,29.11,25.49,81.29,15.74,17.55,4.07,5.22,205.9,0
6958bb43a2106ae9c65efa33,2017-09-07T00:00:00.000Z,2017,9,7,26.9,29.22,25.69,82.47,4.38,18.92,3.88,4.9,241.1,0
6958bb43a2106ae9c65efa34,2017-09-08T00:00:00.000Z,2017,9,8,26.75,28.36,25.32,80.49,10.36,17.86,2.92,3.75,231.6,0
6958bb43a2106ae9c65efa35,2017-09-09T00:00:00.000Z,2017,9,9,26.95,29.82,24.75,78.6,2.26,13.46,4.48,5.26,223,0
6958bb43a2106ae9c65efa36,2017-09-10T00:00:00.000Z,2017,9,10,27.55,30.04,25.54,76.2,2.22,15.01,3.16,4.77,234.4,0
6958bb43a2106ae9c65efa37,2017-09-11T00:00:00.000Z,2017,9,11,26.84,28.07,25.62,78.55,4.74,15.35,1.95,2.69,203.4,0
6958bb43a2106ae9c65efa38,2017-09-12T00:00:00.000Z,2017,9,12,27.78,30.43,25.96,74.48,4.61,18.49,2.06,2.95,222.6,0
6958bb43a2106ae9c65efa39,2017-09-13T00:00:00.000Z,2017,9,13,26.52,27.25,25.84,80.98,2.21,20.17,1.93,2.7,273.8,0
6958bb43a2106ae9c65efa3a,2017-09-14T00:00:00.000Z,2017,9,14,25.89,27.38,24.34,81.72,22.06,9.63,4.69,6.27,265,0
6958bb43a2106ae9c65efa3b,2017-09-15T00:00:00.000Z,2017,9,15,25.93,27.91,24.22,78.01,33.18,10.45,6.38,7.63,247.3,0
6958bb43a2106ae9c65efa3c,2017-09-16T00:00:00.000Z,2017,9,16,26.29,28.08,25.03,79.49,2.75,12.17,5.6,6.67,228,0
6958bb43a2106ae9c65efa3d,2017-09-17T00:00:00.000Z,2017,9,17,27.06,29.63,24.87,76.34,2.53,20.63,3.95,5.05,243.5,0
6958bb43a2106ae9c65efa3e,2017-09-18T00:00:00.000Z,2017,9,18,26.95,29.13,25.68,76.01,6.57,13.48,2,2.99,336.3,0
6958bb43a2106ae9c65efa3f,2017-09-19T00:00:00.000Z,2017,9,19,26.92,29.13,25.17,77.09,3.07,14.45,2.7,4.53,256.2,0
6958bb43a2106ae9c65efa40,2017-09-20T00:00:00.000Z,2017,9,20,26.84,29.47,25.24,78.79,1.65,21.22,5.86,7.36,228.2,0
6958bb43a2106ae9c65efa41,2017-09-21T00:00:00.000Z,2017,9,21,25.74,27.93,24.19,77.37,6.21,13.75,6.25,7.03,217.7,0
6958bb43a2106ae9c65efa42,2017-09-22T00:00:00.000Z,2017,9,22,26.05,28.35,24.03,78.48,5.15,18.22,7.59,9.39,222.5,0
6958bb43a2106ae9c65efa43,2017-09-23T00:00:00.000Z,2017,9,23,26.86,29.11,25.43,75.33,3.04,18.62,6.41,7.82,217.5,0
6958bb43a2106ae9c65efa44,2017-09-24T00:00:00.000Z,2017,9,24,26.96,29.3,25.45,76.4,5.12,17.73,6.2,7.82,221.6,0
6958bb43a2106ae9c65efa45,2017-09-25T00:00:00.000Z,2017,9,25,27.2,30.12,24.96,74.39,1.84,22.02,5.72,6.47,224.7,0
6958bb43a2106ae9c65efa46,2017-09-26T00:00:00.000Z,2017,9,26,26.65,28.91,25.12,77.82,9.56,12.56,5.49,6.64,238.5,0
6958bb43a2106ae9c65efa47,2017-09-27T00:00:00.000Z,2017,9,27,27.42,30.55,25.08,76.24,1.87,20.25,4.05,4.71,244,0
6958bb43a2106ae9c65efa48,2017-09-28T00:00:00.000Z,2017,9,28,26.81,28.37,25.6,81.48,1.29,21.18,3.13,3.96,269.9,0
6958bb43a2106ae9c65efa49,2017-09-29T00:00:00.000Z,2017,9,29,26.61,28.06,25.58,78.15,3.84,13.54,3.11,3.78,267.1,0
6958bb43a2106ae9c65efa4a,2017-09-30T00:00:00.000Z,2017,9,30,27.12,29.82,25.19,69.46,0.38,18.9,3.2,4.01,252.8,0
6958bb43a2106ae9c65efa4b,2017-10-01T00:00:00.000Z,2017,10,1,26.82,29.07,25.02,74.33,0.46,19.55,2.79,3.43,251.5,0
6958bb43a2106ae9c65efa4c,2017-10-02T00:00:00.000Z,2017,10,2,27.22,30.01,25.33,75.74,0.21,19.59,4.15,5.6,234.9,0
6958bb43a2106ae9c65efa4d,2017-10-03T00:00:00.000Z,2017,10,3,26.5,28.95,25.01,74.65,2.56,16.61,4.16,4.66,220.5,0
6958bb43a2106ae9c65efa4e,2017-10-04T00:00:00.000Z,2017,10,4,27.49,30.51,24.8,73.03,2.15,23.99,3.23,4.93,205.9,0
6958bb43a2106ae9c65efa4f,2017-10-05T00:00:00.000Z,2017,10,5,27.87,30.36,25.71,71.18,3.85,22.4,1.98,3.64,179.8,0
6958bb43a2106ae9c65efa50,2017-10-06T00:00:00.000Z,2017,10,6,27.6,30.1,26.03,77.98,10.52,18.34,2.74,4.79,248.9,0
6958bb43a2106ae9c65efa51,2017-10-07T00:00:00.000Z,2017,10,7,26.87,29.14,25.45,78.81,3.61,13.73,4.12,4.93,246.3,0
6958bb43a2106ae9c65efa52,2017-10-08T00:00:00.000Z,2017,10,8,26.89,29.29,25.38,81.28,8.69,21.12,4.56,5.16,247.6,0
6958bb43a2106ae9c65efa53,2017-10-09T00:00:00.000Z,2017,10,9,26.13,27.34,25.24,85.95,14.12,14.16,4.81,5.65,252.6,0
6958bb43a2106ae9c65efa54,2017-10-10T00:00:00.000Z,2017,10,10,26.53,28.29,25.45,82.1,9.87,14.18,6.77,8.03,222.6,0
6958bb43a2106ae9c65efa55,2017-10-11T00:00:00.000Z,2017,10,11,26.36,28.42,25.14,81.05,12.15,9.34,6.64,8.44,209,0
6958bb43a2106ae9c65efa56,2017-10-12T00:00:00.000Z,2017,10,12,26.89,29.77,24.75,78.08,3.45,21.3,5.21,5.91,228.6,0
6958bb43a2106ae9c65efa57,2017-10-13T00:00:00.000Z,2017,10,13,26.44,28.1,25.19,79.04,7.8,12.46,5.99,7.12,224.5,0
6958bb43a2106ae9c65efa58,2017-10-14T00:00:00.000Z,2017,10,14,26.7,29.73,24.51,77.11,0.5,22.33,4.68,6.66,224.8,0
6958bb43a2106ae9c65efa59,2017-10-15T00:00:00.000Z,2017,10,15,26.78,29.45,24.64,79.91,0.83,21.96,5.46,6.87,226.4,0
6958bb43a2106ae9c65efa5a,2017-10-16T00:00:00.000Z,2017,10,16,27.1,29.74,25.39,79.89,0.26,22.14,6.37,7.21,215.9,0
6958bb43a2106ae9c65efa5b,2017-10-17T00:00:00.000Z,2017,10,17,27.43,30.57,25.11,75.76,0.07,24.44,5.57,7.93,193.4,0
6958bb43a2106ae9c65efa5c,2017-10-18T00:00:00.000Z,2017,10,18,27.44,30.9,24.75,74.74,0.02,24.86,5.92,7.69,196.9,0
6958bb43a2106ae9c65efa5d,2017-10-19T00:00:00.000Z,2017,10,19,27.77,31.6,24.67,72.38,0,24.73,4.66,5.73,194.6,0
6958bb43a2106ae9c65efa5e,2017-10-20T00:00:00.000Z,2017,10,20,28.18,32.06,24.78,67.59,0,24.44,2.14,3.92,167.9,0
6958bb43a2106ae9c65efa5f,2017-10-21T00:00:00.000Z,2017,10,21,27.47,30.38,25.51,74.1,0,25.23,2.44,3.58,292.9,0
6958bb43a2106ae9c65efa60,2017-10-22T00:00:00.000Z,2017,10,22,27.15,29.99,24.73,77.39,0.01,24.97,3.4,4.42,288.6,0
6958bb43a2106ae9c65efa61,2017-10-23T00:00:00.000Z,2017,10,23,27.43,29.65,25.59,78.15,1.11,21.72,3.34,3.88,276.3,0
6958bb43a2106ae9c65efa62,2017-10-24T00:00:00.000Z,2017,10,24,27.14,29.01,25.87,79.6,4.08,20.51,3.36,3.99,261.8,0
6958bb43a2106ae9c65efa63,2017-10-25T00:00:00.000Z,2017,10,25,26.83,28.35,25.48,77.21,3.31,16.61,1.22,1.72,355.1,0
6958bb43a2106ae9c65efa64,2017-10-26T00:00:00.000Z,2017,10,26,26.82,28.27,26,78.79,9.28,17.89,1.34,2.77,274.5,0
6958bb43a2106ae9c65efa65,2017-10-27T00:00:00.000Z,2017,10,27,26.36,27.93,25.17,78.63,6.69,10.08,2.36,3.18,284.6,0
6958bb43a2106ae9c65efa66,2017-10-28T00:00:00.000Z,2017,10,28,27.09,29.73,24.64,75.27,2.67,18.68,2.05,3.18,321.8,0
6958bb43a2106ae9c65efa67,2017-10-29T00:00:00.000Z,2017,10,29,27.13,29.14,25.77,79.85,8.78,20.78,2.83,3.97,47.7,0
6958bb43a2106ae9c65efa68,2017-10-30T00:00:00.000Z,2017,10,30,26.43,27.88,25.47,81.78,37.94,16.49,1.9,3.66,60.1,0
6958bb43a2106ae9c65efa69,2017-10-31T00:00:00.000Z,2017,10,31,25.79,26.75,25.09,83.09,70.97,12.46,2.12,2.96,160.2,0
6958bb43a2106ae9c65efa6a,2017-11-01T00:00:00.000Z,2017,11,1,26.63,28.17,25.41,77.13,3.67,17.82,1.79,2.53,327.8,0
6958bb43a2106ae9c65efa6b,2017-11-02T00:00:00.000Z,2017,11,2,27.21,29.67,25.42,77.25,3.32,20.26,2.21,3.04,345.7,0
6958bb43a2106ae9c65efa6c,2017-11-03T00:00:00.000Z,2017,11,3,26.59,28.22,25.25,80.99,13.42,11.42,3.18,4.33,267.8,0
6958bb43a2106ae9c65efa6d,2017-11-04T00:00:00.000Z,2017,11,4,25.92,26.77,25.25,79.54,2.7,11.62,2.99,4.87,149.3,0
6958bb43a2106ae9c65efa6e,2017-11-05T00:00:00.000Z,2017,11,5,27.25,29.47,25.21,73.05,0.7,18.56,1.15,2,110.1,0
6958bb43a2106ae9c65efa6f,2017-11-06T00:00:00.000Z,2017,11,6,27.04,28.57,25.71,79.79,2.2,19.11,2.62,4.29,320.4,0
6958bb43a2106ae9c65efa70,2017-11-07T00:00:00.000Z,2017,11,7,27.15,29.12,25.53,78.7,2.05,17.5,3.6,4.3,241.7,0
6958bb43a2106ae9c65efa71,2017-11-08T00:00:00.000Z,2017,11,8,26.82,28.99,25.49,80.7,4.03,12.54,4.07,5.03,228.5,0
6958bb43a2106ae9c65efa72,2017-11-09T00:00:00.000Z,2017,11,9,26.53,27.95,25.39,79.82,4.63,16.38,4.17,5.73,216.5,0
6958bb43a2106ae9c65efa73,2017-11-10T00:00:00.000Z,2017,11,10,26.14,27.65,25.03,81.64,9.67,17.46,2.97,3.8,190.3,0
6958bb43a2106ae9c65efa74,2017-11-11T00:00:00.000Z,2017,11,11,26.05,27.21,25.21,82.2,5.92,14.41,3.7,4.33,240.7,0
6958bb43a2106ae9c65efa75,2017-11-12T00:00:00.000Z,2017,11,12,26.16,27.95,24.73,79.32,1.33,15.91,3.84,5.43,216.9,0
6958bb43a2106ae9c65efa76,2017-11-13T00:00:00.000Z,2017,11,13,26.54,28.49,25.21,79.43,1.39,19.37,2,2.63,275.7,0
6958bb43a2106ae9c65efa77,2017-11-14T00:00:00.000Z,2017,11,14,26.92,29.37,24.97,80.51,0.78,18.71,2.52,3.46,257.8,0
6958bb43a2106ae9c65efa78,2017-11-15T00:00:00.000Z,2017,11,15,26.84,28.31,25.27,80.08,0.82,15.7,1.15,1.69,359.4,0
6958bb43a2106ae9c65efa79,2017-11-16T00:00:00.000Z,2017,11,16,26.59,27.54,25.53,80.12,1.42,13.24,1.4,2.69,63.1,0
6958bb43a2106ae9c65efa7a,2017-11-17T00:00:00.000Z,2017,11,17,27.08,28.72,26.01,77.76,1.22,18.8,1.4,2.06,21.6,0
6958bb43a2106ae9c65efa7b,2017-11-18T00:00:00.000Z,2017,11,18,27.04,28.57,25.92,80.56,6.8,15.76,2.08,3.16,295.5,0
6958bb43a2106ae9c65efa7c,2017-11-19T00:00:00.000Z,2017,11,19,27.34,30.08,25.71,76.23,1.71,17.91,2.03,3.23,266.1,0
6958bb43a2106ae9c65efa7d,2017-11-20T00:00:00.000Z,2017,11,20,26.82,28.72,24.96,79.57,0.99,20.48,2.53,3.18,289,0
