Date,Year,Month,Day,SWRad,StDev,Max
2013-08-02,2013,8,2,936.11,2,1
2013-08-03,2013,8,3,747.99,2,1
2013-08-04,2013,8,4,575.81,2,1
2013-08-05,2013,8,5,318.26,2,1
2013-08-06,2013,8,6,739.54,2,1
2013-08-07,2013,8,7,1162.23,2,1
2013-08-08,2013,8,8,529.84,2,1
2013-08-09,2013,8,9,707.17,2,1
2013-08-10,2013,8,10,761.12,2,1
2013-08-11,2013,8,11,1058.08,2,1
2013-08-12,2013,8,12,1035.1,2,1
2013-08-13,2013,8,13,487.62,2,1
2013-08-14,2013,8,14,548.6,2,1
2013-08-15,2013,8,15,763.94,2,1
2013-08-16,2013,8,16,1092.8,2,1
2013-08-17,2013,8,17,1060.43,2,1
2013-08-18,2013,8,18,1046.82,2,1
2013-08-19,2013,8,19,1100.31,2,1
2013-08-20,2013,8,20,1282.8,2,1
2013-08-21,2013,8,21,1110.16,2,1
2013-08-22,2013,8,22,1135.49,2,1
2013-08-23,2013,8,23,1074.5,2,1
2013-08-24,2013,8,24,1120.48,2,1
2013-08-25,2013,8,25,1089.98,2,1
2013-08-26,2013,8,26,1058.08,2,1
2013-08-27,2013,8,27,1035.1,2,1
2013-08-28,2013,8,28,1181.94,2,1
2013-08-29,2013,8,29,1068.87,2,1
2013-08-30,2013,8,30,1345.66,2,1
2013-08-31,2013,8,31,1140.18,2,1
2013-09-01,2013,9,1,1256.53,2,1
2013-09-02,2013,9,2,608.65,2,1
2013-09-03,2013,9,3,1125.17,2,1
2013-09-04,2013,9,4,1203.52,2,1
2013-09-05,2013,9,5,983.96,2,1
2013-09-06,2013,9,6,1107.34,2,1
2013-09-07,2013,9,7,1189.44,2,1
2013-09-08,2013,9,8,1127.52,2,1
2013-09-09,2013,9,9,1121.42,2,1
2013-09-10,2013,9,10,438.83,2,1
2013-09-11,2013,9,11,1118.13,2,1
2013-09-12,2013,9,12,1229.32,2,1
2013-09-13,2013,9,13,1048.7,2,1
2013-09-14,2013,9,14,1065.12,2,1
2013-09-15,2013,9,15,1231.19,2,1
2013-09-16,2013,9,16,895.76,2,1
2013-09-17,2013,9,17,1166.45,2,1
2013-09-18,2013,9,18,1101.71,2,1
2013-09-19,2013,9,19,1143.94,2,1
2013-09-20,2013,9,20,1124.23,2,1
2013-09-21,2013,9,21,1047.76,2,1
2013-09-22,2013,9,22,1051.52,2,1
2013-09-23,2013,9,23,1069.81,2,1
2013-09-24,2013,9,24,950.65,2,1
2013-09-25,2013,9,25,1210.55,2,1
2013-09-26,2013,9,26,1080.13,2,1
2013-09-27,2013,9,27,1142.53,2,1
2013-09-28,2013,9,28,1128.45,2,1
2013-09-29,2013,9,29,1122.36,2,1
2013-09-30,2013,9,30,1136.43,2,1
2013-10-01,2013,10,1,1150.5,2,1
2013-10-02,2013,10,2,1232.13,2,1
2013-10-03,2013,10,3,438.36,2,1
2013-10-04,2013,10,4,1111.1,2,1
2013-10-05,2013,10,5,1130.33,2,1
2013-10-06,2013,10,6,1099.84,2,1
2013-10-07,2013,10,7,443.99,2,1
2013-10-08,2013,10,8,1232.6,2,1
2013-10-09,2013,10,9,1188.97,2,1
2013-10-10,2013,10,10,1044.95,2,1
2013-10-11,2013,10,11,1088.58,2,1
2013-10-12,2013,10,12,1134.08,2,1
2013-10-13,2013,10,13,1068.87,2,1
2013-10-14,2013,10,14,1160.82,2,1
2013-10-15,2013,10,15,1140.65,2,1
2013-10-16,2013,10,16,1146.28,2,1
2013-10-17,2013,10,17,132.95,2,1
2013-10-18,2013,10,18,703.89,2,1
2013-10-19,2013,10,19,320.13,2,1
2013-10-20,2013,10,20,205.2,2,1
2013-10-21,2013,10,21,664.95,2,1
2013-10-22,2013,10,22,1183.34,2,1
2013-10-23,2013,10,23,1325.02,2,1
2013-10-24,2013,10,24,1217.59,2,1
2013-10-25,2013,10,25,1095.15,2,1
2013-10-26,2013,10,26,1054.8,2,1
2013-10-27,2013,10,27,1044.48,2,1
2013-10-28,2013,10,28,1131.27,2,1
2013-10-29,2013,10,29,1191.79,2,1
2013-10-30,2013,10,30,1326.43,2,1
2013-10-31,2013,10,31,1139.24,2,1
2013-11-01,2013,11,1,1087.64,2,1
2013-11-02,2013,11,2,1212.9,2,1
2013-11-03,2013,11,3,1157.07,2,1
2013-11-04,2013,11,4,1102.65,2,1
2013-11-05,2013,11,5,1083.89,2,1
2013-11-06,2013,11,6,1083.89,2,1
2013-11-07,2013,11,7,1168.8,2,1
2013-11-08,2013,11,8,1105.0,2,1
2013-11-09,2013,11,9,890.13,2,1
2013-11-10,2013,11,10,1025.71,2,1
2013-11-11,2013,11,11,1183.34,2,1
2013-11-12,2013,11,12,1094.68,2,1
2013-11-13,2013,11,13,1215.24,2,1
2013-11-14,2013,11,14,537.34,2,1
2013-11-15,2013,11,15,894.82,2,1
2013-11-16,2013,11,16,1048.23,2,1
2013-11-17,2013,11,17,1120.48,2,1
2013-11-18,2013,11,18,1003.19,2,1
2013-11-19,2013,11,19,981.61,2,1
2013-11-20,2013,11,20,1143.47,2,1
2013-11-21,2013,11,21,1016.8,2,1
2013-11-22,2013,11,22,1000.85,2,1
2013-11-23,2013,11,23,1061.84,2,1
2013-11-24,2013,11,24,1094.68,2,1
2013-11-25,2013,11,25,1058.55,2,1
2013-11-26,2013,11,26,1279.52,2,1
2013-11-27,2013,11,27,1018.21,2,1
2013-11-28,2013,11,28,1021.02,2,1
2013-11-29,2013,11,29,901.39,2,1
2013-11-30,2013,11,30,1060.43,2,1
2013-12-01,2013,12,1,1012.11,2,1
2013-12-02,2013,12,2,735.32,2,1
2013-12-03,2013,12,3,649.94,2,1
2013-12-04,2013,12,4,969.42,2,1
2013-12-05,2013,12,5,1164.11,2,1
2013-12-06,2013,12,6,1018.68,2,1
2013-12-07,2013,12,7,846.03,2,1
2013-12-08,2013,12,8,1225.56,2,1
2013-12-09,2013,12,9,662.6,2,1
2013-12-10,2013,12,10,869.96,2,1
2013-12-11,2013,12,11,1036.97,2,1
2013-12-12,2013,12,12,998.03,2,1
2013-12-13,2013,12,13,930.48,2,1
2013-12-14,2013,12,14,1131.74,2,1
2013-12-15,2013,12,15,1101.71,2,1
2013-12-16,2013,12,16,1109.69,2,1
2013-12-17,2013,12,17,1025.24,2,1
2013-12-18,2013,12,18,991.0,2,1
2013-12-19,2013,12,19,955.81,2,1
2014-12-01,2014,12,1,1171.09,2,5
2014-12-02,2014,12,2,1012.93,2,5
2014-12-03,2014,12,3,392.89,2,5
2014-12-04,2014,12,4,1165.49,2,5
2014-12-05,2014,12,5,1318.05,2,5
2014-12-06,2014,12,6,1205.14,2,5
2014-12-07,2014,12,7,1087.57,2,5
2014-12-08,2014,12,8,1213.07,2,5
2014-12-09,2014,12,9,1058.18,2,5
2014-12-10,2014,12,10,1114.63,2,5
2014-12-11,2014,12,11,1135.16,2,5
2014-12-12,2014,12,12,581.84,2,5
2014-12-13,2014,12,13,1149.62,2,5
2014-12-14,2014,12,14,1171.55,2,5
2014-12-15,2014,12,15,1218.21,2,5
2014-12-16,2014,12,16,1131.43,2,5
2014-12-17,2014,12,17,1007.33,2,5
2014-12-18,2014,12,18,1043.72,2,5
2014-12-19,2014,12,19,1175.28,2,5
2014-12-20,2014,12,20,582.78,2,5
2014-12-21,2014,12,21,1205.61,2,5
2014-12-22,2014,12,22,1271.39,2,5
2014-12-23,2014,12,23,741.4,2,5
2014-12-24,2014,12,24,368.17,2,5
2014-12-25,2014,12,25,312.65,2,5
2014-12-26,2014,12,26,1124.9,2,5
2014-12-27,2014,12,27,912.62,2,5
2014-12-28,2014,12,28,1065.18,2,5
2014-12-29,2014,12,29,1041.39,2,5
2014-12-30,2014,12,30,1131.9,2,5
2014-12-31,2014,12,31,1115.1,2,5
2015-01-01,2015,1,1,1044.65,2,5
2015-01-02,2015,1,2,1010.13,2,5
2015-01-03,2015,1,3,815.11,2,5
2015-01-04,2015,1,4,1371.23,2,5
2015-01-05,2015,1,5,1053.52,2,5
2015-01-06,2015,1,6,1115.57,2,5
2015-01-07,2015,1,7,1205.14,2,5
2015-01-08,2015,1,8,1064.71,2,5
2015-01-09,2015,1,9,1110.44,2,5
2015-01-10,2015,1,10,1183.68,2,5
2015-01-11,2015,1,11,658.36,2,5
2015-01-12,2015,1,12,1191.15,2,5
2015-01-13,2015,1,13,1317.58,2,5
2015-01-14,2015,1,14,1033.46,2,5
2015-01-15,2015,1,15,1130.03,2,5
2015-01-16,2015,1,16,1047.92,2,5
2015-01-17,2015,1,17,1077.78,2,5
2015-01-18,2015,1,18,1076.84,2,5
2015-01-19,2015,1,19,1060.05,2,5
2015-01-20,2015,1,20,1090.37,2,5
2015-01-21,2015,1,21,1222.87,2,5
2015-01-22,2015,1,22,1091.77,2,5
2015-01-23,2015,1,23,273.92,2,5
2015-05-10,2015,5,10,1088.76,2,5
2015-05-11,2015,5,11,968.18,2,5
2015-05-12,2015,5,12,775.81,2,5
2015-05-13,2015,5,13,1097.67,2,5
2015-05-14,2015,5,14,479.29,2,5
2015-05-15,2015,5,15,1047.94,2,5
2015-05-16,2015,5,16,1060.14,2,5
2015-05-17,2015,5,17,1050.75,2,5
2015-05-18,2015,5,18,1150.69,2,5
2015-05-19,2015,5,19,1283.0,2,5
2015-05-20,2015,5,20,1079.84,2,5
2015-05-21,2015,5,21,1154.91,2,5
2015-05-22,2015,5,22,967.71,2,5
2015-05-23,2015,5,23,901.55,2,5
2015-05-24,2015,5,24,173.38,2,5
2015-05-25,2015,5,25,451.14,2,5
2015-05-26,2015,5,26,736.4,2,5
2015-05-27,2015,5,27,850.41,2,5
2015-05-28,2015,5,28,1086.88,2,5
2015-05-29,2015,5,29,1083.6,2,5
2015-05-30,2015,5,30,1019.79,2,5
2015-05-31,2015,5,31,1080.78,2,5
2015-06-01,2015,6,1,979.44,2,5
2015-06-02,2015,6,2,1126.29,2,5
2015-06-03,2015,6,3,953.63,2,5
2015-06-04,2015,6,4,1011.81,2,5
2015-06-05,2015,6,5,1006.18,2,5
2015-06-06,2015,6,6,937.68,2,5
2015-06-07,2015,6,7,1063.89,2,5
2015-06-08,2015,6,8,978.97,2,5
2015-06-09,2015,6,9,1146.0,2,5
2015-06-10,2015,6,10,968.18,2,5
2015-06-11,2015,6,11,1015.1,2,5
2015-06-12,2015,6,12,754.23,2,5
2015-06-13,2015,6,13,1181.66,2,5
2015-06-14,2015,6,14,1000.08,2,5
2015-06-15,2015,6,15,825.54,2,5
2015-06-16,2015,6,16,301.47,2,5
2015-06-17,2015,6,17,1081.72,2,5
2015-06-18,2015,6,18,986.94,2,5
2015-06-19,2015,6,19,1252.5,2,5
2015-06-20,2015,6,20,1009.93,2,5
2015-06-21,2015,6,21,999.61,2,5
2015-06-22,2015,6,22,979.44,2,5
2015-06-23,2015,6,23,989.29,2,5
2015-06-24,2015,6,24,1063.42,2,5
2015-06-25,2015,6,25,996.33,2,5
2015-06-26,2015,6,26,1019.32,2,5
2015-06-27,2015,6,27,987.88,2,5
2015-06-28,2015,6,28,1001.49,2,5
2015-06-29,2015,6,29,659.45,2,5
2015-06-30,2015,6,30,979.44,2,5
2015-07-01,2015,7,1,1025.42,2,5
2015-07-02,2015,7,2,1047.94,2,5
2015-07-03,2015,7,3,666.02,2,5
2015-07-04,2015,7,4,1260.95,2,5
2015-07-05,2015,7,5,440.81,2,5
2015-07-06,2015,7,6,219.83,2,5
2015-07-07,2015,7,7,1153.04,2,5
2015-07-08,2015,7,8,1113.62,2,5
2015-07-09,2015,7,9,1166.64,2,5
2015-07-10,2015,7,10,1104.71,2,5
2015-07-11,2015,7,11,1149.75,2,5
2015-07-12,2015,7,12,1127.7,2,5
2015-07-13,2015,7,13,994.45,2,5
2015-07-14,2015,7,14,1080.78,2,5
2015-07-15,2015,7,15,732.18,2,5
2015-07-16,2015,7,16,314.13,2,5
2015-07-17,2015,7,17,381.23,2,5
2015-07-18,2015,7,18,786.13,2,5
2015-07-19,2015,7,19,700.74,2,5
2015-07-20,2015,7,20,906.24,2,5
2015-07-21,2015,7,21,838.68,2,5
2015-07-22,2015,7,22,1026.36,2,5
2015-07-23,2015,7,23,1066.71,2,5
2015-07-24,2015,7,24,1056.85,2,5
2015-07-25,2015,7,25,1063.89,2,5
2015-07-26,2015,7,26,1010.87,2,5
2015-07-27,2015,7,27,831.64,2,5
2015-07-28,2015,7,28,1267.99,2,5
2015-07-29,2015,7,29,1204.18,2,5
2015-07-30,2015,7,30,1257.19,2,5
2015-07-31,2015,7,31,1105.65,2,5
2015-08-01,2015,8,1,1159.14,2,5
2015-08-02,2015,8,2,1002.43,2,5
2015-08-03,2015,8,3,1051.69,2,5
2015-08-04,2015,8,4,1119.72,2,5
2015-08-05,2015,8,5,1008.06,2,5
2015-08-06,2015,8,6,1084.07,2,5
2015-08-07,2015,8,7,1189.16,2,5
2015-08-08,2015,8,8,1061.08,2,5
2015-08-09,2015,8,9,1241.71,2,5
2015-08-10,2015,8,10,339.0,2,5
2015-08-11,2015,8,11,1241.24,2,5
2015-08-12,2015,8,12,1220.13,2,5
2015-08-13,2015,8,13,1193.85,2,5
2015-08-14,2015,8,14,1146.94,2,5
2015-08-15,2015,8,15,1295.2,2,5
2015-08-16,2015,8,16,722.32,2,5
2015-08-17,2015,8,17,1197.14,2,5
2015-08-18,2015,8,18,1128.64,2,5
2015-08-19,2015,8,19,1142.24,2,5
2015-08-20,2015,8,20,1083.6,2,5
2015-08-21,2015,8,21,1263.76,2,5
2015-08-22,2015,8,22,846.66,2,5
2015-08-23,2015,8,23,1094.39,2,5
2015-08-24,2015,8,24,1130.51,2,5
2015-08-25,2015,8,25,1174.15,2,5
2015-08-26,2015,8,26,1068.11,2,5
2015-08-27,2015,8,27,1180.25,2,5
2015-08-28,2015,8,28,884.66,2,5
2015-08-29,2015,8,29,1268.92,2,5
2015-08-30,2015,8,30,1189.16,2,5
2015-08-31,2015,8,31,1008.06,2,5
2015-09-01,2015,9,1,1163.36,2,5
2015-09-02,2015,9,2,1153.5,2,5
2015-09-03,2015,9,3,1334.14,2,5
2015-09-04,2015,9,4,1207.93,2,5
2015-09-05,2015,9,5,1127.7,2,5
2015-09-06,2015,9,6,1134.27,2,5
2015-09-07,2015,9,7,1117.85,2,5
2015-09-08,2015,9,8,1097.2,2,5
2015-09-09,2015,9,9,1294.73,2,5
2015-09-10,2015,9,10,1064.83,2,5
2015-09-11,2015,9,11,581.1,2,5
2015-09-12,2015,9,12,1382.47,2,5
2015-09-13,2015,9,13,498.99,2,5
2015-09-14,2015,9,14,1260.01,2,5
2015-09-15,2015,9,15,1137.55,2,5
2015-09-16,2015,9,16,1178.37,2,5
2015-09-17,2015,9,17,1181.66,2,5
2015-09-18,2015,9,18,1158.67,2,5
2015-09-19,2015,9,19,815.22,2,5
2015-09-20,2015,9,20,1110.81,2,5
2015-09-21,2015,9,21,1062.48,2,5
2015-09-22,2015,9,22,937.21,2,5
2015-09-23,2015,9,23,1095.33,2,5
2015-09-24,2015,9,24,1410.62,2,5
2015-09-25,2015,9,25,1250.16,2,5
2015-09-26,2015,9,26,1171.8,2,5
2015-09-27,2015,9,27,1009.47,2,5
2015-09-28,2015,9,28,610.19,2,5
2015-09-29,2015,9,29,1283.94,2,5
2015-09-30,2015,9,30,1026.82,2,5
2015-10-01,2015,10,1,1090.16,2,5
2015-10-02,2015,10,2,1063.89,2,5
2015-10-03,2015,10,3,1111.28,2,5
2015-10-04,2015,10,4,1221.54,2,5
2015-10-05,2015,10,5,1149.75,2,5
2015-10-06,2015,10,6,1167.11,2,5
2015-10-07,2015,10,7,1181.66,2,5
2015-10-08,2015,10,8,1159.6,2,5
2015-10-09,2015,10,9,1143.65,2,5
2015-10-10,2015,10,10,1163.36,2,5
2015-10-11,2015,10,11,1123.48,2,5
2015-10-12,2015,10,12,1100.96,2,5
2015-10-13,2015,10,13,1142.24,2,5
2015-10-14,2015,10,14,399.06,2,5
2015-10-15,2015,10,15,415.48,2,5
2015-10-16,2015,10,16,1210.75,2,5
2015-10-17,2015,10,17,1107.99,2,5
2015-10-18,2015,10,18,1132.39,2,5
2015-10-19,2015,10,19,1171.33,2,5
2015-10-20,2015,10,20,856.98,2,5
2015-10-21,2015,10,21,1272.68,2,5
2015-10-22,2015,10,22,1020.26,2,5
2015-10-23,2015,10,23,218.89,2,5
2015-10-24,2015,10,24,1190.57,2,5
2015-10-25,2015,10,25,1213.56,2,5
2015-10-26,2015,10,26,1285.35,2,5
2015-10-27,2015,10,27,1212.62,2,5
2015-10-28,2015,10,28,1165.23,2,5
2015-10-29,2015,10,29,1149.75,2,5
2015-10-30,2015,10,30,982.25,2,5
2015-10-31,2015,10,31,923.14,2,5
2015-11-01,2015,11,1,886.07,2,5
2015-11-02,2015,11,2,1047.47,2,5
2015-11-03,2015,11,3,1062.48,2,5
2015-11-04,2015,11,4,1258.13,2,5
2015-11-05,2015,11,5,882.79,2,5
2015-11-06,2015,11,6,695.58,2,5
2015-11-07,2015,11,7,818.51,2,5
2015-11-08,2015,11,8,1106.12,2,5
2015-11-09,2015,11,9,1298.48,2,5
2015-11-10,2015,11,10,939.09,2,5
2015-11-11,2015,11,11,1114.56,2,5
2015-11-12,2015,11,12,800.21,2,5
2015-11-13,2015,11,13,1137.55,2,5
2015-11-14,2015,11,14,617.7,2,5
2015-11-15,2015,11,15,863.08,2,5
2015-11-16,2015,11,16,1115.5,2,5
2015-11-17,2015,11,17,1030.11,2,5
2015-11-18,2015,11,18,1031.52,2,5
2015-11-19,2015,11,19,1155.85,2,5
2015-11-20,2015,11,20,439.87,2,5
2015-11-21,2015,11,21,1190.57,2,5
2015-11-22,2015,11,22,1022.13,2,5
2015-11-23,2015,11,23,1000.08,2,5
2015-11-24,2015,11,24,1238.9,2,5
2015-11-25,2015,11,25,1196.67,2,5
2015-11-26,2015,11,26,1319.13,2,5
2015-11-27,2015,11,27,1192.45,2,5
2015-11-28,2015,11,28,1001.02,2,5
2015-11-29,2015,11,29,582.98,2,5
2015-11-30,2015,11,30,729.36,2,5
2016-03-09,2016,3,9,686.22,2,5
2016-03-10,2016,3,10,1219.61,2,5
2016-03-11,2016,3,11,1133.76,2,5
2016-03-12,2016,3,12,1066.68,2,5
2016-03-13,2016,3,13,998.19,2,5
2016-03-14,2016,3,14,944.24,2,5
2016-03-15,2016,3,15,1064.8,2,5
2016-03-16,2016,3,16,1177.86,2,5
2016-03-17,2016,3,17,1133.29,2,5
2016-03-18,2016,3,18,1029.62,2,5
2016-03-19,2016,3,19,1126.73,2,5
2016-03-20,2016,3,20,851.35,2,5
2016-03-21,2016,3,21,1205.07,2,5
2016-03-22,2016,3,22,1271.22,2,5
2016-03-23,2016,3,23,1075.12,2,5
2016-03-24,2016,3,24,1080.28,2,5
2016-03-25,2016,3,25,1009.44,2,5
2016-03-26,2016,3,26,1051.2,2,5
2016-03-27,2016,3,27,1038.53,2,5
2016-03-28,2016,3,28,1147.84,2,5
2016-03-29,2016,3,29,1232.28,2,5
2016-03-30,2016,3,30,1139.86,2,5
2016-03-31,2016,3,31,1087.32,2,5
2016-04-01,2016,4,1,1118.28,2,5
2016-04-02,2016,4,2,1259.96,2,5
2016-04-03,2016,4,3,1063.39,2,5
2016-04-04,2016,4,4,1219.14,2,5
2016-04-05,2016,4,5,1222.9,2,5
2016-04-06,2016,4,6,574.57,2,5
2016-04-07,2016,4,7,1057.76,2,5
2016-04-08,2016,4,8,1035.72,2,5
2016-04-09,2016,4,9,1060.58,2,5
2016-04-10,2016,4,10,1088.26,2,5
2016-04-11,2016,4,11,689.03,2,5
2016-04-12,2016,4,12,1156.28,2,5
2016-04-13,2016,4,13,1085.91,2,5
2016-04-14,2016,4,14,1159.56,2,5
2016-04-15,2016,4,15,1067.15,2,5
2016-04-16,2016,4,16,1227.12,2,5
2016-04-17,2016,4,17,1181.14,2,5
2016-04-18,2016,4,18,1074.18,2,5
2017-03-05,2017,3,5,280.75,2,1
2017-03-06,2017,3,6,1209.12,2,1
2017-03-07,2017,3,7,1273.97,2,1
2017-03-08,2017,3,8,1157.03,2,1
2017-03-09,2017,3,9,,2,1
2017-03-10,2017,3,10,1216.27,2,1
2017-03-11,2017,3,11,1114.65,2,1
2017-03-12,2017,3,12,1133.54,2,1
2017-03-13,2017,3,13,1250.99,2,1
2017-03-14,2017,3,14,1076.35,2,1
2017-03-15,2017,3,15,1076.86,2,1
2017-03-16,2017,3,16,1194.31,2,1
2017-03-17,2017,3,17,1252.02,2,1
2017-03-18,2017,3,18,1188.18,2,1
2017-03-19,2017,3,19,1224.44,2,1
2017-03-20,2017,3,20,1195.84,2,1
2017-03-21,2017,3,21,1157.54,2,1
2017-03-22,2017,3,22,1155.5,2,1
2017-03-23,2017,3,23,1072.78,2,1
2017-03-24,2017,3,24,1078.9,2,1
2017-03-25,2017,3,25,1088.1,2,1
2017-03-26,2017,3,26,1067.16,2,1
2017-03-27,2017,3,27,1090.65,2,1
2017-03-28,2017,3,28,1098.31,2,1
2017-03-29,2017,3,29,1132.01,2,1
2017-03-30,2017,3,30,1082.48,2,1
2017-03-31,2017,3,31,1161.12,2,1
2017-04-01,2017,4,1,1126.91,2,1
2017-04-02,2017,4,2,1235.16,2,1
2017-04-03,2017,4,3,1066.14,2,1
2017-04-04,2017,4,4,1151.93,2,1
2017-04-05,2017,4,5,1173.89,2,1
2017-04-06,2017,4,6,738.81,2,1
2017-04-07,2017,4,7,1146.82,2,1
2017-04-08,2017,4,8,1071.75,2,1
2017-04-09,2017,4,9,1044.69,2,1
2017-04-10,2017,4,10,825.62,2,1
2017-04-11,2017,4,11,388.49,2,1
2017-04-12,2017,4,12,657.1,2,1
2017-04-13,2017,4,13,1311.76,2,1
2017-04-14,2017,4,14,1260.7,2,1
2017-04-15,2017,4,15,1142.74,2,1
2017-04-16,2017,4,16,1154.99,2,1
2017-04-17,2017,4,17,1080.95,2,1
2017-04-18,2017,4,18,1030.39,2,1
2017-04-19,2017,4,19,1061.54,2,1
2017-04-20,2017,4,20,1120.27,2,1
2017-04-21,2017,4,21,1135.08,2,1
2017-04-22,2017,4,22,1024.26,2,1
2017-04-23,2017,4,23,1084.52,2,1
2017-04-24,2017,4,24,1085.54,2,1
2017-04-25,2017,4,25,1093.2,2,1
2017-04-26,2017,4,26,1077.88,2,1
2017-04-27,2017,4,27,1030.9,2,1
2017-04-28,2017,4,28,1003.33,2,1
2017-04-29,2017,4,29,1184.61,2,1
2017-04-30,2017,4,30,1078.39,2,1
2017-05-01,2017,5,1,1298.49,2,1
2017-05-02,2017,5,2,1091.16,2,1
2017-05-03,2017,5,3,1110.56,2,1
2017-05-04,2017,5,4,1018.14,2,1
2017-05-05,2017,5,5,1213.21,2,1
2017-05-06,2017,5,6,1150.4,2,1
2017-05-07,2017,5,7,1049.29,2,1
2017-05-08,2017,5,8,1113.63,2,1
2017-05-09,2017,5,9,624.42,2,1
2017-05-10,2017,5,10,1129.97,2,1
2017-05-11,2017,5,11,285.85,2,1
2017-05-12,2017,5,12,303.73,2,1
2017-05-13,2017,5,13,1193.8,2,1
2017-05-14,2017,5,14,806.21,2,1
2017-05-15,2017,5,15,1339.85,2,1
2017-05-16,2017,5,16,282.28,2,1
2017-05-17,2017,5,17,550.37,2,1
2017-05-18,2017,5,18,770.98,2,1
2017-05-19,2017,5,19,1182.06,2,1
2017-05-20,2017,5,20,320.58,2,1
2017-05-21,2017,5,21,737.78,2,1
2017-05-22,2017,5,22,203.64,2,1
2017-05-23,2017,5,23,261.34,2,1
2017-05-24,2017,5,24,1048.26,2,1
2017-05-25,2017,5,25,1136.61,2,1
2017-05-26,2017,5,26,961.45,2,1
2017-05-27,2017,5,27,1152.95,2,1
2017-05-28,2017,5,28,1038.05,2,1
2017-05-29,2017,5,29,1017.11,2,1
2017-05-30,2017,5,30,1173.89,2,1
2017-05-31,2017,5,31,1166.74,2,1
2017-06-01,2017,6,1,763.83,2,1
2017-06-02,2017,6,2,1047.24,2,1
2017-06-03,2017,6,3,840.94,2,1
2017-06-04,2017,6,4,1071.75,2,1
2017-06-05,2017,6,5,895.07,2,1
2017-06-06,2017,6,6,1098.31,2,1
2017-06-07,2017,6,7,1109.54,2,1
2017-06-08,2017,6,8,1007.92,2,1
2017-06-09,2017,6,9,65.76,0,1
2017-06-10,2017,6,10,1046.73,2,1
2017-06-11,2017,6,11,1014.56,2,1
2017-06-12,2017,6,12,1061.03,2,1
2017-06-13,2017,6,13,979.84,2,1
2017-06-14,2017,6,14,964.52,2,1
2018-06-04,2018,6,4,979.09,2,1
2018-06-05,2018,6,5,994.78,2,1
2018-06-06,2018,6,6,953.22,2,1
2018-06-07,2018,6,7,1022.34,2,1
2018-06-08,2018,6,8,1034.63,2,1
2018-06-09,2018,6,9,1078.73,2,1
2018-06-10,2018,6,10,985.02,2,1
2018-06-11,2018,6,11,1120.71,2,1
2018-06-12,2018,6,12,1032.09,2,1
2018-06-13,2018,6,13,978.24,2,1
2018-06-14,2018,6,14,1049.48,2,1
2018-06-15,2018,6,15,998.17,2,1
2018-06-16,2018,6,16,1040.57,2,1
2018-06-17,2018,6,17,1084.25,2,1
2018-06-18,2018,6,18,700.92,2,1
2018-06-19,2018,6,19,523.25,2,1
2018-06-20,2018,6,20,1011.74,2,1
2018-06-21,2018,6,21,958.73,2,1
2018-06-22,2018,6,22,1086.37,2,1
2018-06-23,2018,6,23,1074.07,2,1
2018-06-24,2018,6,24,1165.24,2,1
2018-06-25,2018,6,25,975.69,2,1
2018-06-26,2018,6,26,1032.94,2,1
2018-06-27,2018,6,27,525.79,2,1
2018-06-28,2018,6,28,736.12,2,1
2018-06-29,2018,6,29,1267.85,2,1
2018-06-30,2018,6,30,1007.07,2,1
2018-07-01,2018,7,1,1091.03,2,1
2018-07-02,2018,7,2,1026.15,2,1
2018-07-03,2018,7,3,1076.61,2,1
2018-07-04,2018,7,4,1136.4,2,1
2018-07-05,2018,7,5,1049.05,2,1
2018-07-06,2018,7,6,1087.21,2,1
2018-07-07,2018,7,7,1085.52,2,1
2018-07-08,2018,7,8,1086.79,2,1
2018-07-09,2018,7,9,851.45,2,1
2018-07-10,2018,7,10,1050.32,2,1
2018-07-11,2018,7,11,831.52,2,1
2018-07-12,2018,7,12,1001.56,2,1
2018-07-13,2018,7,13,722.97,2,1
2018-07-14,2018,7,14,1008.34,2,1
2018-07-15,2018,7,15,981.21,2,1
2018-07-16,2018,7,16,971.45,2,1
2018-07-17,2018,7,17,1069.83,2,1
2018-07-18,2018,7,18,997.32,2,1
2018-07-19,2018,7,19,1096.97,2,1
2018-07-20,2018,7,20,1185.59,2,1
2018-07-21,2018,7,21,1129.19,2,1
2018-07-22,2018,7,22,967.64,2,1
2018-07-23,2018,7,23,960.85,2,1
2018-07-24,2018,7,24,969.76,2,1
2018-07-25,2018,7,25,1029.12,2,1
2018-07-26,2018,7,26,798.45,2,1
2018-07-27,2018,7,27,873.93,2,1
2018-07-28,2018,7,28,1211.46,2,1
2018-07-29,2018,7,29,1019.79,2,1
2018-07-30,2018,7,30,1062.62,2,1
2018-07-31,2018,7,31,984.6,2,1
