Date,Year,Month,Day,Prec,StDev,%Time,Q,S
2012-03-28,2012,3,28,0.0,1.4,1.0,1,1
2012-03-29,2012,3,29,0.18,2.74,2.0,1,1
2012-03-30,2012,3,30,0.0,0.61,3.0,1,1
2012-03-31,2012,3,31,0.0,0.85,5.0,1,1
2012-04-01,2012,4,1,0.0,0.3,0.0,1,1
2012-04-02,2012,4,2,0.0,0.97,0.0,1,1
2012-04-03,2012,4,3,0.0,0.37,0.0,1,1
2012-04-04,2012,4,4,0.0,0.43,0.0,1,1
2012-04-05,2012,4,5,0.12,1.46,10.0,1,1
2012-04-06,2012,4,6,0.06,0.91,2.0,1,1
2012-04-07,2012,4,7,0.0,3.65,1.0,1,1
2012-04-08,2012,4,8,0.06,2.19,1.0,1,1
2012-04-09,2012,4,9,0.12,4.99,2.0,1,1
2012-04-10,2012,4,10,0.0,4.57,0.0,1,1
2012-04-11,2012,4,11,0.0,3.9,0.0,1,1
2012-04-12,2012,4,12,0.0,2.5,0.0,1,1
2012-04-13,2012,4,13,0.12,3.17,4.0,1,1
2012-04-14,2012,4,14,0.12,2.44,1.0,1,1
2012-04-15,2012,4,15,0.12,6.03,5.0,1,1
2012-04-16,2012,4,16,0.24,4.02,2.0,1,1
2012-04-17,2012,4,17,1.83,11.02,14.0,1,1
2012-04-18,2012,4,18,0.18,2.25,5.0,1,1
2012-04-19,2012,4,19,0.61,3.11,8.0,1,1
2012-04-20,2012,4,20,0.0,1.64,0.0,1,1
2012-04-21,2012,4,21,0.06,3.84,1.0,1,1
2012-04-22,2012,4,22,0.06,8.65,2.0,1,1
2012-04-23,2012,4,23,0.06,2.31,4.0,1,1
2012-04-24,2012,4,24,0.0,1.4,0.0,1,1
2012-04-25,2012,4,25,0.0,4.63,0.0,1,1
2012-04-26,2012,4,26,0.0,1.58,0.0,1,1
2012-04-27,2012,4,27,0.67,4.69,5.0,1,1
2012-04-28,2012,4,28,3.41,16.57,38.0,1,1
2012-04-29,2012,4,29,0.0,0.37,1.0,1,1
2012-04-30,2012,4,30,0.43,44.03,10.0,1,1
2012-05-01,2012,5,1,0.0,2.98,1.0,1,1
2012-05-02,2012,5,2,0.06,4.93,1.0,1,1
2012-05-03,2012,5,3,0.0,1.04,0.0,1,1
2012-05-04,2012,5,4,1.64,62.06,1.0,1,1
2012-05-05,2012,5,5,0.0,3.29,0.0,1,1
2012-05-06,2012,5,6,0.0,1.1,0.0,1,1
2012-05-07,2012,5,7,0.0,1.71,0.0,1,1
2012-05-08,2012,5,8,0.0,1.28,0.0,1,1
2012-05-09,2012,5,9,0.0,2.01,0.0,1,1
2012-05-10,2012,5,10,0.0,2.98,0.0,1,1
2012-05-11,2012,5,11,,,,0,0
2012-05-12,2012,5,12,0.0,5.41,1.0,2,1
2012-05-13,2012,5,13,0.0,6.14,2.0,2,1
2012-05-14,2012,5,14,0.0,9.37,2.0,2,1
2012-05-15,2012,5,15,0.0,9.61,1.0,2,1
2012-05-16,2012,5,16,0.06,3.95,1.0,2,1
2012-05-17,2012,5,17,0.24,20.44,4.0,2,1
2012-05-18,2012,5,18,0.0,5.9,0.0,2,1
2012-05-19,2012,5,19,0.0,11.19,0.0,2,1
2012-05-20,2012,5,20,0.12,9.43,2.0,2,1
2012-05-21,2012,5,21,0.06,14.42,1.0,2,1
2012-05-22,2012,5,22,0.06,10.28,1.0,2,1
2012-05-23,2012,5,23,0.61,14.54,7.0,2,1
2012-05-24,2012,5,24,0.06,11.98,3.0,2,1
2012-05-25,2012,5,25,0.0,11.5,1.0,2,1
2012-05-26,2012,5,26,0.24,62.05,3.0,2,1
2012-05-27,2012,5,27,0.0,7.24,1.0,2,1
2012-05-28,2012,5,28,0.06,4.81,2.0,2,1
2012-05-29,2012,5,29,0.18,7.12,3.0,2,1
2012-05-30,2012,5,30,0.12,2.62,11.0,2,1
2012-05-31,2012,5,31,0.18,3.47,8.0,2,1
2012-06-01,2012,6,1,1.16,42.71,1.0,2,1
2012-06-02,2012,6,2,0.0,6.57,0.0,2,1
2012-06-03,2012,6,3,0.0,6.63,2.0,2,1
2012-06-04,2012,6,4,0.0,7.42,0.0,2,1
2012-06-05,2012,6,5,0.18,7.91,2.0,2,1
2012-06-06,2012,6,6,0.18,43.38,2.0,2,1
2012-06-07,2012,6,7,0.0,9.79,1.0,2,1
2012-06-08,2012,6,8,0.0,2.68,2.0,2,1
2012-06-09,2012,6,9,0.12,32.91,2.0,2,1
2012-06-10,2012,6,10,0.0,8.88,0.0,2,1
2012-06-11,2012,6,11,0.0,5.29,0.0,2,1
2012-06-12,2012,6,12,0.0,10.1,1.0,2,1
2012-06-13,2012,6,13,0.0,3.04,0.0,2,1
2012-06-14,2012,6,14,0.0,7.48,0.0,2,1
2012-06-15,2012,6,15,0.0,6.02,1.0,2,1
2012-06-16,2012,6,16,0.0,5.66,3.0,2,1
2012-06-17,2012,6,17,0.0,10.34,2.0,2,1
2012-06-18,2012,6,18,0.06,6.14,1.0,2,1
2012-06-19,2012,6,19,0.0,10.1,1.0,2,1
2012-06-20,2012,6,20,0.0,5.48,1.0,2,1
2012-06-21,2012,6,21,0.0,7.54,0.0,2,1
2012-06-22,2012,6,22,0.0,3.22,1.0,2,1
2012-06-23,2012,6,23,0.0,7.79,0.0,2,1
2012-06-24,2012,6,24,0.0,11.19,1.0,2,1
2012-06-25,2012,6,25,0.0,6.75,0.0,2,1
2012-06-26,2012,6,26,0.0,7.79,0.0,2,1
2012-06-27,2012,6,27,0.0,8.03,0.0,2,1
2012-06-28,2012,6,28,0.0,13.45,0.0,2,1
2012-06-29,2012,6,29,0.0,4.26,2.0,2,1
2012-06-30,2012,6,30,0.55,8.94,5.0,2,1
2012-07-01,2012,7,1,0.12,6.21,2.0,2,1
2012-07-02,2012,7,2,0.06,4.75,2.0,2,1
2012-07-03,2012,7,3,0.06,36.68,2.0,2,1
2012-07-04,2012,7,4,0.06,11.01,1.0,2,1
2012-07-05,2012,7,5,0.0,3.89,0.0,2,1
2012-07-06,2012,7,6,0.18,4.38,3.0,2,1
2012-07-07,2012,7,7,0.3,0.0,4.0,2,1
2012-07-08,2012,7,8,0.0,5.35,0.0,2,1
2012-07-09,2012,7,9,0.18,6.21,3.0,2,1
2012-07-10,2012,7,10,0.0,5.96,0.0,2,1
2012-07-11,2012,7,11,0.0,5.48,0.0,2,1
2012-07-12,2012,7,12,0.3,7.48,2.0,2,1
2012-07-13,2012,7,13,3.47,0.0,3.0,2,1
2012-07-14,2012,7,14,0.0,4.99,0.0,2,1
2012-07-15,2012,7,15,0.18,5.6,2.0,2,1
2012-07-16,2012,7,16,0.0,2.92,0.0,2,1
2012-07-17,2012,7,17,0.0,6.75,0.0,2,1
2012-07-18,2012,7,18,0.24,6.33,3.0,2,1
2012-07-19,2012,7,19,0.0,6.57,0.0,2,1
2012-07-20,2012,7,20,0.0,5.9,0.0,2,1
2012-07-21,2012,7,21,0.0,12.41,0.0,2,1
2012-07-22,2012,7,22,0.0,3.35,0.0,2,1
2012-07-23,2012,7,23,0.0,3.65,1.0,2,1
2012-07-24,2012,7,24,0.0,3.89,0.0,2,1
2012-07-25,2012,7,25,0.12,5.6,1.0,2,1
2012-07-26,2012,7,26,0.06,5.05,1.0,2,1
2012-07-27,2012,7,27,0.0,4.32,0.0,2,1
2012-07-28,2012,7,28,0.0,2.56,0.0,2,1
2012-07-29,2012,7,29,0.0,2.49,0.0,2,1
2012-07-30,2012,7,30,0.0,4.81,0.0,2,1
2012-07-31,2012,7,31,0.0,6.21,0.0,2,1
2012-08-01,2012,8,1,0.0,7.91,0.0,2,1
2012-08-02,2012,8,2,0.0,3.22,0.0,2,1
2012-08-03,2012,8,3,0.0,8.03,0.0,2,1
2012-08-04,2012,8,4,0.0,3.53,0.0,2,1
2012-08-05,2012,8,5,0.0,3.47,0.0,2,1
2012-08-06,2012,8,6,,8.09,0.0,0,1
2012-08-07,2012,8,7,0.0,6.27,0.0,2,1
2012-08-08,2012,8,8,0.0,7.97,0.0,2,1
2012-08-09,2012,8,9,0.0,3.83,0.0,2,1
2012-08-10,2012,8,10,0.3,5.72,3.0,2,1
2012-08-11,2012,8,11,0.0,4.44,0.0,2,1
2012-08-12,2012,8,12,0.0,3.89,0.0,2,1
2012-08-13,2012,8,13,0.0,9.31,0.0,2,1
2012-08-14,2012,8,14,0.0,3.77,0.0,2,1
2012-08-15,2012,8,15,2.31,0.0,11.0,2,1
2012-08-16,2012,8,16,0.0,2.86,0.0,2,1
2012-08-17,2012,8,17,0.0,0.0,2.0,2,1
2012-08-18,2012,8,18,0.79,5.9,8.0,2,1
2012-08-19,2012,8,19,0.06,16.3,2.0,2,1
2012-08-20,2012,8,20,0.06,12.29,4.0,2,1
2012-08-21,2012,8,21,0.24,5.66,6.0,2,1
2012-08-22,2012,8,22,0.0,7.6,0.0,2,1
2012-08-23,2012,8,23,0.0,9.37,0.0,2,1
2012-08-24,2012,8,24,0.0,5.48,0.0,2,1
2012-08-25,2012,8,25,0.61,5.84,4.0,2,1
2012-08-26,2012,8,26,2.01,20.5,17.0,2,1
2012-08-27,2012,8,27,0.0,8.21,0.0,2,1
2012-08-28,2012,8,28,0.67,10.65,4.0,2,1
2012-08-29,2012,8,29,0.0,2.8,2.0,2,1
2012-08-30,2012,8,30,0.0,4.14,3.0,2,1
2012-08-31,2012,8,31,0.0,8.03,3.0,2,1
2012-09-01,2012,9,1,0.0,7.3,3.0,2,1
2012-09-02,2012,9,2,0.0,3.95,4.0,2,1
2012-09-03,2012,9,3,0.18,6.69,5.0,2,1
2012-09-04,2012,9,4,0.24,5.29,3.0,2,1
2012-09-05,2012,9,5,0.0,2.98,0.0,2,1
2012-09-06,2012,9,6,0.0,7.24,0.0,2,1
2012-09-07,2012,9,7,0.0,3.59,0.0,2,1
2012-09-08,2012,9,8,0.73,6.39,6.0,2,1
2012-09-09,2012,9,9,0.61,19.65,11.0,2,1
2012-09-10,2012,9,10,0.18,33.95,5.0,2,1
2012-09-11,2012,9,11,0.12,3.47,9.0,2,1
2012-09-12,2012,9,12,0.91,0.0,8.0,2,1
2012-09-13,2012,9,13,0.0,5.66,0.0,2,1
2012-09-14,2012,9,14,0.18,9.06,2.0,2,1
2012-09-15,2012,9,15,0.79,0.0,4.0,2,1
2012-09-16,2012,9,16,,7.18,1.0,0,1
2012-09-17,2012,9,17,0.0,4.87,1.0,2,1
2012-09-18,2012,9,18,0.3,5.29,5.0,2,1
2012-09-19,2012,9,19,0.0,4.99,6.0,2,1
2012-09-20,2012,9,20,0.0,9.73,2.0,2,1
2012-09-21,2012,9,21,0.0,8.88,0.0,2,1
2012-09-22,2012,9,22,0.0,6.94,0.0,2,1
2012-09-23,2012,9,23,0.0,5.17,0.0,2,1
2012-09-24,2012,9,24,0.0,5.41,1.0,2,1
2012-09-25,2012,9,25,0.0,2.86,0.0,2,1
2012-09-26,2012,9,26,0.43,55.91,9.0,2,1
2012-09-27,2012,9,27,0.06,8.76,3.0,2,1
2012-09-28,2012,9,28,0.0,8.76,0.0,2,1
2012-09-29,2012,9,29,0.0,6.45,1.0,2,1
2012-09-30,2012,9,30,0.0,5.05,0.0,2,1
2012-10-01,2012,10,1,0.0,7.67,0.0,2,1
2012-10-02,2012,10,2,0.0,6.51,0.0,2,1
2012-10-03,2012,10,3,0.0,5.66,0.0,2,1
2012-10-04,2012,10,4,0.0,11.19,0.0,2,1
2012-10-05,2012,10,5,0.0,5.05,0.0,2,1
2012-10-06,2012,10,6,0.0,7.6,0.0,2,1
2012-10-07,2012,10,7,0.0,5.54,0.0,2,1
2012-10-08,2012,10,8,0.0,5.6,0.0,2,1
2012-10-09,2012,10,9,0.0,1.89,0.0,2,1
2012-10-10,2012,10,10,0.0,6.51,0.0,2,1
2012-10-11,2012,10,11,0.0,9.25,0.0,2,1
2012-10-12,2012,10,12,0.0,7.6,0.0,2,1
2012-10-13,2012,10,13,0.12,3.77,2.0,2,1
2012-10-14,2012,10,14,0.06,7.42,2.0,2,1
2012-10-15,2012,10,15,,45.51,3.0,0,1
2012-10-16,2012,10,16,1.83,8.58,20.0,2,1
2012-10-17,2012,10,17,0.06,7.97,3.0,2,1
2012-10-18,2012,10,18,0.24,5.05,5.0,2,1
2012-10-19,2012,10,19,0.0,6.57,0.0,2,1
2012-10-20,2012,10,20,0.49,0.0,10.0,2,1
2012-10-21,2012,10,21,,0.0,9.0,0,1
2012-10-22,2012,10,22,0.06,5.41,2.0,2,1
2012-10-23,2012,10,23,0.0,4.87,1.0,2,1
2012-10-24,2012,10,24,0.24,5.54,3.0,2,1
2012-10-25,2012,10,25,0.18,0.0,4.0,2,1
2012-10-26,2012,10,26,0.12,4.99,1.0,2,1
2012-10-27,2012,10,27,0.37,6.21,8.0,2,1
2012-10-28,2012,10,28,0.06,6.39,3.0,2,1
2012-10-29,2012,10,29,0.0,7.79,1.0,2,1
2012-10-30,2012,10,30,0.0,4.68,8.0,2,1
2012-10-31,2012,10,31,0.0,4.87,10.0,2,1
2012-11-01,2012,11,1,1.89,5.9,24.0,2,1
2012-11-02,2012,11,2,0.0,1.83,4.0,2,1
2012-11-03,2012,11,3,0.79,0.0,15.0,2,1
2012-11-04,2012,11,4,0.0,5.96,0.0,2,1
2012-11-05,2012,11,5,0.0,6.87,0.0,2,1
2012-11-06,2012,11,6,1.22,8.03,20.0,2,1
2012-11-07,2012,11,7,0.18,4.38,7.0,2,1
2012-11-08,2012,11,8,0.06,51.04,4.0,2,1
2012-11-09,2012,11,9,7.97,0.0,22.0,2,1
2012-11-10,2012,11,10,2.01,13.02,4.0,2,1
2012-11-11,2012,11,11,2.07,8.7,24.0,2,1
2012-11-12,2012,11,12,0.43,4.81,6.0,2,1
2012-11-13,2012,11,13,0.3,7.36,2.0,2,1
2012-11-14,2012,11,14,0.3,5.72,3.0,2,1
2012-11-15,2012,11,15,0.0,4.32,1.0,2,1
2012-11-16,2012,11,16,0.0,4.14,1.0,2,1
2012-11-17,2012,11,17,0.0,5.9,0.0,2,1
2012-11-18,2012,11,18,0.18,5.84,1.0,2,1
2012-11-19,2012,11,19,0.0,4.38,0.0,2,1
2012-11-20,2012,11,20,0.0,6.39,1.0,2,1
2012-11-21,2012,11,21,1.03,8.88,4.0,2,1
2012-11-22,2012,11,22,0.0,5.66,0.0,2,1
2012-11-23,2012,11,23,0.0,9.73,0.0,2,1
2012-11-24,2012,11,24,0.0,4.14,1.0,2,1
2012-11-25,2012,11,25,1.83,7.48,25.0,2,1
2012-11-26,2012,11,26,0.0,3.22,0.0,2,1
2012-11-27,2012,11,27,0.06,2.74,1.0,2,1
2012-11-28,2012,11,28,0.0,4.62,0.0,2,1
2012-11-29,2012,11,29,0.0,3.89,0.0,2,1
2012-11-30,2012,11,30,2.49,9.13,35.0,2,1
2012-12-01,2012,12,1,0.0,4.2,0.0,2,1
2012-12-02,2012,12,2,0.0,2.37,0.0,2,1
2012-12-03,2012,12,3,0.0,4.75,0.0,2,1
2012-12-04,2012,12,4,0.0,9.37,0.0,2,1
2012-12-05,2012,12,5,0.0,3.95,0.0,2,1
2012-12-06,2012,12,6,0.18,2.98,2.0,2,1
2012-12-07,2012,12,7,0.0,3.29,0.0,2,1
2012-12-08,2012,12,8,0.55,7.18,3.0,2,1
2012-12-09,2012,12,9,0.67,40.76,13.0,2,1
2012-12-10,2012,12,10,0.0,3.1,2.0,2,1
2012-12-11,2012,12,11,0.0,6.81,3.0,2,1
2012-12-12,2012,12,12,0.0,5.05,6.0,2,1
2012-12-13,2012,12,13,0.0,6.14,11.0,2,1
2012-12-14,2012,12,14,1.58,33.28,23.0,2,1
2012-12-15,2012,12,15,0.3,3.77,13.0,2,1
2012-12-16,2012,12,16,0.0,7.24,5.0,2,1
2012-12-17,2012,12,17,0.0,6.45,12.0,2,1
2012-12-18,2012,12,18,0.79,7.0,7.0,2,1
2012-12-19,2012,12,19,0.67,35.83,11.0,2,1
2012-12-20,2012,12,20,1.28,0.0,7.0,2,1
2012-12-21,2012,12,21,0.06,5.84,1.0,2,1
2012-12-22,2012,12,22,0.43,5.11,5.0,2,1
2012-12-23,2012,12,23,0.49,5.96,9.0,2,1
2012-12-24,2012,12,24,0.0,2.8,0.0,2,1
2012-12-25,2012,12,25,0.0,2.37,1.0,2,1
2012-12-26,2012,12,26,0.55,4.99,7.0,2,1
2012-12-27,2012,12,27,0.12,40.4,4.0,2,1
2012-12-28,2012,12,28,0.06,4.32,1.0,2,1
2012-12-29,2012,12,29,0.0,6.33,1.0,2,1
2012-12-30,2012,12,30,1.16,9.86,15.0,2,1
2012-12-31,2012,12,31,0.06,1.46,1.0,2,1
2013-01-01,2013,1,1,0.37,2.98,5.0,2,1
2013-01-02,2013,1,2,0.06,4.5,4.0,2,1
2013-01-03,2013,1,3,0.06,4.44,2.0,2,1
2013-01-04,2013,1,4,0.24,5.05,1.0,2,1
2013-01-05,2013,1,5,0.37,3.71,4.0,2,1
2013-01-06,2013,1,6,1.1,0.0,8.0,2,1
2013-01-07,2013,1,7,0.24,66.07,2.0,2,1
2013-01-08,2013,1,8,0.0,0.85,5.0,2,1
2013-01-09,2013,1,9,0.24,2.19,5.0,2,1
2013-01-10,2013,1,10,0.0,2.49,0.0,2,1
2013-01-11,2013,1,11,0.0,4.93,1.0,2,1
2013-01-12,2013,1,12,0.06,2.25,3.0,2,1
2013-01-13,2013,1,13,0.06,2.01,1.0,2,1
2013-01-14,2013,1,14,0.0,3.47,0.0,2,1
2013-01-15,2013,1,15,0.73,8.33,4.0,2,1
2013-01-16,2013,1,16,1.95,12.96,16.0,2,1
2013-01-17,2013,1,17,0.79,68.69,18.0,2,1
2013-01-18,2013,1,18,0.0,2.74,0.0,2,1
2013-01-19,2013,1,19,0.0,5.96,0.0,2,1
2013-01-20,2013,1,20,,57.25,3.0,0,1
2013-01-21,2013,1,21,0.0,5.17,5.0,2,1
2013-01-22,2013,1,22,0.24,6.08,3.0,2,1
2013-01-23,2013,1,23,0.0,4.99,0.0,2,1
2013-01-24,2013,1,24,0.18,16.37,4.0,2,1
2013-01-25,2013,1,25,0.0,4.08,0.0,2,1
2013-01-26,2013,1,26,0.18,67.23,6.0,2,1
2013-01-27,2013,1,27,0.0,3.59,0.0,2,1
2013-01-28,2013,1,28,0.0,4.81,0.0,2,1
2013-01-29,2013,1,29,0.18,8.09,2.0,2,1
2013-01-30,2013,1,30,0.0,3.29,0.0,2,1
2013-01-31,2013,1,31,0.0,7.24,1.0,2,1
2013-02-01,2013,2,1,0.24,4.14,3.0,2,1
2013-02-02,2013,2,2,0.18,58.16,17.0,2,1
2013-02-03,2013,2,3,3.1,0.0,10.0,2,1
2013-02-04,2013,2,4,0.0,2.25,0.0,2,1
2013-02-05,2013,2,5,0.0,1.83,1.0,2,1
2013-02-06,2013,2,6,0.49,47.21,11.0,2,1
2013-02-07,2013,2,7,0.37,6.51,7.0,2,1
2013-02-08,2013,2,8,0.0,5.35,1.0,2,1
2013-02-09,2013,2,9,0.0,5.66,0.0,2,1
2013-02-10,2013,2,10,0.85,18.74,14.0,2,1
2013-02-11,2013,2,11,1.16,47.94,12.0,2,1
2013-02-12,2013,2,12,0.0,3.59,0.0,2,1
2013-02-13,2013,2,13,0.0,7.36,0.0,2,1
2013-02-14,2013,2,14,0.06,6.45,1.0,2,1
2013-02-15,2013,2,15,0.12,4.38,2.0,2,1
2013-02-16,2013,2,16,8.82,0.0,6.0,2,1
2013-02-17,2013,2,17,0.06,2.19,2.0,2,1
2013-02-18,2013,2,18,0.0,8.46,0.0,2,1
2013-02-19,2013,2,19,0.0,3.41,0.0,2,1
2013-02-20,2013,2,20,0.0,6.14,0.0,2,1
2013-02-21,2013,2,21,0.0,3.71,0.0,2,1
2013-02-22,2013,2,22,0.0,7.67,0.0,2,1
2013-02-23,2013,2,23,0.0,4.32,0.0,2,1
2013-02-24,2013,2,24,,3.71,0.0,0,1
2013-02-25,2013,2,25,0.0,3.29,0.0,2,1
2013-02-26,2013,2,26,0.0,3.1,0.0,2,1
2013-02-27,2013,2,27,0.0,2.62,0.0,2,1
2013-02-28,2013,2,28,,0.0,3.0,0,1
2013-03-01,2013,3,1,0.67,5.17,5.0,2,1
2013-03-02,2013,3,2,0.55,5.17,5.0,2,1
2013-03-03,2013,3,3,0.0,8.58,0.0,2,1
2013-03-04,2013,3,4,0.12,10.34,4.0,2,1
2013-03-05,2013,3,5,0.0,6.94,0.0,2,1
2013-03-06,2013,3,6,0.0,5.54,0.0,2,1
2013-03-07,2013,3,7,0.0,5.05,0.0,2,1
2013-03-08,2013,3,8,0.43,6.45,3.0,2,1
2013-03-09,2013,3,9,0.0,2.92,1.0,2,1
2013-03-10,2013,3,10,0.0,5.29,0.0,2,1
2013-03-11,2013,3,11,0.0,2.25,1.0,2,1
2013-03-12,2013,3,12,0.0,4.26,0.0,2,1
2013-03-13,2013,3,13,0.0,3.35,0.0,2,1
2013-03-14,2013,3,14,0.0,3.22,0.0,2,1
2013-03-15,2013,3,15,0.0,6.39,0.0,2,1
2013-03-16,2013,3,16,0.0,3.71,0.0,2,1
2013-03-17,2013,3,17,0.0,56.34,1.0,2,1
2013-03-18,2013,3,18,0.43,12.35,4.0,2,1
2013-03-19,2013,3,19,0.12,13.87,3.0,2,1
2013-03-20,2013,3,20,0.06,6.02,1.0,2,1
2013-03-21,2013,3,21,0.0,16.55,0.0,2,1
2013-03-22,2013,3,22,0.0,1.83,0.0,2,1
2013-03-23,2013,3,23,0.06,4.26,2.0,2,1
2013-03-24,2013,3,24,0.06,3.35,1.0,2,1
2013-03-25,2013,3,25,0.06,25.79,2.0,2,1
2013-03-26,2013,3,26,0.0,3.59,0.0,2,1
2013-03-27,2013,3,27,0.0,3.65,0.0,2,1
2013-03-28,2013,3,28,0.0,3.83,0.0,2,1
2013-03-29,2013,3,29,0.0,3.71,0.0,2,1
2013-03-30,2013,3,30,,1.52,0.0,0,1
2013-03-31,2013,3,31,0.0,4.08,0.0,2,1
2013-04-01,2013,4,1,0.0,2.49,0.0,2,1
2013-04-02,2013,4,2,0.61,73.67,16.0,2,1
2013-04-03,2013,4,3,0.0,4.2,6.0,2,1
2013-04-04,2013,4,4,0.24,4.14,4.0,2,1
2013-04-05,2013,4,5,0.3,3.53,6.0,2,1
2013-04-06,2013,4,6,0.12,5.72,3.0,2,1
2013-04-07,2013,4,7,0.0,5.35,0.0,2,1
2013-04-08,2013,4,8,0.0,8.33,0.0,2,1
2013-04-09,2013,4,9,0.0,3.59,1.0,2,1
2013-04-10,2013,4,10,,62.97,1.0,0,1
2013-04-11,2013,4,11,0.0,4.5,0.0,2,1
2013-04-12,2013,4,12,0.0,3.41,0.0,2,1
2013-04-13,2013,4,13,0.0,4.99,1.0,2,1
2013-04-14,2013,4,14,0.0,4.02,0.0,2,1
2013-04-15,2013,4,15,0.12,7.18,3.0,2,1
2013-04-16,2013,4,16,0.24,4.02,4.0,2,1
2013-04-17,2013,4,17,0.06,8.52,1.0,2,1
2013-04-18,2013,4,18,6.21,0.0,2.0,2,1
2013-04-19,2013,4,19,0.0,3.1,0.0,2,1
2013-04-20,2013,4,20,0.0,1.7,0.0,2,1
2013-04-21,2013,4,21,0.0,2.43,0.0,2,1
2013-04-22,2013,4,22,0.12,1.95,2.0,2,1
2013-04-23,2013,4,23,0.0,2.43,0.0,2,1
2013-04-24,2013,4,24,0.18,2.98,3.0,2,1
2013-04-25,2013,4,25,0.06,4.5,2.0,2,1
2013-04-26,2013,4,26,0.0,7.6,3.0,2,1
2013-04-27,2013,4,27,0.0,4.62,1.0,2,1
2013-04-28,2013,4,28,2.31,18.86,9.0,2,1
2013-04-29,2013,4,29,0.12,3.29,2.0,2,1
2013-04-30,2013,4,30,0.0,3.65,0.0,2,1
2013-05-01,2013,5,1,0.06,4.5,1.0,2,1
2013-05-02,2013,5,2,0.18,2.92,5.0,2,1
2013-05-03,2013,5,3,0.12,2.62,3.0,2,1
2013-05-04,2013,5,4,0.3,5.78,9.0,2,1
2013-05-05,2013,5,5,1.52,0.0,22.0,2,1
2013-05-06,2013,5,6,0.0,3.47,0.0,2,1
2013-05-07,2013,5,7,0.12,2.31,2.0,2,1
2013-05-08,2013,5,8,1.7,8.64,14.0,2,1
2013-05-09,2013,5,9,2.98,0.0,34.0,2,1
2013-05-10,2013,5,10,0.0,2.92,1.0,2,1
2013-05-11,2013,5,11,0.18,3.41,4.0,2,1
2013-05-12,2013,5,12,0.24,0.0,3.0,2,1
2013-05-13,2013,5,13,0.0,1.46,1.0,2,1
2013-05-14,2013,5,14,,2.49,0.0,0,1
2013-05-15,2013,5,15,0.0,1.28,1.0,2,1
2013-05-16,2013,5,16,0.0,1.83,1.0,2,1
2013-05-17,2013,5,17,0.0,1.1,0.0,2,1
2013-05-18,2013,5,18,,2.13,1.0,0,1
2013-05-19,2013,5,19,,6.14,0.0,0,1
2013-05-20,2013,5,20,,1.1,0.0,0,1
2013-05-21,2013,5,21,,4.87,0.0,0,1
2013-05-22,2013,5,22,0.0,3.29,0.0,2,1
2013-05-23,2013,5,23,0.0,1.64,0.0,2,1
2013-05-24,2013,5,24,,1.7,0.0,0,1
2013-05-25,2013,5,25,,1.46,0.0,0,1
2013-05-26,2013,5,26,0.0,2.31,0.0,2,1
2013-05-27,2013,5,27,0.0,2.92,0.0,2,1
2013-05-28,2013,5,28,0.0,5.72,0.0,2,1
2013-05-29,2013,5,29,0.0,3.95,0.0,2,1
2013-05-30,2013,5,30,0.0,3.35,0.0,2,1
2013-05-31,2013,5,31,0.0,7.0,0.0,2,1
2013-06-01,2013,6,1,0.06,3.47,1.0,2,1
2013-06-02,2013,6,2,0.37,6.08,2.0,2,1
2013-06-03,2013,6,3,0.18,5.54,6.0,2,1
2013-06-04,2013,6,4,0.43,0.0,13.0,2,1
2013-06-05,2013,6,5,0.0,3.35,0.0,2,1
2013-06-06,2013,6,6,0.91,53.05,13.0,2,1
2013-06-07,2013,6,7,0.18,4.2,4.0,2,1
2013-06-08,2013,6,8,1.28,7.79,24.0,2,1
2013-06-09,2013,6,9,0.0,4.44,1.0,2,1
2013-06-10,2013,6,10,0.0,2.8,0.0,2,1
2013-06-11,2013,6,11,0.0,3.1,0.0,2,1
2013-06-12,2013,6,12,0.12,4.02,2.0,2,1
2013-06-13,2013,6,13,0.0,6.45,0.0,2,1
2013-06-14,2013,6,14,0.0,5.29,0.0,2,1
2013-06-15,2013,6,15,0.0,2.86,0.0,2,1
2013-06-16,2013,6,16,0.0,2.98,0.0,2,1
2013-06-17,2013,6,17,0.24,6.33,3.0,2,1
2013-06-18,2013,6,18,0.24,4.02,1.0,2,1
2013-06-19,2013,6,19,0.0,5.9,0.0,2,1
2013-06-20,2013,6,20,0.0,5.17,1.0,2,1
2013-06-21,2013,6,21,0.0,2.56,0.0,2,1
2013-06-22,2013,6,22,0.37,5.9,3.0,2,1
2013-06-23,2013,6,23,0.18,38.69,2.0,2,1
2013-06-24,2013,6,24,0.0,2.31,0.0,2,1
2013-06-25,2013,6,25,0.0,5.48,1.0,2,1
2013-06-26,2013,6,26,0.0,2.31,0.0,2,1
2013-06-27,2013,6,27,0.0,2.01,0.0,2,1
2013-06-28,2013,6,28,0.0,1.83,0.0,2,1
2013-06-29,2013,6,29,0.0,2.62,0.0,2,1
2013-06-30,2013,6,30,0.0,2.31,0.0,2,1
2013-07-01,2013,7,1,0.43,5.96,6.0,2,1
2013-07-02,2013,7,2,,6.94,32.0,0,1
2013-07-03,2013,7,3,0.24,2.25,17.0,2,1
2013-07-04,2013,7,4,0.0,5.48,11.0,2,1
2013-07-05,2013,7,5,0.0,3.89,13.0,2,1
2013-07-06,2013,7,6,0.18,6.51,3.0,2,1
2013-07-07,2013,7,7,0.0,4.62,0.0,2,1
