Date,Year,Month,Day,SWRad,StDev,Max,Q,S,data_quality,source_priority
2013-07-10,2013,7,10,189.72,256.62,1177.24,2,1,high,1
2013-07-11,2013,7,11,286.36,365.46,1059.49,2,1,high,1
2013-07-12,2013,7,12,208.48,296.49,1183.81,2,1,high,1
2013-07-13,2013,7,13,257.27,327.46,1084.82,2,1,high,1
2013-07-14,2013,7,14,235.69,329.8,1081.07,2,1,high,1
2013-07-15,2013,7,15,184.55,262.72,865.74,2,1,high,1
2013-07-16,2013,7,16,260.09,336.37,1046.82,2,1,high,1
2013-07-17,2013,7,17,208.01,280.07,896.23,2,1,high,1
2013-07-18,2013,7,18,217.39,290.86,972.23,2,1,high,1
2013-07-19,2013,7,19,253.99,327.93,996.63,2,1,high,1
2013-07-20,2013,7,20,276.97,358.42,1044.48,2,1,high,1
2013-07-21,2013,7,21,206.6,266.47,930.48,2,1,high,1
2013-07-22,2013,7,22,291.52,369.21,1010.23,2,1,high,1
2013-07-23,2013,7,23,276.97,370.62,1011.17,2,1,high,1
2013-07-24,2013,7,24,215.52,288.05,1097.96,2,1,high,1
2013-07-25,2013,7,25,284.95,373.43,1056.21,2,1,high,1
2013-07-26,2013,7,26,283.07,366.39,1053.39,2,1,high,1
2013-07-27,2013,7,27,218.33,284.76,972.7,2,1,high,1
2013-07-28,2013,7,28,232.41,309.16,1040.73,2,1,high,1
2013-07-29,2013,7,29,218.33,306.81,944.55,2,1,high,1
2013-07-30,2013,7,30,210.83,288.52,1015.86,2,1,high,1
2013-07-31,2013,7,31,236.16,341.06,1013.52,2,1,high,1
2013-08-01,2013,8,1,161.1,239.73,1218.53,2,1,high,1
2013-08-02,2013,8,2,212.7,289.93,936.11,2,1,high,1
2013-08-03,2013,8,3,145.15,199.85,747.99,2,1,high,1
2013-08-04,2013,8,4,87.91,132.77,575.81,2,1,high,1
2013-08-05,2013,8,5,51.79,78.35,318.26,2,1,high,1
2013-08-06,2013,8,6,100.11,150.59,739.54,2,1,high,1
2013-08-07,2013,8,7,213.64,306.81,1162.23,2,1,high,1
2013-08-08,2013,8,8,67.74,106.96,529.84,2,1,high,1
2013-08-09,2013,8,9,109.49,157.63,707.17,2,1,high,1
2013-08-10,2013,8,10,134.36,180.62,761.12,2,1,high,1
2013-08-11,2013,8,11,179.39,269.75,1058.08,2,1,high,1
2013-08-12,2013,8,12,269.94,354.67,1035.1,2,1,high,1
2013-08-13,2013,8,13,95.89,125.73,487.62,2,1,high,1
2013-08-14,2013,8,14,84.16,142.62,548.6,2,1,high,1
2013-08-15,2013,8,15,155.47,207.83,763.94,2,1,high,1
2013-08-16,2013,8,16,232.88,316.67,1092.8,2,1,high,1
2013-08-17,2013,8,17,297.62,380.0,1060.43,2,1,high,1
2013-08-18,2013,8,18,256.33,338.72,1046.82,2,1,high,1
2013-08-19,2013,8,19,304.18,387.51,1100.31,2,1,high,1
2013-08-20,2013,8,20,229.59,330.27,1282.8,2,1,high,1
2013-08-21,2013,8,21,284.95,372.49,1110.16,2,1,high,1
2013-08-22,2013,8,22,242.26,320.89,1135.49,2,1,high,1
2013-08-23,2013,8,23,233.34,315.26,1074.5,2,1,high,1
2013-08-24,2013,8,24,236.16,318.54,1120.48,2,1,high,1
2013-08-25,2013,8,25,287.3,378.12,1089.98,2,1,high,1
2013-08-26,2013,8,26,291.05,381.41,1058.08,2,1,high,1
2013-08-27,2013,8,27,277.91,381.41,1035.1,2,1,high,1
2013-08-28,2013,8,28,257.74,331.68,1181.94,2,1,high,1
2013-08-29,2013,8,29,256.8,330.74,1068.87,2,1,high,1
2013-08-30,2013,8,30,181.74,292.27,1345.66,2,1,high,1
2013-08-31,2013,8,31,275.57,376.72,1140.18,2,1,high,1
2013-09-01,2013,9,1,155.94,248.17,1256.53,2,1,high,1
2013-09-02,2013,9,2,90.73,163.26,608.65,2,1,high,1
2013-09-03,2013,9,3,147.96,224.72,1125.17,2,1,high,1
2013-09-04,2013,9,4,158.75,251.46,1203.52,2,1,high,1
2013-09-05,2013,9,5,225.84,310.57,983.96,2,1,high,1
2013-09-06,2013,9,6,201.44,273.04,1107.34,2,1,high,1
2013-09-07,2013,9,7,252.58,336.84,1189.44,2,1,high,1
2013-09-08,2013,9,8,289.64,380.47,1127.52,2,1,high,1
2013-09-09,2013,9,9,219.74,309.16,1121.42,2,1,high,1
2013-09-10,2013,9,10,63.05,95.7,438.83,2,1,high,1
2013-09-11,2013,9,11,99.64,166.07,1118.13,2,1,high,1
2013-09-12,2013,9,12,277.44,368.74,1229.32,2,1,high,1
2013-09-13,2013,9,13,307.0,394.54,1048.7,2,1,high,1
2013-09-14,2013,9,14,273.69,357.48,1065.12,2,1,high,1
2013-09-15,2013,9,15,251.17,345.75,1231.19,2,1,high,1
2013-09-16,2013,9,16,217.86,285.23,895.76,2,1,high,1
2013-09-17,2013,9,17,268.06,361.23,1166.45,2,1,high,1
2013-09-18,2013,9,18,287.76,371.55,1101.71,2,1,high,1
2013-09-19,2013,9,19,260.55,353.26,1143.94,2,1,high,1
2013-09-20,2013,9,20,262.9,356.54,1124.23,2,1,high,1
2013-09-21,2013,9,21,251.17,350.44,1047.76,2,1,high,1
2013-09-22,2013,9,22,234.28,302.59,1051.52,2,1,high,1
2013-09-23,2013,9,23,264.78,351.85,1069.81,2,1,high,1
2013-09-24,2013,9,24,243.67,310.1,950.65,2,1,high,1
2013-09-25,2013,9,25,252.11,343.41,1210.55,2,1,high,1
2013-09-26,2013,9,26,272.28,365.93,1080.13,2,1,high,1
2013-09-27,2013,9,27,263.37,357.48,1142.53,2,1,high,1
2013-09-28,2013,9,28,279.79,372.02,1128.45,2,1,high,1
2013-09-29,2013,9,29,289.17,380.94,1122.36,2,1,high,1
2013-09-30,2013,9,30,284.01,395.95,1136.43,2,1,high,1
2013-10-01,2013,10,1,246.95,342.94,1150.5,2,1,high,1
2013-10-02,2013,10,2,175.64,257.55,1232.13,2,1,high,1
2013-10-03,2013,10,3,83.69,116.81,438.36,2,1,high,1
2013-10-04,2013,10,4,284.95,380.47,1111.1,2,1,high,1
2013-10-05,2013,10,5,283.54,368.27,1130.33,2,1,high,1
2013-10-06,2013,10,6,276.51,372.96,1099.84,2,1,high,1
2013-10-07,2013,10,7,126.85,156.22,443.99,2,1,high,1
2013-10-08,2013,10,8,239.44,342.94,1232.6,2,1,high,1
2013-10-09,2013,10,9,290.11,375.31,1188.97,2,1,high,1
2013-10-10,2013,10,10,283.54,370.62,1044.95,2,1,high,1
2013-10-11,2013,10,11,281.2,372.49,1088.58,2,1,high,1
2013-10-12,2013,10,12,201.44,281.01,1134.08,2,1,high,1
2013-10-13,2013,10,13,279.79,379.53,1068.87,2,1,high,1
2013-10-14,2013,10,14,270.41,364.99,1160.82,2,1,high,1
2013-10-15,2013,10,15,276.51,370.62,1140.65,2,1,high,1
2013-10-16,2013,10,16,201.91,300.72,1146.28,2,1,high,1
2013-10-17,2013,10,17,24.11,32.37,132.95,2,1,high,1
2013-10-18,2013,10,18,105.74,157.63,703.89,2,1,high,1
2013-10-19,2013,10,19,67.27,88.2,320.13,2,1,high,1
2013-10-20,2013,10,20,38.18,48.79,205.2,2,1,high,1
2013-10-21,2013,10,21,134.36,168.89,664.95,2,1,high,1
2013-10-22,2013,10,22,182.68,257.09,1183.34,2,1,high,1
2013-10-23,2013,10,23,256.33,345.28,1325.02,2,1,high,1
2013-10-24,2013,10,24,268.06,363.58,1217.59,2,1,high,1
2013-10-25,2013,10,25,294.33,380.47,1095.15,2,1,high,1
2013-10-26,2013,10,26,292.46,376.72,1054.8,2,1,high,1
2013-10-27,2013,10,27,287.3,374.37,1044.48,2,1,high,1
2013-10-28,2013,10,28,278.38,368.27,1131.27,2,1,high,1
2013-10-29,2013,10,29,257.74,350.44,1191.79,2,1,high,1
2013-10-30,2013,10,30,140.93,240.2,1326.43,2,1,high,1
2013-10-31,2013,10,31,284.95,386.1,1139.24,2,1,high,1
2013-11-01,2013,11,1,234.28,329.8,1087.64,2,1,high,1
2013-11-02,2013,11,2,260.55,365.46,1212.9,2,1,high,1
2013-11-03,2013,11,3,245.54,319.01,1157.07,2,1,high,1
2013-11-04,2013,11,4,248.36,346.22,1102.65,2,1,high,1
2013-11-05,2013,11,5,273.22,361.23,1083.89,2,1,high,1
2013-11-06,2013,11,6,226.78,309.63,1083.89,2,1,high,1
2013-11-07,2013,11,7,272.28,377.18,1168.8,2,1,high,1
2013-11-08,2013,11,8,249.76,334.96,1105.0,2,1,high,1
2013-11-09,2013,11,9,139.05,217.68,890.13,2,1,high,1
2013-11-10,2013,11,10,194.88,271.16,1025.71,2,1,high,1
2013-11-11,2013,11,11,239.91,343.88,1183.34,2,1,high,1
2013-11-12,2013,11,12,208.48,306.81,1094.68,2,1,high,1
2013-11-13,2013,11,13,208.01,316.2,1215.24,2,1,high,1
2013-11-14,2013,11,14,65.39,115.41,537.34,2,1,high,1
2013-11-15,2013,11,15,160.63,234.1,894.82,2,1,high,1
2013-11-16,2013,11,16,171.89,242.07,1048.23,2,1,high,1
2013-11-17,2013,11,17,238.51,326.05,1120.48,2,1,high,1
2013-11-18,2013,11,18,278.38,356.07,1003.19,2,1,high,1
2013-11-19,2013,11,19,188.31,262.25,981.61,2,1,high,1
2013-11-20,2013,11,20,272.28,358.42,1143.47,2,1,high,1
2013-11-21,2013,11,21,283.07,361.7,1016.8,2,1,high,1
2013-11-22,2013,11,22,269.47,350.91,1000.85,2,1,high,1
2013-11-23,2013,11,23,204.26,299.78,1061.84,2,1,high,1
2013-11-24,2013,11,24,258.68,341.06,1094.68,2,1,high,1
2013-11-25,2013,11,25,254.93,347.63,1058.55,2,1,high,1
2013-11-26,2013,11,26,198.63,282.89,1279.52,2,1,high,1
2013-11-27,2013,11,27,254.46,346.69,1018.21,2,1,high,1
2013-11-28,2013,11,28,224.9,311.51,1021.02,2,1,high,1
2013-11-29,2013,11,29,108.55,167.95,901.39,2,1,high,1
2013-11-30,2013,11,30,229.12,335.9,1060.43,2,1,high,1
2013-12-01,2013,12,1,162.97,240.67,1012.11,2,1,high,1
2013-12-02,2013,12,2,109.02,161.85,735.32,2,1,high,1
2013-12-03,2013,12,3,132.48,180.62,649.94,2,1,high,1
2013-12-04,2013,12,4,226.78,314.79,969.42,2,1,high,1
2013-12-05,2013,12,5,164.38,250.52,1164.11,2,1,high,1
2013-12-06,2013,12,6,210.83,311.97,1018.68,2,1,high,1
2013-12-07,2013,12,7,125.91,213.46,846.03,2,1,high,1
2013-12-08,2013,12,8,187.37,278.67,1225.56,2,1,high,1
2013-12-09,2013,12,9,108.09,158.1,662.6,2,1,high,1
2013-12-10,2013,12,10,185.02,253.8,869.96,2,1,high,1
2013-12-11,2013,12,11,138.58,225.65,1036.97,2,1,high,1
2013-12-12,2013,12,12,194.41,283.36,998.03,2,1,high,1
2013-12-13,2013,12,13,240.38,313.85,930.48,2,1,high,1
2013-12-14,2013,12,14,215.52,314.32,1131.74,2,1,high,1
2013-12-15,2013,12,15,194.88,307.28,1101.71,2,1,high,1
2013-12-16,2013,12,16,189.25,277.26,1109.69,2,1,high,1
2013-12-17,2013,12,17,235.22,324.17,1025.24,2,1,high,1
2013-12-18,2013,12,18,253.99,350.91,991.0,2,1,high,1
2013-12-19,2013,12,19,254.46,345.28,955.81,2,1,high,1
2014-12-01,2014,12,1,255.09,358.98,1171.09,2,5,high,5
2014-12-02,2014,12,2,189.67,271.56,1012.93,2,5,high,5
2014-12-03,2014,12,3,83.79,110.44,392.89,2,5,high,5
2014-12-04,2014,12,4,289.17,388.26,1165.49,2,5,high,5
2014-12-05,2014,12,5,137.57,223.83,1318.05,2,5,high,5
2014-12-06,2014,12,6,236.4,329.65,1205.14,2,5,high,5
2014-12-07,2014,12,7,268.77,363.38,1087.57,2,5,high,5
2014-12-08,2014,12,8,219.54,329.66,1213.07,2,5,high,5
2014-12-09,2014,12,9,242.31,357.74,1058.18,2,5,high,5
2014-12-10,2014,12,10,203.41,309.51,1114.63,2,5,high,5
2014-12-11,2014,12,11,224.44,341.32,1135.16,2,5,high,5
2014-12-12,2014,12,12,71.64,113.08,581.84,2,5,high,5
2014-12-13,2014,12,13,196.09,273.01,1149.62,2,5,high,5
2014-12-14,2014,12,14,257.75,344.49,1171.55,2,5,high,5
2014-12-15,2014,12,15,221.86,300.94,1218.21,2,5,high,5
2014-12-16,2014,12,16,262.91,359.54,1131.43,2,5,high,5
2014-12-17,2014,12,17,173.42,262.63,1007.33,2,5,high,5
2014-12-18,2014,12,18,243.13,330.53,1043.72,2,5,high,5
2014-12-19,2014,12,19,248.28,332.84,1175.28,2,5,high,5
2014-12-20,2014,12,20,81.92,116.07,582.78,2,5,high,5
2014-12-21,2014,12,21,117.35,240.77,1205.61,2,5,high,5
2014-12-22,2014,12,22,143.65,219.53,1271.39,2,5,high,5
2014-12-23,2014,12,23,142.44,203.47,741.4,2,5,high,5
2014-12-24,2014,12,24,47.13,80.39,368.17,2,5,high,5
2014-12-25,2014,12,25,57.74,84.81,312.65,2,5,high,5
2014-12-26,2014,12,26,198.6,278.14,1124.9,2,5,high,5
2014-12-27,2014,12,27,177.06,236.82,912.62,2,5,high,5
2014-12-28,2014,12,28,217.48,294.46,1065.18,2,5,high,5
2014-12-29,2014,12,29,232.42,310.85,1041.39,2,5,high,5
2014-12-30,2014,12,30,271.13,359.54,1131.9,2,5,high,5
2014-12-31,2014,12,31,265.58,357.35,1115.1,2,5,high,5
2015-01-01,2015,1,1,237.16,333.78,1044.65,2,5,high,5
2015-01-02,2015,1,2,271.76,353.24,1010.13,2,5,high,5
2015-01-03,2015,1,3,186.66,243.05,815.11,2,5,high,5
2015-01-04,2015,1,4,167.44,310.83,1371.23,2,5,high,5
2015-01-05,2015,1,5,270.17,370.48,1053.52,2,5,high,5
2015-01-06,2015,1,6,217.23,318.76,1115.57,2,5,high,5
2015-01-07,2015,1,7,239.13,358.84,1205.14,2,5,high,5
2015-01-08,2015,1,8,268.76,365.96,1064.71,2,5,high,5
2015-01-09,2015,1,9,284.5,370.32,1110.44,2,5,high,5
2015-01-10,2015,1,10,225.24,311.99,1183.68,2,5,high,5
2015-01-11,2015,1,11,85.76,122.36,658.36,2,5,high,5
2015-01-12,2015,1,12,219.74,293.74,1191.15,2,5,high,5
2015-01-13,2015,1,13,238.88,333.23,1317.58,2,5,high,5
2015-01-14,2015,1,14,283.44,363.59,1033.46,2,5,high,5
2015-01-15,2015,1,15,260.42,345.78,1130.03,2,5,high,5
2015-01-16,2015,1,16,285.94,372.35,1047.92,2,5,high,5
2015-01-17,2015,1,17,276.39,364.21,1077.78,2,5,high,5
2015-01-18,2015,1,18,203.24,311.33,1076.84,2,5,high,5
2015-01-19,2015,1,19,298.21,380.19,1060.05,2,5,high,5
2015-01-20,2015,1,20,232.31,313.64,1090.37,2,5,high,5
2015-01-21,2015,1,21,211.04,318.99,1222.87,2,5,high,5
2015-01-22,2015,1,22,249.44,364.02,1091.77,2,5,high,5
2015-01-23,2015,1,23,50.44,73.43,273.92,2,5,high,5
2015-05-10,2015,5,10,278.09,354.69,1088.76,2,5,high,5
2015-05-11,2015,5,11,266.9,339.94,968.18,2,5,high,5
2015-05-12,2015,5,12,140.8,176.74,775.81,2,5,high,5
2015-05-13,2015,5,13,228.05,322.3,1097.67,2,5,high,5
2015-05-14,2015,5,14,87.61,119.83,479.29,2,5,high,5
2015-05-15,2015,5,15,272.98,349.54,1047.94,2,5,high,5
2015-05-16,2015,5,16,264.23,355.23,1060.14,2,5,high,5
2015-05-17,2015,5,17,275.92,365.26,1050.75,2,5,high,5
2015-05-18,2015,5,18,295.62,374.96,1150.69,2,5,high,5
2015-05-19,2015,5,19,296.57,382.71,1283.0,2,5,high,5
2015-05-20,2015,5,20,281.22,363.51,1079.84,2,5,high,5
2015-05-21,2015,5,21,255.46,349.1,1154.91,2,5,high,5
2015-05-22,2015,5,22,156.63,221.16,967.71,2,5,high,5
2015-05-23,2015,5,23,242.1,312.13,901.55,2,5,high,5
2015-05-24,2015,5,24,43.49,54.89,173.38,2,5,high,5
2015-05-25,2015,5,25,76.46,117.41,451.14,2,5,high,5
2015-05-26,2015,5,26,145.41,194.21,736.4,2,5,high,5
2015-05-27,2015,5,27,199.89,261.22,850.41,2,5,high,5
2015-05-28,2015,5,28,263.7,334.49,1086.88,2,5,high,5
2015-05-29,2015,5,29,225.01,318.64,1083.6,2,5,high,5
2015-05-30,2015,5,30,270.03,343.7,1019.79,2,5,high,5
2015-05-31,2015,5,31,299.05,365.84,1080.78,2,5,high,5
2015-06-01,2015,6,1,291.54,361.79,979.44,2,5,high,5
2015-06-02,2015,6,2,269.13,349.14,1126.29,2,5,high,5
2015-06-03,2015,6,3,291.4,359.8,953.63,2,5,high,5
2015-06-04,2015,6,4,276.93,349.93,1011.81,2,5,high,5
2015-06-05,2015,6,5,254.52,331.04,1006.18,2,5,high,5
2015-06-06,2015,6,6,260.35,329.46,937.68,2,5,high,5
2015-06-07,2015,6,7,130.47,225.5,1063.89,2,5,high,5
2015-06-08,2015,6,8,244.74,310.66,978.97,2,5,high,5
2015-06-09,2015,6,9,225.27,321.75,1146.0,2,5,high,5
2015-06-10,2015,6,10,190.81,291.83,968.18,2,5,high,5
2015-06-11,2015,6,11,103.93,170.81,1015.1,2,5,high,5
2015-06-12,2015,6,12,87.6,132.45,754.23,2,5,high,5
2015-06-13,2015,6,13,271.24,351.97,1181.66,2,5,high,5
2015-06-14,2015,6,14,192.53,294.47,1000.08,2,5,high,5
2015-06-15,2015,6,15,144.96,221.23,825.54,2,5,high,5
2015-06-16,2015,6,16,56.85,87.71,301.47,2,5,high,5
2015-06-17,2015,6,17,201.61,276.39,1081.72,2,5,high,5
2015-06-18,2015,6,18,240.97,331.19,986.94,2,5,high,5
2015-06-19,2015,6,19,254.34,336.05,1252.5,2,5,high,5
2015-06-20,2015,6,20,259.89,333.21,1009.93,2,5,high,5
2015-06-21,2015,6,21,226.68,309.79,999.61,2,5,high,5
2015-06-22,2015,6,22,272.05,348.3,979.44,2,5,high,5
2015-06-23,2015,6,23,259.21,337.93,989.29,2,5,high,5
2015-06-24,2015,6,24,250.58,334.97,1063.42,2,5,high,5
2015-06-25,2015,6,25,264.83,345.17,996.33,2,5,high,5
2015-06-26,2015,6,26,241.73,311.56,1019.32,2,5,high,5
2015-06-27,2015,6,27,255.09,327.21,987.88,2,5,high,5
2015-06-28,2015,6,28,236.12,304.65,1001.49,2,5,high,5
2015-06-29,2015,6,29,114.93,158.83,659.45,2,5,high,5
2015-06-30,2015,6,30,272.0,343.6,979.44,2,5,high,5
2015-07-01,2015,7,1,287.72,365.95,1025.42,2,5,high,5
2015-07-02,2015,7,2,275.04,361.63,1047.94,2,5,high,5
2015-07-03,2015,7,3,115.42,165.23,666.02,2,5,high,5
2015-07-04,2015,7,4,219.12,353.9,1260.95,2,5,high,5
2015-07-05,2015,7,5,57.89,91.91,440.81,2,5,high,5
2015-07-06,2015,7,6,27.97,40.43,219.83,2,5,high,5
2015-07-07,2015,7,7,215.96,308.66,1153.04,2,5,high,5
2015-07-08,2015,7,8,186.95,262.18,1113.62,2,5,high,5
2015-07-09,2015,7,9,210.35,328.55,1166.64,2,5,high,5
2015-07-10,2015,7,10,232.69,328.8,1104.71,2,5,high,5
2015-07-11,2015,7,11,297.85,368.66,1149.75,2,5,high,5
2015-07-12,2015,7,12,180.1,277.59,1127.7,2,5,high,5
2015-07-13,2015,7,13,233.44,318.51,994.45,2,5,high,5
2015-07-14,2015,7,14,216.44,303.63,1080.78,2,5,high,5
2015-07-15,2015,7,15,171.44,230.29,732.18,2,5,high,5
2015-07-16,2015,7,16,59.32,81.87,314.13,2,5,high,5
2015-07-17,2015,7,17,74.36,91.63,381.23,2,5,high,5
2015-07-18,2015,7,18,113.24,168.59,786.13,2,5,high,5
2015-07-19,2015,7,19,151.87,196.85,700.74,2,5,high,5
2015-07-20,2015,7,20,216.8,288.6,906.24,2,5,high,5
2015-07-21,2015,7,21,193.59,251.4,838.68,2,5,high,5
2015-07-22,2015,7,22,266.27,349.11,1026.36,2,5,high,5
2015-07-23,2015,7,23,270.3,346.87,1066.71,2,5,high,5
2015-07-24,2015,7,24,281.09,360.93,1056.85,2,5,high,5
2015-07-25,2015,7,25,272.63,351.57,1063.89,2,5,high,5
2015-07-26,2015,7,26,255.7,337.79,1010.87,2,5,high,5
2015-07-27,2015,7,27,213.66,260.68,831.64,2,5,high,5
2015-07-28,2015,7,28,209.74,303.18,1267.99,2,5,high,5
2015-07-29,2015,7,29,276.66,365.21,1204.18,2,5,high,5
2015-07-30,2015,7,30,190.11,279.53,1257.19,2,5,high,5
2015-07-31,2015,7,31,264.68,346.94,1105.65,2,5,high,5
2015-08-01,2015,8,1,235.96,327.01,1159.14,2,5,high,5
2015-08-02,2015,8,2,269.43,357.95,1002.43,2,5,high,5
2015-08-03,2015,8,3,189.38,273.05,1051.69,2,5,high,5
2015-08-04,2015,8,4,248.11,352.61,1119.72,2,5,high,5
2015-08-05,2015,8,5,262.9,340.04,1008.06,2,5,high,5
2015-08-06,2015,8,6,277.07,360.76,1084.07,2,5,high,5
2015-08-07,2015,8,7,176.05,238.77,1189.16,2,5,high,5
2015-08-08,2015,8,8,225.32,311.32,1061.08,2,5,high,5
2015-08-09,2015,8,9,220.44,331.46,1241.71,2,5,high,5
2015-08-10,2015,8,10,64.01,87.81,339.0,2,5,high,5
2015-08-11,2015,8,11,283.96,368.5,1241.24,2,5,high,5
2015-08-12,2015,8,12,264.46,358.95,1220.13,2,5,high,5
2015-08-13,2015,8,13,268.64,347.15,1193.85,2,5,high,5
2015-08-14,2015,8,14,186.55,307.3,1146.94,2,5,high,5
2015-08-15,2015,8,15,176.29,261.87,1295.2,2,5,high,5
2015-08-16,2015,8,16,101.7,165.71,722.32,2,5,high,5
2015-08-17,2015,8,17,254.32,339.38,1197.14,2,5,high,5
2015-08-18,2015,8,18,287.02,372.68,1128.64,2,5,high,5
2015-08-19,2015,8,19,285.48,359.3,1142.24,2,5,high,5
2015-08-20,2015,8,20,263.18,360.04,1083.6,2,5,high,5
2015-08-21,2015,8,21,227.66,310.95,1263.76,2,5,high,5
2015-08-22,2015,8,22,183.47,227.77,846.66,2,5,high,5
2015-08-23,2015,8,23,272.91,353.87,1094.39,2,5,high,5
2015-08-24,2015,8,24,277.86,369.66,1130.51,2,5,high,5
2015-08-25,2015,8,25,274.64,370.98,1174.15,2,5,high,5
2015-08-26,2015,8,26,245.98,340.23,1068.11,2,5,high,5
2015-08-27,2015,8,27,272.82,360.76,1180.25,2,5,high,5
2015-08-28,2015,8,28,115.61,205.49,884.66,2,5,high,5
2015-08-29,2015,8,29,203.45,284.94,1268.92,2,5,high,5
2015-08-30,2015,8,30,261.48,396.58,1189.16,2,5,high,5
2015-08-31,2015,8,31,225.03,309.76,1008.06,2,5,high,5
2015-09-01,2015,9,1,284.42,374.84,1163.36,2,5,high,5
2015-09-02,2015,9,2,297.44,377.83,1153.5,2,5,high,5
2015-09-03,2015,9,3,188.5,295.34,1334.14,2,5,high,5
2015-09-04,2015,9,4,279.8,388.85,1207.93,2,5,high,5
2015-09-05,2015,9,5,192.88,307.16,1127.7,2,5,high,5
2015-09-06,2015,9,6,289.35,385.34,1134.27,2,5,high,5
2015-09-07,2015,9,7,278.39,384.16,1117.85,2,5,high,5
2015-09-08,2015,9,8,280.92,373.58,1097.2,2,5,high,5
2015-09-09,2015,9,9,160.52,262.46,1294.73,2,5,high,5
2015-09-10,2015,9,10,222.67,326.48,1064.83,2,5,high,5
2015-09-11,2015,9,11,136.09,180.63,581.1,2,5,high,5
2015-09-12,2015,9,12,184.32,300.68,1382.47,2,5,high,5
2015-09-13,2015,9,13,88.93,137.88,498.99,2,5,high,5
2015-09-14,2015,9,14,257.09,344.6,1260.01,2,5,high,5
2015-09-15,2015,9,15,272.61,359.16,1137.55,2,5,high,5
2015-09-16,2015,9,16,243.45,358.98,1178.37,2,5,high,5
2015-09-17,2015,9,17,184.89,251.88,1181.66,2,5,high,5
2015-09-18,2015,9,18,276.55,365.31,1158.67,2,5,high,5
2015-09-19,2015,9,19,147.62,187.08,815.22,2,5,high,5
2015-09-20,2015,9,20,284.16,379.98,1110.81,2,5,high,5
2015-09-21,2015,9,21,298.07,380.97,1062.48,2,5,high,5
2015-09-22,2015,9,22,101.6,159.21,937.21,2,5,high,5
2015-09-23,2015,9,23,159.16,258.85,1095.33,2,5,high,5
2015-09-24,2015,9,24,215.97,331.91,1410.62,2,5,high,5
2015-09-25,2015,9,25,189.08,329.03,1250.16,2,5,high,5
2015-09-26,2015,9,26,192.87,279.5,1171.8,2,5,high,5
2015-09-27,2015,9,27,189.55,277.59,1009.47,2,5,high,5
2015-09-28,2015,9,28,135.27,181.59,610.19,2,5,high,5
2015-09-29,2015,9,29,231.38,332.59,1283.94,2,5,high,5
2015-09-30,2015,9,30,172.1,245.99,1026.82,2,5,high,5
2015-10-01,2015,10,1,300.4,392.56,1090.16,2,5,high,5
2015-10-02,2015,10,2,315.18,405.91,1063.89,2,5,high,5
2015-10-03,2015,10,3,292.88,385.27,1111.28,2,5,high,5
2015-10-04,2015,10,4,265.72,356.84,1221.54,2,5,high,5
2015-10-05,2015,10,5,193.35,297.23,1149.75,2,5,high,5
2015-10-06,2015,10,6,212.15,309.78,1167.11,2,5,high,5
2015-10-07,2015,10,7,268.24,376.56,1181.66,2,5,high,5
2015-10-08,2015,10,8,258.82,387.03,1159.6,2,5,high,5
2015-10-09,2015,10,9,275.69,375.85,1143.65,2,5,high,5
2015-10-10,2015,10,10,303.7,390.23,1163.36,2,5,high,5
2015-10-11,2015,10,11,299.46,383.96,1123.48,2,5,high,5
2015-10-12,2015,10,12,283.84,368.62,1100.96,2,5,high,5
2015-10-13,2015,10,13,287.47,376.48,1142.24,2,5,high,5
2015-10-14,2015,10,14,80.08,103.97,399.06,2,5,high,5
2015-10-15,2015,10,15,69.26,114.57,415.48,2,5,high,5
2015-10-16,2015,10,16,288.65,388.2,1210.75,2,5,high,5
2015-10-17,2015,10,17,275.62,374.86,1107.99,2,5,high,5
2015-10-18,2015,10,18,240.22,361.99,1132.39,2,5,high,5
2015-10-19,2015,10,19,277.08,369.07,1171.33,2,5,high,5
2015-10-20,2015,10,20,96.73,156.17,856.98,2,5,high,5
2015-10-21,2015,10,21,257.8,361.63,1272.68,2,5,high,5
2015-10-22,2015,10,22,240.64,360.09,1020.26,2,5,high,5
2015-10-23,2015,10,23,30.08,42.06,218.89,2,5,high,5
2015-10-24,2015,10,24,248.66,337.49,1190.57,2,5,high,5
2015-10-25,2015,10,25,215.99,331.59,1213.56,2,5,high,5
2015-10-26,2015,10,26,227.19,314.43,1285.35,2,5,high,5
2015-10-27,2015,10,27,245.42,357.6,1212.62,2,5,high,5
2015-10-28,2015,10,28,270.33,372.28,1165.23,2,5,high,5
2015-10-29,2015,10,29,175.11,266.73,1149.75,2,5,high,5
2015-10-30,2015,10,30,205.35,291.67,982.25,2,5,high,5
2015-10-31,2015,10,31,259.64,338.44,923.14,2,5,high,5
2015-11-01,2015,11,1,227.7,301.65,886.07,2,5,high,5
2015-11-02,2015,11,2,208.1,294.09,1047.47,2,5,high,5
2015-11-03,2015,11,3,280.54,361.16,1062.48,2,5,high,5
2015-11-04,2015,11,4,157.91,298.8,1258.13,2,5,high,5
2015-11-05,2015,11,5,164.49,230.28,882.79,2,5,high,5
2015-11-06,2015,11,6,94.73,162.67,695.58,2,5,high,5
2015-11-07,2015,11,7,105.88,172.84,818.51,2,5,high,5
2015-11-08,2015,11,8,261.48,332.7,1106.12,2,5,high,5
2015-11-09,2015,11,9,215.3,296.1,1298.48,2,5,high,5
2015-11-10,2015,11,10,133.89,202.54,939.09,2,5,high,5
