id_periode,id_petani,bulan_tanam,luas_tanam_m2,bulan_panen,luas_panen_m2,produksi_dalam_gunca,gunca_kg,pengeluaran_rp,harga_jual_perkg,hasil_panen_dijual,status_pengelolaan,jml_tanam_padi_1th,jenis_lahan,air_multi_tanam,pemupukan,jenis_pupuk,pengendalian_hama,jenis_hama,penyakit_padi,pestisida,pengendalian_gulma,cara_pengendalian_gulma
PRD001,PTN001,nov - jan,3000,Januari,3000,5,900,5.000.000,8.000,Tidak,Milik sendiri,2,Sawah irigasi,Tidak Mencukupi,Ada pemupukan,"NPK, Pupuk urea",Ada,"Wereng, walang sangit",Busuk batang,Ada,Ada,Mencabut rumput
PRD002,PTN001,mei - juli,3000,September,3000,5,900,5.000.000,8.000,Tidak,Milik sendiri,2,Sawah irigasi,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Wereng, walang sangit",Busuk batang,Ada,Ada,Mencabut rumput
PRD003,PTN002,nov - jan,5000,Januari,5000,8,1440,3.000.000,8.000,Tidak,Bagi hasil,2,Sawah irigasi,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"walang sangit, Wereng, Tikus",Busuk batang,Ada,Ada,Mencabut rumput
PRD004,PTN002,mei - juli,5000,September,5000,8,1440,3.000.000,8.000,Tidak,Bagi hasil,2,Sawah irigasi,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"walang sangit, Wereng",Busuk batang,Ada,Ada,Mencabut rumput
PRD005,PTN003,nov - jan,5000,November,5000,14,2520,2.000.000,6.500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Siput Murbai/Keong, Wereng",Busuk batang,Ada,Ada,Mencabut rumput
PRD006,PTN003,feb - apr,5000,Maret,5000,14,2520,2.000.000,6.500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,Siput Murbai/Keong,Busuk batang,Ada,Ada,Mencabut rumput
PRD007,PTN004,nov - jan,3000,Januari,3000,2,360,2.000.000,7.000,Tidak,Bagi hasil,2,Sawah irigasi,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"walang sangit, Belalang, Siput Murbai/Keong",Busuk batang,Ada,Ada,Mencabut rumput
PRD008,PTN004,mei - juli,3000,September,3000,2,360,2.000.000,7.000,Tidak,Bagi hasil,2,Sawah irigasi,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"walang sangit, Belalang, Siput Murbai/Keong",Busuk batang,Ada,Ada,Mencabut rumput
PRD009,PTN005,nov - jan,2000,Maret,2000,6,1080,1.000.000,6.500,Tidak,Bagi hasil,2,Sawah irigasi,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk Kandang",Ada,"walang sangit, Siput Murbai/Keong, Tikus",Busuk batang,Ada,Ada,Mencabut rumput
PRD010,PTN005,mei - juli,2000,September,2000,6,1080,1.000.000,6.500,Tidak,Bagi hasil,2,Sawah irigasi,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk Kandang",Ada,"walang sangit, Siput Murbai/Keong",Busuk batang,Ada,Ada,Mencabut rumput
PRD011,PTN006,nov - jan,3000,Maret,3000,2,360,2.000.000,6.500,Tidak,Milik sendiri,2,Sawah irigasi,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36, Pupuk kompos",Ada,"Wereng, walang sangit, Belalang, Siput Murbai/Keong","Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD012,PTN006,mei - juli,3000,September,3000,2,360,2.000.000,6.500,Tidak,Milik sendiri,2,Sawah irigasi,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36, Pupuk kompos",Ada,"Wereng, walang sangit, Belalang, Siput Murbai/Keong","Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD013,PTN007,nov - jan,3000,April,3000,3.5,630,2.500.000,8.500,Tidak,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Tulo/burung pipit, walang sangit, Siput Murbai/Keong",Busuk batang,Ada,Ada,Mencabut rumput
PRD014,PTN007,mei - juli,3000,September,3000,3.5,630,2.500.000,8.000,Tidak,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Tulo/burung pipit, walang sangit, Siput Murbai/Keong",Busuk batang,Ada,Ada,Mencabut rumput
PRD015,PTN008,nov - jan,4000,Maret,4000,9,1620,2.000.000,7.000,Ya sebagian,Bagi hasil,2,Sawah irigasi,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Wereng, Siput Murbai/Keong",Busuk batang,Ada,Ada,Mencabut rumput
PRD016,PTN008,mei - juli,4000,September,4000,9,1620,2.000.000,7.000,Ya sebagian,Bagi hasil,2,Sawah irigasi,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Wereng, Siput Murbai/Keong",Busuk batang,Ada,Ada,Mencabut rumput
PRD017,PTN009,nov - jan,2000,Maret,2000,3,540,2.000.000,7.000,Tidak,Bagi hasil,2,Sawah irigasi,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Wereng, walang sangit, Siput Murbai/Keong","Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD018,PTN009,mei - juli,2000,September,2000,3,540,2.000.000,7.000,Tidak,Bagi hasil,2,Sawah irigasi,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Wereng, walang sangit, Siput Murbai/Keong","Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD019,PTN010,nov - jan,4000,Maret,4000,9,1620,2.500.000,7.000,Ya sebagian,Milik sendiri,2,"Kombinasi irigasi dan tadah hujan, Sawah irigasi",Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Wereng, walang sangit, Belalang, Siput Murbai/Keong","Bercak daun, Busuk batang, Blas",Ada,Ada,Mencabut rumput
PRD020,PTN010,mei - juli,4000,September,4000,9,1620,2.500.000,7.000,Ya sebagian,Milik sendiri,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Wereng, walang sangit, Belalang, Siput Murbai/Keong","Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD021,PTN011,nov - jan,1000,Januari,1000,4,720,1.000.000,5.000,Tidak,Bagi hasil,2,Sawah irigasi,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,Tikus,Bercak daun,Ada,Ada,Mencabut rumput
PRD022,PTN011,mei - juli,1000,September,1000,4,720,1.000.000,5.000,Tidak,Bagi hasil,2,Sawah irigasi,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,Tikus,Bercak daun,Ada,Ada,Mencabut rumput
PRD023,PTN012,nov - jan,3000,Januari,3000,8,1440,3.000.000,6.500,Ya sebagian,Milik sendiri,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36, KCL",Ada,"Tikus, Wereng, Tulo/burung pipit, walang sangit, Hama putih, Belalang, Siput Murbai/Keong","Hawar daun, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD024,PTN012,mei - juli,3000,September,3000,8,1440,3.000.000,7.000,Ya sebagian,Milik sendiri,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36, KCL",Ada,"Tikus, Wereng, Tulo/burung pipit, walang sangit, Hama putih , Belalang, Siput Murbai/Keong","Hawar daun, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD025,PTN013,nov - jan,3000,Maret,3000,6,1080,2.500.000,7.000,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36, KCL, Pupuk Kandang",Ada,"Tikus, Wereng, Tulo/burung pipit, walang sangit, Belalang, Siput Murbai/Keong","Hawar daun, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD026,PTN013,mei - juli,3000,September,3000,6,1080,2.000.000,8.000,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36, KCL, Pupuk Kandang",Ada,"Tikus, Wereng, Tulo/burung pipit, walang sangit, Belalang, Siput Murbai/Keong","Hawar daun, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD027,PTN016,mei - juli,2500,September,2500,7,1260,2.000.000,6.500,Ya seluruhnya,Bagi hasil,2,Sawah irigasi,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Wereng, Tulo/burung pipit, penggerek batang padi, walang sangit, Hama putih , Belalang, Kepnding, Siput Murbai/Keong","Blas, Hawar daun, Tungro, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD028,PTN016,agt - okt,2500,Desember,2500,7,1260,2.000.000,6.500,Ya seluruhnya,Bagi hasil,2,Sawah irigasi,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Wereng, Tulo/burung pipit, penggerek batang padi, walang sangit, Hama putih , Belalang, Kepnding, Siput Murbai/Keong","Blas, Hawar daun, Tungro, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD029,PTN017,mei - juli,350,September,350,1,180,300.000,6.500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36, Pupuk kompos",Ada,"Tikus, Wereng, Tulo/burung pipit, penggerek batang padi, walang sangit, Hama putih, Belalang, Siput Murbai/Keong","Blas, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD030,PTN017,agt - okt,350,November,350,1,180,300.000,6.500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36, Pupuk kompos",Ada,"Tikus, Wereng, Tulo/burung pipit, penggerek batang padi, walang sangit, Hama putih, Belalang, Siput Murbai/Keong","Blas, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD031,PTN018,nov - jan,500,Maret,500,3,540,1.000.000,6.500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Wereng, Tulo/burung pipit, penggerek batang padi, walang sangit, Hama putih, Belalang","Blas, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD032,PTN018,mei - juli,500,September,500,4,720,1.000.000,6.500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Wereng, Tulo/burung pipit, penggerek batang padi, walang sangit, Hama putih, Belalang","Blas, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD033,PTN019,nov - jan,2000,Maret,2000,10,1800,2.500.000,6.500,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36, KCL",Ada,"Tikus, Wereng, Tulo/burung pipit, walang sangit, Hama putih, Belalang, Siput Murbai/Keong","Blas, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD034,PTN019,mei - juli,2000,September,2000,10,1800,2.500.000,7.000,Ya sebagian,Bagi hasil,2,Kombinasi irigasi dan tadah hujan,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36, KCL",Ada,"Tikus, Wereng, Tulo/burung pipit, walang sangit, Hama putih, Belalang, Siput Murbai/Keong","Blas, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD035,PTN020,nov - jan,1000,Maret,1000,3,540,2.500.000,6.500,Ya sebagian,Bagi hasil,2,Tegalan/ladang,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Wereng, walang sangit, Tulo/burung pipit, Belalang, Hama putih, Siput Murbai/Keong","Blas, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD036,PTN020,mei - juli,1000,September,1000,3,540,2.500.000,6.500,Ya sebagian,Bagi hasil,2,Tegalan/ladang,Tidak Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Wereng, walang sangit, Tulo/burung pipit, Belalang, Hama putih, Siput Murbai/Keong","Blas, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD037,PTN021,feb - apr,5000,April,5000,11,2000,5.000.000,6.500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Hama putih, Tikus, Siput Murbai/Keong","Blas, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD038,PTN021,mei - juli,5000,November,5000,11,2000,5.000.000,6.500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Hama putih, Siput Murbai/Keong",TIDAK ADA,Ada,Ada,Penyemprotan
PRD039,PTN022,nov - jan,1500,April,1500,6,1080,2.000.000,6.500,Ya sebagian,Milik sendiri,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Siput Murbai/Keong",TIDAK ADA,Ada,Tidak,Tidak Ada
PRD040,PTN022,mei - juli,1500,Oktober,1500,6,1080,2.000.000,6.500,Ya sebagian,Milik sendiri,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Siput Murbai/Keong, Tikus",TIDAK ADA,Ada,Tidak,Tidak Ada
PRD041,PTN023,nov - jan,1500,Februari,1500,2,300,1.500.000,6.500,Tidak,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Siput Murbai/Keong",Blas,Ada,Ada,Mencabut rumput/menyemprot rumput
PRD042,PTN024,nov - jan,1300,Maret,1300,5,880,2.000.000,6.500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Wereng, Tulo/burung pipit, walang sangit, Siput Murbai/Keong","Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD043,PTN024,mei - juli,1300,Oktober,1300,5,880,2.000.000,6.500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, NPK, Pupuk SP-36",Ada,"Tikus, Wereng, Tulo/burung pipit, walang sangit, Siput Murbai/Keong","Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD044,PTN023,mei - juli,1500,Oktober,1500,2,300,1.500.000,6.500,Tidak,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Siput Murbai/Keong",Blas,Ada,Ada,Mencabut rumput/menyemprot rumput
PRD045,PTN025,nov - jan,1000,April,1000,3,540,500.000,6.500,Tidak,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Siput Murbai/Keong",Bercak daun,Ada,Ada,Mencabut rumput
PRD046,PTN025,mei - juli,1000,Oktober,1000,3,540,500.000,6.500,Tidak,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Siput Murbai/Keong",Bercak daun,Ada,Ada,Mencabut rumput
PRD047,PTN026,nov - jan,2200,April,2200,6,1080,1.500.000,6.500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Siput Murbai/Keong","Blas, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD048,PTN026,mei - juli,2200,Oktober,2200,6,1080,1.500.000,6.500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Siput Murbai/Keong","Blas, Bercak daun, Busuk batang",Ada,Ada,Mencabut rumput
PRD049,PTN027,nov - jan,2300,April,2300,8,1440,2.000.000,6.500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Siput Murbai/Keong",Hawar daun,Ada,Tidak,Tidak Ada
PRD050,PTN027,mei - juli,2300,Oktober,2300,7,1260,2.000.000,6.500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Siput Murbai/Keong",Hawar daun,Ada,Tidak,Tidak Ada
PRD051,PTN028,nov - jan,2000,April,2000,4,720,800.000,6.500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Hama putih , Siput Murbai/Keong","Blas, Bercak daun",Ada,Ada,Mencabut rumput
PRD052,PTN028,mei - juli,2000,Oktober,2000,4,720,800.000,6.500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Hama putih , Siput Murbai/Keong","Blas, Bercak daun",Ada,Ada,Mencabut rumput
PRD053,PTN029,nov - jan,6000,Maret,6000,17,3000,8.000.000,6.500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Siput Murbai/Keong","Bercak daun, Blas",Ada,Ada,Mencabut rumput
PRD054,PTN029,mei - juli,6000,Oktober,6000,17,3000,8.000.000,6.500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Siput Murbai/Keong","Bercak daun, Blas",Ada,Ada,Mencabut rumput
PRD055,PTN030,nov - jan,1000,Maret,1000,2,360,800.000,6.500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Hama putih , Siput Murbai/Keong","Blas, Bercak daun",Ada,Ada,Mencabut rumput
PRD056,PTN030,mei - juli,1000,Oktober,1000,2,360,800.000,6.500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Hama putih , Siput Murbai/Keong","Blas, Bercak daun",Ada,Ada,Mencabut rumput
PRD057,PTN031,nov - jan,4000,Maret,4000,9,1620,3.000.000,6.500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Siput Murbai/Keong",TIDAK ADA,Ada,Ada,Mencabut rumput/menyemprot rumput
PRD058,PTN031,mei - juli,4000,Oktober,4000,9,1620,3.000.000,6.500,Ya sebagian,Bagi hasil,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Siput Murbai/Keong",TIDAK ADA,Ada,Ada,Mencabut rumput/menyemprot rumput
PRD059,PTN032,nov - jan,800,Maret,800,2,360,1.000.000,6.500,Ya sebagian,Milik sendiri,2,Sawah irigasi,Mencukupi,Ada pemupukan,"Pupuk urea, NPK",Ada,"Tikus, Hama putih, Siput Murbai/Keong","Blas, Bercak daun",Ada,Ada,Mencabut rumput
