Date,Prec
2016-06-13,0.29
2016-06-14,1.11
2016-06-15,0.01
2016-06-16,0.0
2016-06-17,0.1215799416811259
2016-06-18,0.06971042201262788
2016-06-19,0.1
2016-06-20,0.34
2016-06-21,0.77
2016-06-22,0.26
2016-06-23,1.0
2016-06-24,0.41
2016-06-25,1.12
2016-06-26,0.0
2016-06-27,0.0
2016-06-28,0.0
2016-06-29,0.0
2016-06-30,0.0
2016-07-01,0.0
2016-07-02,0.0
2016-07-03,0.0
2016-07-04,0.0
2016-07-15,0.13
2016-07-16,0.57
2016-07-17,0.16849820618113817
2016-07-18,0.02769359924822052
2016-07-19,1.26
2016-07-20,
2016-07-21,0.6
2016-07-22,0.32
2016-07-23,1.22
2016-07-24,0.03
2016-07-25,0.01
2016-07-26,0.7
2016-07-27,0.28
2016-07-28,0.09574628248875307
2016-07-29,0.021869051245619452
2016-07-30,0.05360552605947055
2016-07-31,0.07193642705194811
2016-08-01,0.13651870916535533
2016-08-02,0.0657927634027259
2016-08-03,0.017900647875821997
2016-08-04,0.04146412632052221
2016-08-05,0.06394556088617706
2016-08-06,0.1073485261274632
2016-08-07,0.09011956207169217
2016-08-08,0.2097886213945839
2016-08-09,0.0
2016-08-10,0.12916714098520785
2016-08-11,0.14425942556304935
2016-08-12,0.046468281002284784
2016-08-13,0.01745970513065066
2016-08-14,0.03977315398439302
2016-08-15,0.03653871216427116
2016-08-16,0.07554073839459272
2016-08-17,0.034507643917328544
2016-08-18,0.05935286332785385
2016-08-19,0.05091747514576014
2016-08-20,0.055741177736186545
2016-08-21,0.0706853304709859
2016-08-22,0.4096656230608485
2016-08-23,0.522239033493757
2016-08-24,0.1
2016-08-25,0.01
2016-08-26,
2016-08-27,0.2
2016-08-28,0.49
2016-08-29,0.0
2016-08-30,0.81
2016-08-31,0.5
2016-09-01,0.1547383552241664
2016-09-02,0.03
2016-09-03,0.53
2016-09-04,0.0
2016-09-05,0.029879325572288354
2016-09-06,0.348844254944402
2016-09-07,0.0
2016-09-08,0.0
2016-09-09,0.0
2016-09-10,0.02
2016-09-11,0.0
2016-09-12,0.0
2016-09-13,0.0
2016-09-14,0.0
2016-09-15,0.05
2016-09-16,0.10201181455407683
2016-09-17,0.0
2016-09-18,0.73
2016-09-19,0.0
2016-09-20,0.11723990680381723
2016-09-21,0.10694339452851909
2016-09-22,0.08480902087567915
2016-09-23,0.04883302017277467
2016-09-24,0.0
2016-09-25,0.05235423558943422
2016-09-26,0.010498289215237998
2016-09-27,0.011202494643770504
2016-09-28,0.012119598420613971
2016-09-29,0.011455045073543777
2016-09-30,0.08758139750456935
2016-10-01,0.027754634898241558
2016-10-02,0.027484160768410915
2016-10-03,0.015222950914958287
2016-10-04,0.02107356074423903
2016-10-05,0.07122146413192501
2016-10-06,0.051942257178538315
2016-10-07,0.022022708055061218
2016-10-08,0.015922633540497406
2016-10-09,0.01
2016-10-10,0.01560466699249432
2016-10-11,0.03081328355256139
2016-10-12,0.04726342427624621
2016-10-13,0.0
2016-10-14,0.16
2016-10-15,0.04
2016-10-16,0.96
2016-10-17,0.16
2016-10-18,0.29
2017-01-14,0.0
2017-01-15,0.0
2017-01-16,0.0
2017-01-17,0.0
2017-01-18,0.0
2017-01-19,0.0
2017-01-20,0.5
2017-01-21,0.3
2017-01-22,1.0
2017-01-23,0.0
2017-01-24,0.0
2017-01-25,0.5
2017-01-26,0.0
2017-01-27,0.9
2017-01-28,0.4
2017-01-29,0.0
2017-01-30,0.0
2017-01-31,0.0
2017-02-01,0.0
2017-02-02,0.1
2017-02-03,0.0
2017-02-04,0.0
2017-02-05,0.0
2017-02-06,0.0
2017-02-07,0.0
2017-02-08,0.0
2017-02-09,0.0
2017-02-10,0.0
2017-02-11,0.0
2017-02-12,0.0
2017-02-13,0.2
2017-02-14,0.0
2017-02-15,0.0
2017-02-16,0.0
2017-02-17,0.0
2017-02-18,0.0
2017-02-19,0.0
2017-02-20,0.0
2017-02-21,0.0
2017-02-22,0.0
2017-02-23,0.6
2017-02-24,0.0
2017-02-25,0.6
2017-02-26,0.2
2017-02-27,0.0
2017-02-28,0.0
2017-03-01,0.5
2017-03-02,0.1
2017-03-03,0.0
2017-03-04,0.0
2017-03-05,0.0
2017-03-06,0.0
2017-03-07,0.0
2017-03-08,0.0
2017-03-09,0.0
2017-03-10,0.0
2017-03-11,0.0
2017-03-12,0.0
2017-03-13,0.0
2017-03-14,0.0
2017-03-15,0.0
2017-03-16,0.0
2017-03-17,0.0
2017-03-18,0.0
2017-03-19,0.0
2017-03-20,0.0
2017-03-21,0.0
2017-03-22,0.0
2018-11-18,0.5
2018-11-19,0.0
2018-11-20,0.0
2018-11-21,0.0
2018-11-22,0.0
2018-11-23,0.0
2018-11-24,0.0
2018-11-25,0.3
2018-11-26,0.0
2018-11-27,0.0
2018-11-28,0.0
2018-11-29,0.0
2018-11-30,0.1
2018-12-01,0.1
2018-12-02,0.0
2018-12-03,0.0
2018-12-04,0.0
2018-12-05,0.9
2018-12-06,0.8
2018-12-07,0.2
2018-12-08,0.0
2018-12-09,0.0
2018-12-10,0.4
2018-12-11,0.2
2018-12-12,1.5
2018-12-13,0.6
2018-12-14,0.7
2018-12-15,0.4
2018-12-16,0.4
2018-12-17,0.0
2018-12-18,0.0
2018-12-19,0.6
2018-12-20,1.5
2018-12-21,0.0
2018-12-22,0.6
2018-12-23,0.0
2018-12-24,0.0
2018-12-25,0.0
2018-12-26,0.8
2018-12-27,0.0
2018-12-28,0.0
2018-12-29,0.0
2018-12-30,0.0
2018-12-31,0.0
2019-01-01,0.0
2019-01-02,0.1
2019-01-03,0.2
2019-01-04,0.0
2019-01-05,0.0
2019-01-06,0.1
2019-01-07,0.2
2019-01-08,0.0
2019-01-09,0.0
2019-01-10,0.0
2019-01-11,0.0
2019-01-12,0.2
2019-01-13,0.0
2019-01-14,0.0
2019-01-15,0.2
2019-01-16,0.0
2019-01-17,0.0
2019-01-18,0.0
2019-01-19,0.0
2019-01-20,0.7
2019-01-21,0.1
2019-01-22,
2019-01-23,0.2
2019-01-24,0.0
2019-01-25,0.0
2019-01-26,0.0
2019-01-27,0.0
2019-01-28,0.0
2019-01-29,0.0
2019-01-30,0.0
2019-01-31,0.0
2019-02-01,0.0
2019-02-02,1.3
2019-02-03,0.0
2019-02-04,1.1
2019-02-05,0.0
2019-02-06,0.0
2019-02-07,0.0
2019-02-08,0.0
2019-02-09,0.0
2019-02-10,0.0
2019-02-11,0.0
2019-02-12,0.0
2019-02-13,0.0
2019-02-14,0.0
2019-02-15,0.0
2019-02-16,0.0
2019-02-17,0.0
2019-02-18,0.0
2019-02-19,0.0
2019-02-20,0.0
2019-02-21,0.0
2019-02-22,0.0
2019-02-23,0.0
2019-02-24,0.0
2019-02-25,0.0
2019-02-26,0.0
2019-02-27,0.0
2019-02-28,0.1
2019-03-01,0.0
2019-03-02,0.0
2019-03-03,0.0
2019-03-04,0.0
2019-03-05,0.0
2019-03-06,0.0
2019-03-07,0.0
2019-03-08,0.0
2019-03-09,0.0
2019-03-10,0.0
2019-03-11,0.0
2019-03-12,0.0
2019-03-13,0.0
2019-03-14,0.0
2019-03-15,0.0
2019-03-16,0.0
2019-03-17,0.0
2019-03-18,0.0
2019-03-19,0.0
2019-03-20,0.0
2019-03-21,0.0
2019-03-22,0.0
2019-03-23,0.0
2019-03-24,0.0
2019-03-25,0.0
2019-03-26,0.0
2019-03-27,0.0
2019-03-28,0.0
2019-03-29,0.1
2019-03-30,0.0
2019-03-31,0.1
2019-04-01,0.3
2019-04-02,0.0
2019-04-03,0.6
2019-04-04,0.2
2019-04-05,0.0
2019-04-06,0.0
2019-04-07,0.1
2019-04-08,0.0
2019-04-09,0.1
2019-04-10,0.2
2019-04-11,0.0
2019-04-12,0.0
2019-04-13,0.0
2019-04-14,0.0
2019-04-15,0.0
2019-04-16,0.4
2019-04-17,0.1
2019-04-18,0.0
2019-04-19,0.0
2019-04-20,0.0
2019-04-21,0.0
2019-04-22,0.0
2019-04-23,0.0
2019-04-24,0.0
2019-04-25,0.0
2019-04-26,0.0
2019-04-27,1.2
2019-04-28,1.3
2019-04-29,
2019-04-30,0.6
2019-05-01,0.0
2019-05-02,0.0
2019-05-03,0.1
2019-05-04,0.0
2019-05-05,0.0
2019-05-06,0.0
2019-05-07,0.0
2019-05-08,0.0
2019-05-09,0.0
2019-05-10,0.0
2019-05-11,0.6
2019-05-12,0.6
2019-05-13,0.0
2019-05-14,0.0
2019-05-15,0.0
2019-05-16,0.4
2019-05-17,0.1
2019-05-18,0.0
2019-05-19,0.0
2019-05-20,0.9
2019-05-21,0.0
2019-05-22,0.0
2019-05-23,0.0
2019-05-24,0.0
2019-05-25,0.0
2019-05-26,0.0
2019-05-27,0.0
2019-05-28,0.0
2019-05-29,0.1
2019-05-30,0.1
2019-05-31,0.1
2019-06-01,0.5
2019-06-02,0.0
2019-06-03,0.0
2019-06-04,0.0
2019-06-05,0.0
2019-06-06,0.0
2019-06-07,0.0
2019-06-08,0.0
2019-06-09,0.4
2019-06-10,0.0
2019-06-11,0.0
2019-06-12,0.0
2019-06-13,0.2
2019-06-14,0.0
2019-06-15,0.0
2019-06-16,0.0
2019-06-17,0.0
2019-06-18,0.0
2019-06-19,0.0
2019-06-20,0.0
2019-06-21,0.0
2019-06-22,0.0
2019-06-23,0.0
2019-06-24,0.9
2019-06-25,0.2
2019-06-26,0.1
2019-06-27,0.0
2019-06-28,0.0
2019-06-29,0.01
2019-06-30,0.0
2019-07-01,0.0
2019-07-02,0.0
2019-07-03,0.0
2019-07-04,0.0
2019-07-05,0.0
2019-07-06,0.0
2019-07-07,0.0
2019-07-08,0.0
2019-07-09,0.0
2019-07-10,0.0
2019-07-11,0.0
2019-07-12,0.0
2019-07-13,0.0
2019-07-14,0.0
2019-07-15,0.0
2019-07-16,0.0
2019-07-17,0.0
2019-07-18,0.0
2019-07-19,0.4
2019-07-20,0.9
2019-07-21,0.0
2019-07-22,0.1
2019-07-23,0.0
2019-07-24,0.0
2019-07-25,0.0
2019-07-26,0.0
2019-07-27,0.0
2019-07-28,0.0
2019-07-29,0.0
2019-07-30,0.0
2019-07-31,0.0
2019-08-01,0.0
2019-08-02,0.0
2019-08-03,0.0
2019-08-04,0.0
2019-08-05,0.0
2019-08-06,0.0
2019-08-07,0.0
2019-11-28,0.8
2019-11-29,0.3
2019-11-30,0.8
2019-12-01,0.4
2019-12-02,0.1
2019-12-03,0.0
2019-12-04,0.0
2019-12-05,0.0
2019-12-06,0.1
2019-12-07,0.4
2019-12-08,0.1
2019-12-09,0.0
2019-12-10,0.0
2019-12-11,0.0
2019-12-12,0.0
2019-12-13,0.0
2019-12-14,0.0
2019-12-15,0.2
2019-12-16,0.0
2019-12-17,0.0
2019-12-18,0.0
2019-12-19,0.9
2019-12-20,0.5
2019-12-21,1.0
2019-12-22,0.0
2019-12-23,0.0
2019-12-24,0.0
2019-12-25,0.0
2019-12-26,0.0
2019-12-27,0.0
2019-12-28,0.0
2019-12-29,0.0
2019-12-30,0.0
2019-12-31,0.0
2020-01-01,0.0
2020-01-02,0.0
2020-01-03,0.0
2020-01-04,0.0
2020-01-05,0.1
2020-01-06,0.0
2020-01-07,0.0
2020-01-08,0.0
2020-01-09,0.1
2020-01-10,0.0
2020-01-11,0.0
2020-01-12,0.0
2020-01-13,0.0
2020-01-14,0.0
2020-01-15,0.0
2020-01-16,0.0
2020-01-17,0.0
2020-01-18,0.0
2020-01-19,0.0
2020-01-20,0.0
2020-01-21,0.0
2020-01-22,0.2
2020-01-23,0.0
2020-01-24,0.0
2020-01-25,0.0
2020-01-26,0.0
2020-01-27,0.0
2020-01-28,0.0
2020-01-29,0.0
2020-01-30,0.0
2020-01-31,0.0
2020-02-01,0.0
2020-02-02,0.0
2020-02-03,0.0
2020-02-04,0.0
2020-02-05,0.0
2020-02-06,0.0
2020-02-07,0.0
2020-02-08,0.0
2020-02-09,0.0
2020-02-10,0.0
2020-02-11,0.1
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,0.0
2020-02-15,0.0
2020-02-16,0.0
2020-02-17,0.0
2020-02-18,0.0
2020-02-19,0.0
2020-02-20,0.0
2020-02-21,0.1
