Date,Year,Month,Day,SST,Q,S
2011-08-05,2011,Agustus,5,28.79,2,5
2011-08-06,2011,Agustus,6,28.73,2,5
2011-08-07,2011,Agustus,7,28.73,2,5
2011-08-08,2011,Agustus,8,28.7,2,5
2011-08-09,2011,Agustus,9,28.63,2,5
2011-08-10,2011,Agustus,10,28.68,2,5
2011-08-11,2011,Agustus,11,28.65,2,5
2011-08-12,2011,Agustus,12,28.71,2,5
2011-08-13,2011,Agustus,13,28.7,2,5
2011-08-14,2011,Agustus,14,28.66,2,5
2011-08-15,2011,Agustus,15,28.7,2,5
2011-08-16,2011,Agustus,16,28.72,2,5
2011-08-17,2011,Agustus,17,28.68,2,5
2011-08-18,2011,Agustus,18,28.67,2,5
2011-08-19,2011,Agustus,19,28.68,2,5
2011-08-20,2011,Agustus,20,28.68,2,5
2011-08-21,2011,Agustus,21,28.69,2,5
2011-08-22,2011,Agustus,22,28.69,2,5
2011-08-23,2011,Agustus,23,28.7,2,5
2011-08-24,2011,Agustus,24,28.58,2,5
2011-08-25,2011,Agustus,25,28.61,2,5
2011-08-26,2011,Agustus,26,28.55,2,5
2011-08-27,2011,Agustus,27,28.48,2,5
2011-08-28,2011,Agustus,28,28.48,2,5
2011-08-29,2011,Agustus,29,28.49,2,5
2011-08-30,2011,Agustus,30,28.53,2,5
2011-08-31,2011,Agustus,31,28.49,2,5
2011-09-01,2011,September,1,28.47,2,5
2011-09-02,2011,September,2,28.52,2,5
2011-09-03,2011,September,3,28.56,2,5
2011-09-04,2011,September,4,28.65,2,5
2011-09-05,2011,September,5,28.66,2,5
2011-09-06,2011,September,6,28.64,2,5
2011-09-07,2011,September,7,28.57,2,5
2011-09-08,2011,September,8,28.55,2,5
2011-09-09,2011,September,9,28.6,2,5
2011-09-10,2011,September,10,28.6,2,5
2011-09-11,2011,September,11,28.57,2,5
2011-09-12,2011,September,12,28.48,2,5
2011-09-13,2011,September,13,28.42,2,5
2011-09-14,2011,September,14,28.35,2,5
2011-09-15,2011,September,15,28.46,2,5
2011-09-16,2011,September,16,28.51,2,5
2011-09-17,2011,September,17,28.57,2,5
2011-09-18,2011,September,18,28.54,2,5
2011-09-19,2011,September,19,28.55,2,5
2011-09-20,2011,September,20,28.54,2,5
2011-09-21,2011,September,21,28.51,2,5
2011-09-22,2011,September,22,28.56,2,5
2011-09-23,2011,September,23,28.6,2,5
2011-09-24,2011,September,24,28.55,2,5
2011-09-25,2011,September,25,28.67,2,5
2011-09-26,2011,September,26,28.69,2,5
2011-09-27,2011,September,27,28.67,2,5
2011-09-28,2011,September,28,28.69,2,5
2011-09-29,2011,September,29,28.7,2,5
2011-09-30,2011,September,30,28.7,2,5
2011-10-01,2011,Oktober,1,28.58,2,5
2011-10-02,2011,Oktober,2,28.5,2,5
2011-10-03,2011,Oktober,3,28.52,2,5
2011-10-04,2011,Oktober,4,28.52,2,5
2011-10-05,2011,Oktober,5,28.75,2,5
2011-10-06,2011,Oktober,6,28.93,2,5
2011-10-07,2011,Oktober,7,29.02,2,5
2011-10-08,2011,Oktober,8,28.84,2,5
2011-10-09,2011,Oktober,9,28.71,2,5
2011-10-10,2011,Oktober,10,28.92,2,5
2011-10-11,2011,Oktober,11,28.7,2,5
2011-10-12,2011,Oktober,12,28.63,2,5
2011-10-13,2011,Oktober,13,28.63,2,5
2011-10-14,2011,Oktober,14,28.48,2,5
2011-10-15,2011,Oktober,15,28.4,2,5
2011-10-16,2011,Oktober,16,28.65,2,5
2011-10-17,2011,Oktober,17,28.45,2,5
2011-10-18,2011,Oktober,18,28.55,2,5
2011-10-19,2011,Oktober,19,29.05,2,5
2011-10-20,2011,Oktober,20,29.35,2,5
2011-10-21,2011,Oktober,21,28.89,2,5
2011-10-22,2011,Oktober,22,28.8,2,5
2011-10-23,2011,Oktober,23,28.84,2,5
2011-10-24,2011,Oktober,24,29.01,2,5
2011-10-25,2011,Oktober,25,28.99,2,5
2011-10-26,2011,Oktober,26,29.14,2,5
2011-10-27,2011,Oktober,27,29.0,2,5
2011-10-28,2011,Oktober,28,28.99,2,5
2011-10-29,2011,Oktober,29,28.89,2,5
2011-10-30,2011,Oktober,30,28.95,2,5
2011-10-31,2011,Oktober,31,28.73,2,5
2011-11-01,2011,November,1,28.73,2,5
2011-11-02,2011,November,2,28.74,2,5
2011-11-03,2011,November,3,29.26,2,5
2011-11-04,2011,November,4,29.21,2,5
2011-11-05,2011,November,5,29.13,2,5
2011-11-06,2011,November,6,29.51,2,5
2011-11-07,2011,November,7,29.67,2,5
2011-11-08,2011,November,8,29.69,2,5
2011-11-09,2011,November,9,29.64,2,5
2011-11-10,2011,November,10,29.53,2,5
2011-11-11,2011,November,11,29.33,2,5
2011-11-12,2011,November,12,29.84,2,5
2011-11-13,2011,November,13,29.5,2,5
2011-11-14,2011,November,14,29.76,2,5
2011-11-15,2011,November,15,29.38,2,5
2011-11-16,2011,November,16,29.53,2,5
2011-11-17,2011,November,17,29.45,2,5
2011-11-18,2011,November,18,29.58,2,5
2011-11-19,2011,November,19,29.52,2,5
2011-11-20,2011,November,20,29.5,2,5
2011-11-21,2011,November,21,29.37,2,5
2011-11-22,2011,November,22,29.15,2,5
2011-11-23,2011,November,23,29.05,2,5
2011-11-24,2011,November,24,28.95,2,5
2011-11-25,2011,November,25,28.83,2,5
2011-11-26,2011,November,26,28.74,2,5
2011-11-27,2011,November,27,28.82,2,5
2011-11-28,2011,November,28,28.77,2,5
2011-11-29,2011,November,29,28.73,2,5
2011-11-30,2011,November,30,28.76,2,5
2011-12-01,2011,Desember,1,28.66,2,5
2011-12-02,2011,Desember,2,28.9,2,5
2011-12-03,2011,Desember,3,28.66,2,5
2011-12-04,2011,Desember,4,28.67,2,5
2011-12-05,2011,Desember,5,28.96,2,5
2011-12-06,2011,Desember,6,28.98,2,5
2011-12-07,2011,Desember,7,29.03,2,5
2011-12-08,2011,Desember,8,29.03,2,5
2011-12-09,2011,Desember,9,29.07,2,5
2011-12-10,2011,Desember,10,28.97,2,5
2011-12-11,2011,Desember,11,28.87,2,5
2011-12-12,2011,Desember,12,28.75,2,5
2011-12-13,2011,Desember,13,28.68,2,5
2011-12-14,2011,Desember,14,28.68,2,5
2011-12-15,2011,Desember,15,28.63,2,5
2011-12-16,2011,Desember,16,28.75,2,5
2011-12-17,2011,Desember,17,28.71,2,5
2011-12-18,2011,Desember,18,28.65,2,5
2011-12-19,2011,Desember,19,28.6,2,5
2011-12-20,2011,Desember,20,28.53,2,5
2011-12-21,2011,Desember,21,28.42,2,5
2011-12-22,2011,Desember,22,28.37,2,5
2011-12-23,2011,Desember,23,28.32,2,5
2011-12-24,2011,Desember,24,28.22,2,5
2011-12-25,2011,Desember,25,28.3,2,5
2011-12-26,2011,Desember,26,28.18,2,5
2011-12-27,2011,Desember,27,28.15,2,5
2011-12-28,2011,Desember,28,28.19,2,5
2011-12-29,2011,Desember,29,28.43,2,5
2011-12-30,2011,Desember,30,28.29,2,5
2011-12-31,2011,Desember,31,28.19,2,5
2012-01-01,2012,Januari,1,28.13,2,5
2012-01-02,2012,Januari,2,28.33,2,5
2012-01-03,2012,Januari,3,28.55,2,5
2012-01-04,2012,Januari,4,28.43,2,5
2012-01-05,2012,Januari,5,28.52,2,5
2012-01-06,2012,Januari,6,28.4,2,5
2012-01-07,2012,Januari,7,28.33,2,5
2012-01-08,2012,Januari,8,28.51,2,5
2012-01-09,2012,Januari,9,28.47,2,5
2012-01-10,2012,Januari,10,28.53,2,5
2012-01-11,2012,Januari,11,28.4,2,5
2012-01-12,2012,Januari,12,28.38,2,5
2012-01-13,2012,Januari,13,28.47,2,5
2012-01-14,2012,Januari,14,28.56,2,5
2012-01-15,2012,Januari,15,28.45,2,5
2012-01-16,2012,Januari,16,28.45,2,5
2012-01-17,2012,Januari,17,28.53,2,5
2012-01-18,2012,Januari,18,28.58,2,5
2012-01-19,2012,Januari,19,28.65,2,5
2012-01-20,2012,Januari,20,28.73,2,5
2012-01-21,2012,Januari,21,28.69,2,5
2012-01-22,2012,Januari,22,28.69,2,5
2012-01-23,2012,Januari,23,28.66,2,5
2012-01-24,2012,Januari,24,28.63,2,5
2012-01-25,2012,Januari,25,28.65,2,5
2012-01-26,2012,Januari,26,28.65,2,5
2012-01-27,2012,Januari,27,28.66,2,5
2012-01-28,2012,Januari,28,28.64,2,5
2012-01-29,2012,Januari,29,28.62,2,5
2012-01-30,2012,Januari,30,28.55,2,5
2012-01-31,2012,Januari,31,28.6,2,5
2012-02-01,2012,Februari,1,28.6,2,5
2012-02-02,2012,Februari,2,28.48,2,5
2012-02-03,2012,Februari,3,28.45,2,5
2012-02-04,2012,Februari,4,28.44,2,5
2012-02-05,2012,Februari,5,28.38,2,5
2012-02-06,2012,Februari,6,28.25,2,5
2012-02-07,2012,Februari,7,28.39,2,5
2012-02-08,2012,Februari,8,28.63,2,5
2012-02-09,2012,Februari,9,28.62,2,5
2012-02-10,2012,Februari,10,28.6,2,5
2012-02-11,2012,Februari,11,28.59,2,5
2012-02-12,2012,Februari,12,28.55,2,5
2012-02-13,2012,Februari,13,28.46,2,5
2012-02-14,2012,Februari,14,28.52,2,5
2012-02-15,2012,Februari,15,28.54,2,5
2012-02-16,2012,Februari,16,28.4,2,5
2012-02-17,2012,Februari,17,28.66,2,5
2012-02-18,2012,Februari,18,28.63,2,5
2012-02-19,2012,Februari,19,28.64,2,5
2012-02-20,2012,Februari,20,28.51,2,5
2012-02-21,2012,Februari,21,28.51,2,5
2012-02-22,2012,Februari,22,28.43,2,5
2012-02-23,2012,Februari,23,28.44,2,5
2012-02-24,2012,Februari,24,28.37,2,5
2012-02-25,2012,Februari,25,28.34,2,5
2012-02-26,2012,Februari,26,28.52,2,5
2012-02-27,2012,Februari,27,28.63,2,5
2012-02-28,2012,Februari,28,28.93,2,5
2012-02-29,2012,Februari,29,28.75,2,5
2012-03-01,2012,Maret,1,28.9,2,5
2012-03-02,2012,Maret,2,29.0,2,5
2012-03-03,2012,Maret,3,29.13,2,5
2012-03-04,2012,Maret,4,29.01,2,5
2012-03-05,2012,Maret,5,28.9,2,5
2012-03-06,2012,Maret,6,28.74,2,5
2012-03-07,2012,Maret,7,28.86,2,5
2012-03-08,2012,Maret,8,28.82,2,5
2012-03-09,2012,Maret,9,28.89,2,5
2012-03-10,2012,Maret,10,28.93,2,5
2012-03-11,2012,Maret,11,29.05,2,5
2012-03-12,2012,Maret,12,28.92,2,5
2012-03-13,2012,Maret,13,29.0,2,5
2012-03-14,2012,Maret,14,29.15,2,5
2012-03-15,2012,Maret,15,29.08,2,5
2012-03-16,2012,Maret,16,29.08,2,5
2012-03-17,2012,Maret,17,29.36,2,5
2012-03-18,2012,Maret,18,29.44,2,5
2012-03-19,2012,Maret,19,29.7,2,5
2012-03-20,2012,Maret,20,29.82,2,5
2012-03-21,2012,Maret,21,29.85,2,5
2012-03-22,2012,Maret,22,29.73,2,5
2012-03-23,2012,Maret,23,29.62,2,5
2012-03-24,2012,Maret,24,29.63,2,5
2012-03-25,2012,Maret,25,29.68,2,5
2012-03-26,2012,Maret,26,29.8,2,5
2012-03-27,2012,Maret,27,29.69,2,5
2012-03-28,2012,Maret,28,29.56,2,5
2012-03-29,2012,Maret,29,29.5,2,5
2012-03-30,2012,Maret,30,29.63,2,5
2012-03-31,2012,Maret,31,29.84,2,5
2012-04-01,2012,April,1,29.74,2,5
2012-04-02,2012,April,2,29.97,2,5
2012-04-03,2012,April,3,30.27,2,5
2012-04-04,2012,April,4,30.38,2,5
2012-04-05,2012,April,5,30.39,2,5
2012-04-06,2012,April,6,30.44,2,5
2012-04-07,2012,April,7,30.46,2,5
2012-04-08,2012,April,8,30.59,2,5
2012-04-09,2012,April,9,30.55,2,5
2012-04-10,2012,April,10,30.56,2,5
2012-04-11,2012,April,11,30.63,2,5
2012-04-12,2012,April,12,30.51,2,5
2012-04-13,2012,April,13,30.35,2,5
2012-04-14,2012,April,14,30.35,2,5
2012-04-15,2012,April,15,30.55,2,5
2012-04-16,2012,April,16,30.69,2,5
2012-04-17,2012,April,17,30.28,2,5
2012-04-18,2012,April,18,30.51,2,5
2012-04-19,2012,April,19,30.76,2,5
2012-04-20,2012,April,20,30.41,2,5
2012-04-21,2012,April,21,30.37,2,5
2012-04-22,2012,April,22,30.08,2,5
2012-04-23,2012,April,23,30.07,2,5
2012-04-24,2012,April,24,29.9,2,5
2012-04-25,2012,April,25,30.11,2,5
2012-04-26,2012,April,26,30.31,2,5
2012-04-27,2012,April,27,30.43,2,5
2012-04-28,2012,April,28,30.47,2,5
2012-04-29,2012,April,29,30.12,2,5
2012-04-30,2012,April,30,30.04,2,5
2012-05-01,2012,Mei,1,29.8,2,5
2012-05-02,2012,Mei,2,29.84,2,5
2012-05-03,2012,Mei,3,29.9,2,5
2012-05-04,2012,Mei,4,29.8,2,5
2012-05-05,2012,Mei,5,29.73,2,5
2012-05-06,2012,Mei,6,29.81,2,5
2012-05-07,2012,Mei,7,29.94,2,5
2012-05-08,2012,Mei,8,29.88,2,5
2012-05-09,2012,Mei,9,29.89,2,5
2012-05-10,2012,Mei,10,29.97,2,5
2012-05-11,2012,Mei,11,30.06,2,5
2012-05-12,2012,Mei,12,29.98,2,5
2012-05-13,2012,Mei,13,,0,0
2012-05-14,2012,Mei,14,29.98,2,1
2012-05-15,2012,Mei,15,30.05,2,1
2012-05-16,2012,Mei,16,30.08,2,1
2012-05-17,2012,Mei,17,30.03,2,1
2012-05-18,2012,Mei,18,30.02,2,1
2012-05-19,2012,Mei,19,29.98,2,1
2012-05-20,2012,Mei,20,30.01,2,1
2012-05-21,2012,Mei,21,29.95,2,1
2012-05-22,2012,Mei,22,29.89,2,1
2012-05-23,2012,Mei,23,29.84,2,1
2012-05-24,2012,Mei,24,29.74,2,1
2012-05-25,2012,Mei,25,29.5,2,1
2012-05-26,2012,Mei,26,29.41,2,1
2012-05-27,2012,Mei,27,29.34,2,1
2012-05-28,2012,Mei,28,29.32,2,1
2012-05-29,2012,Mei,29,29.33,2,1
2012-05-30,2012,Mei,30,29.23,2,1
2012-05-31,2012,Mei,31,29.17,2,1
2012-06-01,2012,Juni,1,29.14,2,1
2012-06-02,2012,Juni,2,29.09,2,1
2012-06-03,2012,Juni,3,29.07,2,1
2012-06-04,2012,Juni,4,29.07,2,1
2012-06-05,2012,Juni,5,29.04,2,1
2012-06-06,2012,Juni,6,29.02,2,1
2012-06-07,2012,Juni,7,29.03,2,1
2012-06-08,2012,Juni,8,29.03,2,1
2012-06-09,2012,Juni,9,28.97,2,1
2012-06-10,2012,Juni,10,28.91,2,1
2012-06-11,2012,Juni,11,28.88,2,1
2012-06-12,2012,Juni,12,28.84,2,1
2012-06-13,2012,Juni,13,28.81,2,1
2012-06-14,2012,Juni,14,28.83,2,1
2012-06-15,2012,Juni,15,28.86,2,1
2012-06-16,2012,Juni,16,28.87,2,1
2012-06-17,2012,Juni,17,28.78,2,1
2012-06-18,2012,Juni,18,28.74,2,1
2012-06-19,2012,Juni,19,28.72,2,1
2012-06-20,2012,Juni,20,28.77,2,1
2012-06-21,2012,Juni,21,28.59,2,1
2012-06-22,2012,Juni,22,28.76,2,1
2012-06-23,2012,Juni,23,28.82,2,1
2012-06-24,2012,Juni,24,28.7,2,1
2012-06-25,2012,Juni,25,28.71,2,1
2012-06-26,2012,Juni,26,28.47,2,1
2012-06-27,2012,Juni,27,28.49,2,1
2012-06-28,2012,Juni,28,28.72,2,1
2012-06-29,2012,Juni,29,28.84,2,1
2012-06-30,2012,Juni,30,28.86,2,1
2012-07-01,2012,Juli,1,28.29,2,1
2012-07-02,2012,Juli,2,28.23,2,1
2012-07-03,2012,Juli,3,28.28,2,1
2012-07-04,2012,Juli,4,28.37,2,1
2012-07-05,2012,Juli,5,28.46,2,1
2012-07-06,2012,Juli,6,28.41,2,1
2012-07-07,2012,Juli,7,28.39,2,1
2012-07-08,2012,Juli,8,28.42,2,1
2012-07-09,2012,Juli,9,28.52,2,1
2012-07-10,2012,Juli,10,28.58,2,1
2012-07-11,2012,Juli,11,28.65,2,1
2012-07-12,2012,Juli,12,28.68,2,1
2012-07-13,2012,Juli,13,28.71,2,1
2012-07-14,2012,Juli,14,28.73,2,1
2012-07-15,2012,Juli,15,28.7,2,1
2012-07-16,2012,Juli,16,28.75,2,1
2012-07-17,2012,Juli,17,28.76,2,1
2012-07-18,2012,Juli,18,28.62,2,1
2012-07-19,2012,Juli,19,28.67,2,1
2012-07-20,2012,Juli,20,28.66,2,1
2012-07-21,2012,Juli,21,28.6,2,1
2012-07-22,2012,Juli,22,28.6,2,1
2012-07-23,2012,Juli,23,28.61,2,1
2012-07-24,2012,Juli,24,28.54,2,1
2012-07-25,2012,Juli,25,28.55,2,1
2012-07-26,2012,Juli,26,28.61,2,1
2012-07-27,2012,Juli,27,28.58,2,1
2012-07-28,2012,Juli,28,28.61,2,1
2012-07-29,2012,Juli,29,28.66,2,1
2012-07-30,2012,Juli,30,28.72,2,1
2012-07-31,2012,Juli,31,28.76,2,1
2012-08-01,2012,Agustus,1,28.76,2,1
2012-08-02,2012,Agustus,2,28.74,2,1
2012-08-03,2012,Agustus,3,28.76,2,1
2012-08-04,2012,Agustus,4,28.76,2,1
2012-08-05,2012,Agustus,5,28.74,2,1
2012-08-06,2012,Agustus,6,28.77,2,1
2012-08-07,2012,Agustus,7,28.79,2,1
2012-08-08,2012,Agustus,8,28.82,2,1
2012-08-09,2012,Agustus,9,28.8,2,1
2012-08-10,2012,Agustus,10,28.81,2,1
2012-08-11,2012,Agustus,11,28.79,2,1
2012-08-12,2012,Agustus,12,28.82,2,1
2012-08-13,2012,Agustus,13,28.89,2,1
2012-08-14,2012,Agustus,14,28.94,2,1
2012-08-15,2012,Agustus,15,28.93,2,1
2012-08-16,2012,Agustus,16,28.85,2,1
2012-08-17,2012,Agustus,17,28.82,2,1
2012-08-18,2012,Agustus,18,28.78,2,1
2012-08-19,2012,Agustus,19,28.78,2,1
2012-08-20,2012,Agustus,20,28.72,2,1
2012-08-21,2012,Agustus,21,28.59,2,1
2012-08-22,2012,Agustus,22,28.76,2,1
2012-08-23,2012,Agustus,23,28.73,2,1
2012-08-24,2012,Agustus,24,28.68,2,1
2012-08-25,2012,Agustus,25,28.64,2,1
2012-08-26,2012,Agustus,26,28.57,2,1
2012-08-27,2012,Agustus,27,28.48,2,1
2012-08-28,2012,Agustus,28,28.46,2,1
2012-08-29,2012,Agustus,29,28.42,2,1
2012-08-30,2012,Agustus,30,28.38,2,1
2012-08-31,2012,Agustus,31,28.38,2,1
2012-09-01,2012,September,1,28.37,2,1
2012-09-02,2012,September,2,28.39,2,1
2012-09-03,2012,September,3,28.35,2,1
2012-09-04,2012,September,4,28.47,2,1
2012-09-05,2012,September,5,28.59,2,1
2012-09-06,2012,September,6,28.62,2,1
2012-09-07,2012,September,7,28.5,2,1
2012-09-08,2012,September,8,28.41,2,1
2012-09-09,2012,September,9,28.47,2,1
2012-09-10,2012,September,10,28.55,2,1
2012-09-11,2012,September,11,28.6,2,1
2012-09-12,2012,September,12,28.56,2,1
2012-09-13,2012,September,13,28.51,2,1
2012-09-14,2012,September,14,28.57,2,1
2012-09-15,2012,September,15,28.46,2,1
2012-09-16,2012,September,16,28.38,2,1
2012-09-17,2012,September,17,28.45,2,1
2012-09-18,2012,September,18,28.49,2,1
2012-09-19,2012,September,19,28.45,2,1
2012-09-20,2012,September,20,28.53,2,1
2012-09-21,2012,September,21,28.69,2,1
2012-09-22,2012,September,22,28.77,2,1
2012-09-23,2012,September,23,28.72,2,1
2012-09-24,2012,September,24,28.69,2,1
2012-09-25,2012,September,25,28.59,2,1
2012-09-26,2012,September,26,28.49,2,1
2012-09-27,2012,September,27,28.38,2,1
2012-09-28,2012,September,28,28.4,2,1
2012-09-29,2012,September,29,28.45,2,1
2012-09-30,2012,September,30,28.46,2,1
2012-10-01,2012,Oktober,1,28.49,2,1
2012-10-02,2012,Oktober,2,28.54,2,1
2012-10-03,2012,Oktober,3,28.67,2,1
2012-10-04,2012,Oktober,4,28.76,2,1
2012-10-05,2012,Oktober,5,28.7,2,1
2012-10-06,2012,Oktober,6,28.81,2,1
2012-10-07,2012,Oktober,7,28.85,2,1
2012-10-08,2012,Oktober,8,28.86,2,1
2012-10-09,2012,Oktober,9,28.93,2,1
2012-10-10,2012,Oktober,10,28.71,2,1
2012-10-11,2012,Oktober,11,28.94,2,1
2012-10-12,2012,Oktober,12,29.08,2,1
2012-10-13,2012,Oktober,13,29.19,2,1
2012-10-14,2012,Oktober,14,29.21,2,1
2012-10-15,2012,Oktober,15,29.02,2,1
2012-10-16,2012,Oktober,16,28.92,2,1
2012-10-17,2012,Oktober,17,28.95,2,1
2012-10-18,2012,Oktober,18,29.15,2,1
2012-10-19,2012,Oktober,19,29.27,2,1
2012-10-20,2012,Oktober,20,29.25,2,1
2012-10-21,2012,Oktober,21,29.11,2,1
2012-10-22,2012,Oktober,22,29.12,2,1
2012-10-23,2012,Oktober,23,29.26,2,1
2012-10-24,2012,Oktober,24,29.65,2,1
2012-10-25,2012,Oktober,25,29.36,2,1
2012-10-26,2012,Oktober,26,29.33,2,1
2012-10-27,2012,Oktober,27,29.23,2,1
2012-10-28,2012,Oktober,28,29.24,2,1
2012-10-29,2012,Oktober,29,28.94,2,1
2012-10-30,2012,Oktober,30,28.96,2,1
2012-10-31,2012,Oktober,31,28.91,2,1
2012-11-01,2012,November,1,29.03,2,1
2012-11-02,2012,November,2,28.93,2,1
2012-11-03,2012,November,3,29.25,2,1
2012-11-04,2012,November,4,29.25,2,1
2012-11-05,2012,November,5,29.48,2,1
2012-11-06,2012,November,6,29.15,2,1
2012-11-07,2012,November,7,29.47,2,1
2012-11-08,2012,November,8,29.24,2,1
2012-11-09,2012,November,9,29.49,2,1
2012-11-10,2012,November,10,29.42,2,1
2012-11-11,2012,November,11,29.31,2,1
2012-11-12,2012,November,12,29.28,2,1
2012-11-13,2012,November,13,29.19,2,1
2012-11-14,2012,November,14,28.99,2,1
2012-11-15,2012,November,15,28.99,2,1
2012-11-16,2012,November,16,29.09,2,1
2012-11-17,2012,November,17,29.2,2,1
2012-11-18,2012,November,18,29.29,2,1
2012-11-19,2012,November,19,29.31,2,1
2012-11-20,2012,November,20,29.71,2,1
2012-11-21,2012,November,21,29.54,2,1
2012-11-22,2012,November,22,29.42,2,1
2012-11-23,2012,November,23,29.38,2,1
2012-11-24,2012,November,24,29.35,2,1
2012-11-25,2012,November,25,29.21,2,1
2012-11-26,2012,November,26,29.26,2,1
2012-11-27,2012,November,27,29.23,2,1
2012-11-28,2012,November,28,29.13,2,1
2012-11-29,2012,November,29,29.05,2,1
2012-11-30,2012,November,30,28.97,2,1
2012-12-01,2012,Desember,1,29.13,2,1
2012-12-02,2012,Desember,2,29.29,2,1
2012-12-03,2012,Desember,3,29.47,2,1
2012-12-04,2012,Desember,4,29.23,2,1
2012-12-05,2012,Desember,5,29.12,2,1
2012-12-06,2012,Desember,6,29.02,2,1
2012-12-07,2012,Desember,7,28.98,2,1
2012-12-08,2012,Desember,8,28.88,2,1
2012-12-09,2012,Desember,9,28.9,2,1
2012-12-10,2012,Desember,10,28.71,2,1
2012-12-11,2012,Desember,11,28.72,2,1
2012-12-12,2012,Desember,12,28.67,2,1
2012-12-13,2012,Desember,13,28.69,2,1
2012-12-14,2012,Desember,14,28.63,2,1
2012-12-15,2012,Desember,15,28.64,2,1
2012-12-16,2012,Desember,16,28.72,2,1
2012-12-17,2012,Desember,17,28.74,2,1
2012-12-18,2012,Desember,18,28.63,2,1
2012-12-19,2012,Desember,19,28.63,2,1
2012-12-20,2012,Desember,20,28.59,2,1
2012-12-21,2012,Desember,21,28.62,2,1
2012-12-22,2012,Desember,22,28.63,2,1
2012-12-23,2012,Desember,23,28.61,2,1
2012-12-24,2012,Desember,24,28.67,2,1
2012-12-25,2012,Desember,25,28.67,2,1
2012-12-26,2012,Desember,26,28.59,2,1
2012-12-27,2012,Desember,27,28.58,2,1
2012-12-28,2012,Desember,28,28.68,2,1
2012-12-29,2012,Desember,29,28.71,2,1
2012-12-30,2012,Desember,30,28.7,2,1
2012-12-31,2012,Desember,31,28.62,2,1
2013-01-01,2013,Januari,1,28.62,2,1
2013-01-02,2013,Januari,2,28.41,2,1
2013-01-03,2013,Januari,3,28.43,2,1
2013-01-04,2013,Januari,4,28.49,2,1
2013-01-05,2013,Januari,5,28.41,2,1
2013-01-06,2013,Januari,6,28.4,2,1
2013-01-07,2013,Januari,7,28.39,2,1
2013-01-08,2013,Januari,8,28.52,2,1
2013-01-09,2013,Januari,9,28.95,2,1
2013-01-10,2013,Januari,10,28.7,2,1
2013-01-11,2013,Januari,11,28.64,2,1
2013-01-12,2013,Januari,12,28.7,2,1
2013-01-13,2013,Januari,13,28.6,2,1
2013-01-14,2013,Januari,14,28.59,2,1
2013-01-15,2013,Januari,15,28.59,2,1
2013-01-16,2013,Januari,16,28.58,2,1
2013-01-17,2013,Januari,17,28.61,2,1
2013-01-18,2013,Januari,18,28.57,2,1
2013-01-19,2013,Januari,19,28.58,2,1
2013-01-20,2013,Januari,20,28.59,2,1
2013-01-21,2013,Januari,21,28.51,2,1
2013-01-22,2013,Januari,22,28.53,2,1
2013-01-23,2013,Januari,23,28.48,2,1
2013-01-24,2013,Januari,24,28.29,2,1
2013-01-25,2013,Januari,25,28.26,2,1
2013-01-26,2013,Januari,26,28.1,2,1
2013-01-27,2013,Januari,27,28.0,2,1
2013-01-28,2013,Januari,28,28.01,2,1
2013-01-29,2013,Januari,29,28.07,2,1
2013-01-30,2013,Januari,30,28.17,2,1
2013-01-31,2013,Januari,31,27.94,2,1
2013-02-01,2013,Februari,1,27.96,2,1
2013-02-02,2013,Februari,2,27.93,2,1
2013-02-03,2013,Februari,3,28.06,2,1
2013-02-04,2013,Februari,4,28.22,2,1
2013-02-05,2013,Februari,5,28.25,2,1
2013-02-06,2013,Februari,6,28.62,2,1
2013-02-07,2013,Februari,7,28.89,2,1
2013-02-08,2013,Februari,8,28.74,2,1
2013-02-09,2013,Februari,9,28.92,2,1
2013-02-10,2013,Februari,10,28.96,2,1
2013-02-11,2013,Februari,11,28.98,2,1
2013-02-12,2013,Februari,12,28.94,2,1
2013-02-13,2013,Februari,13,29.02,2,1
2013-02-14,2013,Februari,14,29.23,2,1
2013-02-15,2013,Februari,15,29.02,2,1
2013-02-16,2013,Februari,16,29.09,2,1
2013-02-17,2013,Februari,17,29.21,2,1
2013-02-18,2013,Februari,18,29.3,2,1
2013-02-19,2013,Februari,19,29.3,2,1
2013-02-20,2013,Februari,20,29.28,2,1
2013-02-21,2013,Februari,21,29.23,2,1
2013-02-22,2013,Februari,22,29.15,2,1
2013-02-23,2013,Februari,23,29.17,2,1
2013-02-24,2013,Februari,24,29.14,2,1
2013-02-25,2013,Februari,25,29.14,2,1
2013-02-26,2013,Februari,26,29.06,2,1
2013-02-27,2013,Februari,27,29.14,2,1
2013-02-28,2013,Februari,28,29.26,2,1
2013-03-01,2013,Maret,1,29.12,2,1
2013-03-02,2013,Maret,2,28.92,2,1
2013-03-03,2013,Maret,3,29.0,2,1
2013-03-04,2013,Maret,4,29.07,2,1
2013-03-05,2013,Maret,5,29.13,2,1
2013-03-06,2013,Maret,6,29.25,2,1
2013-03-07,2013,Maret,7,29.24,2,1
2013-03-08,2013,Maret,8,29.37,2,1
2013-03-09,2013,Maret,9,29.42,2,1
2013-03-10,2013,Maret,10,29.49,2,1
2013-03-11,2013,Maret,11,29.6,2,1
2013-03-12,2013,Maret,12,29.68,2,1
2013-03-13,2013,Maret,13,29.62,2,1
2013-03-14,2013,Maret,14,29.62,2,1
2013-03-15,2013,Maret,15,29.48,2,1
2013-03-16,2013,Maret,16,29.49,2,1
