system:index,LSWI,date,.geo
1_1_1_1_1_1_1_1_1_1_2_2015_10_08,-0.26395487808307977,2015-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_2_2015_10_16,-0.2750834355434102,2015-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_2_2015_10_24,-0.31272440844112387,2015-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_2_2015_11_01,-0.25304566192841693,2015-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_2_2015_11_09,-0.1346440810467793,2015-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_2_2015_11_17,-0.3601038474922739,2015-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_2_2015_11_25,-0.31947237661133787,2015-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_2_2015_12_03,-0.3552680519523584,2015-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_2_2015_12_11,-0.39091325546634526,2015-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_2_2015_12_19,-0.4173800795008641,2015-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_1_2_2015_12_27,-0.45595785442062503,2015-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_01_01,-0.5414867692237899,2016-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_01_09,-0.49375276338605467,2016-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_01_17,-0.5808935995479806,2016-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_01_25,-0.4046037665102555,2016-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_02_02,-0.30545944862371305,2016-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_02_10,-0.4146050139047978,2016-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_02_18,-0.6773797716084621,2016-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_02_26,-0.5101618286104502,2016-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_03_05,-0.5569923257528282,2016-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_03_13,-0.601187496859146,2016-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_03_21,-0.4903960736984729,2016-03-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_03_29,-0.4488234413036616,2016-03-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_04_06,-0.3216769924216819,2016-04-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_04_14,-0.4591615581975613,2016-04-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_04_22,-0.5361149663931878,2016-04-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_04_30,-0.32603993538081405,2016-04-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_05_08,-0.4056863947634759,2016-05-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_05_16,-0.3064206020650712,2016-05-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_05_24,-0.10960724138349515,2016-05-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_06_01,-0.6150792503934439,2016-06-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_06_09,-0.657533109677301,2016-06-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_06_17,-0.44897511670752893,2016-06-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_06_25,-0.6607937339738568,2016-06-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_07_03,-0.5758350569024047,2016-07-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_07_11,-0.348914878449927,2016-07-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_07_19,-0.18494290658785206,2016-07-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_07_27,-0.680631389463862,2016-07-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_08_04,-0.6497231113731957,2016-08-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_08_12,-0.3861730107314295,2016-08-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_08_20,-0.46422732249734383,2016-08-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_08_28,-0.40564557016424835,2016-08-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_09_05,-0.5873817219133918,2016-09-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_09_13,-0.5785158748564095,2016-09-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_09_21,-0.520310264326618,2016-09-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_09_29,-0.5839283406522382,2016-09-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_10_07,-0.5818355568796678,2016-10-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_10_15,-0.17686795305496653,2016-10-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_10_23,-0.37080831353892896,2016-10-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_10_31,-0.28917124631605384,2016-10-31,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_11_08,-0.1676674674895156,2016-11-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_11_16,-0.21444036566864463,2016-11-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_11_24,-0.19851932656595805,2016-11-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_12_02,-0.24820507167790304,2016-12-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_12_10,-0.49321970010368,2016-12-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_12_18,-0.26934264946518777,2016-12-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_1_2_2016_12_26,-0.39823584167457254,2016-12-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_01_01,-0.2800483814145508,2017-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_01_09,-0.6693644707537196,2017-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_01_17,-0.2484957854356182,2017-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_01_25,-0.5133431809298655,2017-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_02_02,-0.5435388451461772,2017-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_02_10,-0.6237229586799649,2017-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_02_18,-0.4452550290023156,2017-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_02_26,-0.38591016867542166,2017-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_03_06,-0.5969688521449416,2017-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_03_14,-0.4761247142202511,2017-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_03_22,-0.2848216498284668,2017-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_03_30,-0.4513798524554198,2017-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_04_07,-0.4199996711924058,2017-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_04_15,-0.357510559523764,2017-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_04_23,-0.33280941876090675,2017-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_05_01,-0.3986194502418258,2017-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_05_09,-0.256446024123742,2017-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_05_17,-0.36922643105042485,2017-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_05_25,-0.5423371665854436,2017-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_06_02,-0.5707263422796822,2017-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_06_10,-0.5983727063569655,2017-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_06_18,-0.5594509508377222,2017-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_06_26,-0.6205948109876522,2017-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_07_04,-0.6231846152491146,2017-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_07_12,-0.6179632376746801,2017-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_07_20,-0.6496202912706109,2017-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_07_28,-0.4620006041490551,2017-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_08_05,-0.2409245126688276,2017-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_08_13,-0.5802727454406268,2017-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_08_21,-0.6188034485980508,2017-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_08_29,-0.33499571759984403,2017-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_09_06,-0.21765633716462293,2017-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_09_14,-0.2365755859887234,2017-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_09_22,-0.3963345091427792,2017-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_09_30,-0.22740086262935627,2017-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_10_08,-0.4119866364862756,2017-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_10_16,-0.6830211844109733,2017-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_10_24,-0.21638435754305357,2017-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_11_01,-0.20362066839624024,2017-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_11_09,-0.21071548787810315,2017-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_11_17,-0.3390686562974054,2017-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_11_25,0.06222279320782127,2017-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_12_03,-0.29518474846148957,2017-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_12_11,-0.5584406882313051,2017-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_12_19,-0.4587577205580512,2017-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_1_2_2017_12_27,-0.2626705004770745,2017-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_01_01,-0.3400518479003542,2018-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_01_09,-0.6706126126488218,2018-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_01_17,-0.24995669282059754,2018-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_01_25,-0.4259612081437055,2018-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_02_02,-0.6194891588262611,2018-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_02_10,-0.6969971676043105,2018-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_02_18,-0.2602590334226502,2018-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_02_26,-0.39291745721936455,2018-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_03_06,-0.4592888285578463,2018-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_03_14,-0.5530413315245788,2018-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_03_22,-0.3341910088221364,2018-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_03_30,-0.4705237040935265,2018-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_04_07,-0.40094816213369616,2018-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_04_15,-0.3631962605665068,2018-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_04_23,-0.28787099070350214,2018-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_05_01,-0.3034992058471116,2018-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_05_09,-0.4489430764210803,2018-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_05_17,-0.15997924408170577,2018-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_05_25,-0.42056007259005784,2018-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_06_02,-0.620942440439854,2018-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_06_10,-0.5741984885762824,2018-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_06_18,-0.511139295409773,2018-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_06_26,-0.4945909812649594,2018-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_07_04,-0.6301545598256564,2018-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_07_12,-0.6375844410511367,2018-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_07_20,-0.6234582839060662,2018-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_07_28,-0.541498049018667,2018-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_08_05,-0.5536816674053053,2018-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_08_13,-0.5758455716011601,2018-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_08_21,-0.5606746302327499,2018-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_08_29,-0.5833209418445078,2018-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_09_06,-0.3950016646321931,2018-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_09_14,-0.48764930105639936,2018-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_09_22,-0.3805939559930647,2018-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_09_30,-0.1335596172319605,2018-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_10_08,-0.2940446484227006,2018-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_10_16,-0.219022561975345,2018-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_10_24,-0.5336249315712153,2018-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_11_01,-0.28843350200179585,2018-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_11_09,-0.08717462879772349,2018-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_11_17,-0.3767025757597997,2018-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_11_25,-0.4746872241410105,2018-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_12_03,-0.25434510157821943,2018-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_12_11,-0.1756037787643879,2018-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_12_19,-0.3608152910990528,2018-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_1_2_2018_12_27,-0.5663026315266214,2018-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_01_01,-0.6551918439279623,2019-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_01_09,-0.5729916712725874,2019-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_01_17,-0.5550674031938769,2019-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_01_25,-0.44814696374434393,2019-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_02_02,-0.5588047186543507,2019-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_02_10,-0.6142500483122303,2019-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_02_18,-0.5830344712298162,2019-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_02_26,-0.5232616874712415,2019-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_03_06,-0.541651457986754,2019-03-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_03_14,-0.5373147758526146,2019-03-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_03_22,-0.5929977567255275,2019-03-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_03_30,-0.6258754936650871,2019-03-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_04_07,-0.44710206222569887,2019-04-07,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_04_15,-0.3840384310247825,2019-04-15,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_04_23,-0.40472419386555725,2019-04-23,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_05_01,-0.6333026231919511,2019-05-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_05_09,-0.5113660798491082,2019-05-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_05_17,-0.45799797869026665,2019-05-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_05_25,-0.1881101708890825,2019-05-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_06_02,-0.30126497091977394,2019-06-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_06_10,-0.642863909699105,2019-06-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_06_18,-0.4601616364442729,2019-06-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_06_26,-0.670695178654397,2019-06-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_07_04,-0.6143581013613245,2019-07-04,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_07_12,-0.4590131873666864,2019-07-12,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_07_20,-0.6521930620413481,2019-07-20,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_07_28,-0.659678825551174,2019-07-28,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_08_05,-0.6676485448118534,2019-08-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_08_13,-0.46677508989892524,2019-08-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_08_21,-0.5679155250097184,2019-08-21,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_08_29,-0.5526292254326477,2019-08-29,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_09_06,-0.33918734268799056,2019-09-06,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_09_14,-0.24847913885246029,2019-09-14,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_09_22,-0.3419939444038191,2019-09-22,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_09_30,-0.19481274031995097,2019-09-30,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_10_08,-0.1937261946480756,2019-10-08,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_10_16,-0.3250178716600455,2019-10-16,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_10_24,-0.19869933023733372,2019-10-24,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_11_01,-0.46805236016612656,2019-11-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_11_09,-0.3968570062444321,2019-11-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_11_17,-0.24444845614403726,2019-11-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_11_25,-0.3238521281982364,2019-11-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_12_03,-0.24814682226042548,2019-12-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_12_11,-0.33015548318339255,2019-12-11,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_12_19,-0.5525804250382422,2019-12-19,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_1_2_2019_12_27,-0.5295728562252283,2019-12-27,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_01_01,-0.6034784126820353,2020-01-01,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_01_09,-0.418622767897236,2020-01-09,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_01_17,-0.5655507250917434,2020-01-17,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_01_25,-0.4649684364879801,2020-01-25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_02_02,-0.4165661952882296,2020-02-02,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_02_10,-0.4171089556844421,2020-02-10,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_02_18,-0.5689185193305933,2020-02-18,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_02_26,-0.6013553362928948,2020-02-26,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_03_05,-0.40131773564412515,2020-03-05,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_1_1_1_2_2020_03_13,-0.6414730812039144,2020-03-13,"{""type"":""MultiPoint"",""coordinates"":[]}"
