Date,Year,Month,Day,SWRad,StDev,Max,Q,S
2008-09-12,2008,9,12,264.92,371.39,1164.29,2,1
2008-09-13,2008,9,13,163.29,223.57,881.13,2,1
2008-09-14,2008,9,14,169.3,269.3,1008.16,2,1
2008-09-15,2008,9,15,257.06,339.98,1088.07,2,1
2008-09-16,2008,9,16,252.91,360.3,1252.52,2,1
2008-09-17,2008,9,17,255.68,341.83,1197.55,2,1
2008-09-18,2008,9,18,280.16,382.48,1186.46,2,1
2008-09-19,2008,9,19,299.1,388.02,1163.36,2,1
2008-09-20,2008,9,20,277.39,357.99,1086.22,2,1
2008-09-21,2008,9,21,300.48,386.63,1183.23,2,1
2008-09-22,2008,9,22,303.26,390.79,1058.51,2,1
2008-09-23,2008,9,23,305.57,397.26,1149.97,2,1
2008-09-24,2008,9,24,301.87,393.1,1122.25,2,1
2008-09-25,2008,9,25,139.73,201.4,1079.76,2,1
2008-09-26,2008,9,26,258.45,393.1,1262.22,2,1
2008-09-27,2008,9,27,172.99,248.98,1115.32,2,1
2008-09-28,2008,9,28,175.3,319.65,1387.86,2,1
2008-09-29,2008,9,29,204.4,273.0,1057.12,2,1
2008-09-30,2008,9,30,226.58,304.87,986.45,2,1
2008-10-01,2008,10,1,249.67,338.59,1137.03,2,1
2008-10-02,2008,10,2,292.63,381.09,1189.23,2,1
2008-10-03,2008,10,3,293.56,377.86,1216.02,2,1
2008-10-04,2008,10,4,161.91,303.02,1340.28,2,1
2008-10-05,2008,10,5,105.09,166.76,930.55,2,1
2008-10-06,2008,10,6,207.64,277.16,909.3,2,1
2008-10-07,2008,10,7,58.9,77.14,301.41,2,1
2008-10-08,2008,10,8,281.08,382.48,1255.75,2,1
2008-10-09,2008,10,9,36.72,54.05,203.94,2,1
2008-10-10,2008,10,10,208.1,321.5,1312.57,2,1
2008-10-11,2008,10,11,245.98,343.21,1218.8,2,1
2008-10-12,2008,10,12,241.36,332.13,1284.85,2,1
2008-10-13,2008,10,13,131.42,194.93,698.67,2,1
2008-10-14,2008,10,14,158.67,221.73,1065.44,2,1
2008-10-15,2008,10,15,289.86,379.24,1048.81,2,1
2008-10-16,2008,10,16,176.23,252.21,1095.46,2,1
2008-10-17,2008,10,17,289.86,379.7,1201.24,2,1
2008-10-18,2008,10,18,155.44,242.97,1163.83,2,1
2008-10-19,2008,10,19,157.75,226.81,902.84,2,1
2008-10-20,2008,10,20,124.03,193.09,1098.23,2,1
2008-10-21,2008,10,21,163.29,247.13,1220.18,2,1
2008-10-22,2008,10,22,235.35,329.82,1369.85,2,1
2008-10-23,2008,10,23,298.17,378.78,1043.73,2,1
2008-10-24,2008,10,24,267.23,345.52,1101.47,2,1
2008-10-25,2008,10,25,301.41,403.26,1197.55,2,1
2008-10-26,2008,10,26,280.16,360.3,1265.45,2,1
2008-10-27,2008,10,27,216.88,367.69,,2,1
2008-10-28,2008,10,28,300.95,391.71,1037.26,2,1
2008-10-29,2008,10,29,225.65,312.72,1180.92,2,1
2008-10-30,2008,10,30,191.01,286.4,1284.39,2,1
2008-10-31,2008,10,31,43.65,72.06,403.49,2,1
2008-11-01,2008,11,1,83.84,174.15,858.49,2,1
2008-11-02,2008,11,2,215.49,288.24,,2,1
2008-11-03,2008,11,3,247.82,335.82,1259.45,2,1
2008-11-04,2008,11,4,299.56,382.94,1113.48,2,1
2008-11-05,2008,11,5,274.15,377.39,1093.15,2,1
2008-11-06,2008,11,6,271.84,376.01,1117.63,2,1
2008-11-07,2008,11,7,76.91,116.41,465.85,2,1
2008-11-08,2008,11,8,273.23,355.22,1144.43,2,1
2008-11-09,2008,11,9,248.29,338.59,1078.83,2,1
2008-11-10,2008,11,10,213.18,310.88,1116.71,2,1
2008-11-11,2008,11,11,230.73,319.19,1207.25,2,1
2008-11-12,2008,11,12,171.14,245.75,1155.05,2,1
2008-11-13,2008,11,13,195.63,298.41,1151.82,2,1
2008-11-14,2008,11,14,145.74,210.64,851.1,2,1
2008-11-15,2008,11,15,65.82,91.92,549.0,2,1
2008-11-16,2008,11,16,67.67,83.61,232.12,2,1
2008-11-17,2008,11,17,202.56,271.61,1110.7,2,1
2008-11-18,2008,11,18,136.5,207.41,998.92,2,1
2008-11-19,2008,11,19,238.59,328.89,1071.9,2,1
2008-11-20,2008,11,20,200.25,301.64,1294.09,2,1
2008-11-21,2008,11,21,27.02,39.26,152.67,2,1
2008-11-22,2008,11,22,226.58,315.03,1240.97,2,1
2008-11-23,2008,11,23,134.65,204.17,868.19,2,1
2008-11-24,2008,11,24,234.89,311.34,1071.9,2,1
2008-11-25,2008,11,25,188.24,289.63,1143.04,2,1
2008-11-26,2008,11,26,281.54,369.54,1105.16,2,1
2008-11-27,2008,11,27,272.77,370.93,1091.77,2,1
2008-11-28,2008,11,28,290.78,374.16,1078.83,2,1
2008-11-29,2008,11,29,294.02,375.55,1117.17,2,1
2008-11-30,2008,11,30,191.01,257.29,1157.36,2,1
2008-12-01,2008,12,1,108.32,172.3,939.79,2,1
2008-12-02,2008,12,2,134.19,209.72,958.73,2,1
2008-12-03,2008,12,3,168.83,265.15,1172.6,2,1
2008-12-04,2008,12,4,126.8,191.24,818.77,2,1
2008-12-05,2008,12,5,136.96,236.04,1147.66,2,1
2008-12-06,2008,12,6,99.08,147.82,791.05,2,1
2008-12-07,2008,12,7,192.85,270.23,866.81,2,1
2008-12-08,2008,12,8,211.33,305.8,1097.77,2,1
2008-12-09,2008,12,9,276.93,370.47,1211.41,2,1
2008-12-10,2008,12,10,222.42,314.11,1034.02,2,1
2008-12-11,2008,12,11,185.93,245.28,744.4,2,1
2008-12-12,2008,12,12,126.8,175.07,674.65,2,1
2008-12-13,2008,12,13,226.11,322.43,1105.16,2,1
2008-12-14,2008,12,14,176.23,266.07,925.01,2,1
2008-12-15,2008,12,15,194.7,258.22,859.42,2,1
2008-12-16,2008,12,16,203.48,295.63,1215.1,2,1
2008-12-17,2008,12,17,234.43,323.35,999.38,2,1
2008-12-18,2008,12,18,259.37,343.67,1071.9,2,1
2008-12-19,2008,12,19,254.29,353.84,1040.49,2,1
2008-12-20,2008,12,20,212.26,335.82,1280.23,2,1
2008-12-21,2008,12,21,255.22,342.29,1103.31,2,1
2008-12-22,2008,12,22,160.06,250.83,1135.19,2,1
2008-12-23,2008,12,23,143.89,230.96,1069.13,2,1
2008-12-24,2008,12,24,154.05,226.34,893.6,2,1
2008-12-25,2008,12,25,257.06,349.68,1033.1,2,1
2008-12-26,2008,12,26,281.54,364.92,988.29,2,1
2008-12-27,2008,12,27,174.84,272.54,1253.9,2,1
2008-12-28,2008,12,28,139.27,196.32,740.24,2,1
2008-12-29,2008,12,29,226.58,320.58,1221.11,2,1
2008-12-30,2008,12,30,261.22,351.06,1104.7,2,1
2008-12-31,2008,12,31,215.49,295.63,1116.25,2,1
2009-01-01,2009,1,1,232.58,349.68,1139.81,2,1
2009-01-02,2009,1,2,84.3,106.24,383.17,2,1
2009-01-03,2009,1,3,202.56,307.18,1228.5,2,1
2009-01-04,2009,1,4,272.31,361.23,1046.04,2,1
2009-01-05,2009,1,5,230.27,307.64,1021.09,2,1
2009-01-06,2009,1,6,291.71,376.01,992.45,2,1
2009-01-07,2009,1,7,290.78,373.24,1076.52,2,1
2009-01-08,2009,1,8,289.86,377.86,1140.73,2,1
2009-01-09,2009,1,9,231.66,306.26,1345.36,2,1
2009-01-10,2009,1,10,279.24,372.31,1051.58,2,1
2009-01-11,2009,1,11,271.84,360.77,1041.88,2,1
2009-01-12,2009,1,12,261.22,341.83,1107.47,2,1
2009-01-13,2009,1,13,151.28,210.18,902.84,2,1
2009-01-14,2009,1,14,264.45,355.68,1160.59,2,1
2009-01-15,2009,1,15,279.7,363.08,1082.07,2,1
2009-01-16,2009,1,16,248.29,336.75,1103.78,2,1
2009-01-17,2009,1,17,233.97,340.9,1337.51,2,1
2009-01-18,2009,1,18,253.83,350.14,1113.01,2,1
2009-01-19,2009,1,19,251.52,339.98,1129.64,2,1
2009-01-20,2009,1,20,191.47,282.24,1208.17,2,1
2009-01-21,2009,1,21,243.2,340.9,1122.71,2,1
2009-01-22,2009,1,22,123.1,210.18,1117.63,2,1
2009-01-23,2009,1,23,82.45,120.1,456.62,2,1
2009-01-24,2009,1,24,104.16,134.88,539.3,2,1
2009-01-25,2009,1,25,238.12,327.51,1145.81,2,1
2009-01-26,2009,1,26,196.55,267.46,1273.77,2,1
2009-01-27,2009,1,27,194.7,254.06,920.85,2,1
2009-01-28,2009,1,28,100.47,157.52,589.65,2,1
2009-01-29,2009,1,29,90.77,125.64,429.82,2,1
2009-01-30,2009,1,30,254.75,354.3,1294.09,2,1
2009-01-31,2009,1,31,25.64,34.18,130.03,2,1
2009-02-01,2009,2,1,226.11,309.03,1165.21,2,1
2009-02-02,2009,2,2,148.05,223.11,789.2,2,1
2009-02-03,2009,2,3,68.6,121.95,454.77,2,1
2009-02-04,2009,2,4,203.48,309.03,1197.55,2,1
2009-02-05,2009,2,5,310.65,402.8,1072.36,2,1
2009-02-06,2009,2,6,200.71,248.06,778.58,2,1
2009-02-07,2009,2,7,256.6,363.08,1153.2,2,1
2009-02-08,2009,2,8,283.39,384.32,1091.77,2,1
2009-02-09,2009,2,9,286.16,378.32,1179.99,2,1
2009-02-10,2009,2,10,270.0,358.46,1088.53,2,1
2009-02-11,2009,2,11,263.53,361.69,1107.47,2,1
2009-02-12,2009,2,12,281.54,365.38,1103.78,2,1
2009-02-13,2009,2,13,288.94,374.16,1111.17,2,1
2009-02-14,2009,2,14,283.85,367.23,1104.7,2,1
2009-02-15,2009,2,15,299.1,393.56,1167.52,2,1
2009-02-16,2009,2,16,303.72,385.25,1039.11,2,1
2009-02-17,2009,2,17,300.02,386.63,1039.57,2,1
2009-02-18,2009,2,18,307.41,388.94,1044.65,2,1
2009-07-31,2009,7,31,221.25,339.16,1098.22,1,5
2009-08-01,2009,8,1,272.57,364.02,1168.7,1,5
2009-08-02,2009,8,2,246.73,341.26,1206.35,1,5
2009-08-03,2009,8,3,277.78,364.65,1002.78,1,5
2009-08-04,2009,8,4,101.25,164.63,1029.05,1,5
2009-08-05,2009,8,5,46.14,61.23,239.31,1,5
2009-08-06,2009,8,6,231.39,312.24,1085.08,1,5
2009-08-07,2009,8,7,173.75,276.88,1169.14,1,5
2009-08-08,2009,8,8,155.17,251.0,903.85,1,5
2009-08-09,2009,8,9,163.35,239.57,1032.55,1,5
2009-08-10,2009,8,10,184.9,281.43,990.09,1,5
2009-08-11,2009,8,11,243.33,354.17,1184.9,1,5
2009-08-12,2009,8,12,24.74,44.6,188.53,1,5
2009-08-13,2009,8,13,121.1,158.69,555.38,1,5
2009-08-14,2009,8,14,222.48,318.88,1144.62,1,5
2009-08-15,2009,8,15,267.54,357.13,1159.94,1,5
2009-08-16,2009,8,16,265.85,361.52,1126.67,1,5
2009-08-17,2009,8,17,235.51,347.34,1229.99,1,5
2009-08-18,2009,8,18,267.64,360.56,1065.38,1,5
2009-08-19,2009,8,19,118.3,172.37,790.46,1,5
2009-08-20,2009,8,20,283.55,365.03,1119.67,1,5
2009-08-21,2009,8,21,179.41,273.68,1125.8,1,5
2009-08-22,2009,8,22,220.56,347.34,1340.3,1,5
2009-08-23,2009,8,23,71.92,98.56,549.69,1,5
2009-08-24,2009,8,24,116.67,180.45,1039.56,1,5
2009-08-25,2009,8,25,246.86,354.56,1194.96,1,5
2009-08-26,2009,8,26,129.61,185.14,941.49,1,5
2009-08-27,2009,8,27,257.83,380.46,1346.43,1,5
2009-08-28,2009,8,28,183.86,269.57,1232.61,1,5
2009-08-29,2009,8,29,263.67,361.35,1135.87,1,5
2009-08-30,2009,8,30,200.24,285.03,1250.12,1,5
2009-08-31,2009,8,31,99.23,155.9,829.86,1,5
2009-09-01,2009,9,1,189.29,281.21,1052.69,1,5
2009-09-02,2009,9,2,312.28,400.4,1101.72,1,5
2009-09-03,2009,9,3,209.43,282.47,909.98,1,5
2009-09-04,2009,9,4,291.79,373.79,1322.36,1,5
2009-09-05,2009,9,5,253.48,343.96,1118.35,1,5
2009-09-06,2009,9,6,214.6,295.86,1029.05,1,5
2009-09-07,2009,9,7,216.46,300.03,1163.45,1,5
2009-09-08,2009,9,8,216.35,317.95,1293.03,1,5
2009-09-09,2009,9,9,313.79,403.39,1131.49,1,5
2009-09-10,2009,9,10,307.06,396.07,1179.64,1,5
2009-09-11,2009,9,11,324.0,414.05,1174.83,1,5
2009-09-12,2009,9,12,164.06,231.64,976.95,1,5
2009-09-13,2009,9,13,45.13,60.96,207.35,1,5
2009-09-14,2009,9,14,138.61,193.86,703.78,1,5
2009-09-15,2009,9,15,137.73,226.87,1309.66,1,5
2009-09-16,2009,9,16,284.9,402.18,1109.6,1,5
2009-09-17,2009,9,17,268.19,374.95,1198.03,1,5
2009-09-18,2009,9,18,253.38,368.25,1318.42,1,5
2009-09-19,2009,9,19,268.67,353.24,1262.82,1,5
2009-09-20,2009,9,20,300.47,403.74,1223.86,1,5
2009-09-21,2009,9,21,315.44,408.4,1111.79,1,5
2009-09-22,2009,9,22,293.4,380.37,1186.65,1,5
2009-09-23,2009,9,23,323.85,412.41,1139.81,1,5
2009-09-24,2009,9,24,285.69,370.86,1363.51,1,5
2009-09-25,2009,9,25,296.92,399.52,1272.01,1,5
2009-09-26,2009,9,26,126.46,217.35,1137.18,1,5
2009-09-27,2009,9,27,196.38,288.61,1252.75,1,5
2009-09-28,2009,9,28,287.84,385.78,1166.07,1,5
2009-09-29,2009,9,29,175.25,244.85,1147.69,1,5
2009-09-30,2009,9,30,274.43,363.75,1127.11,1,5
2009-10-01,2009,10,1,270.81,391.16,1180.08,1,5
2009-10-02,2009,10,2,296.1,396.19,1130.61,1,5
2009-10-03,2009,10,3,265.58,397.32,1110.04,1,5
2009-10-04,2009,10,4,132.2,177.51,745.81,1,5
2009-10-05,2009,10,5,214.41,304.14,1252.31,1,5
2009-10-06,2009,10,6,265.64,361.56,1318.85,1,5
2009-10-07,2009,10,7,305.38,391.1,1205.03,1,5
2009-10-08,2009,10,8,308.39,392.43,1094.28,1,5
2009-10-09,2009,10,9,293.97,382.58,1183.58,1,5
2009-10-10,2009,10,10,292.81,383.2,1124.92,1,5
2009-10-11,2009,10,11,273.37,390.37,1290.84,1,5
2009-10-12,2009,10,12,303.97,402.98,1172.64,1,5
2009-10-13,2009,10,13,320.73,413.12,1183.58,1,5
2009-10-14,2009,10,14,221.43,343.72,1211.16,1,5
2009-10-15,2009,10,15,262.33,384.84,1244.87,1,5
2009-10-16,2009,10,16,302.77,398.23,1162.57,1,5
2009-10-17,2009,10,17,105.72,132.88,470.89,1,5
2009-10-18,2009,10,18,200.97,312.44,1156.0,1,5
2009-10-19,2009,10,19,260.17,353.9,1448.0,1,5
2009-10-20,2009,10,20,77.37,104.06,391.22,1,5
2009-10-21,2009,10,21,252.99,330.02,1205.47,1,5
2009-10-22,2009,10,22,272.89,387.26,1099.09,1,5
2009-10-23,2009,10,23,94.33,152.73,822.42,1,5
2009-10-24,2009,10,24,263.92,357.34,1158.63,1,5
2009-10-25,2009,10,25,214.95,282.98,1011.98,1,5
2009-10-26,2009,10,26,289.85,397.82,1116.6,1,5
2009-10-27,2009,10,27,181.01,274.08,1166.95,1,5
2009-10-28,2009,10,28,233.49,317.86,1161.69,1,5
2009-10-29,2009,10,29,279.89,378.84,1284.71,1,5
2009-10-30,2009,10,30,310.7,398.52,1106.97,1,5
2009-10-31,2009,10,31,314.99,398.5,1265.88,1,5
2009-11-01,2009,11,1,157.89,227.17,1205.91,1,5
2009-11-02,2009,11,2,284.82,402.3,1214.66,1,5
2009-11-03,2009,11,3,282.61,376.87,1102.16,1,5
2009-11-04,2009,11,4,151.32,268.24,1314.48,1,5
2009-11-05,2009,11,5,234.14,339.83,1215.98,1,5
2009-11-06,2009,11,6,253.94,342.78,1231.74,1,5
2009-11-07,2009,11,7,161.9,202.54,969.51,1,5
2009-11-08,2009,11,8,178.56,286.25,1286.9,1,5
2009-11-09,2009,11,9,246.95,329.3,1174.39,1,5
2009-11-10,2009,11,10,117.1,172.09,765.07,1,5
2009-11-11,2009,11,11,198.13,267.06,1042.18,1,5
2009-11-12,2009,11,12,240.57,334.11,1173.51,1,5
2009-11-13,2009,11,13,204.33,278.26,1218.17,1,5
2009-11-14,2009,11,14,242.6,353.07,1188.84,1,5
2009-11-15,2009,11,15,216.81,300.66,1206.35,1,5
2009-11-16,2009,11,16,75.96,136.38,715.17,1,5
2009-11-17,2009,11,17,300.81,394.07,1089.46,1,5
2009-11-18,2009,11,18,245.71,357.55,1363.94,1,5
2009-11-19,2009,11,19,275.65,370.06,1179.2,1,5
2009-11-20,2009,11,20,284.86,382.54,1127.99,1,5
2009-11-21,2009,11,21,197.88,316.26,1302.66,1,5
2009-11-22,2009,11,22,309.31,401.86,1070.2,1,5
2009-11-23,2009,11,23,258.46,351.78,1173.51,1,5
2009-11-24,2009,11,24,297.03,383.74,1085.96,1,5
2009-11-25,2009,11,25,279.22,384.47,1085.96,1,5
2009-11-26,2009,11,26,142.18,228.25,1458.5,1,5
2009-11-27,2009,11,27,92.95,162.45,860.07,1,5
2009-11-28,2009,11,28,143.49,242.72,1390.65,1,5
2009-11-29,2009,11,29,248.96,343.9,1099.53,1,5
2009-11-30,2009,11,30,272.95,376.81,1162.13,1,5
2009-12-01,2009,12,1,273.11,369.2,1105.22,1,5
2009-12-02,2009,12,2,220.29,372.73,1318.42,1,5
2009-12-03,2009,12,3,242.86,321.2,1251.44,1,5
2009-12-04,2009,12,4,266.12,372.7,1187.08,1,5
2009-12-05,2009,12,5,284.85,373.02,1134.55,1,5
2009-12-06,2009,12,6,123.87,206.14,1051.38,1,5
2009-12-07,2009,12,7,194.78,308.2,1223.42,1,5
2009-12-08,2009,12,8,243.44,336.4,1107.85,1,5
2009-12-09,2009,12,9,302.3,396.85,1225.61,1,5
2009-12-10,2009,12,10,227.46,305.49,1161.69,1,5
2009-12-11,2009,12,11,289.55,379.34,1118.35,1,5
2009-12-12,2009,12,12,286.13,369.49,1082.9,1,5
2009-12-13,2009,12,13,274.92,366.13,1019.86,1,5
2009-12-14,2009,12,14,270.14,357.66,1096.03,1,5
2009-12-15,2009,12,15,287.95,368.95,1215.98,1,5
2009-12-16,2009,12,16,289.37,377.01,1128.42,1,5
2009-12-17,2009,12,17,27.97,42.8,218.73,1,5
2009-12-18,2009,12,18,277.52,365.97,1069.32,1,5
2009-12-19,2009,12,19,191.47,252.0,931.86,1,5
2009-12-20,2009,12,20,294.2,379.97,1039.56,1,5
2009-12-21,2009,12,21,292.97,376.1,1127.11,1,5
2009-12-22,2009,12,22,286.61,376.15,1077.2,1,5
2009-12-23,2009,12,23,288.45,367.47,1102.16,1,5
2009-12-24,2009,12,24,225.34,340.92,1126.67,1,5
2009-12-25,2009,12,25,184.73,231.35,1032.11,1,5
2009-12-26,2009,12,26,107.56,159.53,989.65,1,5
2009-12-27,2009,12,27,125.59,230.77,1129.3,1,5
2009-12-28,2009,12,28,159.85,234.37,1018.1,1,5
2009-12-29,2009,12,29,161.59,228.54,963.82,1,5
2009-12-30,2009,12,30,198.36,275.77,954.63,1,5
2009-12-31,2009,12,31,155.44,219.47,1077.64,1,5
2010-01-01,2010,1,1,264.71,357.9,1063.2,1,5
2010-01-02,2010,1,2,68.65,93.5,419.23,1,5
2010-01-03,2010,1,3,197.11,251.93,976.95,1,5
2010-01-04,2010,1,4,227.65,315.73,1194.96,1,5
2010-01-05,2010,1,5,284.14,378.46,1147.25,1,5
2010-01-06,2010,1,6,172.5,270.81,1180.52,1,5
2010-01-07,2010,1,7,276.4,356.39,1020.29,1,5
2010-01-08,2010,1,8,277.71,358.65,1063.63,1,5
2010-01-09,2010,1,9,269.27,353.41,1139.37,1,5
2010-01-10,2010,1,10,272.21,362.36,1123.61,1,5
2010-01-11,2010,1,11,275.97,382.27,1077.2,1,5
2010-01-12,2010,1,12,257.82,350.18,1205.91,1,5
2010-01-13,2010,1,13,92.04,135.09,709.91,1,5
2010-01-14,2010,1,14,218.08,333.14,1142.43,1,5
2010-01-15,2010,1,15,251.0,333.64,1040.87,1,5
2010-01-16,2010,1,16,260.94,389.36,1319.73,1,5
2010-01-17,2010,1,17,96.04,145.23,567.2,1,5
2010-01-18,2010,1,18,219.33,304.29,1145.06,1,5
2010-01-19,2010,1,19,138.64,229.77,945.87,1,5
2010-01-20,2010,1,20,193.26,290.68,1038.24,1,5
2010-01-21,2010,1,21,236.73,336.47,1125.8,1,5
2010-01-22,2010,1,22,228.52,328.46,1141.99,1,5
2010-01-23,2010,1,23,278.31,379.14,1110.47,1,5
2010-01-24,2010,1,24,213.8,273.64,1333.74,1,5
2010-01-25,2010,1,25,299.36,385.52,1041.31,1,5
2010-01-26,2010,1,26,299.67,380.54,1062.76,1,5
2010-01-27,2010,1,27,299.99,385.73,1144.18,1,5
2010-01-28,2010,1,28,271.48,375.54,1179.2,1,5
2010-01-29,2010,1,29,281.02,394.17,1102.59,1,5
2010-01-30,2010,1,30,310.8,395.15,1053.13,1,5
2010-01-31,2010,1,31,300.59,384.81,1157.32,1,5
2010-02-01,2010,2,1,290.1,378.81,1127.99,1,5
2010-02-02,2010,2,2,260.95,368.12,1153.81,1,5
2010-02-03,2010,2,3,293.01,384.87,1079.39,1,5
2010-02-04,2010,2,4,224.81,305.68,888.52,1,5
2010-02-05,2010,2,5,310.04,395.68,1070.2,1,5
2010-02-06,2010,2,6,292.3,389.41,1092.53,1,5
2010-02-07,2010,2,7,301.01,394.66,1207.22,1,5
2010-02-08,2010,2,8,288.55,400.48,1321.92,1,5
2010-02-09,2010,2,9,273.39,382.42,1198.47,1,5
2010-02-10,2010,2,10,235.82,348.77,1325.42,1,5
2010-02-11,2010,2,11,219.84,311.8,1115.29,1,5
2010-02-12,2010,2,12,304.45,401.12,1345.56,1,5
2010-02-13,2010,2,13,295.13,398.97,1236.99,1,5
2010-02-14,2010,2,14,23.73,40.54,192.03,1,5
2010-02-15,2010,2,15,79.58,120.02,385.96,1,5
2010-02-16,2010,2,16,319.69,406.16,1243.56,1,5
2010-02-17,2010,2,17,278.76,377.88,1256.69,1,5
2010-02-18,2010,2,18,290.22,403.44,1175.26,1,5
2010-02-19,2010,2,19,30.24,48.58,226.18,1,5
2010-02-20,2010,2,20,197.17,284.71,1453.25,1,5
2010-02-21,2010,2,21,238.2,361.49,1328.05,1,5
2010-02-22,2010,2,22,296.92,393.22,1141.12,1,5
2010-02-23,2010,2,23,317.3,413.51,1230.86,1,5
2010-02-24,2010,2,24,295.55,389.87,1168.26,1,5
2010-02-25,2010,2,25,308.36,406.12,1185.33,1,5
2010-02-26,2010,2,26,294.78,398.0,1214.23,1,5
2010-02-27,2010,2,27,294.79,389.58,1243.56,1,5
2010-02-28,2010,2,28,,,,0,0
2010-03-01,2010,3,1,187.37,255.85,914.35,1,5
2010-03-02,2010,3,2,,,,0,0
2010-03-03,2010,3,3,241.54,335.18,1172.2,1,5
2010-03-04,2010,3,4,212.1,323.6,1152.94,1,5
2010-03-05,2010,3,5,164.41,272.59,1325.86,1,5
2010-03-06,2010,3,6,135.54,285.5,1327.17,1,5
2010-03-07,2010,3,7,301.86,403.85,1136.74,1,5
2010-03-08,2010,3,8,161.95,217.27,845.62,1,5
2010-03-09,2010,3,9,145.35,203.37,977.83,1,5
2010-03-10,2010,3,10,294.77,402.5,1266.32,1,5
2010-03-11,2010,3,11,313.53,402.19,1165.2,1,5
2010-03-12,2010,3,12,312.79,400.13,1189.27,1,5
2010-03-13,2010,3,13,241.37,371.02,1226.05,1,5
2010-03-14,2010,3,14,,,,0,0
2010-03-15,2010,3,15,242.24,356.01,1310.54,1,5
2010-03-16,2010,3,16,76.27,129.59,838.62,1,5
2010-03-17,2010,3,17,226.66,318.88,1206.35,1,5
2010-03-18,2010,3,18,213.0,297.99,1240.49,1,5
2010-03-19,2010,3,19,281.34,391.64,1170.01,1,5
2010-03-20,2010,3,20,316.98,408.98,1126.67,1,5
2010-03-21,2010,3,21,290.92,394.66,1077.64,1,5
2010-03-22,2010,3,22,282.96,391.85,1282.96,1,5
2010-03-23,2010,3,23,189.62,254.78,1050.5,1,5
2010-03-24,2010,3,24,153.45,300.66,1260.63,1,5
2010-03-25,2010,3,25,167.01,256.76,1154.25,1,5
2010-03-26,2010,3,26,200.0,268.57,1037.37,1,5
2010-03-27,2010,3,27,90.74,144.75,578.14,1,5
2010-03-28,2010,3,28,40.1,58.72,210.42,1,5
2010-03-29,2010,3,29,294.33,387.53,1189.71,1,5
2010-03-30,2010,3,30,301.76,391.23,1259.32,1,5
2010-03-31,2010,3,31,254.39,349.39,1162.13,1,5
2010-04-01,2010,4,1,45.57,68.44,253.76,1,5
2010-04-02,2010,4,2,259.83,384.7,1412.54,1,5
2010-04-03,2010,4,3,47.85,70.69,301.47,1,5
2010-04-04,2010,4,4,116.56,162.79,917.86,1,5
2010-04-05,2010,4,5,304.67,400.0,1209.85,1,5
2010-04-06,2010,4,6,270.37,371.7,1360.0,1,5
2010-04-07,2010,4,7,304.77,394.12,1121.42,1,5
2010-04-08,2010,4,8,304.66,394.15,1086.4,1,5
2010-04-09,2010,4,9,195.94,295.06,1397.65,1,5
2010-04-10,2010,4,10,195.64,293.37,1316.67,1,5
2010-04-11,2010,4,11,298.09,388.1,1226.48,1,5
2010-04-12,2010,4,12,303.94,394.42,1149.44,1,5
2010-04-13,2010,4,13,276.09,378.87,1189.71,1,5
2010-04-14,2010,4,14,307.75,394.55,1053.56,1,5
2010-04-15,2010,4,15,111.71,178.06,1069.32,1,5
2010-04-16,2010,4,16,138.72,191.55,978.71,1,5
2010-04-17,2010,4,17,253.52,368.99,1260.19,1,5
2010-04-18,2010,4,18,231.81,325.77,1130.61,1,5
2010-04-19,2010,4,19,111.32,180.37,851.31,1,5
2010-04-20,2010,4,20,237.9,381.14,1289.09,1,5
2010-04-21,2010,4,21,249.44,371.4,1226.05,1,5
2010-04-22,2010,4,22,160.89,249.14,1155.57,1,5
2010-04-23,2010,4,23,227.82,355.88,1142.87,1,5
2010-04-24,2010,4,24,282.25,391.53,1092.09,1,5
2010-04-25,2010,4,25,162.9,272.31,1231.74,1,5
2010-04-26,2010,4,26,72.56,114.33,561.51,1,5
2010-04-27,2010,4,27,236.35,339.61,1271.14,1,5
2010-04-28,2010,4,28,279.61,368.08,1361.76,1,5
2010-04-29,2010,4,29,287.08,374.07,1253.19,1,5
2010-04-30,2010,4,30,284.35,370.49,1117.48,1,5
2010-05-01,2010,5,1,265.29,355.59,1162.13,1,5
2010-05-02,2010,5,2,272.53,360.33,1061.88,1,5
2010-05-03,2010,5,3,134.37,228.34,948.06,1,5
2010-05-04,2010,5,4,275.8,364.91,1051.81,1,5
2010-05-05,2010,5,5,270.21,340.81,1028.17,1,5
2010-05-06,2010,5,6,272.99,355.18,1085.96,1,5
2010-05-07,2010,5,7,269.78,352.57,1028.61,1,5
2010-05-08,2010,5,8,243.74,334.52,1025.98,1,5
2010-05-09,2010,5,9,259.93,347.85,1096.03,1,5
2010-05-10,2010,5,10,273.43,368.42,1063.2,1,5
2010-05-11,2010,5,11,238.02,357.5,1253.63,1,5
2010-05-12,2010,5,12,47.49,72.86,249.82,1,5
2010-05-13,2010,5,13,78.81,111.74,609.23,1,5
2010-05-14,2010,5,14,79.28,113.01,484.02,1,5
2010-05-15,2010,5,15,142.54,176.0,614.92,1,5
2010-05-16,2010,5,16,186.93,281.03,933.18,1,5
2010-05-17,2010,5,17,271.27,362.62,1064.07,1,5
2010-05-18,2010,5,18,205.97,283.82,1092.53,1,5
2010-05-19,2010,5,19,286.5,366.12,1017.23,1,5
2010-05-20,2010,5,20,279.18,361.11,1136.3,1,5
