Date,Year,month,day,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,WS10M,WS10M_MAX,WD10M
20/7/2022,2022,7,20,27.83,31.12,25.08,76.13,0.46,22.75,1.62,3.11,358.3
19/7/2022,2022,7,19,27.21,29.16,25.62,84.76,1.09,15.83,2.92,3.49,317
18/7/2022,2022,7,18,27.46,29.17,26.28,81.45,0.89,20.35,1.58,2.53,358.3
17/7/2022,2022,7,17,27.28,28.95,25.88,81.74,1.52,21.73,1.28,2.14,11.3
16/7/2022,2022,7,16,27.27,28.63,25.87,84.65,1.94,22.39,1.82,2.63,111.6
15/7/2022,2022,7,15,27.74,30.6,24.87,77.68,1.98,22.42,1.5,2.32,81.7
14/7/2022,2022,7,14,27.77,30.58,25.31,77.55,0.67,20.15,1.81,2.68,328.9
13/7/2022,2022,7,13,27.22,29.82,24.83,76.34,0.28,13.8,1.76,2.66,307.3
12/7/2022,2022,7,12,26.64,29.13,24.28,79.5,8.52,8.79,1.83,3.1,305
11/7/2022,2022,7,11,27.65,31.81,24.79,78.98,4.28,12.37,2.03,2.83,239.5
10/7/2022,2022,7,10,27.99,31.45,24.65,74.2,0.5,14.14,1.56,2.78,242.5
9/7/2022,2022,7,9,27.92,30.75,25.25,75.72,3.76,20.85,0.76,1.4,340.6
8/7/2022,2022,7,8,28.09,30.17,26.51,81.14,5.18,21.67,1.53,2.44,87
7/7/2022,2022,7,7,28.47,31.46,25.84,76.24,0.98,22.39,1.73,2.84,3.2
6/7/2022,2022,7,6,27.16,29.61,24.85,80.83,1.64,21.85,1.61,2.07,109.1
5/7/2022,2022,7,5,26.83,28.76,24.79,84.32,2.53,19.42,1.86,3.23,128.3
4/7/2022,2022,7,4,27.26,30.61,25.33,80.9,4.99,6.78,1.3,3.8,330.8
3/7/2022,2022,7,3,28.04,31.39,25.59,76.55,2.77,20.04,1.3,2.19,337.6
2/7/2022,2022,7,2,27.96,30.33,26,77.78,4.88,18.27,1.44,2.97,45.1
1/7/2022,2022,7,1,27.3,29.17,25.39,82.47,11.01,17.61,1.96,3.31,109.4
30/6/2022,2022,6,30,27.79,31.84,24.3,73.91,0.93,17.37,2.04,3.71,233.3
29/6/2022,2022,6,29,27.81,30.47,25.85,77.26,1.65,19.79,1.7,2.78,313.5
28/6/2022,2022,6,28,27.96,30.08,25.68,73.52,1.19,17.89,1.39,2.53,310.7
27/6/2022,2022,6,27,27.55,29.11,26.07,76.3,1.14,17.14,1,1.88,265.2
26/6/2022,2022,6,26,26.98,29.38,25.09,79.58,4.02,21.93,1.79,3.28,13.6
25/6/2022,2022,6,25,27.27,29.38,25.55,81.54,2.47,19.88,1.97,2.63,122.2
24/6/2022,2022,6,24,26.64,28.47,24.89,81.89,1.99,14.25,1.73,2.48,300.7
23/6/2022,2022,6,23,27.11,29.6,25.17,79.41,11.37,16.74,1.41,2.16,10.7
22/6/2022,2022,6,22,26.14,28.06,24.83,84.73,5.43,15.27,1.89,2.76,345.1
21/6/2022,2022,6,21,26.29,27.12,25.26,88.4,15.19,11.02,2.72,3.36,30.3
20/6/2022,2022,6,20,27.5,30.02,25.32,78.65,7.93,20.18,1.86,2.51,340.9
19/6/2022,2022,6,19,26.8,28.84,25.14,81.82,3.92,17.35,2.27,2.99,323.2
18/6/2022,2022,6,18,27.54,29.5,25.67,82.43,10.49,21.85,1.89,3.39,332.8
17/6/2022,2022,6,17,27.57,29.41,26.4,79.64,1.71,19.15,1.3,2.45,63.3
16/6/2022,2022,6,16,27.14,29.56,25.03,80.48,8.66,17.73,2.02,4.18,42.9
15/6/2022,2022,6,15,26.82,28.17,25.69,86.74,13.84,14.15,2.63,4.34,53.7
14/6/2022,2022,6,14,27.28,29.34,25.5,79.07,6.04,19.34,1.45,2.68,24
13/6/2022,2022,6,13,27.8,29.35,25.99,77.31,8.15,20.64,1.61,2.53,338.9
12/6/2022,2022,6,12,28.08,30.34,25.57,73.57,7.28,15.71,1.38,3.27,48
11/6/2022,2022,6,11,26.89,29.13,25.28,80.8,16.69,19.03,2.17,2.95,324.4
10/6/2022,2022,6,10,27.28,29.67,25.26,78.78,4.26,3.58,2.16,3.13,316.4
9/6/2022,2022,6,9,27.35,29.81,25.19,79.72,1.53,22.17,2.04,3.15,333.9
8/6/2022,2022,6,8,27.6,30.19,25.54,75.05,0.36,22.14,2.25,2.97,311.6
7/6/2022,2022,6,7,27.19,29.81,24.52,76.1,3.7,9.79,2.1,3.67,303.3
6/6/2022,2022,6,6,27.47,29.63,25.47,77.79,28.27,12.92,2.46,4.06,329.9
5/6/2022,2022,6,5,27.7,30.34,25.54,80.58,22.13,18.49,2.34,4.1,12.4
4/6/2022,2022,6,4,27.23,28.7,25.42,81.93,3.35,13.71,1.73,3.23,91
3/6/2022,2022,6,3,27.13,29.29,24.93,79.39,7.52,19.72,1.54,2.31,63.8
2/6/2022,2022,6,2,26.81,29.38,23.95,79.77,3.02,20.46,1.62,3.02,196.2
1/6/2022,2022,6,1,26.8,30.14,24.16,79.66,28.09,15.54,2.69,3.34,265
31/5/2022,2022,5,31,26.92,30.04,24.17,82.57,1.98,20.71,3.05,5.01,291
30/5/2022,2022,5,30,26.98,29.93,24.06,81.06,0.51,18.9,3.11,5.08,290.9
29/5/2022,2022,5,29,26.88,29.42,24.57,79.89,1.59,15.3,2.6,3.62,284.3
28/5/2022,2022,5,28,26.77,30.72,22.53,81.17,2.47,20.89,2.42,3.01,254.9
27/5/2022,2022,5,27,26.48,29.87,22.99,82.83,1.17,19.7,3.43,4.94,291.5
26/5/2022,2022,5,26,27.57,30.33,24.9,77.74,1.76,20.84,1.58,2.14,291.8
25/5/2022,2022,5,25,27.53,29.15,25.95,77.79,1.33,11.73,1.69,2.57,288.1
24/5/2022,2022,5,24,27.86,31.19,25.56,79.04,1.75,22.17,2.03,3.18,287.9
23/5/2022,2022,5,23,28.02,30.2,25.65,79.2,0.86,18.27,2.03,2.64,102.9
22/5/2022,2022,5,22,27.37,30.51,24.82,80.27,1.86,19.58,2.07,4.46,318.6
21/5/2022,2022,5,21,27.59,30.83,23.61,77.54,0.75,21.48,2.19,3.28,257.8
20/5/2022,2022,5,20,27.81,29.97,25.77,78.69,0.35,20.17,2.61,3.65,305.4
19/5/2022,2022,5,19,28.16,31.38,25.79,76.76,0.54,20.36,2.36,4.23,324.7
18/5/2022,2022,5,18,27.83,29.56,26.34,80.64,0.58,21.96,1.67,2.15,74
17/5/2022,2022,5,17,28.14,30.16,26.54,79.14,0.1,20.63,1.94,2.85,101.8
16/5/2022,2022,5,16,28.54,31.59,26.04,73.36,3.31,4.8,1.5,2.39,145.6
15/5/2022,2022,5,15,29.13,32.69,26.52,77.38,2.71,20.28,2.43,3.19,313.7
14/5/2022,2022,5,14,27.95,30.44,25.66,81.19,1.82,19.54,2.11,2.84,30.9
13/5/2022,2022,5,13,28.31,30.93,26.29,79.69,1.34,20.55,2.38,3.33,310
12/5/2022,2022,5,12,27.93,30.07,26.08,81.27,1.17,21.88,1.44,1.98,351.8
11/5/2022,2022,5,11,27.52,29.56,26.2,82.52,2.1,7.72,1.58,2.64,6.4
10/5/2022,2022,5,10,28.07,30.69,26.35,84.33,3.66,18.38,1.43,2.78,48
9/5/2022,2022,5,9,26.84,27.87,26.21,91.82,1.83,4.85,1.79,2.72,65.3
8/5/2022,2022,5,8,27.49,29.12,26.17,87.69,2.38,16.15,2.45,3.43,104.4
7/5/2022,2022,5,7,26.92,28.17,25.83,90.83,7.59,17.59,2.65,4.4,35
6/5/2022,2022,5,6,27.49,29.48,26.14,85.82,11.23,9.01,2.29,4.75,357.9
5/5/2022,2022,5,5,27.23,29.83,25.25,86.99,13.07,15.28,2.55,3.58,97
4/5/2022,2022,5,4,27.31,29.79,25.72,83.41,7.06,19.2,2.08,3.54,73
3/5/2022,2022,5,3,26.71,28.07,25.97,86.24,36.77,18.8,2.23,3.64,17.6
2/5/2022,2022,5,2,27.6,30.25,25.71,82.39,6.48,16.58,2.41,3.87,349
1/5/2022,2022,5,1,27.88,30.34,26.33,83.13,1.51,22.59,2.48,4.23,344.7
30/4/2022,2022,4,30,27.71,30.27,25.79,84.05,1.08,19.34,2.86,3.7,318.7
29/4/2022,2022,4,29,27.3,29.27,25.91,88.45,1.1,11.55,2.93,4.09,313.9
28/4/2022,2022,4,28,28.12,30.64,26.28,83.41,0.59,21.81,2.45,2.94,320.2
27/4/2022,2022,4,27,28.06,30.52,25.93,78.66,1.11,22.52,2.03,2.49,312.8
26/4/2022,2022,4,26,27.62,28.95,26.71,83.36,8.98,16.25,1.44,2.6,18.7
25/4/2022,2022,4,25,28.03,30.11,26.03,79.24,4.42,22.73,1.32,1.99,22
24/4/2022,2022,4,24,27.3,28.98,25.64,84.02,0.44,22.67,1.66,2.48,318.3
23/4/2022,2022,4,23,27.31,29.2,25.89,84.51,1.09,9.41,2.26,2.77,338.3
22/4/2022,2022,4,22,27.69,29.91,25.93,82.64,0.49,21.49,2.28,4.25,348.7
21/4/2022,2022,4,21,27.63,29.86,25.59,77.09,2.34,14.77,1.5,2.19,325.5
20/4/2022,2022,4,20,27.36,30.13,25.56,80.26,21.79,9.36,2.5,4.04,352
19/4/2022,2022,4,19,27.7,30,25.91,81.85,4.95,16.63,2.55,4.38,341.7
18/4/2022,2022,4,18,27.71,30.23,25.3,80.71,0.69,20.68,2.16,2.78,315
17/4/2022,2022,4,17,27.65,30.46,25.72,82.39,0.52,23.11,3,3.94,319.4
16/4/2022,2022,4,16,27.53,29.44,26.07,85.73,0.66,22.26,3.03,3.73,332.7
15/4/2022,2022,4,15,27.48,29.6,25.74,86.24,0.37,22.84,3.47,4.11,320
14/4/2022,2022,4,14,27.73,29.78,26.24,86.63,0.78,22.42,3.5,5.01,324.6
13/4/2022,2022,4,13,27.75,30.06,25.56,83.51,0.42,21.83,2.84,4.3,338.1
12/4/2022,2022,4,12,27.2,29.59,25.29,82.26,0.48,24.04,2.42,2.81,337.2
11/4/2022,2022,4,11,27.2,30.1,24.66,82.59,0.89,22.73,2.52,2.95,312.5
10/4/2022,2022,4,10,27.18,30.04,24.85,80.61,0.79,24.31,2.27,3.86,331.1
9/4/2022,2022,4,9,26.27,28.19,24.93,83.38,1.41,15.85,2.19,3.13,316.1
8/4/2022,2022,4,8,26.59,29.11,25.11,84.07,1.47,21,2.49,3.87,323.4
7/4/2022,2022,4,7,26.66,29.33,24.68,81.74,2.6,19.3,2.34,4.08,340.5
6/4/2022,2022,4,6,26,28.13,24.33,85.33,3.96,3.95,2.92,3.96,327.8
5/4/2022,2022,4,5,25.85,27.14,24.65,86.61,8.36,6.32,2.17,3.04,2.2
4/4/2022,2022,4,4,25.82,27.24,24.38,83.19,1.53,17.11,2.28,3.07,348.3
3/4/2022,2022,4,3,25.96,28.37,24.6,81.09,26.65,6.21,3.26,3.96,321.9
2/4/2022,2022,4,2,26.63,28.85,25.02,83.99,18.8,15.34,2.86,3.45,320.7
1/4/2022,2022,4,1,26.47,28.14,24.75,87.16,2,14.57,2.84,3.69,324.5
31/3/2022,2022,3,31,26.49,28.48,25.19,86.06,1.59,14.18,2.7,3.71,308.2
30/3/2022,2022,3,30,26.78,29.13,24.96,85.45,1.71,23.52,3.38,4.68,318.3
29/3/2022,2022,3,29,26.66,28.74,25.09,86.99,1.06,19.28,2.87,3.25,315.6
28/3/2022,2022,3,28,26.69,28.6,25.33,87.46,0.9,14.62,3.02,3.77,311.1
27/3/2022,2022,3,27,26.82,28.91,25.26,88.14,1.2,19.58,3.07,3.75,322.9
26/3/2022,2022,3,26,26.78,29.1,25.09,86.31,1.16,24.86,2.73,3.87,322.2
25/3/2022,2022,3,25,27.35,30.13,25.25,77.34,1.13,17.46,1.63,2.64,351.7
24/3/2022,2022,3,24,26.57,27.68,25.33,82.77,2.72,13.15,2.02,3.74,16.4
23/3/2022,2022,3,23,27.29,29.61,25.94,83.02,3.09,13.99,1.8,2.96,20.1
22/3/2022,2022,3,22,27.01,29.64,24.64,82.6,1.86,23.68,1.94,2.33,114.2
21/3/2022,2022,3,21,27.05,29.27,25.31,79.04,1.45,17.67,1.67,2.37,115.7
20/3/2022,2022,3,20,27.22,30.2,24.83,82.53,6.14,18.4,2.07,3.05,78.9
19/3/2022,2022,3,19,26.36,28.26,25.26,87.04,6.02,12.77,2.36,3.77,71.9
18/3/2022,2022,3,18,27.35,30.33,25.14,80.02,8.33,17.49,2.05,3.69,44.9
17/3/2022,2022,3,17,26.91,29.61,24.74,85.03,24.32,22.39,2.15,3.59,39.2
16/3/2022,2022,3,16,26.67,27.67,25.49,91.03,1.68,7.19,3.01,4.01,343.8
15/3/2022,2022,3,15,27.45,29.87,25.37,85.95,2.73,22.55,2.92,3.95,322.5
14/3/2022,2022,3,14,27.1,28.97,25.63,87.7,2.2,11.23,2.68,3.9,330.7
13/3/2022,2022,3,13,26.64,29.12,24.25,84.74,1.55,21.31,2.33,2.94,323.9
12/3/2022,2022,3,12,26.86,29.43,24.81,84.85,0.45,23.35,2.9,3.43,333
11/3/2022,2022,3,11,26.24,27.94,25.08,88.36,1.08,21.59,3.72,5.41,332.8
10/3/2022,2022,3,10,26.77,28.75,25.3,84.39,9.86,19.79,2.1,2.64,333
9/3/2022,2022,3,9,27.17,30.39,24.78,79.87,6.88,22.98,1.58,2.86,24.7
8/3/2022,2022,3,8,25.85,26.92,25.05,86.97,9.54,14.4,1.7,2.44,77.2
7/3/2022,2022,3,7,26.82,29.01,25.02,79.5,1.62,6.23,1.09,2.19,337.4
6/3/2022,2022,3,6,26.04,29.07,23.96,81.48,1.09,17.27,2.28,3.99,327.8
5/3/2022,2022,3,5,25.37,26.95,24.24,87.88,8.75,6.63,3.02,5.14,297.9
4/3/2022,2022,3,4,26.45,28.94,24.39,83.6,1.14,19.7,2.44,2.71,319
3/3/2022,2022,3,3,26.33,28.36,24.77,85.88,1.33,19.16,2.62,4.23,349.9
2/3/2022,2022,3,2,26.58,28.62,25.06,86.4,2.45,21.68,2.55,4.01,101.2
1/3/2022,2022,3,1,25.91,27.7,24.68,89.05,6.55,9.2,3.18,4.33,99.4
28/2/2022,2022,2,28,25.58,27.35,24,89.14,15.81,11.36,3.18,4.36,105.5
27/2/2022,2022,2,27,25.17,26.55,24.06,91.46,35.54,3.38,5.37,7.12,78.5
26/2/2022,2022,2,26,25.37,26.79,24.23,88.66,43.26,6.82,3.76,4.9,52.2
25/2/2022,2022,2,25,25.86,27.45,24.64,86.68,14.33,15.83,4.1,5.94,67.2
24/2/2022,2022,2,24,26.54,27.41,25.56,83.06,1.16,11.44,1.86,4.21,49.3
23/2/2022,2022,2,23,26.85,29.15,24.77,83.62,1.59,7.5,2.1,3.67,17.5
22/2/2022,2022,2,22,26.86,28.67,25.46,80.61,1.34,17.4,1.43,2.79,4
21/2/2022,2022,2,21,26.75,28.64,25.31,82.52,0.11,19.75,1.77,2.91,17.2
20/2/2022,2022,2,20,26.66,28.35,25.54,86.09,0.9,22.87,2.01,2.81,338.6
19/2/2022,2022,2,19,26.29,27.04,25.29,85.96,18.9,20.19,2,2.86,2.7
18/2/2022,2022,2,18,27.05,29.34,25.36,83.23,14.38,21.24,1.93,2.39,44.7
17/2/2022,2022,2,17,26.31,27.81,25.33,89.21,7.81,15.79,2.02,2.74,84
16/2/2022,2022,2,16,27.06,29.79,24.99,83.99,34.14,14.44,2.78,4.05,104.5
15/2/2022,2022,2,15,26.7,28.5,25.33,86.76,59.38,13.91,2.7,4.19,94.8
14/2/2022,2022,2,14,26.57,28.43,24.79,84.6,4.54,18.56,2.14,2.68,4.9
13/2/2022,2022,2,13,26.7,29.16,24.86,81.17,1.11,20.65,2.16,3.59,351.1
12/2/2022,2022,2,12,26.57,28.93,24.77,80.66,3.67,21.27,1.61,2.85,0.2
11/2/2022,2022,2,11,26.57,29.71,24.69,76.9,5.61,14.63,2.07,3.42,92.6
10/2/2022,2022,2,10,26.27,28.89,24.56,81.08,10.24,12.56,2.04,3.27,135.6
9/2/2022,2022,2,9,25.52,26.81,24.32,86.55,11.99,10.36,1.74,2.16,300.2
8/2/2022,2022,2,8,26.78,29.78,24.16,79.16,1.6,21.21,2.11,3.44,1.1
7/2/2022,2022,2,7,25.67,27.42,24.55,87.73,3.91,8.06,2.83,4.6,350.6
6/2/2022,2022,2,6,25.86,27,25.04,86.78,21.93,11.45,2.46,3.99,87
5/2/2022,2022,2,5,26.36,28.06,25.01,85.13,2.74,13.03,2.58,4.93,70.1
4/2/2022,2022,2,4,26.75,29.02,25.07,81.73,1.09,10.32,1.77,2.58,99.4
3/2/2022,2022,2,3,26.93,29.2,24.85,79.86,0.53,17.93,1.53,2.18,1.9
2/2/2022,2022,2,2,26.8,29.08,24.8,82.53,0.72,16.05,2.27,3.03,356.6
1/2/2022,2022,2,1,26.52,28.89,24.2,83.68,0.35,20.13,2.25,3.28,353.9
31/1/2022,2022,1,31,26.55,28.96,24.72,83.89,0.3,21.05,2.56,3.16,344.4
30/1/2022,2022,1,30,26.6,28.93,24.99,85.06,0.29,21.72,3.52,4.72,329.8
29/1/2022,2022,1,29,27.12,29.21,25.54,82.65,0.25,19.99,2,3.19,2.8
28/1/2022,2022,1,28,26.81,29.28,24.51,83.24,0.44,20.24,1.89,2.84,94.4
27/1/2022,2022,1,27,26.52,29.34,24.23,84.32,0.45,20.16,2.22,3.06,103.5
26/1/2022,2022,1,26,25.99,27.81,24.63,86.3,1.88,13.91,2.32,2.89,84.1
25/1/2022,2022,1,25,25.93,27.92,24.23,83.26,7.25,16.05,2.04,3.22,0.1
24/1/2022,2022,1,24,25.39,26.92,24.27,86.14,34.8,16.45,2.44,3.23,353.5
23/1/2022,2022,1,23,25.44,26.25,24.48,85.24,1.82,18.66,2.18,3.79,10.6
22/1/2022,2022,1,22,26.61,28.75,24.85,83.94,0.4,21.14,2.47,3.61,30.9
21/1/2022,2022,1,21,26.66,29.92,24.15,79.45,1.01,21.9,2.38,4.35,8.3
20/1/2022,2022,1,20,26.52,28.93,24.3,76.74,0.54,22.3,1.64,3.35,6.4
19/1/2022,2022,1,19,26.49,28.46,24.33,77.77,0.45,17.67,1.68,3.08,12.3
18/1/2022,2022,1,18,26.1,27.6,24.85,82.8,1.43,16.63,2.52,4.6,26.9
17/1/2022,2022,1,17,26.27,28.42,24.66,85.37,3.11,18.15,2.72,3.69,22.3
16/1/2022,2022,1,16,26.1,28.44,23.98,83.65,0.79,17.18,2.59,4.07,73.1
15/1/2022,2022,1,15,26.09,28.68,24.15,79.84,0.08,21.15,2.68,4.27,78.7
14/1/2022,2022,1,14,25.98,28.69,23.5,77.91,0.06,22.2,2.7,4.43,81.1
13/1/2022,2022,1,13,25.86,28.15,24.14,81.34,1.1,16.09,3.19,4.65,66.4
12/1/2022,2022,1,12,26.5,29.37,23.84,76.8,1.8,22.21,2.6,3.58,98
11/1/2022,2022,1,11,25.84,27.65,24.48,82.58,0.53,20.65,3.05,4.44,72.2
10/1/2022,2022,1,10,26.31,28.48,24.82,84.17,2.16,16.88,2.6,3.99,12.1
9/1/2022,2022,1,9,26.38,28.38,24.95,85.75,1.55,14.7,2.77,4.43,50.8
8/1/2022,2022,1,8,26.38,28.34,25.15,86.91,1.16,13.09,2.63,4.58,68
7/1/2022,2022,1,7,26.59,29,24.68,82.84,0.27,19.42,1.81,2.78,78.9
6/1/2022,2022,1,6,26,28.07,24.24,85.67,0.78,9.6,2.5,4,56.6
5/1/2022,2022,1,5,25.88,27.95,24.54,86.99,3.01,18.01,2.47,3.86,34
4/1/2022,2022,1,4,25.99,27.82,24.61,87.12,16.09,17.38,2.58,4.1,51.6
3/1/2022,2022,1,3,26.18,28.06,24.66,85.08,3.89,18.44,3.22,5.74,76.2
2/1/2022,2022,1,2,25.9,27.71,24.79,86.67,4.09,11.87,3.48,4.86,74.6
1/1/2022,2022,1,1,26.07,27.72,24.73,86.88,17.82,16.23,3.45,5.73,65.5
31/12/2021,2021,12,31,25.84,26.93,25.08,89.06,90.47,4.31,3.81,6.25,76
30/12/2021,2021,12,30,26.46,28.18,24.89,87.09,67.27,7.71,2.88,4.85,56.2
29/12/2021,2021,12,29,26.45,29.19,24.06,80.39,0.95,19.07,1.97,3.16,88.6
28/12/2021,2021,12,28,26.35,28.98,24.62,81.23,0.56,20.36,1.85,3.17,84.2
27/12/2021,2021,12,27,25.86,28.51,23.6,82.53,0.35,20.64,2.08,2.95,16.8
26/12/2021,2021,12,26,26.01,28.77,24.04,81.57,0.01,21.99,2.3,3.22,352.8
25/12/2021,2021,12,25,25.87,28.64,23.65,82.56,0.01,21.23,2.59,3.88,346.4
24/12/2021,2021,12,24,25.85,28.49,23.84,79.28,0.01,21.59,2.77,3.99,335.6
23/12/2021,2021,12,23,25.71,28,24.22,85.45,0.65,19.47,4.04,5.47,334.3
22/12/2021,2021,12,22,25.78,28.37,23.95,86.52,0.56,20.18,3.33,4.91,335.1
21/12/2021,2021,12,21,25.3,26.89,24.3,90.99,16.55,8.61,2.61,3.91,45.8
20/12/2021,2021,12,20,25.61,27.85,24.11,86.07,12.72,14.33,2.95,4.65,87.9
19/12/2021,2021,12,19,25.14,27.22,23.54,86.84,16.87,13.98,2.17,3.2,49.7
18/12/2021,2021,12,18,25.08,26.89,23.97,88.39,28.84,2.28,2.93,4.5,307.1
17/12/2021,2021,12,17,26.08,28.02,25.01,85.16,17.18,7.06,2.08,3.25,323
16/12/2021,2021,12,16,26.44,28.18,25.17,84.57,3.18,11.05,1.3,2.4,17.4
15/12/2021,2021,12,15,26.54,28.85,24.8,85.22,2.08,18.47,2.84,3.57,44.9
14/12/2021,2021,12,14,26,27.69,24.77,88.43,2.14,16.72,3.07,4.14,69
13/12/2021,2021,12,13,26.08,28.07,24.46,81.54,0.67,17.19,2,3.45,34.6
12/12/2021,2021,12,12,26.13,28.2,24.81,82.97,1.35,17.59,3.05,5.07,48.6
11/12/2021,2021,12,11,26.05,27.8,24.54,86.53,2.01,15.36,2.66,4.69,61.2
10/12/2021,2021,12,10,26.13,27.87,24.78,84.56,2.02,14.85,2.19,3.15,47.5
9/12/2021,2021,12,9,26.17,28.08,24.75,85.89,1.89,15.6,3.63,5.95,43.7
8/12/2021,2021,12,8,26.48,28.4,24.86,83.57,0.64,17.03,2.74,4.7,64.1
7/12/2021,2021,12,7,25.86,27.91,24.06,82.99,1.09,13.64,2.83,4.89,48.9
6/12/2021,2021,12,6,25.66,27.32,24.54,82.84,1.36,13.04,2.62,4.25,36.7
5/12/2021,2021,12,5,25.77,27.27,24.43,86.52,4.98,13.86,3.58,6.19,20.5
4/12/2021,2021,12,4,25.73,27.02,24.67,88.23,4.87,19.65,2.7,3.66,19.6
3/12/2021,2021,12,3,25.29,26.78,24.19,87.89,25.45,13.84,2.05,3.36,345.9
2/12/2021,2021,12,2,25.47,26.95,24.44,90.28,4.62,7.41,1.84,2.5,18.2
1/12/2021,2021,12,1,25.9,28.02,24.37,87.71,16.99,21.39,2.22,2.74,63.6
30/11/2021,2021,11,30,25.69,29.06,23.28,84.44,8.45,10.54,2.47,3.81,32.3
29/11/2021,2021,11,29,25.25,26.52,24.05,88.98,38.04,11.68,3.39,5.16,329.8
28/11/2021,2021,11,28,25.48,27,24.41,87.18,13.29,10.79,1.69,2.84,348.9
27/11/2021,2021,11,27,25.6,27.58,24.18,85.85,12.88,16.58,2.54,3.71,342.4
26/11/2021,2021,11,26,25.86,29.16,23.52,77.71,2.37,17.68,2.64,3.86,315.1
25/11/2021,2021,11,25,25.09,26.06,23.87,88.91,2.9,13,2.49,3.44,330.7
24/11/2021,2021,11,24,25.68,26.87,24.82,89.65,4.67,12.77,1.99,3.11,77.9
23/11/2021,2021,11,23,25.95,27.79,24.71,87.5,2.02,16.39,2.51,3.44,338.1
22/11/2021,2021,11,22,26.24,27.98,25.05,84.92,1.25,17.43,1.83,3.11,352.7
21/11/2021,2021,11,21,26.13,26.99,25.47,87.53,4.31,7.03,2.34,3.32,343.7
20/11/2021,2021,11,20,27.41,30.52,24.51,78.82,2.91,19.02,2.29,3.81,332.3
19/11/2021,2021,11,19,26.82,29.95,24.64,81.6,4.05,19.8,2.37,3.52,329.6
18/11/2021,2021,11,18,25.86,28.46,23.74,82.03,0.67,6.35,2.44,3.96,308.2
17/11/2021,2021,11,17,25.52,27.09,24.2,88.59,12.97,5.19,2.47,4.45,327.3
16/11/2021,2021,11,16,26.68,28.8,25.08,83.24,11.75,19.02,1.95,2.49,50.1
15/11/2021,2021,11,15,26.52,28.85,25.16,86.38,3.02,18.75,2.34,3.94,42.8
14/11/2021,2021,11,14,26.36,29.35,23.95,82.24,0.89,12.93,1.92,2.77,313.9
13/11/2021,2021,11,13,25.84,28,24.15,87.73,0.46,14.81,4.09,5.68,306.5
12/11/2021,2021,11,12,25.48,27.36,24.33,87.78,1.92,8.82,3.84,5.09,321.5
11/11/2021,2021,11,11,26.32,28.2,24.57,80.31,7.65,6.6,1.87,2.96,321.4
10/11/2021,2021,11,10,25.83,27.61,24.58,84.21,13.11,9.97,1.19,2.02,349.6
9/11/2021,2021,11,9,25.94,27.28,24.95,87.91,3.44,7.38,2.48,3.26,339.3
8/11/2021,2021,11,8,26.13,26.92,25.49,89.02,16.34,12.15,2.27,3.8,16.6
7/11/2021,2021,11,7,26.32,27.87,24.68,87.37,3.76,20.25,2.01,2.68,59.6
6/11/2021,2021,11,6,25.96,27.42,24.95,88.65,25.92,12.92,2.06,3.35,354.7
5/11/2021,2021,11,5,26.04,27.35,24.74,89.08,7.73,7.32,2.53,3.71,31.8
4/11/2021,2021,11,4,25.98,28.12,24.52,84.64,3.67,17.65,2.54,3.82,329.9
3/11/2021,2021,11,3,26.57,28.91,25.23,79.55,4.19,14.26,1.51,2.52,0.7
2/11/2021,2021,11,2,27.03,30.15,25.17,80.02,3.22,21.59,1.72,3.67,7.3
1/11/2021,2021,11,1,26.29,28.39,24.56,85.29,3.72,22.09,2.48,3.56,344.3
31/10/2021,2021,10,31,25.6,26.98,24.35,87.37,4.12,6.11,2.3,3.09,336
30/10/2021,2021,10,30,26.22,28.04,24.69,90.21,28.03,10.49,2.88,4.5,10.4
29/10/2021,2021,10,29,26.86,28.44,25.46,88.43,14.63,11.35,2.4,4.05,119
28/10/2021,2021,10,28,26.81,28.91,25.21,81.56,5.52,16.21,1.71,2.68,30.9
27/10/2021,2021,10,27,26.07,27.13,25.24,87.09,14.02,15.92,2.67,4.03,341.4
26/10/2021,2021,10,26,26.65,29.14,24.83,84.12,18.15,19.88,2.6,3.64,347.4
25/10/2021,2021,10,25,26.21,28.07,25.13,87.59,3.4,20.33,2.84,4.24,348.9
24/10/2021,2021,10,24,26.55,28.76,24.84,86.93,7.27,11.22,3.18,3.79,340
23/10/2021,2021,10,23,26.34,28.18,24.94,87.78,15.21,21.48,3.3,3.99,343.7
22/10/2021,2021,10,22,26.35,27.97,24.77,87.27,2.28,5.87,3.24,4.2,334.7
21/10/2021,2021,10,21,26.17,28.74,23.94,80.23,1.03,14.49,2.04,3.5,354.7
20/10/2021,2021,10,20,25.75,27.37,24.39,87.08,9.03,5.08,2.24,3.63,47.7
19/10/2021,2021,10,19,26.96,28.94,25.49,82.43,8.97,15.47,1.77,2.42,83.4
18/10/2021,2021,10,18,27.04,29.63,25,81.75,1.69,15.37,2.26,2.81,22.4
17/10/2021,2021,10,17,26.88,28.71,25.62,83.47,23.66,14.47,2.76,3.94,339.7
16/10/2021,2021,10,16,27.04,28.98,25.24,84.67,38.49,21.1,1.95,2.78,85.3
15/10/2021,2021,10,15,27.32,29.62,25.09,81.9,1.32,23,1.5,2.35,64.6
14/10/2021,2021,10,14,27.53,30.26,24.98,81.1,2.19,22.52,1.89,3.53,36.9
